,UNWEIGHTED SAMPLE COUNT OF THE POPULATION,UNWEIGHTED SAMPLE HOUSING UNITS,SEX BY AGE (WHITE ALONE),SEX BY AGE (BLACK OR AFRICAN AMERICAN ALONE),SEX BY AGE (AMERICAN INDIAN AND ALASKA NATIVE ALONE),SEX BY AGE (ASIAN ALONE),SEX BY AGE (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),SEX BY AGE (SOME OTHER RACE ALONE),SEX BY AGE (TWO OR MORE RACES),"SEX BY AGE (WHITE ALONE, NOT HISPANIC OR LATINO)",SEX BY AGE (HISPANIC OR LATINO),SEX BY AGE,MEDIAN AGE BY SEX (WHITE ALONE),MEDIAN AGE BY SEX (BLACK OR AFRICAN AMERICAN ALONE),MEDIAN AGE BY SEX (AMERICAN INDIAN AND ALASKA NATIVE),MEDIAN AGE BY SEX (ASIAN ALONE),MEDIAN AGE BY SEX (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),MEDIAN AGE BY SEX (SOME OTHER RACE ALONE),MEDIAN AGE BY SEX (TWO OR MORE RACES),"MEDIAN AGE BY SEX (WHITE ALONE, NOT HISPANIC OR LATINO)"
"Block Group 1, Census Tract 15, Douglas County, Nevada: Summary level: 150, state:32> county:005> tract:001500> block group:1",238,93,,,,,,,,,,4665,41.6,35.4,18.5,41.7,-666666666.0,48.2,12.1,48.3
"Block Group 2, Census Tract 15, Douglas County, Nevada: Summary level: 150, state:32> county:005> tract:001500> block group:2",61,43,,,,,,,,,,971,60.7,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,60.5
"Block Group 2, Census Tract 13, Douglas County, Nevada: Summary level: 150, state:32> county:005> tract:001300> block group:2",5,3,,,,,,,,,,40,40.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,40.0
"Block Group 1, Census Tract 13, Douglas County, Nevada: Summary level: 150, state:32> county:005> tract:001300> block group:1",218,105,,,,,,,,,,1477,60.7,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,60.9
"Block Group 1, Census Tract 20, Douglas County, Nevada: Summary level: 150, state:32> county:005> tract:002000> block group:1",88,35,,,,,,,,,,1034,49.7,-666666666.0,55.5,-666666666.0,-666666666.0,-666666666.0,17.6,49.2
"Block Group 2, Census Tract 20, Douglas County, Nevada: Summary level: 150, state:32> county:005> tract:002000> block group:2",191,80,,,,,,,,,,2622,40.2,-666666666.0,60.1,49.5,5.7,35.2,15.6,45.1
"Block Group 2, Census Tract 17, Douglas County, Nevada: Summary level: 150, state:32> county:005> tract:001700> block group:2",102,46,,,,,,,,,,1160,36.2,38.6,-666666666.0,-666666666.0,-666666666.0,27.0,14.9,39.6
"Block Group 1, Census Tract 17, Douglas County, Nevada: Summary level: 150, state:32> county:005> tract:001700> block group:1",82,89,,,,,,,,,,849,53.5,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,54.0
"Block Group 1, Census Tract 25, Douglas County, Nevada: Summary level: 150, state:32> county:005> tract:002500> block group:1",894,480,,,,,,,,,,2031,52.3,61.5,48.5,70.5,-666666666.0,44.9,48.3,52.8
"Block Group 2, Census Tract 16, Douglas County, Nevada: Summary level: 150, state:32> county:005> tract:001600> block group:2",65,105,,,,,,,,,,710,63.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,63.3
"Block Group 1, Census Tract 16, Douglas County, Nevada: Summary level: 150, state:32> county:005> tract:001600> block group:1",48,72,,,,,,,,,,463,58.1,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,58.1
"Block Group 2, Census Tract 18, Douglas County, Nevada: Summary level: 150, state:32> county:005> tract:001800> block group:2",37,56,,,,,,,,,,607,52.6,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,54.1
