County,Year,Total population,Children in foster care,Children ages 0 to 17 living with grandparents,Children ages 0 to 17 living in single parent families,Average ACT composite scores,Average daily membership of public schools,Children ages 3 to 21 enrolled in special education in public schools,Average expenditures per student in public schools,Black or African American,Asian and Native Hawaiian and other Pacific Islander,White,American Indian and Alaska Native,Hispanic Origin of Any Race,Children in foster care (percent),Children ages 0 to 17 living with grandparents (percent),Children ages 0 to 17 living in single parent families (percent),Four-year high school cohort graduation rate (percent),Children ages 3 to 21 enrolled in special education in public schools (percent),Black or African American (percent),Asian and Native Hawaiian and other Pacific Islander (percent),White (percent),American Indian and Alaska Native (percent),Hispanic Origin of Any Race (percent),College English (percent),All Four Subject Areas (percent),College Science (percent),College Math (percent),College Reading (percent),TAXVAL (per pupil),GFLEVY (per pupil),Tuition (per pupil),Misc (per pupil),SpReserve (per pupil),Building (per pupil),Sinking (per pupil),TotalLevy (per pupil),LOCREV (per pupil),CNTYREV (per pupil),STREV (per pupil),FEDREV (per pupil),OTHREV (per pupil),TOTREV (per pupil),Salaries and Benefits for Instructors (per pupil),Salaries and Benefits for Instructional Support Staff (per pupil),OTHINS (per pupil),School Admin (per pupil),General Admin (per pupil),OMOP (per pupil),STTRANS (per pupil),Capital Projects (per pupil),EXTRC (per pupil),AOEXP (per pupil),Total Expenditures (per pupil),Ending Balance (per pupil),DENPK,DENK,DEN16,DEN78,DEN912,DENK12,Total Students Enrolled,ADMPK,ADMK,ADM16,ADM78,ADM912,ADMPK12,TAXVAL,GFLEVY,Tuition,Misc,SpReserve,Building,Sinking,TotalLevy,LOCREV,CNTYREV,STREV,FEDREV,OTHREV,TOTREV,Salaries and Benefits for Instructors,Salaries and Benefits for Instructional Support Staff,OTHINS,School Admin,General Admin,OMOP,STTRANS,Capital Projects,EXTRC,AOEXP,Total Expenditures,Ending Balance,Students Enrolled / Population
Planning Region 2,2007,82359.0,221,,,21.3,13520.72,2085,7572.15903,675.0,212.0,17778.0,1798.0,816.0,0.0104,,,,0.15871,0.03299,0.01036,0.86879,0.08787,0.03988,0.71977,0.21906,0.2845,0.47653,0.56188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Planning Region 2,2008,82260.0,189,,,21.5,13310.57,1995,8232.45228,696.0,207.0,17669.0,1843.0,871.0,0.0089,,,,0.1517,0.034089999999999995,0.01014,0.86549,0.09028,0.042660000000000003,0.70917,0.24928000000000003,0.32521,0.51003,0.5745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Planning Region 2,2009,83384.0,184,423.0,3415.0,21.4,13340.08,2015,8543.87634,696.0,219.0,17946.0,1863.0,907.0,0.00863,0.02188,0.1766,,0.1509,0.03358,0.01057,0.86595,0.0899,0.043769999999999996,0.69494,0.23512,0.30804000000000004,0.46726,0.59077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Planning Region 2,2010,89967.0,185,734.0,4481.0,21.3,13474.2,2029,9402.106670000001,736.0,238.0,19068.0,1822.0,945.0,0.00893,0.03561,0.21738000000000002,0.81639,0.1462,0.03366,0.01089,0.8721200000000001,0.08333,0.04322,0.69912,0.20795999999999998,0.26696,0.49263,0.54425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Planning Region 2,2011,93355.0,206,630.0,4048.0,20.6,13899.01,1993,9431.64876,850.0,270.0,19630.0,1887.0,1129.0,0.00942,0.03115,0.20014,0.84425,0.1439,0.03755,0.01193,0.86716,0.08336,0.04987,0.61521,0.20160999999999998,0.26266999999999996,0.42396000000000006,0.49885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Planning Region 2,2012,95884.0,200,730.0,4322.0,20.4,13983.94,2015,9572.16897,891.0,274.0,20088.0,1903.0,1245.0,0.00886,0.03513,0.20801,0.85451,0.1395,0.03848,0.01183,0.86751,0.08217999999999999,0.053770000000000005,0.60787,0.20381,0.26937,0.43027,0.45292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Planning Region 2,2013,99309.0,236,750.0,4538.0,20.1,14602.42,2024,9976.357240000001,990.0,282.0,20854.0,1964.0,1478.0,0.010159999999999999,0.03528,0.21345999999999998,0.87565,0.1365,0.0411,0.01171,0.86567,0.08152999999999999,0.06135,0.59,0.18,0.3,0.42,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Planning Region 2,2014,101248.0,268,854.0,4466.0,20.4,15041.88,2084,10548.57007,1100.0,302.0,21350.0,1992.0,1675.0,0.01114,0.03857,0.20173,0.85572,0.1343,0.04446,0.0122,0.8628399999999999,0.0805,0.06769,0.62,0.21,0.33,0.4,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Planning Region 2,2015,103604.0,299,999.0,4736.0,20.4,15646.35,2163,10822.0758,1220.0,322.0,21818.0,2137.0,1987.0,0.01209,0.0436,0.2067,0.83868,0.1378,0.04785,0.012629999999999999,0.8557100000000001,0.08381,0.07793,0.59,0.23,0.37,0.39,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Planning Region 2,2016,101928.0,292,953.0,4878.0,19.7,15732.76,2179,11563.92996,1288.0,331.0,21325.0,2191.0,2031.0,0.011470000000000001,0.0406,0.20781,0.84467,0.1384,0.05124,0.01317,0.8484200000000001,0.08717000000000001,0.0808,0.55,0.16,0.26,0.31,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Planning Region 2,2017,100334.0,287,,,20.1,15726.03,2279,12033.24327,1301.0,345.0,20972.0,2224.0,2025.0,0.011309999999999999,,,0.90471,0.1441,0.05237000000000001,0.013890000000000001,0.8442200000000001,0.08953,0.08152000000000001,0.54,0.2,0.3,0.38,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
