County,Year,Total population,Children in foster care,Children ages 0 to 17 living with grandparents,Children ages 0 to 17 living in single parent families,Average ACT composite scores,Average daily membership of public schools,Children ages 3 to 21 enrolled in special education in public schools,Average expenditures per student in public schools,Black or African American,Asian and Native Hawaiian and other Pacific Islander,White,American Indian and Alaska Native,Hispanic Origin of Any Race,Children in foster care (percent),Children ages 0 to 17 living with grandparents (percent),Children ages 0 to 17 living in single parent families (percent),Four-year high school cohort graduation rate (percent),Children ages 3 to 21 enrolled in special education in public schools (percent),Black or African American (percent),Asian and Native Hawaiian and other Pacific Islander (percent),White (percent),American Indian and Alaska Native (percent),Hispanic Origin of Any Race (percent),College English (percent),All Four Subject Areas (percent),College Science (percent),College Math (percent),College Reading (percent),TAXVAL (per pupil),GFLEVY (per pupil),Tuition (per pupil),Misc (per pupil),SpReserve (per pupil),Building (per pupil),Sinking (per pupil),TotalLevy (per pupil),LOCREV (per pupil),CNTYREV (per pupil),STREV (per pupil),FEDREV (per pupil),OTHREV (per pupil),TOTREV (per pupil),Salaries and Benefits for Instructors (per pupil),Salaries and Benefits for Instructional Support Staff (per pupil),OTHINS (per pupil),School Admin (per pupil),General Admin (per pupil),OMOP (per pupil),STTRANS (per pupil),Capital Projects (per pupil),EXTRC (per pupil),AOEXP (per pupil),Total Expenditures (per pupil),Ending Balance (per pupil),DENPK,DENK,DEN16,DEN78,DEN912,DENK12,Total Students Enrolled,ADMPK,ADMK,ADM16,ADM78,ADM912,ADMPK12,TAXVAL,GFLEVY,Tuition,Misc,SpReserve,Building,Sinking,TotalLevy,LOCREV,CNTYREV,STREV,FEDREV,OTHREV,TOTREV,Salaries and Benefits for Instructors,Salaries and Benefits for Instructional Support Staff,OTHINS,School Admin,General Admin,OMOP,STTRANS,Capital Projects,EXTRC,AOEXP,Total Expenditures,Ending Balance,Students Enrolled / Population
Foster,2000,3759.0,3,15.0,125.0,20.9,731.79,64,3924.91,10.0,0.0,1015.0,9.0,2.0,0.0029,0.0152,0.1269,,0.0898,0.00962,0.0,0.9769,0.00866,0.0019199999999999998,0.64474,0.25,0.30263,0.42105,0.5131600000000001,12337.39972,0.227208976,0.0,0.0,0.0,0.0,0.0,0.23051893399999998,2089.729215,0.0,2676.14798,233.5118654,46.26134642,5045.650407,2591.434769,161.9221459,358.0763955,229.6928471,216.2314165,470.9857924,340.8526227,0.0,150.0317672,477.80636749999996,4997.034122999999,1184.504558,7.0,53.0,310.0,120.0,223.0,706.0,713.0,0.0,46.69,334.57,127.56,222.97,731.79,8796566.0,162.0,0.0,0.0,0.0,0.0,0.0,164.36,1489976.93,0.0,1908093.51,166493.96,32984.34,3597548.74,1847692.99,115450.49,255308.47,163771.0,154173.0,335812.87,243027.92,0.0,106972.65,340675.94,3562885.33,844551.75,0.000844235
Foster,2001,3629.0,1,,,20.3,696.85,67,4329.37,9.0,0.0,962.0,9.0,3.0,0.001,,,,0.09699999999999999,0.009179999999999999,0.0,0.9816299999999999,0.009179999999999999,0.0030600000000000002,0.67692,0.2,0.21538000000000002,0.4,0.47691999999999996,14181.11143,0.23260492,0.0,0.0,0.0,0.0044428359999999995,0.0,0.237047757,2271.120984,0.0,2854.690072,247.48476119999998,59.4648191,5432.760636999999,2779.025412,157.99141819999997,460.13356009999995,237.9778437,219.5328799,511.3610999,377.9931983,0.0,148.1444863,512.6346744,5404.794572999999,1250.182779,3.0,37.0,302.0,111.0,238.0,688.0,691.0,0.0,47.92,301.88,119.19,227.86,696.85,9799148.0,160.73,0.0,0.0,0.0,3.07,0.0,163.8,1569344.6,0.0,1972590.84,171011.97,41090.19,3754037.6,1920306.56,109172.07,317952.29,164442.69,151697.22,353350.52,261193.3,0.0,102367.84,354230.56,3734713.05,863876.3,0.000799883
Foster,2002,3560.0,1,,,20.0,674.49,58,4478.59,8.0,0.0,924.0,9.0,4.0,0.001,,,,0.0881,0.0085,0.0,0.98193,0.009559999999999999,0.00425,0.47886999999999996,0.15492999999999998,0.23944000000000001,0.35211,0.5070399999999999,15280.951369999999,0.245319149,0.0,0.0,0.0,0.004544073,0.0,0.249863222,2684.802021,0.0,2922.529286,272.41416410000005,53.68481763,5933.430289,2899.122234,172.1568845,446.74229479999997,277.2471429,255.50869300000002,540.0539818,342.93755319999997,0.0,161.42820669999998,576.6545137,5671.851505,1574.460699,7.0,37.0,285.0,94.0,235.0,651.0,658.0,0.0,36.0,297.39,104.69,236.41,674.49,10054866.0,161.42,0.0,0.0,0.0,2.99,0.0,164.41,1766599.73,0.0,1923024.27,179248.52,35324.61,3904197.13,1907622.43,113279.23,293956.43,182428.62,168124.72,355355.52,225652.91,0.0,106219.76,379438.67,3732078.29,1035995.14,0.000635138
Foster,2003,3490.0,1,,,21.0,686.1,72,4614.29,10.0,0.0,882.0,9.0,5.0,0.0011,,,,0.1113,0.0111,0.0,0.9789100000000001,0.00999,0.00555,0.5857100000000001,0.17143,0.3,0.5,0.5,15656.12674,0.247650696,0.0,0.0,0.0,0.004590417,0.0,0.252241113,2728.366507,0.0,2997.343261,364.8919474,39.46539413,6130.06711,3080.852535,123.30727979999999,455.86205559999996,296.1980835,284.9772025,651.9460124,355.48780530000005,0.0,167.78707880000002,546.3942812999999,5962.812334,1768.48374,4.0,41.0,272.0,102.0,228.0,643.0,647.0,0.0,37.69,322.0,90.22,236.19,686.1,10129514.0,160.23,0.0,0.0,0.0,2.97,0.0,163.2,1765253.13,0.0,1939281.09,236085.09,25534.11,3966153.42,1993311.59,79779.81,294942.75,191640.16,184380.25,421809.07,230000.61,0.0,108558.24,353517.1,3857939.58,1144208.98,0.000565456
Foster,2004,3483.0,4,,,20.7,636.59,73,5124.04,11.0,0.0,858.0,8.0,5.0,0.0045,,,,0.1172,0.01254,0.0,0.97834,0.00912,0.0057,0.58929,0.23214,0.32143,0.42857,0.42857,16483.322630000002,0.272375602,0.0,0.0,0.0,0.003916533,0.0,0.276292135,2899.965827,0.0,3075.364896,399.7651204,38.89717496,6413.993018,3355.51175,135.3304815,455.8151204,302.54008030000006,299.1386035,687.4873514999999,354.5788925,0.0,241.02329049999997,551.3065650000001,6382.732135,1867.8724079999997,9.0,33.0,260.0,119.0,202.0,614.0,623.0,0.0,39.24,267.42,103.89,226.04,636.59,10269110.0,169.69,0.0,0.0,0.0,2.44,0.0,172.13,1806678.71,0.0,1915952.33,249053.67,24232.94,3995917.65,2090483.82,84310.89,283972.82,188482.47,186363.35,428304.62,220902.65,0.0,150157.51,343463.99,3976442.12,1163684.51,0.000535368
Foster,2005,3523.0,4,,,21.5,611.13,74,5210.85,11.0,0.0,850.0,8.0,6.0,0.0047,,,,0.113,0.01266,0.0,0.97814,0.00921,0.0069,0.60377,0.28302,0.37736,0.4717,0.56604,18878.224430000002,0.228244275,0.0,0.0,0.0,0.0029770990000000004,0.0,0.23122137399999998,3690.440244,0.0,3370.3554659999995,496.93638169999997,29.31854962,7587.050641,3651.9708549999996,171.0541985,376.2416183,317.5032977,847.3225190999999,698.071542,502.74993889999996,0.0,189.829771,737.4141527,7492.1578930000005,2067.67,8.0,38.0,271.0,117.0,221.0,647.0,655.0,0.0,32.36,278.94,131.21,221.15,663.66,12365237.0,149.5,0.0,0.0,0.0,1.95,0.0,151.45,2417238.36,0.0,2207582.83,325493.33,19203.65,4969518.17,2392040.91,112040.5,246438.26,207964.66,554996.25,457236.86,329301.21,0.0,124338.5,483006.27,4907363.42,1354323.85,0.00048363599999999996
Foster,2006,3519.0,4,,,19.7,635.8,68,5578.15,13.0,0.0,856.0,9.0,7.0,0.0048,,,,0.1091,0.01481,0.0,0.9749399999999999,0.01025,0.00797,0.57692,0.09615,0.17307999999999998,0.36538000000000004,0.36538000000000004,20700.897269999998,0.241845907,0.0,0.0,0.0029374,0.0,0.020096308,0.264879615,3317.34992,0.0,3947.500626,351.9404815,46.35622793,7663.147704999999,3630.923146,483.1830498,395.8612841,0.0,425.5526324,757.2368058,477.85027289999994,0.0,203.0208347,692.5859551,7066.213981,2746.675875,7.0,46.0,255.0,99.0,216.0,616.0,623.0,0.0,37.48,268.02,114.34,215.96,635.8,12896659.0,150.67,0.0,0.0,1.83,0.0,12.52,165.02,2066709.0,0.0,2459292.89,219258.92,28879.93,4774141.02,2262065.12,301023.04,246621.58,0.0,265119.29,471758.53,297700.72,0.0,126481.98,431481.05,4402251.31,1711179.07,0.00036407599999999996
Foster,2007,3444.0,6,,,21.2,610.94,63,6026.67,13.0,0.0,826.0,8.0,8.0,0.0075,,,,0.1073,0.01535,0.0,0.97521,0.00945,0.00945,0.72,0.22,0.26,0.52,0.52,22325.846680000002,0.268960818,0.0,0.0,0.0,0.00306644,0.021720613,0.293747871,3788.1669850000003,0.0,3754.110647,400.03034069999995,26.16879046,7968.476763,4109.224055,538.7550085,475.54974450000003,0.0,402.14669510000004,746.779983,526.4259625,0.0,235.5978876,698.701414,7733.18075,3150.422198,4.0,32.0,244.0,103.0,204.0,583.0,587.0,0.0,45.44,252.34,97.73,215.43,610.94,13105272.0,157.88,0.0,0.0,0.0,1.8,12.75,172.43,2223654.02,0.0,2203662.95,234817.81,15361.08,4677495.86,2412114.52,316249.19,279147.7,0.0,236060.11,438359.85,309012.04,0.0,138295.96,410137.73,4539377.1,1849297.83,0.000317418
Foster,2008,3376.0,8,,,20.9,576.47,60,7258.66,13.0,0.0,798.0,8.0,9.0,0.010190000000000001,,,,0.10417,0.01587,0.0,0.97436,0.009770000000000001,0.01099,0.5957399999999999,0.17021,0.19149000000000002,0.55319,0.53191,23043.06424,0.277239583,0.0,0.0,0.0,0.0028819440000000004,0.022447917,0.30256944399999997,4161.582778,0.0,4076.576076,441.1999653,47.98069444,8727.339514,4206.174653,198.0708854,377.7968403,410.8742188,335.10289930000005,1736.5586460000002,713.3560417,0.0,240.8396181,768.9631771,8987.736979000001,2950.189045,3.0,37.0,237.0,90.0,209.0,573.0,576.0,0.0,32.84,242.45,100.91,200.27,576.47,13272805.0,159.69,0.0,0.0,0.0,1.66,12.93,174.28,2397071.68,0.0,2348107.82,254131.18,27636.88,5026947.56,2422756.6,114088.83,217610.98,236663.55,193019.27,1000257.78,410893.08,0.0,138723.62,442922.79,5176936.5,1699308.89,0.000338961
Foster,2009,3259.0,10,0.0,108.0,21.4,566.46,71,7057.87,13.0,0.0,756.0,9.0,9.0,0.013280000000000002,0.0,0.15652,,0.1312,0.01671,0.0,0.97172,0.01157,0.01157,0.64615,0.24615,0.32308000000000003,0.49231,0.56923,25765.5878,0.190591497,0.0,0.0,0.0,0.002920518,0.022476895,0.21598890899999998,4322.698743,0.0,4518.76573,445.20061,21.23672828,9307.901811,4613.935082999999,222.0727542,396.69903880000004,462.47602589999997,388.23787430000004,1306.595194,671.7155453,0.0,268.5854159,890.1537152999999,9220.470647,3228.4827170000003,12.0,31.0,216.0,85.0,197.0,529.0,541.0,0.0,35.96,235.87,89.35,205.28,566.46,13939183.0,103.11,0.0,0.0,0.0,1.58,12.16,116.85,2338580.02,0.0,2444652.26,240853.53,11489.07,5035574.88,2496138.88,120141.36,214614.18,250199.53,210036.69,706868.0,363398.11,0.0,145304.71,481573.16,4988274.62,1746609.15,0.000309743
Foster,2010,3343.0,7,10.0,135.0,21.42308,529.31,74,8538.19,6.0,0.0,760.0,8.0,11.0,0.009000000000000001,0.01374,0.18544000000000002,0.95,0.1396,0.00775,0.0,0.9819100000000001,0.01034,0.014209999999999999,0.67308,0.25,0.26923,0.51923,0.55769,27844.509430000002,0.198113208,0.0,0.0,0.0,0.009433961999999999,0.021415094,0.228962264,3157.314717,0.0,6119.5469060000005,1495.7485279999999,28.87662264,10801.48677,4674.780453,250.69299999999998,581.2956226,497.660283,436.05886789999994,2086.5867359999997,1309.20234,0.0,293.6371132,904.1415472000001,11034.05596,3062.919774,12.0,43.0,209.0,94.0,172.0,518.0,530.0,0.0,31.31,214.07,86.88,197.05,529.31,14757590.0,105.0,0.0,0.0,0.0,5.0,11.35,121.35,1673376.8,0.0,3243359.86,792746.72,15304.61,5724787.99,2477633.64,132867.29,308086.68,263759.95,231111.2,1105890.97,693877.24,0.0,155627.67,479195.02,5848049.66,1623347.48,0.00032648599999999996
Foster,2011,3343.0,8,23.0,168.0,20.16,520.07,80,8330.7,11.0,0.0,731.0,10.0,12.0,0.01034,0.03249,0.23729,0.9772700000000001,0.1463,0.01463,0.0,0.9720700000000001,0.0133,0.01596,0.58,0.18,0.22,0.5,0.46,28438.33272,0.19195612399999998,0.0,0.0,0.0,0.009140768,0.01797075,0.21906764199999998,3239.83777,0.0,6469.868318,708.6153931,26.36937843,10444.690859999999,4843.861024,225.03341859999998,542.0252285,515.4484278,442.58797069999997,1351.6089029999998,525.3408227,0.0,287.36595980000004,1032.493181,9765.764936,3646.654406,8.0,36.0,230.0,82.0,191.0,539.0,547.0,0.0,43.75,208.79,94.81,172.72,520.07,15555768.0,105.0,0.0,0.0,0.0,5.0,9.83,119.83,1772191.26,0.0,3539017.97,387612.62,14424.05,5713245.9,2649591.98,123093.28,296487.8,281950.29,242095.62,739330.07,287361.43,0.0,157189.18,564773.77,5341873.42,1994719.96,0.000274224
Foster,2012,3380.0,7,31.0,212.0,21.0,533.01,87,8170.496259999999,7.0,1.0,750.0,12.0,13.0,0.00936,0.0415,0.2838,0.9333299999999999,0.1579,0.00909,0.0013,0.97403,0.015580000000000002,0.016880000000000003,0.7058800000000001,0.23529,0.31373,0.6078399999999999,0.5098,32121.500910000002,0.18148820300000001,0.0,0.0,0.0,0.00907441,0.01676951,0.207332123,3441.996897,0.0,6362.3327770000005,385.7668421,46.77245009,10236.86897,4767.290871,236.39600730000004,818.2442105,554.1497277999999,489.415245,1038.235717,721.9850635,0.0,317.90419239999994,1174.631978,10118.253009999999,3738.797368,8.0,42.0,234.0,76.0,191.0,543.0,551.0,0.0,36.53,226.42,80.26,189.8,533.01,17698947.0,100.0,0.0,0.0,0.0,5.0,9.24,114.24,1896540.29,0.0,3505645.36,212557.53,25771.62,5640514.8,2626777.27,130254.2,450852.56,305336.5,269667.8,572067.88,397813.77,0.0,175165.21,647222.22,5575157.41,2060077.35,0.000267466
Foster,2013,3354.0,7,32.0,224.0,21.1,534.23,69,8335.649379999999,9.0,2.0,748.0,16.0,12.0,0.00922,0.04408,0.30854000000000004,0.98182,0.1317,0.011609999999999999,0.0025800000000000003,0.96516,0.02065,0.01548,0.71,0.24,0.32,0.46,0.46,37628.17939,0.128244275,0.0,0.0,0.005725191,0.009541985,0.01509542,0.15860687,3874.49042,0.0,6992.679179000001,379.0004389,170.81370230000002,11416.983740000001,5009.843034,278.4110687,801.6749427,635.4082824,586.427729,1186.620382,888.2885305,0.0,366.9829389,1450.9600189999999,11204.61693,4143.812137,4.0,44.0,223.0,90.0,163.0,520.0,524.0,0.0,40.3,230.9,74.21,188.82,534.23,19717166.0,67.2,0.0,0.0,3.0,5.0,7.91,83.11,2030232.98,0.0,3664163.89,198596.23,89506.38,5982499.48,2625157.75,145887.4,420077.67,332953.94,307288.13,621789.08,465463.19,0.0,192299.06,760303.05,5871219.27,2171357.56,0.000241324
Foster,2014,3339.0,7,33.0,215.0,20.5,517.09,73,9121.93812,13.0,2.0,730.0,9.0,14.0,0.00919,0.0459,0.29903,0.9411799999999999,0.1404,0.017240000000000002,0.00265,0.9681700000000001,0.011940000000000001,0.01857,0.68,0.23,0.32,0.47,0.47,43369.80192,0.124942308,0.0,0.022211538,0.0,0.009615385,0.013288462,0.17005769199999998,2964.2313649999996,0.0,8531.382769,374.86925,17.00942308,11887.49281,5420.091885,296.70396150000005,652.4593462,661.2727884999999,571.8476731000001,1468.514692,1156.441346,0.0,448.84994230000007,1430.042192,12106.223829999999,3956.956596,0.0,26.0,239.0,85.0,170.0,520.0,520.0,0.0,42.94,225.97,86.49,161.69,517.09,22552297.0,64.97,0.0,11.55,0.0,5.0,6.91,88.43,1541400.31,0.0,4436319.04,194932.01,8844.9,6181496.26,2818447.78,154286.06,339278.86,343861.85,297360.79,763627.64,601349.5,0.0,233401.97,743621.94,6295236.39,2057617.43,0.000252719
Foster,2015,3330.0,9,22.0,230.0,21.0,513.15,68,9769.89385,18.0,2.0,719.0,15.0,14.0,0.01195,0.03138,0.3281,0.9791700000000001,0.1288,0.02387,0.00265,0.9535799999999999,0.01989,0.01857,0.68,0.27,0.43,0.52,0.46,45837.36932,0.128409091,0.0,0.022727273,0.0,0.011363636000000002,0.012121212,0.174621212,3581.630682,0.0,8334.702652,406.97537880000004,4.132575758,12327.44129,5688.5795450000005,313.0681818,975.0776515000001,705.5833332999999,629.1477272999999,1183.659091,749.5643938999999,0.0,444.90151519999995,1591.130682,12280.71212,3943.731061,11.0,42.0,234.0,70.0,171.0,517.0,528.0,0.0,25.63,235.42,83.05,169.05,513.15,24202131.0,67.8,0.0,12.0,0.0,6.0,6.4,92.2,1891101.0,0.0,4400723.0,214883.0,2182.0,6508889.0,3003570.0,165300.0,514841.0,372548.0,332190.0,624972.0,395770.0,0.0,234908.0,840117.0,6484216.0,2082290.0,0.000253567
Foster,2016,3310.0,7,14.0,195.0,22.0,508.54,55,9767.61596,13.0,4.0,715.0,20.0,17.0,0.00922,0.01955,0.27235,1.0,0.1087,0.01729,0.00532,0.9508,0.0266,0.022609999999999998,0.75,0.4,0.52,0.58,0.5,50376.551380000004,0.131798419,0.0,0.023715415,0.0,0.011857708,0.09620553400000001,0.263577075,4036.552332,0.0,8436.81913,345.7897233,1.558616601,12820.7198,6210.616265,333.03452569999996,752.6433992000001,716.3751976,720.9796047,1082.998083,950.8850791000001,0.0,506.38802369999996,1385.024506,12658.94468,4276.972470000001,4.0,36.0,237.0,73.0,156.0,502.0,506.0,0.0,41.12,232.44,69.7,165.28,508.54,25490535.0,66.69,0.0,12.0,0.0,6.0,48.68,133.37,2042495.48,0.0,4269030.48,174969.6,788.66,6487284.22,3142571.83,168515.47,380837.56,362485.85,364815.68,547997.03,481147.85,0.0,256232.34,700822.4,6405426.01,2164148.07,0.00023381
Foster,2017,3257.0,6,,,20.7,501.74,60,10299.88871,8.0,3.0,715.0,18.0,17.0,0.00797,,,0.9736799999999999,0.12,0.01075,0.00403,0.9610200000000001,0.02419,0.02285,0.62,0.24,0.31,0.49,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
