County,Year,Total population,Children in foster care,Children ages 0 to 17 living with grandparents,Children ages 0 to 17 living in single parent families,Average ACT composite scores,Average daily membership of public schools,Children ages 3 to 21 enrolled in special education in public schools,Average expenditures per student in public schools,Black or African American,Asian and Native Hawaiian and other Pacific Islander,White,American Indian and Alaska Native,Hispanic Origin of Any Race,Children in foster care (percent),Children ages 0 to 17 living with grandparents (percent),Children ages 0 to 17 living in single parent families (percent),Four-year high school cohort graduation rate (percent),Children ages 3 to 21 enrolled in special education in public schools (percent),Black or African American (percent),Asian and Native Hawaiian and other Pacific Islander (percent),White (percent),American Indian and Alaska Native (percent),Hispanic Origin of Any Race (percent),College English (percent),All Four Subject Areas (percent),College Science (percent),College Math (percent),College Reading (percent),TAXVAL (per pupil),GFLEVY (per pupil),Tuition (per pupil),Misc (per pupil),SpReserve (per pupil),Building (per pupil),Sinking (per pupil),TotalLevy (per pupil),LOCREV (per pupil),CNTYREV (per pupil),STREV (per pupil),FEDREV (per pupil),OTHREV (per pupil),TOTREV (per pupil),Salaries and Benefits for Instructors (per pupil),Salaries and Benefits for Instructional Support Staff (per pupil),OTHINS (per pupil),School Admin (per pupil),General Admin (per pupil),OMOP (per pupil),STTRANS (per pupil),Capital Projects (per pupil),EXTRC (per pupil),AOEXP (per pupil),Total Expenditures (per pupil),Ending Balance (per pupil),DENPK,DENK,DEN16,DEN78,DEN912,DENK12,Total Students Enrolled,ADMPK,ADMK,ADM16,ADM78,ADM912,ADMPK12,TAXVAL,GFLEVY,Tuition,Misc,SpReserve,Building,Sinking,TotalLevy,LOCREV,CNTYREV,STREV,FEDREV,OTHREV,TOTREV,Salaries and Benefits for Instructors,Salaries and Benefits for Instructional Support Staff,OTHINS,School Admin,General Admin,OMOP,STTRANS,Capital Projects,EXTRC,AOEXP,Total Expenditures,Ending Balance,Students Enrolled / Population
Kidder,1999,2798.0,,,,19.4,525.19,50,5423.58,,,,,,,,,,0.0977,,,,,,0.54,0.1,0.16,0.26,0.42,14848.048830000002,1.746386719,0.0,0.0,0.0,0.0,0.0,1.934746094,3130.996094,0.0,3006.224609,355.0429688,300.34375,6792.607422,3089.21875,183.4296875,669.4960937999999,176.9804688,765.875,678.2949219,543.453125,3.083984375,58.4609375,456.703125,6625.0,2092.208984,0.0,29.0,215.0,88.0,180.0,512.0,512.0,0.0,28.85,227.93,76.93,191.48,525.19,7602201.0,894.15,0.0,0.0,0.0,0.0,0.0,990.59,1603070.0,0.0,1539187.0,181782.0,153776.0,3477815.0,1581680.0,93916.0,342782.0,90614.0,392128.0,347287.0,278248.0,1579.0,29932.0,233832.0,3392000.0,1071211.0,0.000477964
Kidder,2000,2753.0,0,12.0,81.0,20.7,497.92,57,5857.27,4.0,0.0,667.0,0.0,7.0,0.0,0.0188,0.127,,0.1147,0.00594,0.0,0.99108,0.0,0.0104,0.5625,0.21875,0.28125,0.46875,0.4375,15885.22334,1.744426559,0.0,0.0,0.0,0.0,0.0,1.93,3571.7034,0.0,3124.945412,524.7949296,308.9201006,7530.363843000001,3243.237847,167.27388330000002,789.3096177,160.0428571,747.0664386,761.1842052000001,555.3817303999999,1.616800805,62.06191147,437.45714289999995,6924.6324349999995,2761.086479,0.0,31.0,197.0,90.0,179.0,497.0,497.0,0.0,27.91,209.29,84.09,176.63,497.92,7894956.0,866.98,0.0,0.0,0.0,0.0,0.0,959.21,1775136.59,0.0,1553097.87,260823.08,153533.29,3742590.83,1611889.21,83135.12,392286.88,79541.3,371292.02,378308.55,276024.72,803.55,30844.77,217416.2,3441542.32,1372259.98,0.00036217599999999997
Kidder,2001,2620.0,0,,,20.2,482.54,58,6320.22,4.0,0.0,626.0,0.0,7.0,0.0,,,,0.11599999999999999,0.00635,0.0,0.99365,0.0,0.01111,0.5641,0.15385,0.20513,0.33333,0.41026,17419.69,1.48032,0.027339999999999996,0.0,0.0,0.059620000000000006,0.07762000000000001,1.6449,3388.73976,0.0,3059.14414,690.67688,198.7515,7337.31228,3377.1686799999998,183.63426,800.0485,136.84493999999998,869.15266,732.67124,573.26976,0.0,69.67148,592.4016799999999,7334.8632,2747.5604399999997,0.0,32.0,201.0,90.0,177.0,500.0,500.0,0.0,29.0,189.83,88.92,174.79,482.54,8709845.0,740.16,13.67,0.0,0.0,29.81,38.81,822.45,1694369.88,0.0,1529572.07,345338.44,99375.75,3668656.14,1688584.34,91817.13,400024.25,68422.47,434576.33,366335.62,286634.88,0.0,34835.74,296200.84,3667431.6,1373780.22,0.000363959
Kidder,2002,2541.0,1,,,19.2,488.82,57,6630.63,4.0,0.0,590.0,0.0,7.0,0.0016,,,,0.1213,0.00673,0.0,0.9932700000000001,0.0,0.01178,0.40909,0.18182,0.25,0.36364,0.40909,19324.77872,1.75287234,0.027808511,0.0,0.0,0.06327659599999999,0.078042553,1.922,3625.0337659999996,0.0,3426.5415740000003,931.0951064,354.55351060000004,8337.223957,3973.453979,219.6989787,849.9304893999999,177.5551915,944.7343617,730.7629787000001,828.4314681,0.875595745,90.79161702,677.8648511,8494.099511,2759.786128,0.0,29.0,192.0,77.0,172.0,470.0,470.0,0.0,31.32,194.04,87.99,175.47,488.82,9082646.0,823.85,13.07,0.0,0.0,29.74,36.68,903.34,1703765.87,0.0,1610474.54,437614.7,166640.15,3918495.26,1867523.37,103258.52,399467.33,83450.94,444025.15,343458.6,389362.79,411.53,42672.06,318596.48,3992226.77,1297099.48,0.00036234699999999995
Kidder,2003,2536.0,7,,,20.4,464.25,52,7320.04,4.0,0.0,574.0,0.0,7.0,0.0118,,,,0.1145,0.00692,0.0,0.99308,0.0,0.01211,0.58824,0.14706,0.23529,0.29412,0.5,20618.68722,1.9517400880000002,0.050814978,0.011013216000000001,0.0,0.043920705,0.077202643,2.13469163,4087.9904189999997,0.0,3971.298634,577.9196035,132.81647579999998,8770.025131999999,4230.483789,242.58588109999997,952.2140308,180.01559469999998,1023.87511,856.1324890000001,704.4420263999999,164.1421806,63.17517621,550.8787884999999,8967.945066,2662.7824010000004,1.0,22.0,192.0,75.0,164.0,453.0,454.0,0.0,25.61,190.14,78.8,169.7,464.25,9360884.0,886.09,23.07,5.0,0.0,19.94,35.05,969.15,1855947.65,0.0,1802969.58,262375.5,60298.68,3981591.41,1920639.64,110133.99,432305.17,81727.08,464839.3,388684.15,319816.68,74520.55,28681.53,250098.97,4071447.06,1208903.21,0.00037554699999999995
Kidder,2004,2503.0,7,,,19.0,434.63,59,8187.47,4.0,0.0,561.0,1.0,14.0,0.0122,,,,0.13,0.00707,0.0,0.9911700000000001,0.0017699999999999999,0.024730000000000002,0.40909,0.04545,0.18182,0.36364,0.27273000000000003,20931.4163,2.037400881,0.08372246700000001,0.011013216000000001,0.0,0.044008810999999995,0.074185022,2.250330396,4491.901256,0.0,3635.26804,788.963304,366.939978,9283.072576999999,4480.775968999999,262.2888326,1033.2424230000001,191.7157489,1053.466784,816.6679295,840.3223127999998,0.0,75.28508811,713.8058811000001,9467.570969,2478.391674,3.0,32.0,175.0,66.0,178.0,451.0,454.0,0.0,16.5,185.82,67.98,164.33,434.63,9502863.0,924.98,38.01,5.0,0.0,19.98,33.68,1021.65,2039323.17,0.0,1650411.69,358189.34,166590.75,4214514.95,2034272.29,119079.13,469092.06,87038.95,478273.92,370767.24,381506.33,0.0,34179.43,324067.87,4298277.22,1125189.82,0.00040348699999999995
Kidder,2005,2390.0,7,,,19.5,460.88,54,7750.84,4.0,0.0,522.0,1.0,16.0,0.0129,,,,0.1224,0.00759,0.0,0.99051,0.0019,0.03036,0.51351,0.10811,0.24324,0.32432,0.45946000000000004,21999.47619,2.09553288,0.145238095,0.011337868000000001,0.0,0.044829932,0.07464852599999999,2.371587302,5081.739772999999,0.0,3927.6672340000005,891.1216552999999,164.9624263,10065.491090000001,4634.313604999999,267.909161,971.8085488,216.2752608,1106.370998,903.5609751000001,762.9405896000001,0.0,102.19099770000001,601.9740816000001,9567.344218,3049.775941,6.0,25.0,183.0,69.0,158.0,435.0,441.0,0.0,54.51,173.69,64.09,168.59,460.88,9701769.0,924.13,64.05,5.0,0.0,19.77,32.92,1045.87,2241047.24,0.0,1732101.25,392984.65,72748.43,4438881.57,2043732.3,118147.94,428567.57,95377.39,487909.61,398470.39,336456.8,0.0,45066.23,265470.57,4219198.8,1344951.19,0.00032789300000000005
Kidder,2006,2385.0,4,,,18.9,425.96,60,8658.91,4.0,0.0,520.0,1.0,17.0,0.0078,,,,0.1456,0.00762,0.0,0.9904799999999999,0.0019,0.03238,0.48649,0.05405,0.13514,0.27026999999999995,0.32432,25280.63835,2.133567961,0.14407767,0.010946602,0.0,0.028179612000000003,0.072864078,2.389635922,5491.691747999999,0.0,4178.223374,1523.015461,232.320267,11425.25216,4819.15966,599.675267,1131.121068,332.49725730000006,1083.645291,986.2070146,842.1112621,0.0,126.62169899999999,938.5447087000001,10859.58323,3831.2388590000005,4.0,29.0,174.0,61.0,144.0,408.0,412.0,0.0,24.64,176.21,71.38,153.73,425.96,10415623.0,879.03,59.36,4.51,0.0,11.61,30.02,984.53,2262577.0,0.0,1721428.03,627482.37,95715.95,4707203.89,1985493.78,247066.21,466021.88,136988.87,446461.86,406317.29,346949.84,0.0,52168.14,386680.42,4474148.29,1578470.41,0.00026101200000000003
Kidder,2007,2316.0,5,,,21.2,401.45,54,9235.2,4.0,0.0,494.0,8.0,19.0,0.0104,,,,0.1353,0.007909999999999999,0.0,0.9762799999999999,0.01581,0.03755,0.65625,0.15625,0.21875,0.4375,0.53125,27134.65915,1.7578696740000002,0.086566416,0.012531328000000001,0.0,0.025062657000000002,0.073634085,1.95566416,5760.693333,0.0,4374.711228,981.7273935000001,153.0528321,11270.184790000001,5201.12401,348.9380451,1061.816566,395.3343609,1233.986341,1050.70985,1028.8593230000001,0.0,128.8912281,895.7221804999999,11345.3819,3880.869073,2.0,30.0,175.0,60.0,132.0,397.0,399.0,0.0,28.97,169.59,61.28,141.61,401.45,10826729.0,701.39,34.54,5.0,0.0,10.0,29.38,780.31,2298516.64,0.0,1745509.78,391709.23,61068.08,4496803.73,2075248.48,139226.28,423664.81,157738.41,492360.55,419233.23,410514.87,0.0,51427.6,357393.15,4526807.38,1548466.76,0.000257674
Kidder,2008,2265.0,11,,,20.9,393.61,56,8735.01,3.0,1.0,478.0,7.0,20.0,0.0245,,,,0.1393,0.00613,0.0020399999999999997,0.97751,0.01431,0.0409,0.65517,0.2069,0.31034,0.37931,0.48276,27218.74378,0.7949502490000001,0.0,0.0,0.0,0.012437811000000002,0.037313433,0.844701493,6109.32505,0.0,4296.004627,1193.8808210000002,157.7452736,11756.95577,4572.231667,356.97358210000004,993.7393035,370.9266667,1450.180149,808.6564677,832.6668905,0.0,122.0595025,1456.7105470000001,10964.14478,4676.905721,2.0,36.0,169.0,68.0,127.0,400.0,402.0,0.0,27.64,170.26,65.58,130.13,393.61,10941935.0,319.57,0.0,0.0,0.0,5.0,15.0,339.57,2455948.67,0.0,1726993.86,479940.09,63413.6,4726296.22,1838037.13,143503.38,399483.2,149112.52,582972.42,325079.9,334732.09,0.0,49067.92,585597.64,4407586.2,1880116.1,0.00021381700000000002
Kidder,2009,2201.0,0,5.0,133.0,18.1,392.85,52,8704.1,3.0,1.0,482.0,7.0,19.0,0.0,0.01094,0.29103,,0.1297,0.00609,0.00203,0.97769,0.0142,0.03854,0.32,0.08,0.12,0.28,0.24,29642.29676,0.498753117,0.0,0.0,0.0,0.012468828000000001,0.037406484,0.548628429,4754.9363840000005,0.0,4778.828254,487.8194763,121.9896509,10143.57377,5329.531546,172.6128928,883.3011222000001,400.92880299999996,875.0883791000001,865.7369327,836.2501746,0.0,0.0,610.6110223999999,9974.060873,4972.803615999999,1.0,20.0,172.0,69.0,139.0,400.0,401.0,0.0,32.4,169.77,66.98,123.7,392.85,11886561.0,200.0,0.0,0.0,0.0,5.0,15.0,220.0,1906729.49,0.0,1916310.13,195615.61,48917.85,4067573.08,2137142.15,69217.77,354203.75,160772.45,350910.44,347160.51,335336.32,0.0,0.0,244855.02,3999598.41,1994094.25,0.00020109400000000002
Kidder,2010,2435.0,0,14.0,98.0,20.866670000000003,381.53,50,10444.43,6.0,13.0,530.0,6.0,31.0,0.0,0.02677,0.18738,0.9729700000000001,0.1244,0.01081,0.02342,0.95495,0.01081,0.05586,0.6,0.26666999999999996,0.33333,0.4,0.43333,31457.81095,0.48507462700000004,0.0,0.0,0.0,0.012437811000000002,0.012437811000000002,0.509950249,3910.441667,0.0,6394.591119,2101.8537309999997,95.47263682,12502.35915,5455.827413,212.58184080000004,2072.177463,439.2550498,847.2569652000001,885.4955223999999,788.7909204,0.0,0.0,1942.8324879999998,12644.21766,4838.017612,0.0,33.0,175.0,57.0,137.0,402.0,402.0,0.0,19.48,160.92,66.15,134.98,381.53,12646040.0,195.0,0.0,0.0,0.0,5.0,5.0,205.0,1571997.55,0.0,2570625.63,844945.2,38380.0,5025948.38,2193242.62,85457.9,833015.34,176580.53,340597.3,355969.2,317093.95,0.0,0.0,781018.66,5082975.5,1944883.08,0.00020669599999999997
Kidder,2011,2443.0,0,7.0,134.0,18.676470000000002,386.58,45,10400.2,8.0,12.0,528.0,6.0,29.0,0.0,0.014369999999999999,0.27515,0.94444,0.1122,0.01444,0.02166,0.9530700000000001,0.01083,0.05235,0.5,0.08824,0.14706,0.32353000000000004,0.29412,34000.162730000004,0.511811024,0.0,0.0,0.0,0.01312336,0.005249344,0.530183727,4064.3137799999995,0.0,7686.90748,1008.9560630000001,55.6776378,12815.854959999999,6600.745459000001,230.5779003,1335.987428,500.11335959999997,903.2208136,981.8770866,1366.915906,0.0,0.0,615.0550131,12534.492970000001,5386.0419950000005,6.0,20.0,168.0,59.0,128.0,375.0,381.0,0.0,30.35,169.28,53.33,133.62,386.58,12954062.0,195.0,0.0,0.0,0.0,5.0,2.0,202.0,1548503.55,0.0,2928711.75,384412.26,21213.18,4882840.74,2514884.02,87850.18,509011.21,190543.19,344127.13,374095.17,520794.96,0.0,0.0,234335.96,4775641.82,2052082.0,0.000185665
Kidder,2012,2448.0,0,8.0,99.0,21.5,373.26,44,10560.78535,12.0,12.0,515.0,6.0,32.0,0.0,0.01735,0.21475,0.8846200000000001,0.1097,0.022019999999999998,0.022019999999999998,0.94495,0.011009999999999999,0.05872,0.65385,0.15385,0.19230999999999998,0.57692,0.57692,37493.83871,0.39677419399999997,0.0,0.0,0.0,0.012204301,0.0,0.408978495,3972.4529030000003,0.0,7927.472876000001,668.1083871000001,222.2372849,12790.27145,6970.244274,148.23755380000003,999.2544355,543.5014247,890.2015054,1045.116559,1608.194489,0.0,0.0,766.0327419,12970.78298,5335.83793,2.0,19.0,169.0,62.0,120.0,370.0,372.0,0.0,21.25,170.66,54.98,126.37,373.26,13947708.0,147.6,0.0,0.0,0.0,4.54,0.0,152.14,1477752.48,0.0,2949019.91,248536.32,82672.27,4757980.98,2592930.87,55144.37,371722.65,202182.53,331154.96,388783.36,598248.35,0.0,0.0,284964.18,4825131.27,1984931.71,0.000187412
Kidder,2013,2445.0,0,7.0,93.0,18.5,360.26,45,11338.96505,13.0,11.0,499.0,6.0,32.0,0.0,0.01566,0.20805,0.87097,0.1139,0.024569999999999998,0.02079,0.94329,0.011340000000000001,0.060489999999999995,0.36,0.12,0.24,0.33,0.21,40662.07838,0.343783784,0.0,0.0,0.0,0.013513513999999999,0.019189189,0.376486486,3682.491811,0.0,8209.345054000001,921.3221892000001,178.6910811,12991.85014,7390.513838,158.7423784,876.9604053999999,590.1162432,1109.816892,914.3247027000001,1209.450595,0.0,0.0,786.3638919,13036.28895,5391.236243,2.0,30.0,151.0,58.0,129.0,368.0,370.0,0.0,18.55,165.48,61.48,114.75,360.26,15044969.0,127.2,0.0,0.0,0.0,5.0,7.1,139.3,1362521.97,0.0,3037457.67,340889.21,66115.7,4806984.55,2734490.12,58734.68,324475.35,218343.01,410632.25,338300.14,447496.72,0.0,0.0,290954.64,4823426.91,1994757.41,0.00018548599999999998
Kidder,2014,2448.0,0,3.0,95.0,19.0,354.46,50,12220.8643,9.0,8.0,522.0,6.0,32.0,0.0,0.006220000000000001,0.1971,0.9166700000000001,0.133,0.01651,0.01468,0.9578,0.011009999999999999,0.05872,0.51,0.11,0.17,0.29,0.17,43552.68524,0.367103064,0.0,0.013927577,0.0,0.027855152999999997,0.0,0.40888579399999997,3393.267131,0.0,9151.478329000001,857.0508357000001,180.9474095,13582.7437,7909.386240000001,176.7605571,1294.8083570000001,629.1956825,1031.43,1024.735487,1499.175933,0.0,0.0,634.6904178,14200.182669999998,4938.988357,6.0,21.0,160.0,57.0,115.0,353.0,359.0,0.0,27.96,148.42,55.46,122.62,354.46,15635414.0,131.79,0.0,5.0,0.0,10.0,0.0,146.79,1218182.9,0.0,3285380.72,307681.25,64960.12,4876204.99,2839469.66,63457.04,464836.2,225881.25,370283.37,367880.04,538204.16,0.0,0.0,227853.86,5097865.58,1773096.82,0.000202471
Kidder,2015,2446.0,0,6.0,81.0,20.2,347.63,54,12700.85876,10.0,6.0,521.0,5.0,34.0,0.0,0.012740000000000001,0.17197,0.97059,0.1488,0.01845,0.01107,0.96125,0.00923,0.06273,0.58,0.21,0.39,0.39,0.3,42794.7831,0.187859155,0.0,0.033802817,0.0,0.008507042,0.0,0.23016901399999998,3101.673239,0.0,9159.850704,687.1042254,194.6478873,13143.27887,7623.75493,187.8647887,1109.259155,686.1887324,1319.661972,1011.0084509999999,1113.760563,0.0,0.0,661.4816901,13712.980280000002,4028.467606,5.0,22.0,161.0,55.0,112.0,350.0,355.0,0.0,22.7,157.08,55.9,111.95,347.63,16927915.0,66.69,0.0,12.0,0.0,3.02,0.0,81.71,1214466.0,0.0,3321871.0,252857.0,76765.0,4865960.0,2756915.0,89845.0,422122.0,243597.0,502827.0,399893.0,412156.0,0.0,0.0,252773.0,5080128.0,1558928.0,0.00022772099999999998
Kidder,2016,2463.0,6,11.0,62.0,20.1,346.66,49,12347.82908,11.0,5.0,519.0,4.0,31.0,0.01113,0.025939999999999998,0.14623,0.95,0.1222,0.02041,0.00928,0.9628899999999999,0.00742,0.057510000000000006,0.52,0.24,0.33,0.43,0.48,47974.55978,0.174619565,0.0,0.032146739,0.0,0.026820652,0.0,0.23358695699999998,3451.6480159999996,0.0,9070.000408,571.2952989,166.142337,13259.08606,7112.151140999999,543.386413,791.8482337,731.3977173999999,1272.6036960000001,1180.402011,1113.716929,0.0,0.0,515.6453533,13261.15149,3996.5213590000003,2.0,37.0,160.0,51.0,118.0,366.0,368.0,0.0,22.1,163.17,55.08,106.31,346.66,17654638.0,64.26,0.0,11.83,0.0,9.87,0.0,85.96,1270206.47,0.0,3337760.15,210236.67,61140.38,4879343.67,2617271.62,199966.2,291400.15,269154.36,468318.16,434387.94,409847.83,0.0,0.0,189757.49,4880103.75,1470719.86,0.00025021799999999997
Kidder,2017,2482.0,LNE,,,18.2,357.79,48,12323.420390000001,9.0,5.0,553.0,4.0,36.0,,,,1.0,0.125,0.01576,0.008759999999999999,0.9684799999999999,0.00701,0.06305,0.36,0.12,0.18,0.24,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
