,UNWEIGHTED SAMPLE COUNT OF THE POPULATION,UNWEIGHTED SAMPLE HOUSING UNITS,SEX BY AGE (WHITE ALONE),SEX BY AGE (BLACK OR AFRICAN AMERICAN ALONE),SEX BY AGE (AMERICAN INDIAN AND ALASKA NATIVE ALONE),SEX BY AGE (ASIAN ALONE),SEX BY AGE (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),SEX BY AGE (SOME OTHER RACE ALONE),SEX BY AGE (TWO OR MORE RACES),"SEX BY AGE (WHITE ALONE, NOT HISPANIC OR LATINO)",SEX BY AGE (HISPANIC OR LATINO),SEX BY AGE,MEDIAN AGE BY SEX (WHITE ALONE),MEDIAN AGE BY SEX (BLACK OR AFRICAN AMERICAN ALONE),MEDIAN AGE BY SEX (AMERICAN INDIAN AND ALASKA NATIVE),MEDIAN AGE BY SEX (ASIAN ALONE),MEDIAN AGE BY SEX (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),MEDIAN AGE BY SEX (SOME OTHER RACE ALONE),MEDIAN AGE BY SEX (TWO OR MORE RACES),"MEDIAN AGE BY SEX (WHITE ALONE, NOT HISPANIC OR LATINO)"
"Block Group 1, Census Tract 7.02, Buchanan County, Missouri: Summary level: 150, state:29> county:021> tract:000702> block group:1",101,47,,,,,,,,,,1623,41.8,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,67.4,41.6
"Block Group 2, Census Tract 7.02, Buchanan County, Missouri: Summary level: 150, state:29> county:021> tract:000702> block group:2",91,47,,,,,,,,,,1701,59.5,35.9,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,60.3
"Block Group 2, Census Tract 7.01, Buchanan County, Missouri: Summary level: 150, state:29> county:021> tract:000701> block group:2",285,50,,,,,,,,,,2221,27.4,20.3,-666666666.0,18.6,-666666666.0,-666666666.0,20.6,27.3
"Block Group 4, Census Tract 30, Buchanan County, Missouri: Summary level: 150, state:29> county:021> tract:003000> block group:4",78,35,,,,,,,,,,1358,43.3,42.2,-666666666.0,-666666666.0,-666666666.0,-666666666.0,9.7,45.2
"Block Group 2, Census Tract 1, Buchanan County, Missouri: Summary level: 150, state:29> county:021> tract:000100> block group:2",175,81,,,,,,,,,,3342,34.9,21.7,-666666666.0,-666666666.0,-666666666.0,-666666666.0,22.0,42.2
"Block Group 3, Census Tract 30, Buchanan County, Missouri: Summary level: 150, state:29> county:021> tract:003000> block group:3",65,32,,,,,,,,,,1065,27.9,41.8,-666666666.0,46.1,-666666666.0,-666666666.0,-666666666.0,27.1
"Block Group 1, Census Tract 2, Buchanan County, Missouri: Summary level: 150, state:29> county:021> tract:000200> block group:1",233,109,,,,,,,,,,2352,38.4,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,51.1,38.2
"Block Group 2, Census Tract 2, Buchanan County, Missouri: Summary level: 150, state:29> county:021> tract:000200> block group:2",90,46,,,,,,,,,,881,56.3,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,53.6
"Block Group 2, Census Tract 3, Buchanan County, Missouri: Summary level: 150, state:29> county:021> tract:000300> block group:2",168,80,,,,,,,,,,1967,38.4,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,0.0,39.7
"Block Group 1, Census Tract 3, Buchanan County, Missouri: Summary level: 150, state:29> county:021> tract:000300> block group:1",124,48,,,,,,,,,,1423,35.7,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,16.5,36.2
"Block Group 5, Census Tract 15, Buchanan County, Missouri: Summary level: 150, state:29> county:021> tract:001500> block group:5",37,18,,,,,,,,,,872,34.8,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,34.8
"Block Group 1, Census Tract 15, Buchanan County, Missouri: Summary level: 150, state:29> county:021> tract:001500> block group:1",44,23,,,,,,,,,,957,39.9,11.6,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,39.9
"Block Group 1, Census Tract 16, Buchanan County, Missouri: Summary level: 150, state:29> county:021> tract:001600> block group:1",72,44,,,,,,,,,,881,48.7,26.5,-666666666.0,-666666666.0,-666666666.0,-666666666.0,10.6,48.7
"Block Group 2, Census Tract 16, Buchanan County, Missouri: Summary level: 150, state:29> county:021> tract:001600> block group:2",61,31,,,,,,,,,,839,37.3,37.6,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,37.6
"Block Group 3, Census Tract 25, Buchanan County, Missouri: Summary level: 150, state:29> county:021> tract:002500> block group:3",119,41,,,,,,,,,,840,30.4,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,35.6
"Block Group 1, Census Tract 25, Buchanan County, Missouri: Summary level: 150, state:29> county:021> tract:002500> block group:1",73,40,,,,,,,,,,499,44.2,-666666666.0,-666666666.0,-666666666.0,-666666666.0,27.5,-666666666.0,44.2
"Block Group 1, Census Tract 28, Buchanan County, Missouri: Summary level: 150, state:29> county:021> tract:002800> block group:1",81,32,,,,,,,,,,869,44.6,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,44.8
"Block Group 4, Census Tract 28, Buchanan County, Missouri: Summary level: 150, state:29> county:021> tract:002800> block group:4",67,26,,,,,,,,,,867,36.9,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,42.0
"Block Group 2, Census Tract 11, Buchanan County, Missouri: Summary level: 150, state:29> county:021> tract:001100> block group:2",70,37,,,,,,,,,,831,43.4,24.8,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,49.9
"Block Group 1, Census Tract 11, Buchanan County, Missouri: Summary level: 150, state:29> county:021> tract:001100> block group:1",65,30,,,,,,,,,,834,37.1,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,37.8
"Block Group 2, Census Tract 27, Buchanan County, Missouri: Summary level: 150, state:29> county:021> tract:002700> block group:2",336,138,,,,,,,,,,2402,43.7,6.2,-666666666.0,-666666666.0,-666666666.0,-666666666.0,22.2,44.3
"Block Group 5, Census Tract 28, Buchanan County, Missouri: Summary level: 150, state:29> county:021> tract:002800> block group:5",91,41,,,,,,,,,,877,48.2,59.1,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,48.2
"Block Group 1, Census Tract 29, Buchanan County, Missouri: Summary level: 150, state:29> county:021> tract:002900> block group:1",60,37,,,,,,,,,,678,45.9,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,49.1
"Block Group 3, Census Tract 10, Buchanan County, Missouri: Summary level: 150, state:29> county:021> tract:001000> block group:3",67,32,,,,,,,,,,1137,20.2,27.7,-666666666.0,-666666666.0,-666666666.0,-666666666.0,11.9,20.1
"Block Group 1, Census Tract 12, Buchanan County, Missouri: Summary level: 150, state:29> county:021> tract:001200> block group:1",100,64,,,,,,,,,,985,42.1,18.1,-666666666.0,-666666666.0,-666666666.0,-666666666.0,33.1,42.1
"Block Group 2, Census Tract 12, Buchanan County, Missouri: Summary level: 150, state:29> county:021> tract:001200> block group:2",108,67,,,,,,,,,,774,29.3,26.4,-666666666.0,-666666666.0,-666666666.0,-666666666.0,22.3,29.3
"Block Group 1, Census Tract 6, Buchanan County, Missouri: Summary level: 150, state:29> county:021> tract:000600> block group:1",119,50,,,,,,,,,,1468,43.3,-666666666.0,-666666666.0,57.7,-666666666.0,-666666666.0,-666666666.0,43.3
"Block Group 3, Census Tract 6, Buchanan County, Missouri: Summary level: 150, state:29> county:021> tract:000600> block group:3",343,20,,,,,,,,,,2418,33.1,36.5,50.5,-666666666.0,-666666666.0,-666666666.0,34.1,33.1
