,UNWEIGHTED SAMPLE COUNT OF THE POPULATION,UNWEIGHTED SAMPLE HOUSING UNITS,SEX BY AGE (WHITE ALONE),SEX BY AGE (BLACK OR AFRICAN AMERICAN ALONE),SEX BY AGE (AMERICAN INDIAN AND ALASKA NATIVE ALONE),SEX BY AGE (ASIAN ALONE),SEX BY AGE (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),SEX BY AGE (SOME OTHER RACE ALONE),SEX BY AGE (TWO OR MORE RACES),"SEX BY AGE (WHITE ALONE, NOT HISPANIC OR LATINO)",SEX BY AGE (HISPANIC OR LATINO),SEX BY AGE,MEDIAN AGE BY SEX (WHITE ALONE),MEDIAN AGE BY SEX (BLACK OR AFRICAN AMERICAN ALONE),MEDIAN AGE BY SEX (AMERICAN INDIAN AND ALASKA NATIVE),MEDIAN AGE BY SEX (ASIAN ALONE),MEDIAN AGE BY SEX (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),MEDIAN AGE BY SEX (SOME OTHER RACE ALONE),MEDIAN AGE BY SEX (TWO OR MORE RACES),"MEDIAN AGE BY SEX (WHITE ALONE, NOT HISPANIC OR LATINO)"
"Block Group 5, Census Tract 8103.01, Lincoln County, Missouri: Summary level: 150, state:29> county:113> tract:810301> block group:5",22,16,,,,,,,,,,441,43.5,52.1,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,43.3
"Block Group 1, Census Tract 8103.03, Lincoln County, Missouri: Summary level: 150, state:29> county:113> tract:810303> block group:1",361,125,,,,,,,,,,6236,34.0,22.6,-666666666.0,-666666666.0,-666666666.0,-666666666.0,8.4,34.0
"Block Group 3, Census Tract 8103.04, Lincoln County, Missouri: Summary level: 150, state:29> county:113> tract:810304> block group:3",151,55,,,,,,,,,,3393,37.3,20.4,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,37.4
"Block Group 1, Census Tract 8103.04, Lincoln County, Missouri: Summary level: 150, state:29> county:113> tract:810304> block group:1",429,163,,,,,,,,,,4689,39.9,24.3,-666666666.0,-666666666.0,-666666666.0,-666666666.0,13.0,40.1
"Block Group 2, Census Tract 8102.02, Lincoln County, Missouri: Summary level: 150, state:29> county:113> tract:810202> block group:2",191,70,,,,,,,,,,2710,32.9,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,32.7
"Block Group 3, Census Tract 8102.02, Lincoln County, Missouri: Summary level: 150, state:29> county:113> tract:810202> block group:3",150,67,,,,,,,,,,1182,45.5,42.4,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,45.5
"Block Group 1, Census Tract 8102.02, Lincoln County, Missouri: Summary level: 150, state:29> county:113> tract:810202> block group:1",96,43,,,,,,,,,,498,50.8,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,50.8
"Block Group 2, Census Tract 8102.01, Lincoln County, Missouri: Summary level: 150, state:29> county:113> tract:810201> block group:2",247,84,,,,,,,,,,5474,33.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,18.9,33.0
"Block Group 1, Census Tract 8101, Lincoln County, Missouri: Summary level: 150, state:29> county:113> tract:810100> block group:1",150,55,,,,,,,,,,1562,45.7,-666666666.0,37.5,-666666666.0,-666666666.0,-666666666.0,-666666666.0,45.7
"Block Group 2, Census Tract 8101, Lincoln County, Missouri: Summary level: 150, state:29> county:113> tract:810100> block group:2",159,74,,,,,,,,,,1300,39.8,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,40.0
