,UNWEIGHTED SAMPLE COUNT OF THE POPULATION,UNWEIGHTED SAMPLE HOUSING UNITS,SEX BY AGE (WHITE ALONE),SEX BY AGE (BLACK OR AFRICAN AMERICAN ALONE),SEX BY AGE (AMERICAN INDIAN AND ALASKA NATIVE ALONE),SEX BY AGE (ASIAN ALONE),SEX BY AGE (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),SEX BY AGE (SOME OTHER RACE ALONE),SEX BY AGE (TWO OR MORE RACES),"SEX BY AGE (WHITE ALONE, NOT HISPANIC OR LATINO)",SEX BY AGE (HISPANIC OR LATINO),SEX BY AGE,MEDIAN AGE BY SEX (WHITE ALONE),MEDIAN AGE BY SEX (BLACK OR AFRICAN AMERICAN ALONE),MEDIAN AGE BY SEX (AMERICAN INDIAN AND ALASKA NATIVE),MEDIAN AGE BY SEX (ASIAN ALONE),MEDIAN AGE BY SEX (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),MEDIAN AGE BY SEX (SOME OTHER RACE ALONE),MEDIAN AGE BY SEX (TWO OR MORE RACES),"MEDIAN AGE BY SEX (WHITE ALONE, NOT HISPANIC OR LATINO)"
"Block Group 4, Census Tract 9602, Marion County, Missouri: Summary level: 150, state:29> county:127> tract:960200> block group:4",98,35,,,,,,,,,,870,48.3,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,14.2,48.3
"Block Group 2, Census Tract 9602, Marion County, Missouri: Summary level: 150, state:29> county:127> tract:960200> block group:2",183,76,,,,,,,,,,859,46.8,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,46.9
"Block Group 2, Census Tract 9605, Marion County, Missouri: Summary level: 150, state:29> county:127> tract:960500> block group:2",81,30,,,,,,,,,,723,31.9,19.8,-666666666.0,-666666666.0,-666666666.0,-666666666.0,14.9,31.9
"Block Group 1, Census Tract 9605, Marion County, Missouri: Summary level: 150, state:29> county:127> tract:960500> block group:1",108,43,,,,,,,,,,1191,39.6,27.7,-666666666.0,-666666666.0,-666666666.0,-666666666.0,16.5,39.6
"Block Group 2, Census Tract 9608, Marion County, Missouri: Summary level: 150, state:29> county:127> tract:960800> block group:2",77,14,,,,,,,,,,679,42.7,23.2,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,42.7
"Block Group 3, Census Tract 9608, Marion County, Missouri: Summary level: 150, state:29> county:127> tract:960800> block group:3",56,29,,,,,,,,,,653,42.7,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,36.1,43.2
"Block Group 1, Census Tract 9608, Marion County, Missouri: Summary level: 150, state:29> county:127> tract:960800> block group:1",51,24,,,,,,,,,,482,36.4,34.7,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,36.4
"Block Group 1, Census Tract 9606, Marion County, Missouri: Summary level: 150, state:29> county:127> tract:960600> block group:1",145,75,,,,,,,,,,1620,49.7,5.2,-666666666.0,17.7,-666666666.0,-666666666.0,-666666666.0,49.7
"Block Group 2, Census Tract 9606, Marion County, Missouri: Summary level: 150, state:29> county:127> tract:960600> block group:2",116,49,,,,,,,,,,1010,47.8,78.3,-666666666.0,48.3,-666666666.0,-666666666.0,-666666666.0,47.5
"Block Group 1, Census Tract 9604, Marion County, Missouri: Summary level: 150, state:29> county:127> tract:960400> block group:1",291,59,,,,,,,,,,1999,24.5,19.8,-666666666.0,20.5,-666666666.0,-666666666.0,-666666666.0,27.6
