,UNWEIGHTED SAMPLE COUNT OF THE POPULATION,UNWEIGHTED SAMPLE HOUSING UNITS,SEX BY AGE (WHITE ALONE),SEX BY AGE (BLACK OR AFRICAN AMERICAN ALONE),SEX BY AGE (AMERICAN INDIAN AND ALASKA NATIVE ALONE),SEX BY AGE (ASIAN ALONE),SEX BY AGE (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),SEX BY AGE (SOME OTHER RACE ALONE),SEX BY AGE (TWO OR MORE RACES),"SEX BY AGE (WHITE ALONE, NOT HISPANIC OR LATINO)",SEX BY AGE (HISPANIC OR LATINO),SEX BY AGE,MEDIAN AGE BY SEX (WHITE ALONE),MEDIAN AGE BY SEX (BLACK OR AFRICAN AMERICAN ALONE),MEDIAN AGE BY SEX (AMERICAN INDIAN AND ALASKA NATIVE),MEDIAN AGE BY SEX (ASIAN ALONE),MEDIAN AGE BY SEX (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),MEDIAN AGE BY SEX (SOME OTHER RACE ALONE),MEDIAN AGE BY SEX (TWO OR MORE RACES),"MEDIAN AGE BY SEX (WHITE ALONE, NOT HISPANIC OR LATINO)"
"Block Group 3, Census Tract 4501.02, Crawford County, Missouri: Summary level: 150, state:29> county:055> tract:450102> block group:3",204,102,,,,,,,,,,1324,37.1,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,12.0,37.3
"Block Group 1, Census Tract 4501.02, Crawford County, Missouri: Summary level: 150, state:29> county:055> tract:450102> block group:1",145,73,,,,,,,,,,1224,46.9,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,46.9
"Block Group 4, Census Tract 4501.02, Crawford County, Missouri: Summary level: 150, state:29> county:055> tract:450102> block group:4",147,66,,,,,,,,,,2282,30.7,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,13.8,30.7
"Block Group 1, Census Tract 4503.02, Crawford County, Missouri: Summary level: 150, state:29> county:055> tract:450302> block group:1",88,35,,,,,,,,,,927,32.1,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,32.1
"Block Group 3, Census Tract 4503.02, Crawford County, Missouri: Summary level: 150, state:29> county:055> tract:450302> block group:3",86,38,,,,,,,,,,1198,37.5,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,37.5
"Block Group 3, Census Tract 4502, Crawford County, Missouri: Summary level: 150, state:29> county:055> tract:450200> block group:3",51,28,,,,,,,,,,610,41.3,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,41.3
"Block Group 2, Census Tract 4503.02, Crawford County, Missouri: Summary level: 150, state:29> county:055> tract:450302> block group:2",59,25,,,,,,,,,,943,26.2,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,26.6
"Block Group 2, Census Tract 4502, Crawford County, Missouri: Summary level: 150, state:29> county:055> tract:450200> block group:2",110,60,,,,,,,,,,1249,47.7,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,12.0,48.0
"Block Group 2, Census Tract 4504, Crawford County, Missouri: Summary level: 150, state:29> county:055> tract:450400> block group:2",47,25,,,,,,,,,,845,53.1,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,53.1
"Block Group 1, Census Tract 4504, Crawford County, Missouri: Summary level: 150, state:29> county:055> tract:450400> block group:1",58,25,,,,,,,,,,1077,50.5,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,50.5
"Block Group 3, Census Tract 4504, Crawford County, Missouri: Summary level: 150, state:29> county:055> tract:450400> block group:3",42,26,,,,,,,,,,641,41.4,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,41.4
"Block Group 5, Census Tract 4504, Crawford County, Missouri: Summary level: 150, state:29> county:055> tract:450400> block group:5",170,80,,,,,,,,,,1391,43.0,-666666666.0,8.8,-666666666.0,-666666666.0,-666666666.0,-666666666.0,40.1
"Block Group 4, Census Tract 4504, Crawford County, Missouri: Summary level: 150, state:29> county:055> tract:450400> block group:4",143,50,,,,,,,,,,1127,35.4,34.9,-666666666.0,-666666666.0,-666666666.0,-666666666.0,20.3,35.5
"Block Group 1, Census Tract 4501.01, Crawford County, Missouri: Summary level: 150, state:29> county:055> tract:450101> block group:1",143,65,,,,,,,,,,1343,43.5,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,43.7
