,UNWEIGHTED SAMPLE COUNT OF THE POPULATION,UNWEIGHTED SAMPLE HOUSING UNITS,SEX BY AGE (WHITE ALONE),SEX BY AGE (BLACK OR AFRICAN AMERICAN ALONE),SEX BY AGE (AMERICAN INDIAN AND ALASKA NATIVE ALONE),SEX BY AGE (ASIAN ALONE),SEX BY AGE (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),SEX BY AGE (SOME OTHER RACE ALONE),SEX BY AGE (TWO OR MORE RACES),"SEX BY AGE (WHITE ALONE, NOT HISPANIC OR LATINO)",SEX BY AGE (HISPANIC OR LATINO),SEX BY AGE,MEDIAN AGE BY SEX (WHITE ALONE),MEDIAN AGE BY SEX (BLACK OR AFRICAN AMERICAN ALONE),MEDIAN AGE BY SEX (AMERICAN INDIAN AND ALASKA NATIVE),MEDIAN AGE BY SEX (ASIAN ALONE),MEDIAN AGE BY SEX (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),MEDIAN AGE BY SEX (SOME OTHER RACE ALONE),MEDIAN AGE BY SEX (TWO OR MORE RACES),"MEDIAN AGE BY SEX (WHITE ALONE, NOT HISPANIC OR LATINO)"
"Block Group 3, Census Tract 8702, Ripley County, Missouri: Summary level: 150, state:29> county:181> tract:870200> block group:3",55,25,,,,,,,,,,553,43.4,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,43.4
"Block Group 2, Census Tract 8702, Ripley County, Missouri: Summary level: 150, state:29> county:181> tract:870200> block group:2",215,109,,,,,,,,,,967,52.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,21.6,51.9
"Block Group 3, Census Tract 8701, Ripley County, Missouri: Summary level: 150, state:29> county:181> tract:870100> block group:3",87,36,,,,,,,,,,1082,34.6,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,59.4,34.6
"Block Group 1, Census Tract 8701, Ripley County, Missouri: Summary level: 150, state:29> county:181> tract:870100> block group:1",121,59,,,,,,,,,,1652,33.2,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,33.3
"Block Group 3, Census Tract 8703, Ripley County, Missouri: Summary level: 150, state:29> county:181> tract:870300> block group:3",142,72,,,,,,,,,,1565,42.6,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,43.4
"Block Group 2, Census Tract 8703, Ripley County, Missouri: Summary level: 150, state:29> county:181> tract:870300> block group:2",51,30,,,,,,,,,,940,47.2,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,47.2
"Block Group 2, Census Tract 8704, Ripley County, Missouri: Summary level: 150, state:29> county:181> tract:870400> block group:2",89,39,,,,,,,,,,890,38.5,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,66.8,38.5
"Block Group 3, Census Tract 8704, Ripley County, Missouri: Summary level: 150, state:29> county:181> tract:870400> block group:3",202,101,,,,,,,,,,1028,44.2,30.1,-666666666.0,-666666666.0,-666666666.0,-666666666.0,17.8,44.7
"Block Group 4, Census Tract 8701, Ripley County, Missouri: Summary level: 150, state:29> county:181> tract:870100> block group:4",111,50,,,,,,,,,,1127,46.8,-666666666.0,-666666666.0,-666666666.0,-666666666.0,36.1,9.3,47.9
"Block Group 1, Census Tract 8703, Ripley County, Missouri: Summary level: 150, state:29> county:181> tract:870300> block group:1",126,56,,,,,,,,,,1212,39.9,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,39.9
"Block Group 4, Census Tract 8703, Ripley County, Missouri: Summary level: 150, state:29> county:181> tract:870300> block group:4",95,45,,,,,,,,,,873,36.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,35.3
"Block Group 1, Census Tract 8704, Ripley County, Missouri: Summary level: 150, state:29> county:181> tract:870400> block group:1",68,31,,,,,,,,,,543,38.2,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,38.2
"Block Group 1, Census Tract 8702, Ripley County, Missouri: Summary level: 150, state:29> county:181> tract:870200> block group:1",187,105,,,,,,,,,,906,45.5,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,50.4,46.3
"Block Group 2, Census Tract 8701, Ripley County, Missouri: Summary level: 150, state:29> county:181> tract:870100> block group:2",55,27,,,,,,,,,,652,47.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,47.0
