,UNWEIGHTED SAMPLE COUNT OF THE POPULATION,UNWEIGHTED SAMPLE HOUSING UNITS,SEX BY AGE (WHITE ALONE),SEX BY AGE (BLACK OR AFRICAN AMERICAN ALONE),SEX BY AGE (AMERICAN INDIAN AND ALASKA NATIVE ALONE),SEX BY AGE (ASIAN ALONE),SEX BY AGE (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),SEX BY AGE (SOME OTHER RACE ALONE),SEX BY AGE (TWO OR MORE RACES),"SEX BY AGE (WHITE ALONE, NOT HISPANIC OR LATINO)",SEX BY AGE (HISPANIC OR LATINO),SEX BY AGE,MEDIAN AGE BY SEX (WHITE ALONE),MEDIAN AGE BY SEX (BLACK OR AFRICAN AMERICAN ALONE),MEDIAN AGE BY SEX (AMERICAN INDIAN AND ALASKA NATIVE),MEDIAN AGE BY SEX (ASIAN ALONE),MEDIAN AGE BY SEX (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),MEDIAN AGE BY SEX (SOME OTHER RACE ALONE),MEDIAN AGE BY SEX (TWO OR MORE RACES),"MEDIAN AGE BY SEX (WHITE ALONE, NOT HISPANIC OR LATINO)"
"Block Group 1, Census Tract 2216.27, St. Louis County, Missouri: Summary level: 150, state:29> county:189> tract:221627> block group:1",160.0,47.0,,,,,,,,,,1612,40.5,-666666666.0,-666666666.0,12.4,-666666666.0,-666666666.0,-666666666.0,40.8
"Block Group 1, Census Tract 2215.06, St. Louis County, Missouri: Summary level: 150, state:29> county:189> tract:221506> block group:1",163.0,68.0,,,,,,,,,,2119,37.2,53.5,-666666666.0,41.7,-666666666.0,-666666666.0,23.3,37.3
"Block Group 2, Census Tract 2215.06, St. Louis County, Missouri: Summary level: 150, state:29> county:189> tract:221506> block group:2",274.0,87.0,,,,,,,,,,2609,42.4,-666666666.0,-666666666.0,51.3,-666666666.0,-666666666.0,-666666666.0,42.3
"Block Group 5, Census Tract 2205.02, St. Louis County, Missouri: Summary level: 150, state:29> county:189> tract:220502> block group:5",75.0,39.0,,,,,,,,,,1373,47.4,33.2,-666666666.0,-666666666.0,-666666666.0,-666666666.0,4.5,52.1
"Block Group 4, Census Tract 2204.31, St. Louis County, Missouri: Summary level: 150, state:29> county:189> tract:220431> block group:4",61.0,23.0,,,,,,,,,,947,35.5,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,33.9
"Block Group 3, Census Tract 2215.02, St. Louis County, Missouri: Summary level: 150, state:29> county:189> tract:221502> block group:3",86.0,39.0,,,,,,,,,,1321,55.6,-666666666.0,-666666666.0,10.8,-666666666.0,-666666666.0,-666666666.0,55.6
"Block Group 3, Census Tract 2204.45, St. Louis County, Missouri: Summary level: 150, state:29> county:189> tract:220445> block group:3",146.0,53.0,,,,,,,,,,1700,46.8,-666666666.0,-666666666.0,15.5,-666666666.0,-666666666.0,-666666666.0,47.0
"Block Group 2, Census Tract 2204.44, St. Louis County, Missouri: Summary level: 150, state:29> county:189> tract:220444> block group:2",125.0,48.0,,,,,,,,,,2133,44.9,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,44.9
"Block Group 3, Census Tract 2204.44, St. Louis County, Missouri: Summary level: 150, state:29> county:189> tract:220444> block group:3",102.0,37.0,,,,,,,,,,2226,44.3,-666666666.0,-666666666.0,25.5,-666666666.0,-666666666.0,-666666666.0,44.3
"Block Group 1, Census Tract 2204.43, St. Louis County, Missouri: Summary level: 150, state:29> county:189> tract:220443> block group:1",187.0,73.0,,,,,,,,,,1693,54.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,54.2
"Block Group 4, Census Tract 2213.35, St. Louis County, Missouri: Summary level: 150, state:29> county:189> tract:221335> block group:4",75.0,41.0,,,,,,,,,,1586,40.4,28.5,-666666666.0,30.2,-666666666.0,-666666666.0,-666666666.0,39.1
"Block Group 1, Census Tract 2213.35, St. Louis County, Missouri: Summary level: 150, state:29> county:189> tract:221335> block group:1",55.0,25.0,,,,,,,,,,873,41.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,41.0
"Block Group 3, Census Tract 2213.35, St. Louis County, Missouri: Summary level: 150, state:29> county:189> tract:221335> block group:3",93.0,38.0,,,,,,,,,,1496,57.5,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,57.5
"Block Group 1, Census Tract 2109.25, St. Louis County, Missouri: Summary level: 150, state:29> county:189> tract:210925> block group:1",74.0,42.0,,,,,,,,,,1460,45.5,27.7,-666666666.0,-666666666.0,-666666666.0,-666666666.0,5.4,45.3
"Block Group 2, Census Tract 2109.25, St. Louis County, Missouri: Summary level: 150, state:29> county:189> tract:210925> block group:2",105.0,40.0,,,,,,,,,,2297,39.2,41.4,-666666666.0,41.1,-666666666.0,-666666666.0,13.3,39.2
"Block Group 1, Census Tract 2106, St. Louis County, Missouri: Summary level: 150, state:29> county:189> tract:210600> block group:1",110.0,26.0,,,,,,,,,,1307,70.6,48.4,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,70.6
"Block Group 3, Census Tract 2106, St. Louis County, Missouri: Summary level: 150, state:29> county:189> tract:210600> block group:3",47.0,11.0,,,,,,,,,,750,40.1,36.9,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,40.1
"Block Group 2, Census Tract 2106, St. Louis County, Missouri: Summary level: 150, state:29> county:189> tract:210600> block group:2",61.0,27.0,,,,,,,,,,1595,52.1,26.4,-666666666.0,-666666666.0,-666666666.0,-666666666.0,16.6,52.1
"Block Group 2, Census Tract 2189, St. Louis County, Missouri: Summary level: 150, state:29> county:189> tract:218900> block group:2",111.0,44.0,,,,,,,,,,1978,37.8,53.8,-666666666.0,34.3,-666666666.0,42.9,-666666666.0,37.8
"Block Group 3, Census Tract 2189, St. Louis County, Missouri: Summary level: 150, state:29> county:189> tract:218900> block group:3",64.0,27.0,,,,,,,,,,1170,28.2,30.2,-666666666.0,-666666666.0,-666666666.0,-666666666.0,9.5,28.2
"Block Group 4, Census Tract 2189, St. Louis County, Missouri: Summary level: 150, state:29> county:189> tract:218900> block group:4",78.0,37.0,,,,,,,,,,1322,44.3,24.5,-666666666.0,31.4,-666666666.0,-666666666.0,-666666666.0,44.3
"Block Group 3, Census Tract 2170, St. Louis County, Missouri: Summary level: 150, state:29> county:189> tract:217000> block group:3",65.0,30.0,,,,,,,,,,1184,34.0,36.8,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,34.0
"Block Group 1, Census Tract 2213.01, St. Louis County, Missouri: Summary level: 150, state:29> county:189> tract:221301> block group:1",132.0,50.0,,,,,,,,,,2193,37.9,-666666666.0,-666666666.0,43.2,-666666666.0,-666666666.0,-666666666.0,38.0
"Block Group 4, Census Tract 2213.01, St. Louis County, Missouri: Summary level: 150, state:29> county:189> tract:221301> block group:4",72.0,31.0,,,,,,,,,,1200,42.9,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,42.9
