,UNWEIGHTED SAMPLE COUNT OF THE POPULATION,UNWEIGHTED SAMPLE HOUSING UNITS,SEX BY AGE (WHITE ALONE),SEX BY AGE (BLACK OR AFRICAN AMERICAN ALONE),SEX BY AGE (AMERICAN INDIAN AND ALASKA NATIVE ALONE),SEX BY AGE (ASIAN ALONE),SEX BY AGE (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),SEX BY AGE (SOME OTHER RACE ALONE),SEX BY AGE (TWO OR MORE RACES),"SEX BY AGE (WHITE ALONE, NOT HISPANIC OR LATINO)",SEX BY AGE (HISPANIC OR LATINO),SEX BY AGE,MEDIAN AGE BY SEX (WHITE ALONE),MEDIAN AGE BY SEX (BLACK OR AFRICAN AMERICAN ALONE),MEDIAN AGE BY SEX (AMERICAN INDIAN AND ALASKA NATIVE),MEDIAN AGE BY SEX (ASIAN ALONE),MEDIAN AGE BY SEX (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),MEDIAN AGE BY SEX (SOME OTHER RACE ALONE),MEDIAN AGE BY SEX (TWO OR MORE RACES),"MEDIAN AGE BY SEX (WHITE ALONE, NOT HISPANIC OR LATINO)"
"Block Group 5, Census Tract 8903, Phelps County, Missouri: Summary level: 150, state:29> county:161> tract:890300> block group:5",66,29,,,,,,,,,,1275,36.1,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,36.4
"Block Group 4, Census Tract 8903, Phelps County, Missouri: Summary level: 150, state:29> county:161> tract:890300> block group:4",74,33,,,,,,,,,,1404,45.1,-666666666.0,-666666666.0,48.3,-666666666.0,-666666666.0,23.1,44.3
"Block Group 3, Census Tract 8904, Phelps County, Missouri: Summary level: 150, state:29> county:161> tract:890400> block group:3",209,66,,,,,,,,,,2287,22.1,21.3,22.7,24.1,-666666666.0,-666666666.0,20.2,22.3
"Block Group 2, Census Tract 8904, Phelps County, Missouri: Summary level: 150, state:29> county:161> tract:890400> block group:2",136,45,,,,,,,,,,1127,23.2,27.1,-666666666.0,28.7,-666666666.0,-666666666.0,29.3,23.3
"Block Group 1, Census Tract 8909, Phelps County, Missouri: Summary level: 150, state:29> county:161> tract:890900> block group:1",78,36,,,,,,,,,,801,31.9,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,31.9
"Block Group 2, Census Tract 8909, Phelps County, Missouri: Summary level: 150, state:29> county:161> tract:890900> block group:2",80,44,,,,,,,,,,920,35.9,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,35.9
"Block Group 3, Census Tract 8909, Phelps County, Missouri: Summary level: 150, state:29> county:161> tract:890900> block group:3",251,95,,,,,,,,,,2757,41.8,20.2,-666666666.0,35.4,-666666666.0,-666666666.0,34.3,42.1
"Block Group 1, Census Tract 8908, Phelps County, Missouri: Summary level: 150, state:29> county:161> tract:890800> block group:1",130,54,,,,,,,,,,1672,39.4,58.1,-666666666.0,-666666666.0,-666666666.0,-666666666.0,12.5,39.4
"Block Group 3, Census Tract 8908, Phelps County, Missouri: Summary level: 150, state:29> county:161> tract:890800> block group:3",51,15,,,,,,,,,,475,23.2,35.8,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,23.2
"Block Group 2, Census Tract 8908, Phelps County, Missouri: Summary level: 150, state:29> county:161> tract:890800> block group:2",140,14,,,,,,,,,,924,20.5,19.6,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,20.5
