,UNWEIGHTED SAMPLE COUNT OF THE POPULATION,UNWEIGHTED SAMPLE HOUSING UNITS,SEX BY AGE (WHITE ALONE),SEX BY AGE (BLACK OR AFRICAN AMERICAN ALONE),SEX BY AGE (AMERICAN INDIAN AND ALASKA NATIVE ALONE),SEX BY AGE (ASIAN ALONE),SEX BY AGE (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),SEX BY AGE (SOME OTHER RACE ALONE),SEX BY AGE (TWO OR MORE RACES),"SEX BY AGE (WHITE ALONE, NOT HISPANIC OR LATINO)",SEX BY AGE (HISPANIC OR LATINO),SEX BY AGE,MEDIAN AGE BY SEX (WHITE ALONE),MEDIAN AGE BY SEX (BLACK OR AFRICAN AMERICAN ALONE),MEDIAN AGE BY SEX (AMERICAN INDIAN AND ALASKA NATIVE),MEDIAN AGE BY SEX (ASIAN ALONE),MEDIAN AGE BY SEX (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),MEDIAN AGE BY SEX (SOME OTHER RACE ALONE),MEDIAN AGE BY SEX (TWO OR MORE RACES),"MEDIAN AGE BY SEX (WHITE ALONE, NOT HISPANIC OR LATINO)"
"Block Group 1, Census Tract 9501, Oktibbeha County, Mississippi: Summary level: 150, state:28> county:105> tract:950100> block group:1",60,27,,,,,,,,,,1287,38.5,26.6,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,38.5
"Block Group 3, Census Tract 9504, Oktibbeha County, Mississippi: Summary level: 150, state:28> county:105> tract:950400> block group:3",280,50,,,,,,,,,,2730,21.1,38.3,-666666666.0,31.6,-666666666.0,-666666666.0,-666666666.0,21.2
"Block Group 1, Census Tract 9505, Oktibbeha County, Mississippi: Summary level: 150, state:28> county:105> tract:950500> block group:1",48,24,,,,,,,,,,617,32.7,54.2,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,32.7
"Block Group 4, Census Tract 9505, Oktibbeha County, Mississippi: Summary level: 150, state:28> county:105> tract:950500> block group:4",66,44,,,,,,,,,,847,23.7,28.2,-666666666.0,36.7,-666666666.0,-666666666.0,-666666666.0,23.7
"Block Group 2, Census Tract 9502, Oktibbeha County, Mississippi: Summary level: 150, state:28> county:105> tract:950200> block group:2",164,84,,,,,,,,,,3595,26.1,23.4,-666666666.0,32.9,-666666666.0,-666666666.0,-666666666.0,26.1
"Block Group 2, Census Tract 9503, Oktibbeha County, Mississippi: Summary level: 150, state:28> county:105> tract:950300> block group:2",161,53,,,,,,,,,,1455,36.9,51.0,-666666666.0,12.7,-666666666.0,-666666666.0,9.0,36.9
"Block Group 2, Census Tract 9507, Oktibbeha County, Mississippi: Summary level: 150, state:28> county:105> tract:950700> block group:2",36,16,,,,,,,,,,728,47.7,48.1,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,47.7
"Block Group 3, Census Tract 9502, Oktibbeha County, Mississippi: Summary level: 150, state:28> county:105> tract:950200> block group:3",143,65,,,,,,,,,,1138,32.7,34.6,-666666666.0,25.5,-666666666.0,-666666666.0,-666666666.0,32.7
"Block Group 3, Census Tract 9501, Oktibbeha County, Mississippi: Summary level: 150, state:28> county:105> tract:950100> block group:3",205,43,,,,,,,,,,3337,22.2,21.0,-666666666.0,20.9,-666666666.0,-666666666.0,-666666666.0,22.2
"Block Group 2, Census Tract 9506.02, Oktibbeha County, Mississippi: Summary level: 150, state:28> county:105> tract:950602> block group:2",74,34,,,,,,,,,,1734,28.0,31.2,-666666666.0,-666666666.0,-666666666.0,-666666666.0,28.4,28.0
"Block Group 2, Census Tract 9501, Oktibbeha County, Mississippi: Summary level: 150, state:28> county:105> tract:950100> block group:2",135,69,,,,,,,,,,3978,23.2,25.5,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,23.3
"Block Group 1, Census Tract 9506.02, Oktibbeha County, Mississippi: Summary level: 150, state:28> county:105> tract:950602> block group:1",115,59,,,,,,,,,,2529,47.5,20.9,-666666666.0,27.8,-666666666.0,-666666666.0,-666666666.0,47.5
"Block Group 2, Census Tract 9505, Oktibbeha County, Mississippi: Summary level: 150, state:28> county:105> tract:950500> block group:2",147,65,,,,,,,,,,1593,37.8,41.4,-666666666.0,-666666666.0,-666666666.0,-666666666.0,26.3,37.8
"Block Group 1, Census Tract 9504, Oktibbeha County, Mississippi: Summary level: 150, state:28> county:105> tract:950400> block group:1",80,25,,,,,,,,,,1299,28.2,51.0,-666666666.0,28.7,-666666666.0,-666666666.0,-666666666.0,26.9
"Block Group 4, Census Tract 9504, Oktibbeha County, Mississippi: Summary level: 150, state:28> county:105> tract:950400> block group:4",249,22,,,,,,,,,,2538,20.7,19.7,-666666666.0,26.0,-666666666.0,-666666666.0,-666666666.0,20.7
"Block Group 2, Census Tract 9504, Oktibbeha County, Mississippi: Summary level: 150, state:28> county:105> tract:950400> block group:2",71,34,,,,,,,,,,1144,34.9,35.8,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,34.9
"Block Group 3, Census Tract 9505, Oktibbeha County, Mississippi: Summary level: 150, state:28> county:105> tract:950500> block group:3",78,45,,,,,,,,,,1061,24.1,22.0,-666666666.0,28.9,-666666666.0,-666666666.0,-666666666.0,24.4
"Block Group 1, Census Tract 9502, Oktibbeha County, Mississippi: Summary level: 150, state:28> county:105> tract:950200> block group:1",25,17,,,,,,,,,,907,56.3,23.2,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,56.3
"Block Group 4, Census Tract 9502, Oktibbeha County, Mississippi: Summary level: 150, state:28> county:105> tract:950200> block group:4",54,28,,,,,,,,,,1197,43.9,49.8,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,43.4
"Block Group 1, Census Tract 9503, Oktibbeha County, Mississippi: Summary level: 150, state:28> county:105> tract:950300> block group:1",141,57,,,,,,,,,,2184,23.3,26.4,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,23.3
"Block Group 1, Census Tract 9507, Oktibbeha County, Mississippi: Summary level: 150, state:28> county:105> tract:950700> block group:1",78,35,,,,,,,,,,2169,30.1,40.5,-666666666.0,77.3,-666666666.0,-666666666.0,-666666666.0,30.1
"Block Group 3, Census Tract 9507, Oktibbeha County, Mississippi: Summary level: 150, state:28> county:105> tract:950700> block group:3",168,84,,,,,,,,,,1906,48.1,23.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,48.1
"Block Group 4, Census Tract 9507, Oktibbeha County, Mississippi: Summary level: 150, state:28> county:105> tract:950700> block group:4",80,34,,,,,,,,,,1601,57.5,22.5,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,58.0
"Block Group 5, Census Tract 9507, Oktibbeha County, Mississippi: Summary level: 150, state:28> county:105> tract:950700> block group:5",72,32,,,,,,,,,,1423,42.5,47.8,-666666666.0,49.5,-666666666.0,-666666666.0,-666666666.0,42.5
"Block Group 2, Census Tract 9506.01, Oktibbeha County, Mississippi: Summary level: 150, state:28> county:105> tract:950601> block group:2",155,76,,,,,,,,,,2264,30.1,24.4,-666666666.0,47.4,-666666666.0,-666666666.0,-666666666.0,29.9
"Block Group 1, Census Tract 9506.01, Oktibbeha County, Mississippi: Summary level: 150, state:28> county:105> tract:950601> block group:1",256,47,,,,,,,,,,2504,20.3,20.7,-666666666.0,21.7,-666666666.0,36.3,52.5,20.3
"Block Group 3, Census Tract 9506.02, Oktibbeha County, Mississippi: Summary level: 150, state:28> county:105> tract:950602> block group:3",46,31,,,,,,,,,,1283,24.9,25.9,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,25.9
