,UNWEIGHTED SAMPLE COUNT OF THE POPULATION,UNWEIGHTED SAMPLE HOUSING UNITS,SEX BY AGE (WHITE ALONE),SEX BY AGE (BLACK OR AFRICAN AMERICAN ALONE),SEX BY AGE (AMERICAN INDIAN AND ALASKA NATIVE ALONE),SEX BY AGE (ASIAN ALONE),SEX BY AGE (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),SEX BY AGE (SOME OTHER RACE ALONE),SEX BY AGE (TWO OR MORE RACES),"SEX BY AGE (WHITE ALONE, NOT HISPANIC OR LATINO)",SEX BY AGE (HISPANIC OR LATINO),SEX BY AGE,MEDIAN AGE BY SEX (WHITE ALONE),MEDIAN AGE BY SEX (BLACK OR AFRICAN AMERICAN ALONE),MEDIAN AGE BY SEX (AMERICAN INDIAN AND ALASKA NATIVE),MEDIAN AGE BY SEX (ASIAN ALONE),MEDIAN AGE BY SEX (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),MEDIAN AGE BY SEX (SOME OTHER RACE ALONE),MEDIAN AGE BY SEX (TWO OR MORE RACES),"MEDIAN AGE BY SEX (WHITE ALONE, NOT HISPANIC OR LATINO)"
"Block Group 2, Census Tract 9503, Monroe County, Mississippi: Summary level: 150, state:28> county:095> tract:950300> block group:2",61,25,,,,,,,,,,650,50.4,31.5,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,50.4
"Block Group 1, Census Tract 9502, Monroe County, Mississippi: Summary level: 150, state:28> county:095> tract:950200> block group:1",87,39,,,,,,,,,,1331,47.6,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,48.4
"Block Group 3, Census Tract 9503, Monroe County, Mississippi: Summary level: 150, state:28> county:095> tract:950300> block group:3",142,62,,,,,,,,,,1945,43.9,26.6,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,44.1
"Block Group 3, Census Tract 9506, Monroe County, Mississippi: Summary level: 150, state:28> county:095> tract:950600> block group:3",62,29,,,,,,,,,,891,29.2,38.3,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,29.2
"Block Group 3, Census Tract 9508, Monroe County, Mississippi: Summary level: 150, state:28> county:095> tract:950800> block group:3",34,21,,,,,,,,,,468,62.8,47.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,62.8
"Block Group 4, Census Tract 9508, Monroe County, Mississippi: Summary level: 150, state:28> county:095> tract:950800> block group:4",73,20,,,,,,,,,,764,44.9,31.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,5.9,44.9
"Block Group 2, Census Tract 9504, Monroe County, Mississippi: Summary level: 150, state:28> county:095> tract:950400> block group:2",52,25,,,,,,,,,,656,37.7,37.6,-666666666.0,-666666666.0,-666666666.0,-666666666.0,10.2,37.7
"Block Group 1, Census Tract 9501, Monroe County, Mississippi: Summary level: 150, state:28> county:095> tract:950100> block group:1",226,120,,,,,,,,,,1403,45.6,30.6,-666666666.0,-666666666.0,-666666666.0,-666666666.0,32.2,45.6
"Block Group 2, Census Tract 9502, Monroe County, Mississippi: Summary level: 150, state:28> county:095> tract:950200> block group:2",78,44,,,,,,,,,,647,61.7,36.3,-666666666.0,-666666666.0,-666666666.0,-666666666.0,2.6,61.7
"Block Group 1, Census Tract 9505.02, Monroe County, Mississippi: Summary level: 150, state:28> county:095> tract:950502> block group:1",177,78,,,,,,,,,,1830,47.5,30.5,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,47.5
"Block Group 5, Census Tract 9502, Monroe County, Mississippi: Summary level: 150, state:28> county:095> tract:950200> block group:5",48,22,,,,,,,,,,1003,58.6,37.5,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,58.6
"Block Group 2, Census Tract 9505.02, Monroe County, Mississippi: Summary level: 150, state:28> county:095> tract:950502> block group:2",165,77,,,,,,,,,,2192,46.7,39.7,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,48.1
"Block Group 1, Census Tract 9505.01, Monroe County, Mississippi: Summary level: 150, state:28> county:095> tract:950501> block group:1",187,73,,,,,,,,,,2805,32.4,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,18.4,32.4
"Block Group 2, Census Tract 9506, Monroe County, Mississippi: Summary level: 150, state:28> county:095> tract:950600> block group:2",79,39,,,,,,,,,,1134,67.5,38.6,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,67.5
"Block Group 1, Census Tract 9503, Monroe County, Mississippi: Summary level: 150, state:28> county:095> tract:950300> block group:1",83,46,,,,,,,,,,1045,48.8,17.2,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,48.8
"Block Group 1, Census Tract 9506, Monroe County, Mississippi: Summary level: 150, state:28> county:095> tract:950600> block group:1",93,41,,,,,,,,,,1069,43.3,48.6,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,55.5
"Block Group 1, Census Tract 9507, Monroe County, Mississippi: Summary level: 150, state:28> county:095> tract:950700> block group:1",153,71,,,,,,,,,,1646,49.3,33.3,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,49.8
"Block Group 2, Census Tract 9507, Monroe County, Mississippi: Summary level: 150, state:28> county:095> tract:950700> block group:2",93,48,,,,,,,,,,733,46.1,48.2,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,46.1
"Block Group 1, Census Tract 9508, Monroe County, Mississippi: Summary level: 150, state:28> county:095> tract:950800> block group:1",72,34,,,,,,,,,,1049,63.8,30.8,-666666666.0,-666666666.0,-666666666.0,-666666666.0,20.4,63.8
"Block Group 2, Census Tract 9508, Monroe County, Mississippi: Summary level: 150, state:28> county:095> tract:950800> block group:2",68,38,,,,,,,,,,896,-666666666.0,29.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0
"Block Group 1, Census Tract 9504, Monroe County, Mississippi: Summary level: 150, state:28> county:095> tract:950400> block group:1",75,37,,,,,,,,,,1243,-666666666.0,22.7,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0
"Block Group 3, Census Tract 9504, Monroe County, Mississippi: Summary level: 150, state:28> county:095> tract:950400> block group:3",145,53,,,,,,,,,,1567,51.5,39.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,51.5
"Block Group 2, Census Tract 9501, Monroe County, Mississippi: Summary level: 150, state:28> county:095> tract:950100> block group:2",71,34,,,,,,,,,,1458,41.3,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,41.3
"Block Group 4, Census Tract 9501, Monroe County, Mississippi: Summary level: 150, state:28> county:095> tract:950100> block group:4",271,119,,,,,,,,,,1470,34.0,14.7,-666666666.0,-666666666.0,-666666666.0,10.8,76.4,33.4
