,UNWEIGHTED SAMPLE COUNT OF THE POPULATION,UNWEIGHTED SAMPLE HOUSING UNITS,SEX BY AGE (WHITE ALONE),SEX BY AGE (BLACK OR AFRICAN AMERICAN ALONE),SEX BY AGE (AMERICAN INDIAN AND ALASKA NATIVE ALONE),SEX BY AGE (ASIAN ALONE),SEX BY AGE (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),SEX BY AGE (SOME OTHER RACE ALONE),SEX BY AGE (TWO OR MORE RACES),"SEX BY AGE (WHITE ALONE, NOT HISPANIC OR LATINO)",SEX BY AGE (HISPANIC OR LATINO),SEX BY AGE,MEDIAN AGE BY SEX (WHITE ALONE),MEDIAN AGE BY SEX (BLACK OR AFRICAN AMERICAN ALONE),MEDIAN AGE BY SEX (AMERICAN INDIAN AND ALASKA NATIVE),MEDIAN AGE BY SEX (ASIAN ALONE),MEDIAN AGE BY SEX (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),MEDIAN AGE BY SEX (SOME OTHER RACE ALONE),MEDIAN AGE BY SEX (TWO OR MORE RACES),"MEDIAN AGE BY SEX (WHITE ALONE, NOT HISPANIC OR LATINO)"
"Block Group 2, Census Tract 9501, Yazoo County, Mississippi: Summary level: 150, state:28> county:163> tract:950100> block group:2",79,40,,,,,,,,,,870,49.0,45.1,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,49.0
"Block Group 5, Census Tract 9506, Yazoo County, Mississippi: Summary level: 150, state:28> county:163> tract:950600> block group:5",55,23,,,,,,,,,,1192,35.1,35.5,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,35.1
"Block Group 4, Census Tract 9502, Yazoo County, Mississippi: Summary level: 150, state:28> county:163> tract:950200> block group:4",65,25,,,,,,,,,,1260,-666666666.0,24.4,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0
"Block Group 3, Census Tract 9501, Yazoo County, Mississippi: Summary level: 150, state:28> county:163> tract:950100> block group:3",389,35,,,,,,,,,,3810,39.5,37.3,38.2,28.5,-666666666.0,38.8,39.9,43.2
"Block Group 2, Census Tract 9505, Yazoo County, Mississippi: Summary level: 150, state:28> county:163> tract:950500> block group:2",80,37,,,,,,,,,,1363,32.0,28.5,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,37.0
"Block Group 1, Census Tract 9502, Yazoo County, Mississippi: Summary level: 150, state:28> county:163> tract:950200> block group:1",102,35,,,,,,,,,,890,45.1,18.9,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,45.1
"Block Group 3, Census Tract 9505, Yazoo County, Mississippi: Summary level: 150, state:28> county:163> tract:950500> block group:3",86,33,,,,,,,,,,1234,42.6,17.5,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,42.6
"Block Group 2, Census Tract 9502, Yazoo County, Mississippi: Summary level: 150, state:28> county:163> tract:950200> block group:2",70,34,,,,,,,,,,903,47.4,32.8,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,47.4
"Block Group 3, Census Tract 9502, Yazoo County, Mississippi: Summary level: 150, state:28> county:163> tract:950200> block group:3",12,12,,,,,,,,,,144,-666666666.0,61.6,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0
"Block Group 1, Census Tract 9501, Yazoo County, Mississippi: Summary level: 150, state:28> county:163> tract:950100> block group:1",100,49,,,,,,,,,,1335,52.2,32.3,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,52.2
"Block Group 1, Census Tract 9505, Yazoo County, Mississippi: Summary level: 150, state:28> county:163> tract:950500> block group:1",122,43,,,,,,,,,,2009,33.4,29.2,-666666666.0,-666666666.0,-666666666.0,-666666666.0,3.3,22.4
"Block Group 4, Census Tract 9506, Yazoo County, Mississippi: Summary level: 150, state:28> county:163> tract:950600> block group:4",151,69,,,,,,,,,,896,30.4,42.3,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,30.4
"Block Group 2, Census Tract 9506, Yazoo County, Mississippi: Summary level: 150, state:28> county:163> tract:950600> block group:2",75,40,,,,,,,,,,1402,44.0,21.8,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,44.0
"Block Group 3, Census Tract 9506, Yazoo County, Mississippi: Summary level: 150, state:28> county:163> tract:950600> block group:3",57,20,,,,,,,,,,1027,48.4,33.1,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,48.4
