,UNWEIGHTED SAMPLE COUNT OF THE POPULATION,UNWEIGHTED SAMPLE HOUSING UNITS,SEX BY AGE (WHITE ALONE),SEX BY AGE (BLACK OR AFRICAN AMERICAN ALONE),SEX BY AGE (AMERICAN INDIAN AND ALASKA NATIVE ALONE),SEX BY AGE (ASIAN ALONE),SEX BY AGE (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),SEX BY AGE (SOME OTHER RACE ALONE),SEX BY AGE (TWO OR MORE RACES),"SEX BY AGE (WHITE ALONE, NOT HISPANIC OR LATINO)",SEX BY AGE (HISPANIC OR LATINO),SEX BY AGE,MEDIAN AGE BY SEX (WHITE ALONE),MEDIAN AGE BY SEX (BLACK OR AFRICAN AMERICAN ALONE),MEDIAN AGE BY SEX (AMERICAN INDIAN AND ALASKA NATIVE),MEDIAN AGE BY SEX (ASIAN ALONE),MEDIAN AGE BY SEX (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),MEDIAN AGE BY SEX (SOME OTHER RACE ALONE),MEDIAN AGE BY SEX (TWO OR MORE RACES),"MEDIAN AGE BY SEX (WHITE ALONE, NOT HISPANIC OR LATINO)"
"Block Group 2, Census Tract 9503, Leflore County, Mississippi: Summary level: 150, state:28> county:083> tract:950300> block group:2",144,72,,,,,,,,,,976,26.0,33.9,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,26.0
"Block Group 3, Census Tract 9503, Leflore County, Mississippi: Summary level: 150, state:28> county:083> tract:950300> block group:3",263,113,,,,,,,,,,2044,71.1,35.2,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,71.1
"Block Group 3, Census Tract 9507, Leflore County, Mississippi: Summary level: 150, state:28> county:083> tract:950700> block group:3",98,47,,,,,,,,,,893,31.7,39.6,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,36.8
"Block Group 2, Census Tract 9501, Leflore County, Mississippi: Summary level: 150, state:28> county:083> tract:950100> block group:2",137,81,,,,,,,,,,570,44.5,28.5,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,44.5
"Block Group 2, Census Tract 9507, Leflore County, Mississippi: Summary level: 150, state:28> county:083> tract:950700> block group:2",60,26,,,,,,,,,,432,37.8,27.9,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,37.8
"Block Group 1, Census Tract 9506, Leflore County, Mississippi: Summary level: 150, state:28> county:083> tract:950600> block group:1",58,28,,,,,,,,,,890,52.8,47.5,-666666666.0,57.5,-666666666.0,-666666666.0,-666666666.0,52.8
"Block Group 2, Census Tract 9506, Leflore County, Mississippi: Summary level: 150, state:28> county:083> tract:950600> block group:2",58,25,,,,,,,,,,1551,34.4,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,34.4
"Block Group 1, Census Tract 9502, Leflore County, Mississippi: Summary level: 150, state:28> county:083> tract:950200> block group:1",36,30,,,,,,,,,,460,58.7,42.3,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,58.7
"Block Group 1, Census Tract 9509, Leflore County, Mississippi: Summary level: 150, state:28> county:083> tract:950900> block group:1",85,40,,,,,,,,,,1185,5.9,28.7,-666666666.0,-666666666.0,-666666666.0,7.7,-666666666.0,5.9
"Block Group 3, Census Tract 9506, Leflore County, Mississippi: Summary level: 150, state:28> county:083> tract:950600> block group:3",45,14,,,,,,,,,,815,41.3,82.5,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,41.3
