,UNWEIGHTED SAMPLE COUNT OF THE POPULATION,UNWEIGHTED SAMPLE HOUSING UNITS,SEX BY AGE (WHITE ALONE),SEX BY AGE (BLACK OR AFRICAN AMERICAN ALONE),SEX BY AGE (AMERICAN INDIAN AND ALASKA NATIVE ALONE),SEX BY AGE (ASIAN ALONE),SEX BY AGE (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),SEX BY AGE (SOME OTHER RACE ALONE),SEX BY AGE (TWO OR MORE RACES),"SEX BY AGE (WHITE ALONE, NOT HISPANIC OR LATINO)",SEX BY AGE (HISPANIC OR LATINO),SEX BY AGE,MEDIAN AGE BY SEX (WHITE ALONE),MEDIAN AGE BY SEX (BLACK OR AFRICAN AMERICAN ALONE),MEDIAN AGE BY SEX (AMERICAN INDIAN AND ALASKA NATIVE),MEDIAN AGE BY SEX (ASIAN ALONE),MEDIAN AGE BY SEX (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),MEDIAN AGE BY SEX (SOME OTHER RACE ALONE),MEDIAN AGE BY SEX (TWO OR MORE RACES),"MEDIAN AGE BY SEX (WHITE ALONE, NOT HISPANIC OR LATINO)"
"Block Group 3, Census Tract 9602, Lawrence County, Mississippi: Summary level: 150, state:28> county:077> tract:960200> block group:3",216,112,,,,,,,,,,1523,31.7,36.8,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,31.7
"Block Group 4, Census Tract 9601, Lawrence County, Mississippi: Summary level: 150, state:28> county:077> tract:960100> block group:4",68,33,,,,,,,,,,985,30.8,45.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,30.8
"Block Group 3, Census Tract 9601, Lawrence County, Mississippi: Summary level: 150, state:28> county:077> tract:960100> block group:3",138,78,,,,,,,,,,1129,39.8,29.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,39.8
"Block Group 1, Census Tract 9603, Lawrence County, Mississippi: Summary level: 150, state:28> county:077> tract:960300> block group:1",111,61,,,,,,,,,,1258,44.9,58.2,-666666666.0,-666666666.0,-666666666.0,-666666666.0,29.5,44.9
"Block Group 1, Census Tract 9602, Lawrence County, Mississippi: Summary level: 150, state:28> county:077> tract:960200> block group:1",111,55,,,,,,,,,,1472,45.8,30.6,-666666666.0,-666666666.0,-666666666.0,-666666666.0,40.2,45.8
"Block Group 2, Census Tract 9602, Lawrence County, Mississippi: Summary level: 150, state:28> county:077> tract:960200> block group:2",108,50,,,,,,,,,,1282,43.7,38.5,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,43.7
"Block Group 4, Census Tract 9602, Lawrence County, Mississippi: Summary level: 150, state:28> county:077> tract:960200> block group:4",99,51,,,,,,,,,,625,39.0,31.7,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,39.0
"Block Group 2, Census Tract 9601, Lawrence County, Mississippi: Summary level: 150, state:28> county:077> tract:960100> block group:2",69,28,,,,,,,,,,1019,42.5,36.2,-666666666.0,-666666666.0,-666666666.0,40.4,-666666666.0,43.1
"Block Group 1, Census Tract 9601, Lawrence County, Mississippi: Summary level: 150, state:28> county:077> tract:960100> block group:1",261,124,,,,,,,,,,1121,51.2,56.5,-666666666.0,-666666666.0,-666666666.0,-666666666.0,6.5,50.5
"Block Group 2, Census Tract 9603, Lawrence County, Mississippi: Summary level: 150, state:28> county:077> tract:960300> block group:2",113,57,,,,,,,,,,1252,45.6,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,45.6
"Block Group 3, Census Tract 9603, Lawrence County, Mississippi: Summary level: 150, state:28> county:077> tract:960300> block group:3",73,37,,,,,,,,,,920,44.7,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,44.7
