,UNWEIGHTED SAMPLE COUNT OF THE POPULATION,UNWEIGHTED SAMPLE HOUSING UNITS,SEX BY AGE (WHITE ALONE),SEX BY AGE (BLACK OR AFRICAN AMERICAN ALONE),SEX BY AGE (AMERICAN INDIAN AND ALASKA NATIVE ALONE),SEX BY AGE (ASIAN ALONE),SEX BY AGE (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),SEX BY AGE (SOME OTHER RACE ALONE),SEX BY AGE (TWO OR MORE RACES),"SEX BY AGE (WHITE ALONE, NOT HISPANIC OR LATINO)",SEX BY AGE (HISPANIC OR LATINO),SEX BY AGE,MEDIAN AGE BY SEX (WHITE ALONE),MEDIAN AGE BY SEX (BLACK OR AFRICAN AMERICAN ALONE),MEDIAN AGE BY SEX (AMERICAN INDIAN AND ALASKA NATIVE),MEDIAN AGE BY SEX (ASIAN ALONE),MEDIAN AGE BY SEX (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),MEDIAN AGE BY SEX (SOME OTHER RACE ALONE),MEDIAN AGE BY SEX (TWO OR MORE RACES),"MEDIAN AGE BY SEX (WHITE ALONE, NOT HISPANIC OR LATINO)"
"Block Group 1, Census Tract 9502, Wayne County, Mississippi: Summary level: 150, state:28> county:153> tract:950200> block group:1",75,22,,,,,,,,,,1036,48.8,46.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,48.8
"Block Group 5, Census Tract 9502, Wayne County, Mississippi: Summary level: 150, state:28> county:153> tract:950200> block group:5",63,28,,,,,,,,,,1087,55.3,29.9,-666666666.0,-666666666.0,-666666666.0,-666666666.0,4.8,55.3
"Block Group 2, Census Tract 9503, Wayne County, Mississippi: Summary level: 150, state:28> county:153> tract:950300> block group:2",30,17,,,,,,,,,,765,26.9,54.3,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,26.9
"Block Group 2, Census Tract 9501, Wayne County, Mississippi: Summary level: 150, state:28> county:153> tract:950100> block group:2",56,28,,,,,,,,,,1495,40.8,33.4,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,40.8
"Block Group 1, Census Tract 9501, Wayne County, Mississippi: Summary level: 150, state:28> county:153> tract:950100> block group:1",47,26,,,,,,,,,,810,53.6,60.5,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,53.6
"Block Group 1, Census Tract 9504, Wayne County, Mississippi: Summary level: 150, state:28> county:153> tract:950400> block group:1",33,15,,,,,,,,,,777,62.0,33.5,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,62.0
"Block Group 3, Census Tract 9501, Wayne County, Mississippi: Summary level: 150, state:28> county:153> tract:950100> block group:3",76,28,,,,,,,,,,1743,27.4,25.5,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,27.4
"Block Group 4, Census Tract 9502, Wayne County, Mississippi: Summary level: 150, state:28> county:153> tract:950200> block group:4",36,18,,,,,,,,,,677,54.5,26.3,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,54.5
"Block Group 3, Census Tract 9502, Wayne County, Mississippi: Summary level: 150, state:28> county:153> tract:950200> block group:3",56,26,,,,,,,,,,746,59.5,35.4,-666666666.0,-666666666.0,-666666666.0,-666666666.0,42.9,59.5
"Block Group 2, Census Tract 9502, Wayne County, Mississippi: Summary level: 150, state:28> county:153> tract:950200> block group:2",55,22,,,,,,,,,,1138,55.6,19.1,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,55.6
"Block Group 3, Census Tract 9503, Wayne County, Mississippi: Summary level: 150, state:28> county:153> tract:950300> block group:3",65,31,,,,,,,,,,1433,55.2,29.3,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,55.2
"Block Group 1, Census Tract 9503, Wayne County, Mississippi: Summary level: 150, state:28> county:153> tract:950300> block group:1",58,22,,,,,,,,,,1630,33.6,24.8,-666666666.0,-666666666.0,-666666666.0,-666666666.0,8.4,33.6
"Block Group 4, Census Tract 9503, Wayne County, Mississippi: Summary level: 150, state:28> county:153> tract:950300> block group:4",60,24,,,,,,,,,,1484,38.5,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,45.1
"Block Group 4, Census Tract 9501, Wayne County, Mississippi: Summary level: 150, state:28> county:153> tract:950100> block group:4",43,24,,,,,,,,,,951,49.7,46.4,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,49.7
"Block Group 4, Census Tract 9504, Wayne County, Mississippi: Summary level: 150, state:28> county:153> tract:950400> block group:4",67,27,,,,,,,,,,1567,34.4,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,34.4
"Block Group 2, Census Tract 9504, Wayne County, Mississippi: Summary level: 150, state:28> county:153> tract:950400> block group:2",114,47,,,,,,,,,,1623,54.2,35.6,-666666666.0,-666666666.0,-666666666.0,24.8,-666666666.0,54.2
"Block Group 3, Census Tract 9504, Wayne County, Mississippi: Summary level: 150, state:28> county:153> tract:950400> block group:3",68,31,,,,,,,,,,1602,30.8,61.3,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,30.8
