,UNWEIGHTED SAMPLE COUNT OF THE POPULATION,UNWEIGHTED SAMPLE HOUSING UNITS,SEX BY AGE (WHITE ALONE),SEX BY AGE (BLACK OR AFRICAN AMERICAN ALONE),SEX BY AGE (AMERICAN INDIAN AND ALASKA NATIVE ALONE),SEX BY AGE (ASIAN ALONE),SEX BY AGE (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),SEX BY AGE (SOME OTHER RACE ALONE),SEX BY AGE (TWO OR MORE RACES),"SEX BY AGE (WHITE ALONE, NOT HISPANIC OR LATINO)",SEX BY AGE (HISPANIC OR LATINO),SEX BY AGE,MEDIAN AGE BY SEX (WHITE ALONE),MEDIAN AGE BY SEX (BLACK OR AFRICAN AMERICAN ALONE),MEDIAN AGE BY SEX (AMERICAN INDIAN AND ALASKA NATIVE),MEDIAN AGE BY SEX (ASIAN ALONE),MEDIAN AGE BY SEX (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),MEDIAN AGE BY SEX (SOME OTHER RACE ALONE),MEDIAN AGE BY SEX (TWO OR MORE RACES),"MEDIAN AGE BY SEX (WHITE ALONE, NOT HISPANIC OR LATINO)"
"Block Group 1, Census Tract 9501.02, Pike County, Mississippi: Summary level: 150, state:28> county:113> tract:950102> block group:1",218,92,,,,,,,,,,3269,40.2,25.5,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,40.2
"Block Group 5, Census Tract 9505, Pike County, Mississippi: Summary level: 150, state:28> county:113> tract:950500> block group:5",25,12,,,,,,,,,,794,51.3,21.1,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,51.3
"Block Group 7, Census Tract 9505, Pike County, Mississippi: Summary level: 150, state:28> county:113> tract:950500> block group:7",32,20,,,,,,,,,,684,63.3,22.6,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,62.7
"Block Group 1, Census Tract 9504, Pike County, Mississippi: Summary level: 150, state:28> county:113> tract:950400> block group:1",113,56,,,,,,,,,,1733,49.8,26.6,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,49.8
"Block Group 1, Census Tract 9507, Pike County, Mississippi: Summary level: 150, state:28> county:113> tract:950700> block group:1",107,52,,,,,,,,,,1351,30.9,51.8,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,30.9
"Block Group 1, Census Tract 9501.01, Pike County, Mississippi: Summary level: 150, state:28> county:113> tract:950101> block group:1",133,54,,,,,,,,,,2093,32.4,42.5,-666666666.0,-666666666.0,-666666666.0,-666666666.0,5.6,32.4
"Block Group 2, Census Tract 9501.01, Pike County, Mississippi: Summary level: 150, state:28> county:113> tract:950101> block group:2",105,47,,,,,,,,,,1649,51.6,37.7,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,51.6
"Block Group 4, Census Tract 9503, Pike County, Mississippi: Summary level: 150, state:28> county:113> tract:950300> block group:4",58,27,,,,,,,,,,1107,-666666666.0,33.8,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0
"Block Group 6, Census Tract 9505, Pike County, Mississippi: Summary level: 150, state:28> county:113> tract:950500> block group:6",32,14,,,,,,,,,,842,72.1,27.7,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,72.1
"Block Group 2, Census Tract 9503, Pike County, Mississippi: Summary level: 150, state:28> county:113> tract:950300> block group:2",74,34,,,,,,,,,,1020,-666666666.0,34.7,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0
"Block Group 5, Census Tract 9503, Pike County, Mississippi: Summary level: 150, state:28> county:113> tract:950300> block group:5",128,41,,,,,,,,,,1828,50.9,27.9,-666666666.0,-666666666.0,-666666666.0,26.3,-666666666.0,59.8
"Block Group 1, Census Tract 9502, Pike County, Mississippi: Summary level: 150, state:28> county:113> tract:950200> block group:1",240,101,,,,,,,,,,1502,31.2,35.3,-666666666.0,21.8,-666666666.0,-666666666.0,-666666666.0,25.1
"Block Group 4, Census Tract 9506, Pike County, Mississippi: Summary level: 150, state:28> county:113> tract:950600> block group:4",79,41,,,,,,,,,,1525,40.7,24.2,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,40.7
