,UNWEIGHTED SAMPLE COUNT OF THE POPULATION,UNWEIGHTED SAMPLE HOUSING UNITS,SEX BY AGE (WHITE ALONE),SEX BY AGE (BLACK OR AFRICAN AMERICAN ALONE),SEX BY AGE (AMERICAN INDIAN AND ALASKA NATIVE ALONE),SEX BY AGE (ASIAN ALONE),SEX BY AGE (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),SEX BY AGE (SOME OTHER RACE ALONE),SEX BY AGE (TWO OR MORE RACES),"SEX BY AGE (WHITE ALONE, NOT HISPANIC OR LATINO)",SEX BY AGE (HISPANIC OR LATINO),SEX BY AGE,MEDIAN AGE BY SEX (WHITE ALONE),MEDIAN AGE BY SEX (BLACK OR AFRICAN AMERICAN ALONE),MEDIAN AGE BY SEX (AMERICAN INDIAN AND ALASKA NATIVE),MEDIAN AGE BY SEX (ASIAN ALONE),MEDIAN AGE BY SEX (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),MEDIAN AGE BY SEX (SOME OTHER RACE ALONE),MEDIAN AGE BY SEX (TWO OR MORE RACES),"MEDIAN AGE BY SEX (WHITE ALONE, NOT HISPANIC OR LATINO)"
"Block Group 2, Census Tract 3, Deer Lodge County, Montana: Summary level: 150, state:30> county:023> tract:000300> block group:2",69,45,,,,,,,,,,815,37.9,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,37.7
"Block Group 3, Census Tract 3, Deer Lodge County, Montana: Summary level: 150, state:30> county:023> tract:000300> block group:3",117,46,,,,,,,,,,997,50.0,-666666666.0,66.5,-666666666.0,-666666666.0,15.4,-666666666.0,51.0
"Block Group 4, Census Tract 4, Deer Lodge County, Montana: Summary level: 150, state:30> county:023> tract:000400> block group:4",49,31,,,,,,,,,,458,51.1,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,51.6
"Block Group 1, Census Tract 4, Deer Lodge County, Montana: Summary level: 150, state:30> county:023> tract:000400> block group:1",87,44,,,,,,,,,,986,56.2,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,56.2
"Block Group 3, Census Tract 4, Deer Lodge County, Montana: Summary level: 150, state:30> county:023> tract:000400> block group:3",72,40,,,,,,,,,,765,49.9,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,49.4
"Block Group 1, Census Tract 5, Deer Lodge County, Montana: Summary level: 150, state:30> county:023> tract:000500> block group:1",198,22,,,,,,,,,,899,43.5,47.2,21.9,-666666666.0,-666666666.0,-666666666.0,-666666666.0,44.4
"Block Group 3, Census Tract 5, Deer Lodge County, Montana: Summary level: 150, state:30> county:023> tract:000500> block group:3",36,28,,,,,,,,,,363,60.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,60.0
"Block Group 4, Census Tract 5, Deer Lodge County, Montana: Summary level: 150, state:30> county:023> tract:000500> block group:4",87,37,,,,,,,,,,1298,38.9,-666666666.0,-666666666.0,-666666666.0,33.2,-666666666.0,23.9,39.0
"Block Group 2, Census Tract 5, Deer Lodge County, Montana: Summary level: 150, state:30> county:023> tract:000500> block group:2",154,67,,,,,,,,,,957,30.2,-666666666.0,25.0,-666666666.0,-666666666.0,-666666666.0,19.1,35.8
"Block Group 1, Census Tract 3, Deer Lodge County, Montana: Summary level: 150, state:30> county:023> tract:000300> block group:1",102,42,,,,,,,,,,960,44.5,10.5,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,44.5
"Block Group 2, Census Tract 4, Deer Lodge County, Montana: Summary level: 150, state:30> county:023> tract:000400> block group:2",60,35,,,,,,,,,,713,51.1,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,51.1
