,UNWEIGHTED SAMPLE COUNT OF THE POPULATION,UNWEIGHTED SAMPLE HOUSING UNITS,SEX BY AGE (WHITE ALONE),SEX BY AGE (BLACK OR AFRICAN AMERICAN ALONE),SEX BY AGE (AMERICAN INDIAN AND ALASKA NATIVE ALONE),SEX BY AGE (ASIAN ALONE),SEX BY AGE (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),SEX BY AGE (SOME OTHER RACE ALONE),SEX BY AGE (TWO OR MORE RACES),"SEX BY AGE (WHITE ALONE, NOT HISPANIC OR LATINO)",SEX BY AGE (HISPANIC OR LATINO),SEX BY AGE,MEDIAN AGE BY SEX (WHITE ALONE),MEDIAN AGE BY SEX (BLACK OR AFRICAN AMERICAN ALONE),MEDIAN AGE BY SEX (AMERICAN INDIAN AND ALASKA NATIVE),MEDIAN AGE BY SEX (ASIAN ALONE),MEDIAN AGE BY SEX (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),MEDIAN AGE BY SEX (SOME OTHER RACE ALONE),MEDIAN AGE BY SEX (TWO OR MORE RACES),"MEDIAN AGE BY SEX (WHITE ALONE, NOT HISPANIC OR LATINO)"
"Block Group 5, Census Tract 12.01, Lewis and Clark County, Montana: Summary level: 150, state:30> county:049> tract:001201> block group:5",103,43,,,,,,,,,,1286,32.9,-666666666.0,54.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,32.9
"Block Group 1, Census Tract 12.01, Lewis and Clark County, Montana: Summary level: 150, state:30> county:049> tract:001201> block group:1",56,29,,,,,,,,,,462,51.9,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,53.3
"Block Group 3, Census Tract 11, Lewis and Clark County, Montana: Summary level: 150, state:30> county:049> tract:001100> block group:3",95,50,,,,,,,,,,1685,50.9,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,50.9
"Block Group 1, Census Tract 11, Lewis and Clark County, Montana: Summary level: 150, state:30> county:049> tract:001100> block group:1",43,20,,,,,,,,,,753,43.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,43.0
"Block Group 2, Census Tract 11, Lewis and Clark County, Montana: Summary level: 150, state:30> county:049> tract:001100> block group:2",112,33,,,,,,,,,,1224,56.2,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,56.2
"Block Group 4, Census Tract 11, Lewis and Clark County, Montana: Summary level: 150, state:30> county:049> tract:001100> block group:4",172,63,,,,,,,,,,1752,53.1,41.5,34.2,-666666666.0,-666666666.0,-666666666.0,28.7,54.1
"Block Group 3, Census Tract 7, Lewis and Clark County, Montana: Summary level: 150, state:30> county:049> tract:000700> block group:3",54,23,,,,,,,,,,971,58.2,-666666666.0,8.4,-666666666.0,-666666666.0,-666666666.0,-666666666.0,58.2
"Block Group 7, Census Tract 7, Lewis and Clark County, Montana: Summary level: 150, state:30> county:049> tract:000700> block group:7",54,25,,,,,,,,,,1013,52.3,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,52.3
"Block Group 1, Census Tract 7, Lewis and Clark County, Montana: Summary level: 150, state:30> county:049> tract:000700> block group:1",60,27,,,,,,,,,,936,49.9,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,49.9
"Block Group 2, Census Tract 7, Lewis and Clark County, Montana: Summary level: 150, state:30> county:049> tract:000700> block group:2",45,20,,,,,,,,,,795,52.7,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,52.7
"Block Group 1, Census Tract 8, Lewis and Clark County, Montana: Summary level: 150, state:30> county:049> tract:000800> block group:1",120,55,,,,,,,,,,1227,37.3,-666666666.0,56.5,-666666666.0,-666666666.0,-666666666.0,31.3,37.3
"Block Group 4, Census Tract 7, Lewis and Clark County, Montana: Summary level: 150, state:30> county:049> tract:000700> block group:4",76,25,,,,,,,,,,1424,28.9,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,16.1,40.8
"Block Group 5, Census Tract 7, Lewis and Clark County, Montana: Summary level: 150, state:30> county:049> tract:000700> block group:5",66,32,,,,,,,,,,1610,31.7,-666666666.0,10.9,-666666666.0,-666666666.0,-666666666.0,14.9,31.5
"Block Group 2, Census Tract 2, Lewis and Clark County, Montana: Summary level: 150, state:30> county:049> tract:000200> block group:2",114,46,,,,,,,,,,1166,48.7,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,49.2
"Block Group 4, Census Tract 8, Lewis and Clark County, Montana: Summary level: 150, state:30> county:049> tract:000800> block group:4",101,60,,,,,,,,,,1106,37.7,-666666666.0,73.2,-666666666.0,-666666666.0,-666666666.0,33.2,44.7
"Block Group 2, Census Tract 8, Lewis and Clark County, Montana: Summary level: 150, state:30> county:049> tract:000800> block group:2",49,29,,,,,,,,,,544,48.1,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,48.1
"Block Group 2, Census Tract 4, Lewis and Clark County, Montana: Summary level: 150, state:30> county:049> tract:000400> block group:2",80,31,,,,,,,,,,1378,41.5,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,41.5
"Block Group 1, Census Tract 4, Lewis and Clark County, Montana: Summary level: 150, state:30> county:049> tract:000400> block group:1",55,27,,,,,,,,,,1087,24.8,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,37.4,24.8
"Block Group 4, Census Tract 4, Lewis and Clark County, Montana: Summary level: 150, state:30> county:049> tract:000400> block group:4",100,29,,,,,,,,,,1459,55.5,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,56.0
"Block Group 1, Census Tract 6, Lewis and Clark County, Montana: Summary level: 150, state:30> county:049> tract:000600> block group:1",197,97,,,,,,,,,,1090,50.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,50.4
"Block Group 1, Census Tract 1, Lewis and Clark County, Montana: Summary level: 150, state:30> county:049> tract:000100> block group:1",170,168,,,,,,,,,,1097,54.8,-666666666.0,53.2,-666666666.0,-666666666.0,-666666666.0,-666666666.0,53.9
"Block Group 4, Census Tract 9, Lewis and Clark County, Montana: Summary level: 150, state:30> county:049> tract:000900> block group:4",102,55,,,,,,,,,,1206,37.6,-666666666.0,10.7,-666666666.0,-666666666.0,-666666666.0,27.4,37.1
"Block Group 3, Census Tract 9, Lewis and Clark County, Montana: Summary level: 150, state:30> county:049> tract:000900> block group:3",95,49,,,,,,,,,,1173,24.7,-666666666.0,20.4,-666666666.0,8.4,-666666666.0,-666666666.0,24.6
"Block Group 2, Census Tract 9, Lewis and Clark County, Montana: Summary level: 150, state:30> county:049> tract:000900> block group:2",67,38,,,,,,,,,,672,52.1,-666666666.0,37.8,-666666666.0,-666666666.0,-666666666.0,-666666666.0,49.7
"Block Group 1, Census Tract 3, Lewis and Clark County, Montana: Summary level: 150, state:30> county:049> tract:000300> block group:1",162,193,,,,,,,,,,545,55.5,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,64.2,55.6
"Block Group 2, Census Tract 10, Lewis and Clark County, Montana: Summary level: 150, state:30> county:049> tract:001000> block group:2",63,37,,,,,,,,,,766,37.3,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,37.2
"Block Group 5, Census Tract 10, Lewis and Clark County, Montana: Summary level: 150, state:30> county:049> tract:001000> block group:5",92,53,,,,,,,,,,875,52.2,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,4.5,52.2
"Block Group 1, Census Tract 10, Lewis and Clark County, Montana: Summary level: 150, state:30> county:049> tract:001000> block group:1",83,45,,,,,,,,,,1096,33.8,-666666666.0,27.6,-666666666.0,-666666666.0,-666666666.0,-666666666.0,33.6
"Block Group 4, Census Tract 12.01, Lewis and Clark County, Montana: Summary level: 150, state:30> county:049> tract:001201> block group:4",81,35,,,,,,,,,,1395,39.9,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,40.5
"Block Group 2, Census Tract 12.01, Lewis and Clark County, Montana: Summary level: 150, state:30> county:049> tract:001201> block group:2",104,40,,,,,,,,,,1540,35.1,-666666666.0,34.3,-666666666.0,-666666666.0,-666666666.0,-666666666.0,37.6
"Block Group 3, Census Tract 12.01, Lewis and Clark County, Montana: Summary level: 150, state:30> county:049> tract:001201> block group:3",123,37,,,,,,,,,,1983,35.6,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,17.4,35.6
"Block Group 1, Census Tract 12.02, Lewis and Clark County, Montana: Summary level: 150, state:30> county:049> tract:001202> block group:1",146,64,,,,,,,,,,1692,48.8,-666666666.0,-666666666.0,56.7,-666666666.0,-666666666.0,6.5,51.7
"Block Group 2, Census Tract 12.02, Lewis and Clark County, Montana: Summary level: 150, state:30> county:049> tract:001202> block group:2",116,39,,,,,,,,,,1302,40.1,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,40.2
"Block Group 3, Census Tract 12.02, Lewis and Clark County, Montana: Summary level: 150, state:30> county:049> tract:001202> block group:3",178,63,,,,,,,,,,2081,41.3,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,39.4,41.2
"Block Group 2, Census Tract 5.01, Lewis and Clark County, Montana: Summary level: 150, state:30> county:049> tract:000501> block group:2",189,75,,,,,,,,,,1868,39.9,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,5.4,39.9
"Block Group 1, Census Tract 5.01, Lewis and Clark County, Montana: Summary level: 150, state:30> county:049> tract:000501> block group:1",178,68,,,,,,,,,,2168,39.8,-666666666.0,50.4,-666666666.0,-666666666.0,-666666666.0,21.5,39.8
"Block Group 2, Census Tract 5.02, Lewis and Clark County, Montana: Summary level: 150, state:30> county:049> tract:000502> block group:2",118,51,,,,,,,,,,1872,47.7,50.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,8.8,47.7
"Block Group 3, Census Tract 5.02, Lewis and Clark County, Montana: Summary level: 150, state:30> county:049> tract:000502> block group:3",68,23,,,,,,,,,,1075,40.3,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,40.3
"Block Group 1, Census Tract 5.02, Lewis and Clark County, Montana: Summary level: 150, state:30> county:049> tract:000502> block group:1",223,92,,,,,,,,,,3983,36.5,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,44.6,36.4
"Block Group 3, Census Tract 2, Lewis and Clark County, Montana: Summary level: 150, state:30> county:049> tract:000200> block group:3",258,87,,,,,,,,,,2939,29.6,-666666666.0,5.6,-666666666.0,-666666666.0,-666666666.0,-666666666.0,29.7
"Block Group 2, Census Tract 6, Lewis and Clark County, Montana: Summary level: 150, state:30> county:049> tract:000600> block group:2",229,93,,,,,,,,,,1162,41.0,-666666666.0,17.8,-666666666.0,-666666666.0,-666666666.0,22.1,41.2
"Block Group 5, Census Tract 4, Lewis and Clark County, Montana: Summary level: 150, state:30> county:049> tract:000400> block group:5",63,33,,,,,,,,,,1207,36.1,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,36.1
"Block Group 6, Census Tract 7, Lewis and Clark County, Montana: Summary level: 150, state:30> county:049> tract:000700> block group:6",27,18,,,,,,,,,,639,55.1,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,55.8
"Block Group 1, Census Tract 2, Lewis and Clark County, Montana: Summary level: 150, state:30> county:049> tract:000200> block group:1",253,137,,,,,,,,,,1021,48.3,-666666666.0,60.5,27.5,-666666666.0,-666666666.0,57.9,50.9
"Block Group 3, Census Tract 8, Lewis and Clark County, Montana: Summary level: 150, state:30> county:049> tract:000800> block group:3",204,23,,,,,,,,,,1445,21.2,-666666666.0,-666666666.0,21.6,-666666666.0,-666666666.0,36.8,21.3
