,UNWEIGHTED SAMPLE COUNT OF THE POPULATION,UNWEIGHTED SAMPLE HOUSING UNITS,SEX BY AGE (WHITE ALONE),SEX BY AGE (BLACK OR AFRICAN AMERICAN ALONE),SEX BY AGE (AMERICAN INDIAN AND ALASKA NATIVE ALONE),SEX BY AGE (ASIAN ALONE),SEX BY AGE (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),SEX BY AGE (SOME OTHER RACE ALONE),SEX BY AGE (TWO OR MORE RACES),"SEX BY AGE (WHITE ALONE, NOT HISPANIC OR LATINO)",SEX BY AGE (HISPANIC OR LATINO),SEX BY AGE,MEDIAN AGE BY SEX (WHITE ALONE),MEDIAN AGE BY SEX (BLACK OR AFRICAN AMERICAN ALONE),MEDIAN AGE BY SEX (AMERICAN INDIAN AND ALASKA NATIVE),MEDIAN AGE BY SEX (ASIAN ALONE),MEDIAN AGE BY SEX (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),MEDIAN AGE BY SEX (SOME OTHER RACE ALONE),MEDIAN AGE BY SEX (TWO OR MORE RACES),"MEDIAN AGE BY SEX (WHITE ALONE, NOT HISPANIC OR LATINO)"
"Block Group 4, Census Tract 9623, Jefferson County, Montana: Summary level: 150, state:30> county:043> tract:962300> block group:4",107,56,,,,,,,,,,541,50.6,-666666666.0,-666666666.0,-666666666.0,-666666666.0,52.1,41.3,50.6
"Block Group 2, Census Tract 9623, Jefferson County, Montana: Summary level: 150, state:30> county:043> tract:962300> block group:2",102,52,,,,,,,,,,1236,55.7,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,56.1
"Block Group 3, Census Tract 9623, Jefferson County, Montana: Summary level: 150, state:30> county:043> tract:962300> block group:3",118,58,,,,,,,,,,739,52.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,52.0
"Block Group 1, Census Tract 9622.02, Jefferson County, Montana: Summary level: 150, state:30> county:043> tract:962202> block group:1",127,52,,,,,,,,,,856,44.1,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,14.7,47.1
"Block Group 4, Census Tract 9622.02, Jefferson County, Montana: Summary level: 150, state:30> county:043> tract:962202> block group:4",96,32,,,,,,,,,,644,37.2,-666666666.0,34.3,-666666666.0,-666666666.0,-666666666.0,54.6,37.5
"Block Group 1, Census Tract 9622.01, Jefferson County, Montana: Summary level: 150, state:30> county:043> tract:962201> block group:1",383,153,,,,,,,,,,2091,45.5,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,21.8,45.4
"Block Group 2, Census Tract 9622.01, Jefferson County, Montana: Summary level: 150, state:30> county:043> tract:962201> block group:2",273,111,,,,,,,,,,1721,47.9,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,14.6,47.9
"Block Group 1, Census Tract 9623, Jefferson County, Montana: Summary level: 150, state:30> county:043> tract:962300> block group:1",171,78,,,,,,,,,,844,46.8,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,57.1,46.8
"Block Group 2, Census Tract 9622.02, Jefferson County, Montana: Summary level: 150, state:30> county:043> tract:962202> block group:2",276,145,,,,,,,,,,1536,48.4,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,15.4,47.9
"Block Group 3, Census Tract 9622.02, Jefferson County, Montana: Summary level: 150, state:30> county:043> tract:962202> block group:3",157,65,,,,,,,,,,1294,47.1,-666666666.0,49.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,47.3
