,UNWEIGHTED SAMPLE COUNT OF THE POPULATION,UNWEIGHTED SAMPLE HOUSING UNITS,SEX BY AGE (WHITE ALONE),SEX BY AGE (BLACK OR AFRICAN AMERICAN ALONE),SEX BY AGE (AMERICAN INDIAN AND ALASKA NATIVE ALONE),SEX BY AGE (ASIAN ALONE),SEX BY AGE (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),SEX BY AGE (SOME OTHER RACE ALONE),SEX BY AGE (TWO OR MORE RACES),"SEX BY AGE (WHITE ALONE, NOT HISPANIC OR LATINO)",SEX BY AGE (HISPANIC OR LATINO),SEX BY AGE,MEDIAN AGE BY SEX (WHITE ALONE),MEDIAN AGE BY SEX (BLACK OR AFRICAN AMERICAN ALONE),MEDIAN AGE BY SEX (AMERICAN INDIAN AND ALASKA NATIVE),MEDIAN AGE BY SEX (ASIAN ALONE),MEDIAN AGE BY SEX (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),MEDIAN AGE BY SEX (SOME OTHER RACE ALONE),MEDIAN AGE BY SEX (TWO OR MORE RACES),"MEDIAN AGE BY SEX (WHITE ALONE, NOT HISPANIC OR LATINO)"
"Block Group 1, Census Tract 1, Lincoln County, Montana: Summary level: 150, state:30> county:053> tract:000100> block group:1",108,67,,,,,,,,,,1375,47.4,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,26.7,47.3
"Block Group 3, Census Tract 1, Lincoln County, Montana: Summary level: 150, state:30> county:053> tract:000100> block group:3",82,45,,,,,,,,,,1031,51.4,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,53.7
"Block Group 3, Census Tract 2, Lincoln County, Montana: Summary level: 150, state:30> county:053> tract:000200> block group:3",74,41,,,,,,,,,,1246,38.7,-666666666.0,-666666666.0,17.5,-666666666.0,-666666666.0,-666666666.0,38.7
"Block Group 2, Census Tract 2, Lincoln County, Montana: Summary level: 150, state:30> county:053> tract:000200> block group:2",49,23,,,,,,,,,,453,59.8,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,59.8
"Block Group 1, Census Tract 3, Lincoln County, Montana: Summary level: 150, state:30> county:053> tract:000300> block group:1",85,55,,,,,,,,,,1181,53.8,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,54.0
"Block Group 2, Census Tract 3, Lincoln County, Montana: Summary level: 150, state:30> county:053> tract:000300> block group:2",58,33,,,,,,,,,,719,55.8,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,55.8
"Block Group 3, Census Tract 5, Lincoln County, Montana: Summary level: 150, state:30> county:053> tract:000500> block group:3",75,51,,,,,,,,,,951,63.8,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,63.4
"Block Group 2, Census Tract 5, Lincoln County, Montana: Summary level: 150, state:30> county:053> tract:000500> block group:2",136,83,,,,,,,,,,987,57.6,-666666666.0,43.9,-666666666.0,-666666666.0,-666666666.0,-666666666.0,57.8
"Block Group 1, Census Tract 4, Lincoln County, Montana: Summary level: 150, state:30> county:053> tract:000400> block group:1",211,124,,,,,,,,,,2046,48.8,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,46.4,48.8
"Block Group 2, Census Tract 4, Lincoln County, Montana: Summary level: 150, state:30> county:053> tract:000400> block group:2",146,70,,,,,,,,,,1463,38.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,40.2,42.0
"Block Group 4, Census Tract 4, Lincoln County, Montana: Summary level: 150, state:30> county:053> tract:000400> block group:4",80,47,,,,,,,,,,1418,46.4,-666666666.0,12.5,-666666666.0,-666666666.0,-666666666.0,-666666666.0,46.3
"Block Group 4, Census Tract 3, Lincoln County, Montana: Summary level: 150, state:30> county:053> tract:000300> block group:4",102,46,,,,,,,,,,1244,52.8,-666666666.0,20.6,-666666666.0,-666666666.0,-666666666.0,-666666666.0,58.5
"Block Group 2, Census Tract 1, Lincoln County, Montana: Summary level: 150, state:30> county:053> tract:000100> block group:2",79,42,,,,,,,,,,1052,35.9,-666666666.0,46.6,-666666666.0,-666666666.0,-666666666.0,-666666666.0,36.0
"Block Group 1, Census Tract 2, Lincoln County, Montana: Summary level: 150, state:30> county:053> tract:000200> block group:1",73,33,,,,,,,,,,773,44.7,-666666666.0,37.7,-666666666.0,-666666666.0,-666666666.0,-666666666.0,44.8
"Block Group 3, Census Tract 3, Lincoln County, Montana: Summary level: 150, state:30> county:053> tract:000300> block group:3",54,32,,,,,,,,,,562,60.3,-666666666.0,49.5,-666666666.0,-666666666.0,-666666666.0,-666666666.0,60.5
"Block Group 1, Census Tract 5, Lincoln County, Montana: Summary level: 150, state:30> county:053> tract:000500> block group:1",301,237,,,,,,,,,,1458,52.4,-666666666.0,67.6,-666666666.0,-666666666.0,-666666666.0,15.5,52.7
"Block Group 3, Census Tract 4, Lincoln County, Montana: Summary level: 150, state:30> county:053> tract:000400> block group:3",149,112,,,,,,,,,,1378,54.5,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,54.3
