DATE,IP
1929-03-31,-2.5900805161992144
1929-04-30,-2.572322472191015
1929-05-31,-2.5548614123152737
1929-06-30,-2.547974253255575
1929-07-31,-2.5343154052455783
1929-08-31,-2.544542011084018
1929-09-30,-2.5514054910982384
1929-10-31,-2.5688057839244656
1929-11-30,-2.6191743133934926
1929-12-31,-2.66445924370047
1930-01-31,-2.66445924370047
1930-02-28,-2.6683296129072778
1930-03-31,-2.6839626495731497
1930-04-30,-2.69185702120746
1930-05-31,-2.7078652182126
1930-06-30,-2.7364959729919107
1930-07-31,-2.783221045596979
1930-08-31,-2.8051945619886958
1930-09-30,-2.8231244089476752
1930-10-31,-2.8506627024629254
1930-11-30,-2.8741874334756474
1930-12-31,-2.8982789374052778
1931-01-31,-2.9031713239676598
1931-02-28,-2.8982789374052778
1931-03-31,-2.8789630850002723
1931-04-30,-2.8741874334756474
1931-05-31,-2.888565390360797
1931-06-30,-2.9130284942895774
1931-07-31,-2.9279801715031724
1931-08-31,-2.963807340769617
1931-09-30,-3.0118006817330554
1931-10-31,-3.0508011073818033
1931-11-30,-3.06223538991227
1931-12-31,-3.0680019364340727
1932-01-31,-3.097322129315624
1932-02-29,-3.121431560207348
1932-03-31,-3.1337078124983226
1932-04-30,-3.204011843219659
1932-05-31,-3.2376764543319183
1932-06-30,-3.2725403494538936
1932-07-31,-3.30130679884736
1932-08-31,-3.2725403494538936
1932-09-30,-3.2106596700968604
1932-10-31,-3.1778778458341286
1932-11-30,-3.1778778458341286
1932-12-31,-3.19740791825296
1933-01-31,-3.2173519864998585
1933-02-28,-3.2106596700968604
1933-03-31,-3.2725403494538936
1933-04-30,-3.204011843219659
1933-05-31,-3.0508011073818033
1933-06-30,-2.9080877637019444
1933-07-31,-2.818624283812924
1933-08-31,-2.8599958138777626
1933-09-30,-2.9179937569524763
1933-10-31,-2.9690124488546097
1933-11-30,-3.0283381133029055
1933-12-31,-3.02279519310368
1934-01-31,-2.9901876732986405
1934-02-28,-2.9431777748191017
1934-03-31,-2.8982789374052778
1934-04-30,-2.8982789374052778
1934-05-31,-2.8789630850002723
1934-06-30,-2.8982789374052778
1934-07-31,-2.9690124488546097
1934-08-31,-2.9795440133574664
1934-09-30,-3.039516985925013
1934-10-31,-2.9955522897520472
1934-11-30,-2.984851682457779
1934-12-31,-2.922983796523702
1935-01-31,-2.846020000325664
1935-02-28,-2.827661782529897
1935-03-31,-2.8322198377470906
1935-04-30,-2.8506627024629254
1935-05-31,-2.8506627024629254
1935-06-30,-2.8367987639992776
1935-07-31,-2.8367987639992776
1935-08-31,-2.800757770636721
1935-09-30,-2.7745586612962407
1935-10-31,-2.744833487195778
1935-11-30,-2.7241186092812746
1935-12-31,-2.711907631429515
1936-01-31,-2.7282273985410277
1936-02-29,-2.7532254071133377
1936-03-31,-2.7406560408511247
1936-04-30,-2.68003141903469
1936-05-31,-2.660618101542349
1936-06-30,-2.6415604598333773
1936-07-31,-2.6228730051947413
1936-08-31,-2.6081596182874147
1936-09-30,-2.5900805161992144
1936-10-31,-2.5758515712115164
1936-11-30,-2.547974253255575
1936-12-31,-2.517512489536915
1937-01-31,-2.5208530493615067
1937-02-28,-2.5075572487081494
1937-03-31,-2.484718667457786
1937-04-30,-2.484718667457786
1937-05-31,-2.481496471062784
1937-06-30,-2.4944480242752234
1937-07-31,-2.4879512799742254
1937-08-31,-2.4944480242752234
1937-09-30,-2.527555311649663
1937-10-31,-2.604528374798096
1937-11-30,-2.7078652182126
1937-12-31,-2.800757770636721
1938-01-31,-2.8231244089476752
1938-02-28,-2.8322198377470906
1938-03-31,-2.8322198377470906
1938-04-30,-2.8506627024629254
1938-05-31,-2.8741874334756474
1938-06-30,-2.864704011147587
1938-07-31,-2.8096511262188875
1938-08-31,-2.75745580461559
1938-09-30,-2.7282273985410277
1938-10-31,-2.7038390803307455
1938-11-30,-2.66445924370047
1938-12-31,-2.6529514068232167
1939-01-31,-2.6529514068232167
1939-02-28,-2.6453430433874012
1939-03-31,-2.6415604598333773
1939-04-30,-2.6453430433874012
1939-05-31,-2.64913998922349
1939-06-30,-2.626585428119938
1939-07-31,-2.597278353148331
1939-08-31,-2.5829341180790344
1939-09-30,-2.524204805939913
1939-10-31,-2.4750949424040076
1939-11-30,-2.449856158396406
1939-12-31,-2.449856158396406
1940-01-31,-2.4623900615588825
1940-02-29,-2.4944480242752234
1940-03-31,-2.517512489536915
1940-04-30,-2.4977122931689486
1940-05-31,-2.468722325367483
1940-06-30,-2.4374659671879404
1940-07-31,-2.425238720750317
1940-08-31,-2.419175090603421
1940-09-30,-2.3982483351175365
1940-10-31,-2.383567408627583
1940-11-30,-2.36051085999767
1940-12-31,-2.3268880315172193
1941-01-31,-2.3023951110417595
1941-02-28,-2.273259327612219
1941-03-31,-2.2424029219857116
1941-04-30,-2.239882631382645
1941-05-31,-2.1954271935985723
1941-06-30,-2.1882033908753304
1941-07-31,-2.176287299881417
1941-08-31,-2.164511531654066
1941-09-30,-2.164511531654066
1941-10-31,-2.155182846996236
1941-11-30,-2.1505509371385476
1941-12-31,-2.1345146019699515
1942-01-31,-2.1142731809253084
1942-02-28,-2.09661211586881
1942-03-31,-2.0857252428429836
1942-04-30,-2.1142731809253084
1942-05-31,-2.1120473814287504
1942-06-30,-2.1098265251150936
1942-07-31,-2.0857252428429836
1942-08-31,-2.055873463580456
1942-09-30,-2.0330313502572195
1942-10-31,-2.0007043011424517
1942-11-30,-1.977123248892885
1942-12-31,-1.9540925336468729
1943-01-31,-1.944651940931235
1943-02-28,-1.9186773508358226
1943-03-31,-1.9113744318384456
1943-04-30,-1.8987279436255762
1943-05-31,-1.891575384630531
1943-06-30,-1.896933335639269
1943-07-31,-1.8669206111550392
1943-08-31,-1.8462684547284478
1943-09-30,-1.8210358713482675
1943-10-31,-1.8061951643043856
1943-11-30,-1.7931864869336687
1943-12-31,-1.8061951643043856
1944-01-31,-1.7948040994142802
1944-02-29,-1.786748047405138
1944-03-31,-1.7883552700944925
1944-04-30,-1.7883552700944925
1944-05-31,-1.7948040994142802
1944-06-30,-1.7980471956132436
1944-07-31,-1.799672696386598
1944-08-31,-1.786748047405138
1944-09-30,-1.7931864869336687
1944-10-31,-1.7899590908822
1944-11-30,-1.7980471956132436
1944-12-31,-1.8013008437152782
1945-01-31,-1.8111196744073341
1945-02-28,-1.8144100681482043
1945-03-31,-1.8210358713482675
1945-04-30,-1.839473912193064
1945-05-31,-1.8669206111550392
1945-06-30,-1.8897935554994802
1945-07-31,-1.9131951677425558
1945-08-31,-2.0228117119603066
1945-09-30,-2.116495643631172
1945-10-31,-2.157506872319241
1945-11-30,-2.1209721205200083
1945-12-31,-2.116495643631172
1946-01-31,-2.1739192680696697
1946-02-28,-2.224837324372121
1946-03-31,-2.1254687263948866
1946-04-30,-2.143651583439332
1946-05-31,-2.181040252915702
1946-06-30,-2.1209721205200083
1946-07-31,-2.08789315616964
1946-08-31,-2.0516785256548844
1946-09-30,-2.0330313502572195
1946-10-31,-2.0147180376526546
1946-11-30,-2.0086848932290353
1946-12-31,-2.0026953384345294
1947-01-31,-1.9908081475382202
1947-02-28,-1.9849244035226559
1947-03-31,-1.9790678395333137
1947-04-30,-1.9868842384747447
1947-05-31,-1.982968402011919
