,UNWEIGHTED SAMPLE COUNT OF THE POPULATION,UNWEIGHTED SAMPLE HOUSING UNITS,SEX BY AGE (WHITE ALONE),SEX BY AGE (BLACK OR AFRICAN AMERICAN ALONE),SEX BY AGE (AMERICAN INDIAN AND ALASKA NATIVE ALONE),SEX BY AGE (ASIAN ALONE),SEX BY AGE (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),SEX BY AGE (SOME OTHER RACE ALONE),SEX BY AGE (TWO OR MORE RACES),"SEX BY AGE (WHITE ALONE, NOT HISPANIC OR LATINO)",SEX BY AGE (HISPANIC OR LATINO),SEX BY AGE,MEDIAN AGE BY SEX (WHITE ALONE),MEDIAN AGE BY SEX (BLACK OR AFRICAN AMERICAN ALONE),MEDIAN AGE BY SEX (AMERICAN INDIAN AND ALASKA NATIVE),MEDIAN AGE BY SEX (ASIAN ALONE),MEDIAN AGE BY SEX (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),MEDIAN AGE BY SEX (SOME OTHER RACE ALONE),MEDIAN AGE BY SEX (TWO OR MORE RACES),"MEDIAN AGE BY SEX (WHITE ALONE, NOT HISPANIC OR LATINO)"
"Block Group 1, Census Tract 9588.02, Brookings County, South Dakota: Summary level: 150, state:46> county:011> tract:958802> block group:1",40,21,,,,,,,,,,755,35.6,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,35.7
"Block Group 5, Census Tract 9588.02, Brookings County, South Dakota: Summary level: 150, state:46> county:011> tract:958802> block group:5",78,19,,,,,,,,,,1022,23.7,-666666666.0,-666666666.0,29.2,-666666666.0,-666666666.0,13.3,23.7
"Block Group 3, Census Tract 9589, Brookings County, South Dakota: Summary level: 150, state:46> county:011> tract:958900> block group:3",100,46,,,,,,,,,,1511,46.7,-666666666.0,-666666666.0,21.4,-666666666.0,-666666666.0,-666666666.0,49.1
"Block Group 4, Census Tract 9589, Brookings County, South Dakota: Summary level: 150, state:46> county:011> tract:958900> block group:4",42,20,,,,,,,,,,734,31.3,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,31.3
"Block Group 1, Census Tract 9589, Brookings County, South Dakota: Summary level: 150, state:46> county:011> tract:958900> block group:1",45,17,,,,,,,,,,929,21.8,-666666666.0,-666666666.0,26.3,-666666666.0,22.4,-666666666.0,21.9
"Block Group 1, Census Tract 9590, Brookings County, South Dakota: Summary level: 150, state:46> county:011> tract:959000> block group:1",76,36,,,,,,,,,,1331,34.9,-666666666.0,-666666666.0,45.5,-666666666.0,-666666666.0,5.7,34.9
"Block Group 1, Census Tract 9587, Brookings County, South Dakota: Summary level: 150, state:46> county:011> tract:958700> block group:1",178,94,,,,,,,,,,1030,46.6,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,46.6
"Block Group 3, Census Tract 9587, Brookings County, South Dakota: Summary level: 150, state:46> county:011> tract:958700> block group:3",462,195,,,,,,,,,,2401,31.6,14.3,3.6,-666666666.0,-666666666.0,-666666666.0,10.5,31.9
"Block Group 4, Census Tract 9587, Brookings County, South Dakota: Summary level: 150, state:46> county:011> tract:958700> block group:4",118,54,,,,,,,,,,1004,50.9,-666666666.0,-666666666.0,-666666666.0,-666666666.0,12.4,-666666666.0,50.9
"Block Group 2, Census Tract 9586, Brookings County, South Dakota: Summary level: 150, state:46> county:011> tract:958600> block group:2",133,53,,,,,,,,,,681,35.8,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,53.2,35.8
"Block Group 3, Census Tract 9586, Brookings County, South Dakota: Summary level: 150, state:46> county:011> tract:958600> block group:3",278,128,,,,,,,,,,1035,32.6,-666666666.0,13.6,-666666666.0,-666666666.0,-666666666.0,-666666666.0,32.6
"Block Group 4, Census Tract 9586, Brookings County, South Dakota: Summary level: 150, state:46> county:011> tract:958600> block group:4",259,110,,,,,,,,,,857,38.1,-666666666.0,-666666666.0,-666666666.0,-666666666.0,26.1,8.7,41.9
"Block Group 5, Census Tract 9589, Brookings County, South Dakota: Summary level: 150, state:46> county:011> tract:958900> block group:5",91,47,,,,,,,,,,1555,22.7,-666666666.0,20.0,31.1,-666666666.0,-666666666.0,-666666666.0,22.7
"Block Group 4, Census Tract 9588.02, Brookings County, South Dakota: Summary level: 150, state:46> county:011> tract:958802> block group:4",180,27,,,,,,,,,,1533,21.3,-666666666.0,-666666666.0,5.9,-666666666.0,-666666666.0,15.9,21.3
