,UNWEIGHTED SAMPLE COUNT OF THE POPULATION,UNWEIGHTED SAMPLE HOUSING UNITS,SEX BY AGE (WHITE ALONE),SEX BY AGE (BLACK OR AFRICAN AMERICAN ALONE),SEX BY AGE (AMERICAN INDIAN AND ALASKA NATIVE ALONE),SEX BY AGE (ASIAN ALONE),SEX BY AGE (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),SEX BY AGE (SOME OTHER RACE ALONE),SEX BY AGE (TWO OR MORE RACES),"SEX BY AGE (WHITE ALONE, NOT HISPANIC OR LATINO)",SEX BY AGE (HISPANIC OR LATINO),SEX BY AGE,MEDIAN AGE BY SEX (WHITE ALONE),MEDIAN AGE BY SEX (BLACK OR AFRICAN AMERICAN ALONE),MEDIAN AGE BY SEX (AMERICAN INDIAN AND ALASKA NATIVE),MEDIAN AGE BY SEX (ASIAN ALONE),MEDIAN AGE BY SEX (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),MEDIAN AGE BY SEX (SOME OTHER RACE ALONE),MEDIAN AGE BY SEX (TWO OR MORE RACES),"MEDIAN AGE BY SEX (WHITE ALONE, NOT HISPANIC OR LATINO)"
"Block Group 1, Census Tract 9779, Hughes County, South Dakota: Summary level: 150, state:46> county:065> tract:977900> block group:1",152,46,,,,,,,,,,1161,53.0,28.5,35.5,-666666666.0,-666666666.0,-666666666.0,12.3,53.1
"Block Group 3, Census Tract 9779, Hughes County, South Dakota: Summary level: 150, state:46> county:065> tract:977900> block group:3",151,71,,,,,,,,,,1415,46.7,-666666666.0,34.6,-666666666.0,-666666666.0,21.5,-666666666.0,46.7
"Block Group 1, Census Tract 9777, Hughes County, South Dakota: Summary level: 150, state:46> county:065> tract:977700> block group:1",82,31,,,,,,,,,,1750,42.8,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,43.0
"Block Group 2, Census Tract 9777, Hughes County, South Dakota: Summary level: 150, state:46> county:065> tract:977700> block group:2",44,19,,,,,,,,,,1030,28.8,-666666666.0,9.8,-666666666.0,-666666666.0,-666666666.0,-666666666.0,28.8
"Block Group 4, Census Tract 9777, Hughes County, South Dakota: Summary level: 150, state:46> county:065> tract:977700> block group:4",101,54,,,,,,,,,,1561,47.2,-666666666.0,5.7,-666666666.0,-666666666.0,-666666666.0,-666666666.0,47.8
"Block Group 5, Census Tract 9777, Hughes County, South Dakota: Summary level: 150, state:46> county:065> tract:977700> block group:5",52,25,,,,,,,,,,897,47.2,-666666666.0,47.8,-666666666.0,-666666666.0,-666666666.0,-666666666.0,47.5
"Block Group 4, Census Tract 9778, Hughes County, South Dakota: Summary level: 150, state:46> county:065> tract:977800> block group:4",75,36,,,,,,,,,,1128,48.3,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,48.5
"Block Group 5, Census Tract 9778, Hughes County, South Dakota: Summary level: 150, state:46> county:065> tract:977800> block group:5",51,23,,,,,,,,,,912,34.6,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,34.6
"Block Group 2, Census Tract 9778, Hughes County, South Dakota: Summary level: 150, state:46> county:065> tract:977800> block group:2",37,21,,,,,,,,,,613,59.6,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,4.9,59.6
"Block Group 2, Census Tract 9779, Hughes County, South Dakota: Summary level: 150, state:46> county:065> tract:977900> block group:2",53,21,,,,,,,,,,418,48.0,-666666666.0,34.7,-666666666.0,-666666666.0,-666666666.0,-666666666.0,48.0
"Block Group 3, Census Tract 9777, Hughes County, South Dakota: Summary level: 150, state:46> county:065> tract:977700> block group:3",33,15,,,,,,,,,,450,56.5,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,56.5
"Block Group 3, Census Tract 9778, Hughes County, South Dakota: Summary level: 150, state:46> county:065> tract:977800> block group:3",171,20,,,,,,,,,,1501,37.7,49.2,30.0,-666666666.0,-666666666.0,-666666666.0,7.9,37.4
"Block Group 1, Census Tract 9778, Hughes County, South Dakota: Summary level: 150, state:46> county:065> tract:977800> block group:1",75,29,,,,,,,,,,1474,36.4,-666666666.0,8.6,-666666666.0,-666666666.0,-666666666.0,-666666666.0,35.8
"Block Group 1, Census Tract 9780, Hughes County, South Dakota: Summary level: 150, state:46> county:065> tract:978000> block group:1",338,145,,,,,,,,,,2342,44.9,-666666666.0,24.4,-666666666.0,-666666666.0,-666666666.0,3.7,44.9
"Block Group 2, Census Tract 9780, Hughes County, South Dakota: Summary level: 150, state:46> county:065> tract:978000> block group:2",185,83,,,,,,,,,,814,47.1,-666666666.0,19.6,-666666666.0,-666666666.0,-666666666.0,-666666666.0,47.0
