,UNWEIGHTED SAMPLE COUNT OF THE POPULATION,UNWEIGHTED SAMPLE HOUSING UNITS,SEX BY AGE (WHITE ALONE),SEX BY AGE (BLACK OR AFRICAN AMERICAN ALONE),SEX BY AGE (AMERICAN INDIAN AND ALASKA NATIVE ALONE),SEX BY AGE (ASIAN ALONE),SEX BY AGE (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),SEX BY AGE (SOME OTHER RACE ALONE),SEX BY AGE (TWO OR MORE RACES),"SEX BY AGE (WHITE ALONE, NOT HISPANIC OR LATINO)",SEX BY AGE (HISPANIC OR LATINO),SEX BY AGE,MEDIAN AGE BY SEX (WHITE ALONE),MEDIAN AGE BY SEX (BLACK OR AFRICAN AMERICAN ALONE),MEDIAN AGE BY SEX (AMERICAN INDIAN AND ALASKA NATIVE),MEDIAN AGE BY SEX (ASIAN ALONE),MEDIAN AGE BY SEX (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),MEDIAN AGE BY SEX (SOME OTHER RACE ALONE),MEDIAN AGE BY SEX (TWO OR MORE RACES),"MEDIAN AGE BY SEX (WHITE ALONE, NOT HISPANIC OR LATINO)"
"Block Group 1, Census Tract 3001.08, Chester County, Pennsylvania: Summary level: 150, state:42> county:029> tract:300108> block group:1",130,54,,,,,,,,,,2200,48.5,-666666666.0,-666666666.0,40.4,-666666666.0,-666666666.0,23.1,48.4
"Block Group 1, Census Tract 3079, Chester County, Pennsylvania: Summary level: 150, state:42> county:029> tract:307900> block group:1",325,8,,,,,,,,,,1920,19.5,20.6,-666666666.0,-666666666.0,-666666666.0,-666666666.0,18.7,19.4
"Block Group 2, Census Tract 3041.01, Chester County, Pennsylvania: Summary level: 150, state:42> county:029> tract:304101> block group:2",130,49,,,,,,,,,,1497,40.8,48.1,-666666666.0,37.6,-666666666.0,-666666666.0,8.3,40.6
"Block Group 2, Census Tract 3056, Chester County, Pennsylvania: Summary level: 150, state:42> county:029> tract:305600> block group:2",118,54,,,,,,,,,,1073,32.8,26.2,-666666666.0,-666666666.0,-666666666.0,-666666666.0,18.6,53.4
"Block Group 1, Census Tract 3056, Chester County, Pennsylvania: Summary level: 150, state:42> county:029> tract:305600> block group:1",213,67,,,,,,,,,,2251,34.5,18.2,-666666666.0,-666666666.0,-666666666.0,24.0,16.2,36.9
"Block Group 3, Census Tract 3028.02, Chester County, Pennsylvania: Summary level: 150, state:42> county:029> tract:302802> block group:3",98,32,,,,,,,,,,1261,45.6,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,45.6
"Block Group 1, Census Tract 3045.02, Chester County, Pennsylvania: Summary level: 150, state:42> county:029> tract:304502> block group:1",194,73,,,,,,,,,,2020,39.5,57.1,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,39.5
"Block Group 1, Census Tract 3104, Chester County, Pennsylvania: Summary level: 150, state:42> county:029> tract:310400> block group:1",436,0,,,,,,,,,,3336,19.2,19.7,-666666666.0,19.4,-666666666.0,-666666666.0,19.5,19.2
"Block Group 1, Census Tract 3112, Chester County, Pennsylvania: Summary level: 150, state:42> county:029> tract:311200> block group:1",376,138,,,,,,,,,,1323,48.0,39.5,-666666666.0,-666666666.0,-666666666.0,-666666666.0,27.3,48.3
"Block Group 2, Census Tract 3112, Chester County, Pennsylvania: Summary level: 150, state:42> county:029> tract:311200> block group:2",288,133,,,,,,,,,,766,45.4,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,47.6
"Block Group 1, Census Tract 3111, Chester County, Pennsylvania: Summary level: 150, state:42> county:029> tract:311100> block group:1",315,119,,,,,,,,,,3164,48.0,16.6,-666666666.0,38.1,-666666666.0,-666666666.0,16.0,47.8
"Block Group 3, Census Tract 3117, Chester County, Pennsylvania: Summary level: 150, state:42> county:029> tract:311700> block group:3",155,54,,,,,,,,,,2947,35.6,-666666666.0,-666666666.0,29.9,-666666666.0,8.6,-666666666.0,41.4
"Block Group 4, Census Tract 3117, Chester County, Pennsylvania: Summary level: 150, state:42> county:029> tract:311700> block group:4",355,111,,,,,,,,,,1506,28.3,48.9,22.8,17.7,-666666666.0,23.6,28.4,37.8
"Block Group 1, Census Tract 3117, Chester County, Pennsylvania: Summary level: 150, state:42> county:029> tract:311700> block group:1",238,69,,,,,,,,,,3642,37.2,54.6,-666666666.0,-666666666.0,-666666666.0,25.6,47.2,39.3
"Block Group 1, Census Tract 3115, Chester County, Pennsylvania: Summary level: 150, state:42> county:029> tract:311500> block group:1",380,157,,,,,,,,,,1979,47.3,-666666666.0,-666666666.0,51.3,-666666666.0,-666666666.0,18.5,48.0
"Block Group 1, Census Tract 3013, Chester County, Pennsylvania: Summary level: 150, state:42> county:029> tract:301300> block group:1",97,37,,,,,,,,,,1621,48.9,76.0,-666666666.0,48.8,-666666666.0,-666666666.0,-666666666.0,48.9
"Block Group 2, Census Tract 3013, Chester County, Pennsylvania: Summary level: 150, state:42> county:029> tract:301300> block group:2",115,43,,,,,,,,,,1884,46.5,16.4,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,46.8
"Block Group 1, Census Tract 3015, Chester County, Pennsylvania: Summary level: 150, state:42> county:029> tract:301500> block group:1",472,176,,,,,,,,,,2610,45.1,38.1,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,45.4
"Block Group 1, Census Tract 3017, Chester County, Pennsylvania: Summary level: 150, state:42> county:029> tract:301700> block group:1",476,184,,,,,,,,,,1782,52.4,18.5,-666666666.0,20.6,-666666666.0,-666666666.0,8.9,52.7
"Block Group 1, Census Tract 3021.01, Chester County, Pennsylvania: Summary level: 150, state:42> county:029> tract:302101> block group:1",185,61,,,,,,,,,,3235,43.2,86.6,-666666666.0,32.2,-666666666.0,10.6,4.9,44.1
