,UNWEIGHTED SAMPLE COUNT OF THE POPULATION,UNWEIGHTED SAMPLE HOUSING UNITS,SEX BY AGE (WHITE ALONE),SEX BY AGE (BLACK OR AFRICAN AMERICAN ALONE),SEX BY AGE (AMERICAN INDIAN AND ALASKA NATIVE ALONE),SEX BY AGE (ASIAN ALONE),SEX BY AGE (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),SEX BY AGE (SOME OTHER RACE ALONE),SEX BY AGE (TWO OR MORE RACES),"SEX BY AGE (WHITE ALONE, NOT HISPANIC OR LATINO)",SEX BY AGE (HISPANIC OR LATINO),SEX BY AGE,MEDIAN AGE BY SEX (WHITE ALONE),MEDIAN AGE BY SEX (BLACK OR AFRICAN AMERICAN ALONE),MEDIAN AGE BY SEX (AMERICAN INDIAN AND ALASKA NATIVE),MEDIAN AGE BY SEX (ASIAN ALONE),MEDIAN AGE BY SEX (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),MEDIAN AGE BY SEX (SOME OTHER RACE ALONE),MEDIAN AGE BY SEX (TWO OR MORE RACES),"MEDIAN AGE BY SEX (WHITE ALONE, NOT HISPANIC OR LATINO)"
"Block Group 3, Census Tract 9606, Wayne County, Pennsylvania: Summary level: 150, state:42> county:127> tract:960600> block group:3",313,152,,,,,,,,,,1150,49.1,-666666666.0,-666666666.0,32.2,-666666666.0,-666666666.0,22.0,49.0
"Block Group 1, Census Tract 9606, Wayne County, Pennsylvania: Summary level: 150, state:42> county:127> tract:960600> block group:1",231,89,,,,,,,,,,1433,37.9,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,37.9
"Block Group 2, Census Tract 9610, Wayne County, Pennsylvania: Summary level: 150, state:42> county:127> tract:961000> block group:2",56,55,,,,,,,,,,1042,51.2,47.6,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,51.2
"Block Group 1, Census Tract 9610, Wayne County, Pennsylvania: Summary level: 150, state:42> county:127> tract:961000> block group:1",112,70,,,,,,,,,,1753,50.8,3.5,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,52.0
"Block Group 3, Census Tract 9610, Wayne County, Pennsylvania: Summary level: 150, state:42> county:127> tract:961000> block group:3",81,23,,,,,,,,,,1222,41.4,17.6,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,41.3
"Block Group 1, Census Tract 9614, Wayne County, Pennsylvania: Summary level: 150, state:42> county:127> tract:961400> block group:1",173,162,,,,,,,,,,1055,48.0,55.8,-666666666.0,-666666666.0,-666666666.0,-666666666.0,44.2,48.5
"Block Group 1, Census Tract 9604, Wayne County, Pennsylvania: Summary level: 150, state:42> county:127> tract:960400> block group:1",396,218,,,,,,,,,,1290,48.8,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,19.9,49.7
"Block Group 2, Census Tract 9608, Wayne County, Pennsylvania: Summary level: 150, state:42> county:127> tract:960800> block group:2",231,87,,,,,,,,,,1647,43.0,30.8,-666666666.0,-666666666.0,-666666666.0,-666666666.0,45.0,43.5
"Block Group 1, Census Tract 9608, Wayne County, Pennsylvania: Summary level: 150, state:42> county:127> tract:960800> block group:1",152,56,,,,,,,,,,1061,40.2,8.8,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,42.2
"Block Group 4, Census Tract 9608, Wayne County, Pennsylvania: Summary level: 150, state:42> county:127> tract:960800> block group:4",185,84,,,,,,,,,,875,49.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,28.5,-666666666.0,47.8
