,UNWEIGHTED SAMPLE COUNT OF THE POPULATION,UNWEIGHTED SAMPLE HOUSING UNITS,SEX BY AGE (WHITE ALONE),SEX BY AGE (BLACK OR AFRICAN AMERICAN ALONE),SEX BY AGE (AMERICAN INDIAN AND ALASKA NATIVE ALONE),SEX BY AGE (ASIAN ALONE),SEX BY AGE (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),SEX BY AGE (SOME OTHER RACE ALONE),SEX BY AGE (TWO OR MORE RACES),"SEX BY AGE (WHITE ALONE, NOT HISPANIC OR LATINO)",SEX BY AGE (HISPANIC OR LATINO),SEX BY AGE,MEDIAN AGE BY SEX (WHITE ALONE),MEDIAN AGE BY SEX (BLACK OR AFRICAN AMERICAN ALONE),MEDIAN AGE BY SEX (AMERICAN INDIAN AND ALASKA NATIVE),MEDIAN AGE BY SEX (ASIAN ALONE),MEDIAN AGE BY SEX (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),MEDIAN AGE BY SEX (SOME OTHER RACE ALONE),MEDIAN AGE BY SEX (TWO OR MORE RACES),"MEDIAN AGE BY SEX (WHITE ALONE, NOT HISPANIC OR LATINO)"
"Block Group 1, Census Tract 204, Carbon County, Pennsylvania: Summary level: 150, state:42> county:025> tract:020400> block group:1",71,35,,,,,,,,,,694,44.3,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,44.7
"Block Group 5, Census Tract 204, Carbon County, Pennsylvania: Summary level: 150, state:42> county:025> tract:020400> block group:5",77,38,,,,,,,,,,783,36.7,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,36.7
"Block Group 2, Census Tract 209, Carbon County, Pennsylvania: Summary level: 150, state:42> county:025> tract:020900> block group:2",64,27,,,,,,,,,,1275,31.3,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,41.4
"Block Group 4, Census Tract 209, Carbon County, Pennsylvania: Summary level: 150, state:42> county:025> tract:020900> block group:4",67,35,,,,,,,,,,1449,41.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,41.4
"Block Group 3, Census Tract 209, Carbon County, Pennsylvania: Summary level: 150, state:42> county:025> tract:020900> block group:3",51,25,,,,,,,,,,1065,44.8,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,44.8
"Block Group 1, Census Tract 205, Carbon County, Pennsylvania: Summary level: 150, state:42> county:025> tract:020500> block group:1",49,24,,,,,,,,,,726,50.1,20.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,50.1
"Block Group 4, Census Tract 205, Carbon County, Pennsylvania: Summary level: 150, state:42> county:025> tract:020500> block group:4",244,114,,,,,,,,,,1688,49.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,9.8,49.2
"Block Group 3, Census Tract 205, Carbon County, Pennsylvania: Summary level: 150, state:42> county:025> tract:020500> block group:3",78,27,,,,,,,,,,1260,39.4,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,39.4
"Block Group 2, Census Tract 207, Carbon County, Pennsylvania: Summary level: 150, state:42> county:025> tract:020700> block group:2",87,37,,,,,,,,,,1452,44.4,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,44.4
"Block Group 3, Census Tract 207, Carbon County, Pennsylvania: Summary level: 150, state:42> county:025> tract:020700> block group:3",52,24,,,,,,,,,,796,47.7,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,46.7
