County,Year,Total population,Children in foster care,Children ages 0 to 17 living with grandparents,Children ages 0 to 17 living in single parent families,Average ACT composite scores,Average daily membership of public schools,Children ages 3 to 21 enrolled in special education in public schools,Average expenditures per student in public schools,Black or African American,Asian and Native Hawaiian and other Pacific Islander,White,American Indian and Alaska Native,Hispanic Origin of Any Race,Children in foster care (percent),Children ages 0 to 17 living with grandparents (percent),Children ages 0 to 17 living in single parent families (percent),Four-year high school cohort graduation rate (percent),Children ages 3 to 21 enrolled in special education in public schools (percent),Black or African American (percent),Asian and Native Hawaiian and other Pacific Islander (percent),White (percent),American Indian and Alaska Native (percent),Hispanic Origin of Any Race (percent),College English (percent),All Four Subject Areas (percent),College Science (percent),College Math (percent),College Reading (percent),TAXVAL (per pupil),GFLEVY (per pupil),Tuition (per pupil),Misc (per pupil),SpReserve (per pupil),Building (per pupil),Sinking (per pupil),TotalLevy (per pupil),LOCREV (per pupil),CNTYREV (per pupil),STREV (per pupil),FEDREV (per pupil),OTHREV (per pupil),TOTREV (per pupil),Salaries and Benefits for Instructors (per pupil),Salaries and Benefits for Instructional Support Staff (per pupil),OTHINS (per pupil),School Admin (per pupil),General Admin (per pupil),OMOP (per pupil),STTRANS (per pupil),Capital Projects (per pupil),EXTRC (per pupil),AOEXP (per pupil),Total Expenditures (per pupil),Ending Balance (per pupil),DENPK,DENK,DEN16,DEN78,DEN912,DENK12,Total Students Enrolled,ADMPK,ADMK,ADM16,ADM78,ADM912,ADMPK12,TAXVAL,GFLEVY,Tuition,Misc,SpReserve,Building,Sinking,TotalLevy,LOCREV,CNTYREV,STREV,FEDREV,OTHREV,TOTREV,Salaries and Benefits for Instructors,Salaries and Benefits for Instructional Support Staff,OTHINS,School Admin,General Admin,OMOP,STTRANS,Capital Projects,EXTRC,AOEXP,Total Expenditures,Ending Balance,Students Enrolled / Population
Adams,2001,2530.0,5,,,21.3,405.25,45,5188.38,2.0,0.0,602.0,1.0,3.0,0.0079,,,,0.1169,0.00331,0.0,0.9950399999999999,0.00165,0.00496,0.6511600000000001,0.2093,0.32558000000000004,0.4186,0.46512,15342.68312,0.41025974,0.026519481,0.012987013,0.0,0.025974026,0.0,0.47574026,3534.8272469999997,0.0,3351.7304679999997,355.2562857,19.24550649,7261.0595060000005,3334.8494809999997,267.4280779,405.9010909,384.6189091,523.6716623,544.801974,541.9071687999999,0.0,257.46579219999995,732.8751428999999,6993.519299,1605.921091,0.0,23.0,151.0,62.0,149.0,385.0,385.0,0.0,14.0,167.37,63.03,160.85,405.25,5906933.0,157.95,10.21,5.0,0.0,10.0,0.0,183.16,1360908.49,0.0,1290416.23,136773.67,7409.52,2795507.91,1283917.05,102959.81,156271.92,148078.28,201613.59,209748.76,208634.26,0.0,99124.33,282156.93,2692504.93,618279.62,0.000622696
Barnes,2001,11419.0,28,,,21.2,1794.91,279,4837.86,28.0,3.0,2616.0,45.0,24.0,0.0098,,,,0.1602,0.0104,0.0011099999999999999,0.97177,0.01672,0.00892,0.69167,0.24166999999999997,0.35,0.5,0.48333000000000004,16508.14294,0.40326062,0.0016016070000000001,0.007726751,0.002118255,0.013185993,0.009712974000000001,0.4376062,2735.131039,0.24670493699999999,2880.407773,496.65108499999997,48.17899541,6160.615597,3119.211866,203.2612801,474.76562,212.8771412,489.71657860000005,484.9669346,387.4034386,0.0,134.60492539999998,550.6685189,6057.476303,1338.13279,12.0,122.0,761.0,297.0,550.0,1730.0,1742.0,1.0,111.43,808.89,284.3,589.29,1794.91,28757185.0,702.48,2.79,13.46,3.69,22.97,16.92,762.31,4764598.27,429.76,5017670.34,865166.19,83927.81,10731792.37,5433667.07,354081.15,827041.71,370831.98,853086.28,844812.4,674856.79,0.0,234481.78,959264.56,10552123.72,2331027.32,0.00074731
Benson,2001,6942.0,99,,,18.5,1022.78,204,7423.47,5.0,1.0,851.0,1725.0,35.0,0.0377,,,,0.2048,0.0019399999999999999,0.00039,0.32959,0.66809,0.01356,0.46296000000000004,0.14815,0.2037,0.27778,0.37037,11251.58936,0.97124498,0.157911647,0.010040161,0.003012048,0.025090361000000002,0.0,1.167299197,2272.435552,0.0,3515.693384,3084.110211,125.9626807,8998.201826999999,4555.224468,154.536496,1019.5578009999999,358.74348389999994,821.419488,713.5877309,679.2481627000001,0.0,247.78872489999998,689.1557028,9239.262058,1941.3526809999998,4.0,50.0,382.0,138.0,422.0,992.0,996.0,7.96,46.07,414.21,129.66,424.88,1022.78,11206583.0,967.36,157.28,10.0,3.0,24.99,0.0,1162.63,2263345.81,0.0,3501630.61,3071773.77,125458.83,8962209.02,4537003.57,153918.35,1015479.57,357308.51,818133.81,710733.38,676531.17,0.0,246797.57,686399.08,9202305.01,1933587.27,0.000515105
Billings,2001,883.0,1,,,,77.72,8,15353.12,0.0,0.0,221.0,0.0,1.0,0.0043,,,,0.1096,0.0,0.0,1.0,0.0,0.004520000000000001,,,,,,63408.123289999996,0.0,0.546575342,0.0,0.0,0.0,0.0,0.546575342,6623.765205,9138.534384,503.3169863,7352.217945,322.09136989999996,23939.925890000002,8107.139178,577.9709588999999,2223.529726,645.8884932,1634.929315,3156.360685,3829.2352049999995,0.0,198.49876709999998,4713.567671,25087.12,57603.03479,0.0,4.0,52.0,17.0,0.0,73.0,73.0,0.0,6.0,55.4,16.32,0.0,77.72,4628793.0,0.0,39.9,0.0,0.0,0.0,0.0,39.9,483534.86,667113.01,36742.14,536711.91,23512.67,1747614.59,591821.16,42191.88,162317.67,47149.86,119349.84,230414.33,279534.17,0.0,14490.41,344090.44,1831359.76,4205021.54,1.74e-05
Bottineau,2001,6982.0,17,,,21.2,1231.06,169,5530.56,17.0,5.0,1579.0,56.0,17.0,0.0098,,,,0.1479,0.01026,0.00302,0.9529299999999999,0.0338,0.01026,0.65672,0.16418,0.23881,0.37313,0.58209,16913.586180000002,0.640314961,0.100393701,0.0043744529999999995,0.0,0.023543307000000003,0.0,0.768626422,3080.68839,426.9371654,3059.440822,405.3598338,60.35674541,7032.782956999999,3702.0787229999996,198.9451794,592.115993,239.84,570.6719072999999,653.0007524,446.06915139999995,33.54503937,197.5153106,380.25717410000004,7014.039229999999,1996.668241,8.0,53.0,500.0,202.0,380.0,1135.0,1143.0,7.72,58.67,537.14,208.6,418.93,1231.06,19332229.0,731.88,114.75,5.0,0.0,26.91,0.0,878.54,3521226.83,487989.18,3496940.86,463326.29,68987.76,8038470.92,4231475.98,227394.34,676788.58,274137.12,652277.99,746379.86,509857.04,38341.98,225760.0,434633.95,8017046.84,2282191.8,0.000500834
Bowman,2001,3099.0,3,,,21.0,752.31,68,5620.0,0.0,1.0,783.0,0.0,10.0,0.0036,,,,0.0963,0.0,0.00128,0.99872,0.0,0.012759999999999999,0.6027399999999999,0.19178,0.28767,0.43836,0.49315,13794.75637,0.602436261,0.0,0.0,0.0,0.029206799,0.0,0.631643059,2517.691473,995.2405666000001,3062.037705,279.1183144,20.3311898,6874.419249,3613.387875,146.1026771,568.8673371,357.30563739999997,508.0572521000001,794.9240934999999,475.58039660000003,21.20623229,318.9295326,107.9784703,6912.3395040000005,2473.535453,3.0,35.0,292.0,104.0,272.0,703.0,706.0,1.77,31.99,317.35,108.92,292.28,752.31,9739098.0,425.32,0.0,0.0,0.0,20.62,0.0,445.94,1777490.18,702639.84,2161798.62,197057.53,14353.82,4853339.99,2551051.84,103148.49,401620.34,252257.78,358688.42,561216.41,335759.76,14971.6,225164.25,76232.8,4880111.69,1746316.03,0.00040428
Burke,2001,2164.0,2,,,20.4,356.28,45,6987.16,4.0,0.0,472.0,3.0,4.0,0.004,,,,0.1389,0.00835,0.0,0.98539,0.00626,0.00835,0.63889,0.16667,0.27778,0.30556,0.5,24650.54321,1.46558642,0.0,0.0,0.0,0.029506172999999997,0.030802469,1.5258950619999998,4423.488117,738.0186727999999,3419.304074,464.32061730000004,11.02685185,9056.158333,5040.009198,26.77012346,612.2414198,214.604321,910.8246605,878.8339506000001,643.8396296,45.93024691,237.6494753,164.0678395,8774.770864,3977.2275310000005,0.0,18.0,136.0,39.0,131.0,324.0,324.0,0.13,18.62,140.11,50.31,147.11,356.28,7986776.0,474.85,0.0,0.0,0.0,9.56,9.98,494.39,1433210.15,239118.05,1107854.52,150439.88,3572.7,2934195.3,1632962.98,8673.52,198366.22,69531.8,295107.19,284742.2,208604.04,14881.4,76998.43,53157.98,2843025.76,1288621.72,0.000251431
Burleigh,2001,70096.0,253,,,21.8,11315.91,1239,5054.23,133.0,117.0,16655.0,1072.0,204.0,0.0138,,,,0.1143,0.0074,0.006509999999999999,0.9264600000000001,0.059629999999999996,0.01135,0.6917300000000001,0.2797,0.37744,0.46767,0.58496,11750.8875,0.14624215599999998,0.032892211,0.001770949,0.0,0.0016648210000000001,0.002887597,0.185457733,2800.06172,0.0,2523.8285730000002,543.6380915,28.126675899999995,5895.655061,3356.217739,328.31093300000003,330.0172398,300.957165,310.9639083,617.1931708999999,115.79570600000001,49.21028331,142.8452252,262.81104930000004,5814.32242,884.2374538999999,72.0,788.0,4718.0,1678.0,3580.0,10764.0,10836.0,153.78,856.94,4816.58,1641.63,3846.98,11315.91,127332617.0,1584.68,356.42,19.19,0.0,18.04,31.29,2009.62,30577800.16,0.0,27438658.69,5923628.36,330292.7,63885318.24,36519722.99,3557577.27,3608760.86,3277513.66,3513115.14,6716574.07,1262212.27,533242.63,1548020.86,2876838.31,63413578.06,9654294.57,0.001122402
Cass,2001,124928.0,418,,,22.9,19437.27,2150,5437.96,729.0,552.0,28898.0,539.0,706.0,0.0136,,,,0.1135,0.02373,0.01797,0.94075,0.01755,0.02298,0.80186,0.35604,0.44582,0.57172,0.67286,14068.308430000001,0.075117225,0.006090399999999999,0.001301616,0.000158412,0.0028440170000000003,0.010478931,0.095990601,3481.8183369999997,0.0,2464.647319,361.63668019999994,32.32246964,6340.424805,3590.523513,406.5098817,462.0548965,307.8252117,276.9763212,537.438324,189.1733272,7.343447566,80.5619078,384.783993,6243.190824,706.8910091,119.0,1385.0,8849.0,2848.0,5737.0,18819.0,18938.0,158.71,1414.42,9003.54,2854.95,6005.65,19437.27,266425625.0,1422.57,115.34,24.65,3.0,53.86,198.45,1817.87,65938675.66,0.0,46675490.92,6848675.45,612122.93,120074965.0,67997334.29,7698484.14,8750395.63,5829593.86,5245377.57,10178006.98,3582564.47,139070.21,1525681.41,7287039.26,118233547.8,13387101.93,0.001414645
Cavalier,2001,4653.0,1,,,21.1,830.04,88,5562.65,4.0,3.0,1178.0,11.0,17.0,0.0008,,,,0.1226,0.0033399999999999997,0.00251,0.98495,0.0092,0.014209999999999999,0.5974,0.24675,0.27273000000000003,0.46753,0.45455,24601.15877,0.639986072,0.0,0.004108635,0.0,0.011866295,0.0,0.6559610029999999,4236.246058,0.0,2912.455348,426.38792479999995,184.1304457,7759.219776999999,3913.3349299999995,325.0776323,512.6535236999999,213.72249300000001,707.9055989,757.9714206,538.4276462,6.25,210.62931749999998,498.1251114,7684.097674,1984.188148,2.0,35.0,284.0,107.0,290.0,716.0,718.0,4.9,43.19,330.41,126.71,324.83,830.04,17663632.0,459.51,0.0,2.95,0.0,8.52,0.0,470.98,3041624.67,0.0,2091142.94,306146.53,132205.66,5571119.8,2809774.48,233405.74,368085.23,153452.75,508276.22,544223.48,386591.05,4487.5,151231.85,357653.83,5517182.13,1424647.09,0.000503984
