County,Year,Total population,Children in foster care,Children ages 0 to 17 living with grandparents,Children ages 0 to 17 living in single parent families,Average ACT composite scores,Average daily membership of public schools,Children ages 3 to 21 enrolled in special education in public schools,Average expenditures per student in public schools,Black or African American,Asian and Native Hawaiian and other Pacific Islander,White,American Indian and Alaska Native,Hispanic Origin of Any Race,Children in foster care (percent),Children ages 0 to 17 living with grandparents (percent),Children ages 0 to 17 living in single parent families (percent),Four-year high school cohort graduation rate (percent),Children ages 3 to 21 enrolled in special education in public schools (percent),Black or African American (percent),Asian and Native Hawaiian and other Pacific Islander (percent),White (percent),American Indian and Alaska Native (percent),Hispanic Origin of Any Race (percent),College English (percent),All Four Subject Areas (percent),College Science (percent),College Math (percent),College Reading (percent),TAXVAL (per pupil),GFLEVY (per pupil),Tuition (per pupil),Misc (per pupil),SpReserve (per pupil),Building (per pupil),Sinking (per pupil),TotalLevy (per pupil),LOCREV (per pupil),CNTYREV (per pupil),STREV (per pupil),FEDREV (per pupil),OTHREV (per pupil),TOTREV (per pupil),Salaries and Benefits for Instructors (per pupil),Salaries and Benefits for Instructional Support Staff (per pupil),OTHINS (per pupil),School Admin (per pupil),General Admin (per pupil),OMOP (per pupil),STTRANS (per pupil),Capital Projects (per pupil),EXTRC (per pupil),AOEXP (per pupil),Total Expenditures (per pupil),Ending Balance (per pupil),DENPK,DENK,DEN16,DEN78,DEN912,DENK12,Total Students Enrolled,ADMPK,ADMK,ADM16,ADM78,ADM912,ADMPK12,TAXVAL,GFLEVY,Tuition,Misc,SpReserve,Building,Sinking,TotalLevy,LOCREV,CNTYREV,STREV,FEDREV,OTHREV,TOTREV,Salaries and Benefits for Instructors,Salaries and Benefits for Instructional Support Staff,OTHINS,School Admin,General Admin,OMOP,STTRANS,Capital Projects,EXTRC,AOEXP,Total Expenditures,Ending Balance,Students Enrolled / Population
Adams,1999,2644.0,,,,20.9,494.06,41,4342.35,,,,,,,,,,0.0863,,,,,,0.625,0.25,0.29167,0.45833,0.54167,13459.930530000001,0.658084211,0.0,0.0,0.0,0.0,0.0,0.7473894740000001,3035.909474,3.145263158,2674.456842,199.1284211,0.0,5912.64,2868.1010530000003,179.7242105,296.63368419999995,284.2315789,418.2842105,469.61894739999997,457.9452632,0.0,179.2821053,844.6273684,5998.448421,1255.764211,1.0,28.0,200.0,80.0,166.0,474.0,475.0,0.0,36.49,200.72,83.21,173.64,494.06,6393467.0,312.59,0.0,0.0,0.0,0.0,0.0,355.01,1442057.0,1494.0,1270367.0,94586.0,0.0,2808504.0,1362348.0,85369.0,140901.0,135010.0,198685.0,223069.0,217524.0,0.0,85159.0,401198.0,2849263.0,596488.0,0.000796328
Barnes,1999,11864.0,,,,21.5,1964.38,264,4277.58,,,,,,,,,,0.1392,,,,,,0.76147,0.19266,0.27523000000000003,0.46789,0.61468,12232.36268,0.429673168,0.0,0.0,0.0,0.0,0.0,0.46770690600000003,2353.031629,0.153400105,2684.10543,379.7627833,10.46494465,5427.518187,2815.254613,154.16394309999998,409.6916183,200.74275169999999,402.0231945,447.6394307,347.6315235,0.0,39.06431207,539.3900896,5355.60253,957.9557196000001,14.0,134.0,832.0,285.0,632.0,1883.0,1897.0,1.0,133.35,839.27,305.02,685.74,1964.38,23204792.0,815.09,0.0,0.0,0.0,0.0,0.0,887.24,4463701.0,291.0,5091748.0,720410.0,19852.0,10296002.0,5340538.0,292449.0,777185.0,380809.0,762638.0,849172.0,659457.0,0.0,74105.0,1023223.0,10159578.0,1817242.0,0.00104389
Benson,1999,6781.0,,,,18.4,1039.68,188,5732.49,,,,,,,,,,0.17800000000000002,,,,,,0.5,0.13235,0.17647000000000002,0.26471,0.33824,10328.52367,0.9088731059999999,0.0,0.0,0.0,0.0,0.0,1.091278409,1984.6856059999998,0.0,3107.125947,2319.668561,71.23011364,7482.710227,3453.8967799999996,110.56912879999999,510.47632580000004,240.7642045,719.1022727000001,609.0842802999999,497.6496212,0.0,169.6174242,569.1439393999999,6880.305871,2134.181818,1.0,66.0,427.0,113.0,449.0,1055.0,1056.0,9.28,63.63,412.33,145.0,409.44,1039.68,10906921.0,959.77,0.0,0.0,0.0,0.0,0.0,1152.39,2095828.0,0.0,3281125.0,2449570.0,75219.0,7901742.0,3647315.0,116761.0,539063.0,254247.0,759372.0,643193.0,525518.0,0.0,179116.0,601016.0,7265603.0,2253696.0,0.00046856400000000004
Billings,1999,1066.0,,,,,109.7,12,11873.26,,,,,,,,,,0.129,,,,,,,,,,,46767.10753,0.0,0.0,0.0,0.0,0.0,0.0,0.43655914,4862.150538,4509.0860219999995,176.26881719999997,4829.516129,317.8494624,14694.870969999998,7169.688172,405.8709677,2229.021505,493.18279569999993,1125.935484,2581.645161,2644.354839,30.10752688,146.19354840000003,3904.8602149999997,20730.86022,54005.19355,0.0,4.0,67.0,22.0,0.0,93.0,93.0,0.0,14.56,66.09,29.05,0.0,109.7,4349341.0,0.0,0.0,0.0,0.0,0.0,0.0,40.6,452180.0,419345.0,16393.0,449145.0,29560.0,1366623.0,666781.0,37746.0,207299.0,45866.0,104712.0,240093.0,245925.0,2800.0,13596.0,363152.0,1927970.0,5022483.0,1.85e-05
Bottineau,1999,7241.0,,,,21.2,1308.21,177,4663.97,,,,,,,,,,0.1459,,,,,,0.7439,0.2561,0.28049,0.39024000000000003,0.53659,14764.355319999999,0.610997527,0.0,0.0,0.0,0.0,0.0,0.72223413,2767.343776,191.68507830000001,2763.460841,255.44682609999998,86.37427865,6064.3108,3073.9175600000003,145.1302556,517.8936521,229.9150866,792.4163232000001,270.776587,413.76009889999995,5.251442704,164.81698269999998,330.5086562,5944.3866450000005,1725.920857,7.0,73.0,565.0,189.0,379.0,1206.0,1213.0,4.28,81.26,591.07,193.88,437.72,1308.21,17909163.0,741.14,0.0,0.0,0.0,0.0,0.0,876.07,3356788.0,232514.0,3352078.0,309857.0,104772.0,7356009.0,3728662.0,176043.0,628205.0,278887.0,961201.0,328452.0,501891.0,6370.0,199923.0,400907.0,7210541.0,2093542.0,0.000579401
Bowman,1999,3269.0,,,,20.1,781.06,68,5147.22,,,,,,,,,,0.0896,,,,,,0.55882,0.16176,0.17647000000000002,0.36765,0.47058999999999995,11392.35046,0.556245059,0.0,0.0,0.0,0.0,0.0,0.5755994729999999,2243.653491,738.9235837,2717.59025,237.0092227,26.88801054,5964.064559,3237.288538,105.0131752,589.2358366000001,280.06060610000003,482.1528327,603.0724637999999,330.7615283,44.43083004,257.21475630000003,135.9710145,6065.202899,2090.247694,2.0,36.0,305.0,115.0,301.0,757.0,759.0,5.0,45.82,308.09,122.09,300.06,781.06,8646794.0,422.19,0.0,0.0,0.0,0.0,0.0,436.88,1702933.0,560843.0,2062651.0,179890.0,20408.0,4526725.0,2457102.0,79705.0,447230.0,212566.0,365954.0,457732.0,251048.0,33723.0,195226.0,103202.0,4603489.0,1586498.0,0.00047841199999999995
Burke,1999,2189.0,,,,20.6,398.81,55,5914.85,,,,,,,,,,0.1467,,,,,,0.63889,0.19444,0.19444,0.30556,0.52778,21326.048,1.343893333,0.0,0.0,0.0,0.0,0.0,1.390986667,3648.613333,335.7626667,3163.736,330.02133330000004,13.85333333,7491.986667,4167.714667,26.66666667,499.32,166.5146667,748.68,681.5093333,534.696,45.24266667,184.3466667,166.21599999999998,7220.904,2624.2506670000002,0.0,24.0,146.0,61.0,144.0,375.0,375.0,0.0,30.52,137.65,65.63,165.01,398.81,7997268.0,503.96,0.0,0.0,0.0,0.0,0.0,521.62,1368230.0,125911.0,1186401.0,123758.0,5195.0,2809495.0,1562893.0,10000.0,187245.0,62443.0,280755.0,255566.0,200511.0,16966.0,69130.0,62331.0,2707839.0,984094.0,0.000381061
Burleigh,1999,67371.0,,,,21.7,11495.27,1257,4367.7,,,,,,,,,,0.1143,,,,,,0.73064,0.24074,0.32997,0.4596,0.60101,10384.01418,0.163514865,0.0,0.0,0.0,0.0,0.0,0.197670697,2368.24775,0.0,2333.313847,425.47122469999994,8.90199109,5135.9348119999995,2948.042004,242.47604330000001,319.81507410000006,257.1157378,294.2330212,503.0890081,117.51550139999999,63.39712701,117.17319760000001,221.1869261,5084.043731000001,726.1404673,70.0,757.0,4828.0,1697.0,3647.0,10929.0,10999.0,106.45,948.89,4837.86,1754.26,3847.81,11495.27,114213772.0,1798.5,0.0,0.0,0.0,0.0,0.0,2174.18,26048357.0,0.0,25664119.0,4679758.0,97913.0,56490147.0,32425514.0,2666994.0,3517646.0,2828016.0,3236269.0,5533476.0,1292553.0,697305.0,1288788.0,2432835.0,55919397.0,7986819.0,0.0013771439999999999
Cass,1999,118405.0,,,,22.7,19511.0,2001,4701.4,,,,,,,,,,0.1043,,,,,,0.7989,0.34615,0.43077,0.55714,0.68681,11972.48622,0.075324371,0.0,0.0,0.0,0.0,0.0,0.096163827,2962.219269,0.0,2180.7817210000003,236.45500499999997,17.42483456,5396.88083,3055.82669,327.7811474,389.5968423,279.1140118,239.52993590000003,487.9476317,166.5704757,59.93543849,68.69824397,315.45125319999994,5390.451618,515.4622479,115.0,1470.0,8848.0,2865.0,5893.0,19076.0,19191.0,137.73,1540.27,8785.32,3010.11,6037.57,19511.0,229763983.0,1445.55,0.0,0.0,0.0,0.0,0.0,1845.48,56847950.0,0.0,41851382.0,4537808.0,334400.0,103571540.0,58644370.0,6290448.0,7476753.0,5356477.0,4596819.0,9364203.0,3196654.0,1150221.0,1318388.0,6053825.0,103448157.0,9892236.0,0.001940006
Cavalier,1999,4821.0,,,,20.4,888.6,89,5195.2,,,,,,,,,,0.1063,,,,,,0.69444,0.13889,0.20833000000000002,0.36111,0.54167,20342.52688,0.9990681,0.0,0.0,0.0,0.0,0.0,1.00962963,3605.820789,0.0,2606.014337,259.97491040000006,146.655914,6618.46595,3270.718041,323.8769415,528.2031063000001,200.525687,581.8064516,610.3500597,475.4492234,23.26523297,156.921147,383.83990439999997,6554.953404999999,1529.520908,7.0,37.0,344.0,133.0,316.0,830.0,837.0,7.95,43.38,380.05,132.7,324.52,888.6,17026695.0,836.22,0.0,0.0,0.0,0.0,0.0,845.06,3018072.0,0.0,2181234.0,217599.0,122751.0,5539656.0,2737591.0,271085.0,442106.0,167840.0,486972.0,510863.0,397951.0,19473.0,131343.0,321274.0,5486496.0,1280209.0,0.000653799
