County,Year,Total population,Children in foster care,Children ages 0 to 17 living with grandparents,Children ages 0 to 17 living in single parent families,Average ACT composite scores,Average daily membership of public schools,Children ages 3 to 21 enrolled in special education in public schools,Average expenditures per student in public schools,Black or African American,Asian and Native Hawaiian and other Pacific Islander,White,American Indian and Alaska Native,Hispanic Origin of Any Race,Children in foster care (percent),Children ages 0 to 17 living with grandparents (percent),Children ages 0 to 17 living in single parent families (percent),Four-year high school cohort graduation rate (percent),Children ages 3 to 21 enrolled in special education in public schools (percent),Black or African American (percent),Asian and Native Hawaiian and other Pacific Islander (percent),White (percent),American Indian and Alaska Native (percent),Hispanic Origin of Any Race (percent),College English (percent),All Four Subject Areas (percent),College Science (percent),College Math (percent),College Reading (percent),TAXVAL (per pupil),GFLEVY (per pupil),Tuition (per pupil),Misc (per pupil),SpReserve (per pupil),Building (per pupil),Sinking (per pupil),TotalLevy (per pupil),LOCREV (per pupil),CNTYREV (per pupil),STREV (per pupil),FEDREV (per pupil),OTHREV (per pupil),TOTREV (per pupil),Salaries and Benefits for Instructors (per pupil),Salaries and Benefits for Instructional Support Staff (per pupil),OTHINS (per pupil),School Admin (per pupil),General Admin (per pupil),OMOP (per pupil),STTRANS (per pupil),Capital Projects (per pupil),EXTRC (per pupil),AOEXP (per pupil),Total Expenditures (per pupil),Ending Balance (per pupil),DENPK,DENK,DEN16,DEN78,DEN912,DENK12,Total Students Enrolled,ADMPK,ADMK,ADM16,ADM78,ADM912,ADMPK12,TAXVAL,GFLEVY,Tuition,Misc,SpReserve,Building,Sinking,TotalLevy,LOCREV,CNTYREV,STREV,FEDREV,OTHREV,TOTREV,Salaries and Benefits for Instructors,Salaries and Benefits for Instructional Support Staff,OTHINS,School Admin,General Admin,OMOP,STTRANS,Capital Projects,EXTRC,AOEXP,Total Expenditures,Ending Balance,Students Enrolled / Population
Adams,2012,2334.0,LNE,19.0,84.0,18.6,248.9,35,11177.75757,8.0,4.0,434.0,7.0,10.0,,0.04726,0.20895999999999998,0.88235,0.1224,0.01766,0.00883,0.95806,0.01545,0.022080000000000002,0.5,,0.1875,0.0625,0.25,30754.50526,0.329333333,0.008982456,0.054421053,0.0,0.029929825,0.0,0.42266666700000005,3380.757579,0.0,7054.0814040000005,686.3173333,0.0,11121.15632,5615.207228,440.78175439999995,558.3188772000001,691.5012281,944.7960701999999,1511.3031230000001,530.7254386,0.0,629.623193,411.65347369999995,11333.910390000001,3448.987825,5.0,29.0,127.0,40.0,84.0,280.0,285.0,3.0,17.52,113.85,45.04,69.49,248.9,8765034.0,93.86,2.56,15.51,0.0,8.53,0.0,120.46,963515.91,0.0,2010413.2,195600.44,0.0,3169529.55,1600334.06,125622.8,159120.88,197077.85,269266.88,430721.39,151256.75,0.0,179442.61,117321.24,3230164.46,982961.53,0.00028994
Barnes,2012,10997.0,27,78.0,546.0,20.7,1543.81,199,9659.97387,63.0,19.0,2298.0,36.0,75.0,0.01102,0.03576,0.25034,0.95489,0.1296,0.026080000000000002,0.007859999999999999,0.95116,0.0149,0.031039999999999998,0.65789,0.23684000000000002,0.32456,0.45614,0.50877,40972.308619999996,0.20327989300000002,0.000801603,0.010327321,0.002164329,0.013587173999999999,0.0054709419999999995,0.235631263,4364.290795,9.76253173,7149.527054000001,679.14332,0.0,12202.7237,6288.387435000001,680.3956112000001,614.909185,496.9712358,870.0585504000001,1011.311556,654.6109886,0.0,369.1375618,1046.199031,12031.98116,2404.906667,5.0,109.0,678.0,207.0,498.0,1492.0,1497.0,0.0,111.04,663.67,251.66,517.44,1543.81,61335546.0,304.31,1.2,15.46,3.24,20.34,8.19,352.74,6533343.32,14614.51,10702842.0,1016677.55,0.0,18267477.38,9413715.99,1018552.23,920519.05,743965.94,1302477.65,1513933.4,979952.65,0.0,552598.93,1566159.95,18011875.79,3600145.28,0.00041581699999999997
Benson,2012,6767.0,59,527.0,876.0,16.3,1023.94,185,13741.645669999998,18.0,4.0,585.0,1787.0,85.0,0.02506,0.23536999999999997,0.39125,0.65657,0.171,0.007520000000000001,0.0016699999999999998,0.24436,0.74645,0.03551,0.32258000000000003,0.048389999999999996,0.08065,0.1129,0.19355,20471.123669999997,0.46266666700000003,0.162772947,0.0073913040000000005,0.00236715,0.022541062999999997,0.0,0.65773913,2318.061546,0.0,7242.046705,6573.407411,372.4717295,16501.27924,8752.607333,235.047913,1430.541874,685.1277778,1460.957459,1030.520222,1542.1881640000001,0.0,335.4635266,1183.335159,16655.78943,4378.2570049999995,13.0,77.0,448.0,114.0,383.0,1022.0,1035.0,8.06,89.9,432.79,125.84,367.35,1023.94,21187613.0,478.86,168.47,7.65,2.45,23.33,0.0,680.76,2399193.7,0.0,7495518.34,6803476.67,385508.24,17078824.01,9058948.59,243274.59,1480610.84,709107.25,1512090.97,1066588.43,1596164.75,0.0,347204.75,1224751.89,17238742.06,4531496.0,0.00022840099999999998
Billings,2012,909.0,0,4.0,4.0,,56.55,7,29765.59328,0.0,2.0,166.0,0.0,6.0,0.0,0.02817,0.02817,,0.0972,0.0,0.0119,0.9881,0.0,0.035710000000000006,,,,,,124676.2537,0.44671641799999995,0.0,0.0,0.0,0.0,0.0,0.44671641799999995,4994.811045,24277.55209,0.0,5752.892687,6740.537313,41765.79313,12719.99582,1531.7670150000001,2928.1022390000003,1250.3637310000001,2784.3010449999997,3908.5194030000002,4191.2,95.00895522,71.79597015,6974.503881000001,36455.55806,58461.744329999994,0.0,13.0,48.0,6.0,0.0,67.0,67.0,0.0,12.75,38.17,5.63,0.0,56.55,8353309.0,29.93,0.0,0.0,0.0,0.0,0.0,29.93,334652.34,1626595.99,0.0,385443.81,451616.0,2798308.14,852239.72,102628.39,196182.85,83774.37,186548.17,261870.8,280810.4,6365.6,4810.33,467291.76,2442522.39,3916936.87,1.7100000000000002e-05
Bottineau,2012,6598.0,LNE,60.0,208.0,20.2,802.14,115,10664.93765,29.0,11.0,1297.0,67.0,50.0,,0.048310000000000006,0.16747,0.8804299999999999,0.1401,0.020659999999999998,0.00783,0.92379,0.04772,0.03561,0.6097600000000001,0.18293,0.20731999999999998,0.42683000000000004,0.43901999999999997,49860.94711,0.299434194,0.000824108,0.008167282,0.0,0.023628536000000002,0.0,0.33205412100000004,3879.439139,1034.734625,7022.263161,841.671107,98.80517835,12876.913209999999,6522.20551,379.34960639999997,851.2657442,497.6593235,959.4080566,1312.587884,787.2987085,26.84538745,409.9018819,867.9277367999999,12614.449840000001,4168.03091,18.0,82.0,336.0,119.0,258.0,795.0,813.0,20.74,61.59,316.64,104.05,299.12,802.14,40536950.0,243.44,0.67,6.64,0.0,19.21,0.0,269.96,3153984.02,841239.25,5709099.95,684278.61,80328.61,10468930.44,5302553.08,308411.23,692079.05,404597.03,779998.75,1067133.95,640073.85,21825.3,333250.23,705625.25,10255547.72,3388609.13,0.00023992099999999998
Bowman,2012,3211.0,6,4.0,66.0,21.4,552.25,71,11813.184459999999,8.0,1.0,730.0,41.0,68.0,0.00834,0.00572,0.09442,0.95652,0.1187,0.01026,0.00128,0.9359,0.05256,0.08718,0.7561,0.31706999999999996,0.36585,0.4878,0.5122,44871.14548,0.297558528,0.0,0.0,0.0,0.024665552,0.0,0.32222408,4427.457542,2717.220635,5974.645452000001,183.70065219999998,0.0,13303.02428,5800.7890130000005,137.0683445,1063.236187,678.8349331000001,1048.806973,2180.681137,998.7394982999999,0.0,854.3283612,311.1058863,13073.590329999999,5921.177742,3.0,59.0,278.0,76.0,182.0,595.0,598.0,0.0,46.63,236.3,91.32,178.0,552.25,26832945.0,177.94,0.0,0.0,0.0,14.75,0.0,192.69,2647619.61,1624897.94,3572837.98,109852.99,0.0,7955208.52,3468871.83,81966.87,635815.24,405943.29,627186.57,1304047.32,597246.22,0.0,510888.36,186041.32,7818007.02,3540864.29,0.000168885
Burke,2012,2182.0,LNE,18.0,66.0,22.1,272.02,52,14355.167780000002,4.0,6.0,481.0,6.0,22.0,,0.04534,0.16625,,0.162,0.00805,0.01207,0.9678100000000001,0.01207,0.04427,0.73333,0.26666999999999996,0.26666999999999996,0.66667,0.66667,50799.80685,0.7603738320000001,0.0,0.010809969,0.0,0.027538941,0.025264797999999998,0.8239875390000001,3932.737072,4044.375639,6213.735701,349.94831780000004,66.95613707,14607.752869999998,7825.750903,0.0,1156.43215,193.95081000000002,1446.092648,1542.5483800000002,1696.3203429999999,155.7632399,232.9819003,287.9023053,14537.742680000001,4827.209564,2.0,36.0,151.0,51.0,81.0,319.0,321.0,0.0,24.28,132.28,36.67,78.79,272.02,16306738.0,244.08,0.0,3.47,0.0,8.84,8.11,264.5,1262408.6,1298244.58,1994609.16,112333.41,21492.92,4689088.67,2512066.04,0.0,371214.72,62258.21,464195.74,495158.03,544518.83,50000.0,74787.19,92416.64,4666615.4,1549534.27,0.00020715900000000003
Burleigh,2012,85981.0,262,489.0,4153.0,20.6,11899.52,1362,8867.68792,372.0,203.0,18219.0,1660.0,561.0,0.013319999999999999,0.02655,0.22551,0.85961,0.113,0.01819,0.00992,0.8907299999999999,0.08116,0.02743,0.66581,0.21895,0.29449000000000003,0.41868999999999995,0.47503,24645.05027,0.048203632999999996,0.029109421,0.0013679760000000001,0.0,0.001297845,0.000589776,0.080568652,3157.189872,0.0,6145.35084,1034.4447,11.36819096,10348.3536,5771.246357,747.0624166,473.4996907,500.74159860000003,549.8185467000001,868.9227182,227.9006599,58.01240051,301.0413747,522.2389371,10020.4847,1629.017346,160.0,1001.0,5429.0,1677.0,3568.0,11675.0,11835.0,125.94,964.71,5406.76,1720.45,3681.66,11899.52,291674170.0,570.49,344.51,16.19,0.0,15.36,6.98,953.53,37365342.14,0.0,72730227.19,12242653.03,134542.54,122472764.9,68302700.63,8841483.7,5603868.84,5926276.82,6507102.5,10283700.37,2697204.31,686576.76,3562824.67,6180697.82,118592436.4,19279420.29,0.0006138669999999999
Cass,2012,156793.0,413,645.0,7463.0,21.1,21075.07,2569,9720.44997,2340.0,949.0,32517.0,764.0,1373.0,0.01175,0.019780000000000002,0.22887,0.85496,0.1194,0.06398999999999999,0.02595,0.8891700000000001,0.02089,0.03754,0.6664100000000001,0.27245,0.34288,0.49613,0.53173,24916.538230000002,0.042647182,0.001946293,0.000851678,0.000139619,0.002680691,0.007467306,0.055732769,3901.485728,0.0,5935.689783,691.7523279,83.77298739,10612.70083,5978.924508,757.316193,892.1397873,605.6361088,411.23181780000004,888.849576,402.7864034,238.0273626,61.69790338,696.0806143,10932.690270000001,2285.754814,192.0,1898.0,10079.0,3069.0,6249.0,21295.0,21487.0,251.19,1841.87,9670.34,3087.11,6224.56,21075.07,535381657.0,916.36,41.82,18.3,3.0,57.6,160.45,1197.53,83831223.83,0.0,127540166.4,14863682.27,1800030.18,228035102.7,128469150.9,16272453.04,19169407.61,13013303.07,8836138.07,19098710.84,8654671.45,5114493.94,1325702.85,14956684.16,234910715.9,49114013.68,0.000437492
Cavalier,2012,3920.0,11,17.0,43.0,20.5,446.86,58,11227.036390000001,12.0,5.0,806.0,16.0,19.0,0.01356,0.02196,0.055560000000000005,0.72222,0.133,0.0143,0.00596,0.96067,0.01907,0.02265,0.53191,0.21277,0.2766,0.38298000000000004,0.46808999999999995,76562.44037000001,0.381422018,0.0,0.0063761469999999995,0.0,0.016238532,0.0,0.40403669700000006,5572.889083,0.0,7907.774702,886.8297248,157.79940369999997,14525.29291,6630.807821,629.881078,608.1815138,668.1025688,1143.4935779999998,2063.663647,1273.8931189999998,0.0,458.938555,1271.987959,14748.949840000001,5973.039151,8.0,27.0,177.0,58.0,166.0,428.0,436.0,7.54,34.77,160.43,69.06,175.06,446.86,33381224.0,166.3,0.0,2.78,0.0,7.08,0.0,176.16,2429779.64,0.0,3447789.77,386657.76,68800.54,6333027.71,2891032.21,274628.15,265167.14,291292.72,498563.2,899757.35,555417.4,0.0,200097.21,554586.75,6430542.13,2604245.07,0.000167419
