County,Year,Total population,Children in foster care,Children ages 0 to 17 living with grandparents,Children ages 0 to 17 living in single parent families,Average ACT composite scores,Average daily membership of public schools,Children ages 3 to 21 enrolled in special education in public schools,Average expenditures per student in public schools,Black or African American,Asian and Native Hawaiian and other Pacific Islander,White,American Indian and Alaska Native,Hispanic Origin of Any Race,Children in foster care (percent),Children ages 0 to 17 living with grandparents (percent),Children ages 0 to 17 living in single parent families (percent),Four-year high school cohort graduation rate (percent),Children ages 3 to 21 enrolled in special education in public schools (percent),Black or African American (percent),Asian and Native Hawaiian and other Pacific Islander (percent),White (percent),American Indian and Alaska Native (percent),Hispanic Origin of Any Race (percent),College English (percent),All Four Subject Areas (percent),College Science (percent),College Math (percent),College Reading (percent),TAXVAL (per pupil),GFLEVY (per pupil),Tuition (per pupil),Misc (per pupil),SpReserve (per pupil),Building (per pupil),Sinking (per pupil),TotalLevy (per pupil),LOCREV (per pupil),CNTYREV (per pupil),STREV (per pupil),FEDREV (per pupil),OTHREV (per pupil),TOTREV (per pupil),Salaries and Benefits for Instructors (per pupil),Salaries and Benefits for Instructional Support Staff (per pupil),OTHINS (per pupil),School Admin (per pupil),General Admin (per pupil),OMOP (per pupil),STTRANS (per pupil),Capital Projects (per pupil),EXTRC (per pupil),AOEXP (per pupil),Total Expenditures (per pupil),Ending Balance (per pupil),DENPK,DENK,DEN16,DEN78,DEN912,DENK12,Total Students Enrolled,ADMPK,ADMK,ADM16,ADM78,ADM912,ADMPK12,TAXVAL,GFLEVY,Tuition,Misc,SpReserve,Building,Sinking,TotalLevy,LOCREV,CNTYREV,STREV,FEDREV,OTHREV,TOTREV,Salaries and Benefits for Instructors,Salaries and Benefits for Instructional Support Staff,OTHINS,School Admin,General Admin,OMOP,STTRANS,Capital Projects,EXTRC,AOEXP,Total Expenditures,Ending Balance,Students Enrolled / Population
Adams,2011,2312.0,LNE,20.0,78.0,20.03333,258.16,31,10316.46,10.0,1.0,437.0,7.0,10.0,,0.04728,0.1844,0.89655,0.1206,0.02198,0.0022,0.96044,0.015380000000000001,0.02198,0.66667,0.1,0.2,0.23333,0.46667,29562.15415,0.41367588899999996,0.0,0.047628458,0.0,0.037588933,0.0,0.498893281,4116.400514,0.0,7942.798142000001,533.7332411,0.0,12592.9319,5939.911897,470.8427273,613.7470751,743.2137548999999,996.7164427000001,1762.434941,621.2978261,0.0,723.7048221,444.09707510000004,12315.966559999999,4124.8871149999995,5.0,22.0,113.0,44.0,69.0,248.0,253.0,2.54,19.69,108.82,38.64,88.47,258.16,7479225.0,104.66,0.0,12.05,0.0,9.51,0.0,126.22,1041449.33,0.0,2009527.93,135034.51,0.0,3186011.77,1502797.71,119123.21,155278.01,188033.08,252169.26,445896.04,157188.35,0.0,183097.32,112356.56,3115939.54,1043596.44,0.00024243099999999998
Barnes,2011,11101.0,18,53.0,459.0,19.94175,1554.02,195,9574.55,60.0,15.0,2359.0,32.0,63.0,0.007359999999999999,0.02409,0.20864000000000002,0.80142,0.1275,0.02433,0.0060799999999999995,0.9566100000000001,0.012980000000000002,0.02555,0.57282,0.16505,0.24272,0.28155,0.48544,36673.53755,0.207220026,0.0008366269999999999,0.009492754,0.002140975,0.01372859,0.00571805,0.239137022,4084.964032,7.813050066000001,6928.7138540000005,717.667635,0.0,11739.15857,5952.677681,601.2257905,786.5096179,467.6164756,962.7421673,1030.9660470000001,541.976054,0.0,358.1709684,942.1599208999999,11644.04472,2200.4678519999998,12.0,116.0,649.0,246.0,495.0,1506.0,1518.0,0.0,130.08,631.08,253.66,539.2,1554.02,55670430.0,314.56,1.27,14.41,3.25,20.84,8.68,363.01,6200975.4,11860.21,10517787.63,1089419.47,0.0,17820042.71,9036164.72,912660.75,1193921.6,709841.81,1461442.61,1565006.46,822719.65,0.0,543703.53,1430198.76,17675659.89,3340310.2,0.000454449
Benson,2011,6684.0,67,529.0,819.0,16.91045,953.61,198,14505.73,9.0,1.0,585.0,1756.0,63.0,0.02858,0.23584000000000002,0.36514,0.63478,0.1859,0.0038299999999999996,0.00043,0.24883000000000002,0.74692,0.0268,0.25373,0.0597,0.0597,0.20895999999999998,0.19403,16365.66025,0.53174206,0.16919153,0.008026949,0.002454283,0.026053898,0.0,0.73746872,2038.7753989999999,0.0,7187.633513,7338.4098650000005,246.017796,16810.83657,8292.964735,227.6842348,1603.443378,631.4318479,1466.820549,1091.230269,1384.944244,0.0,355.5944947,1168.393321,16222.50707,4423.737382,17.0,93.0,435.0,133.0,361.0,1022.0,1039.0,7.78,68.09,391.29,135.38,351.07,953.61,17003921.0,552.48,175.79,8.34,2.55,27.07,0.0,766.23,2118287.64,0.0,7467951.22,7624607.85,255612.49,17466459.2,8616390.36,236563.92,1665977.67,656057.69,1524026.55,1133788.25,1438957.07,0.0,369462.68,1213960.66,16855184.85,4596263.14,0.00022605299999999999
Billings,2011,834.0,0,6.0,0.0,,44.72,8,40390.39,0.0,2.0,149.0,0.0,0.0,0.0,0.0355,0.0,,0.1159,0.0,0.01325,0.98675,0.0,0.0,,,,,,128060.0714,0.0,0.49803571399999996,0.0,0.0,0.0,0.0,0.49803571399999996,7011.287679000001,25852.29571,0.0,6539.039286,343.7142857,39746.33696,13378.048929999999,1877.209464,2745.630714,1389.796071,3256.092679,9607.831070999999,4847.372321,0.0,121.3675,6890.226607,44113.57536,63591.98429,1.0,13.0,37.0,5.0,0.0,55.0,56.0,0.0,3.96,31.0,9.76,0.0,44.72,7171364.0,0.0,27.89,0.0,0.0,0.0,0.0,27.89,392632.11,1447728.56,0.0,366186.2,19248.0,2225794.87,749170.74,105123.73,153755.32,77828.58,182341.19,538038.54,271452.85,0.0,6796.58,385852.69,2470360.22,3561151.12,1.57e-05
Bottineau,2011,6492.0,8,52.0,182.0,19.77778,784.39,107,10690.26,27.0,9.0,1260.0,66.0,45.0,0.00602,0.04287,0.15004,0.77465,0.1363,0.019819999999999997,0.0066099999999999996,0.92511,0.04846,0.03304,0.55556,0.12697999999999998,0.20635,0.28570999999999996,0.49206000000000005,42314.89859,0.355673941,0.001078306,0.009062901,0.0,0.027689345,0.0,0.39350449299999996,3807.297522,1083.341258,7185.654608,793.3577279,92.15956354,12961.81068,6614.254763,394.0111168,943.3170475,508.65412069999996,895.8964827,1408.096264,883.7823492,0.0,396.5157895,854.6914634,12899.2194,4076.028768,18.0,60.0,311.0,106.0,284.0,761.0,779.0,4.49,48.71,309.11,112.4,309.68,784.39,32963306.0,277.07,0.84,7.06,0.0,21.57,0.0,306.54,2965884.77,843922.84,5597624.94,618025.67,71792.3,10097250.52,5152504.46,306934.66,734843.98,396241.56,697903.36,1096906.99,688466.45,0.0,308885.8,665804.65,10048491.91,3175226.41,0.000245337
Bowman,2011,3142.0,LNE,3.0,56.0,20.5,524.43,76,11391.35,7.0,0.0,692.0,30.0,46.0,,0.00427,0.07977000000000001,0.88235,0.1362,0.0096,0.0,0.94925,0.04115,0.0631,0.6875,0.14583,0.16667,0.33333,0.54167,40897.96043,0.32381295,0.0,0.0,0.0,0.028129496,0.0,0.351942446,3502.688975,2839.321277,6321.382608,858.9289568,58.56591727,13580.88773,5972.801996,145.32620500000002,913.2941547,685.1058094,1129.27973,1898.7390649999998,755.3897122000001,967.8995863,824.457554,303.5727878,13595.8666,6121.695665,8.0,58.0,226.0,92.0,172.0,548.0,556.0,0.0,22.83,240.63,89.17,171.8,524.43,22739266.0,180.04,0.0,0.0,0.0,15.64,0.0,195.68,1947495.07,1578662.63,3514688.73,477564.5,32562.65,7550973.58,3320877.91,80801.37,507791.55,380918.83,627879.53,1055698.92,419996.68,538152.17,458398.4,168786.47,7559301.83,3403662.79,0.000163353
Burke,2011,2062.0,LNE,11.0,22.0,19.85185,250.09,47,14368.09,3.0,6.0,445.0,7.0,20.0,,0.02965,0.0593,0.7419399999999999,0.1747,0.006509999999999999,0.013019999999999999,0.96529,0.01518,0.04338,0.59259,0.18519000000000002,0.18519000000000002,0.33333,0.55556,43931.99628,1.0865427509999999,0.0,0.0,0.011152416,0.075836431,0.038624535,1.212156134,4084.1180670000003,3634.9317100000003,6893.492268000001,770.2745725,47.32565056,15430.142269999998,8650.61684,27.01486989,1059.663755,240.9904461,1722.1122300000002,1657.64829,1261.270855,237.9776952,387.98312269999997,485.59490710000006,15730.87301,5710.92223,0.0,28.0,128.0,37.0,76.0,269.0,269.0,0.23,18.97,114.6,28.7,87.59,250.09,11817707.0,292.28,0.0,0.0,3.0,20.4,10.39,326.07,1098627.76,977796.63,1854349.42,207203.86,12730.6,4150708.27,2327015.93,7267.0,285049.55,64826.43,463248.19,445907.39,339281.86,64016.0,104367.46,130625.03,4231604.84,1536238.08,0.000175103
Burleigh,2011,83523.0,257,554.0,4008.0,20.88433,11749.8,1375,8810.32,332.0,168.0,17811.0,1538.0,464.0,0.01323,0.03058,0.22127,0.85745,0.11900000000000001,0.016730000000000002,0.008459999999999999,0.8973200000000001,0.07749,0.02338,0.67662,0.20895999999999998,0.27612,0.44527,0.49378,23934.67744,0.057643195,0.038288667,0.0,0.0,0.001440708,0.000632335,0.098004905,3175.913648,0.0,5979.074332,1216.045663,13.42898143,10384.46263,5777.192196,763.0595752,552.1104379,494.82402520000005,573.8489674,905.3064644,208.5708741,219.8084016,297.4146488,489.11739360000007,10281.25298,1353.09164,154.0,968.0,5127.0,1692.0,3477.0,11264.0,11418.0,95.03,876.91,5282.46,1747.43,3747.97,11749.8,273286147.0,658.17,437.18,0.0,0.0,16.45,7.22,1119.02,36262582.03,0.0,68269070.72,13884809.38,153332.11,118569794.3,65963980.49,8712614.23,6303996.98,5649900.72,6552207.51,10336789.21,2381462.24,2509772.33,3395880.46,5584742.4,117391346.6,15449600.35,0.0007390480000000001
Cass,2011,152807.0,408,635.0,7212.0,21.11658,20453.59,2417,9569.36,2020.0,881.0,31852.0,737.0,1302.0,0.01166,0.01985,0.22546999999999998,0.8717299999999999,0.1169,0.056920000000000005,0.02482,0.89749,0.02077,0.03669,0.6707,0.25284,0.31794,0.47843,0.50568,24708.0926,0.04537649,0.001943018,0.000873147,0.000145363,0.0028573509999999997,0.009057564,0.060252930999999996,3940.8913060000004,0.0,6226.3210070000005,1093.792813,64.60777449,11325.6129,5876.678307,732.5931732999999,896.2351143999999,585.6655742,475.13068849999996,917.5489897,376.2005747,198.3885052,66.61638143,685.4502699,10810.50758,2698.2100530000002,204.0,1837.0,9509.0,3064.0,6024.0,20434.0,20638.0,235.66,1657.88,9310.14,3063.04,6186.87,20453.59,509925615.0,936.48,40.1,18.02,3.0,58.97,186.93,1243.5,81332114.77,0.0,128498812.9,22573696.08,1333375.25,233737999.0,121282886.9,15119257.91,18496500.29,12086966.12,9805747.15,18936376.05,7764027.46,4094341.97,1374828.88,14146322.67,223107255.4,55685659.08,0.000370616
Cavalier,2011,3944.0,8,22.0,94.0,20.05128,447.21,64,10883.9,10.0,3.0,806.0,10.0,11.0,0.009470000000000001,0.02868,0.12255999999999999,0.7659600000000001,0.1397,0.01206,0.0036200000000000004,0.97226,0.01206,0.013269999999999999,0.5641,0.12821,0.20513,0.35896999999999996,0.5128199999999999,58187.991089999996,0.37839643700000003,0.0,0.0061915369999999996,0.0,0.015768373999999998,0.0,0.40035634700000006,4445.192405,0.0,7641.982851000001,836.3955457000001,525.8351893,13449.405990000001,6458.255969,577.83,744.1205791,491.58692649999995,905.8555902,1662.8562359999999,1096.3745210000002,433.8665256,434.28454339999996,1151.1029839999999,13956.133880000001,5737.773853,7.0,35.0,161.0,71.0,175.0,442.0,449.0,11.39,25.55,166.54,61.21,182.52,447.21,26126408.0,169.9,0.0,2.78,0.0,7.08,0.0,179.76,1995891.39,0.0,3431250.3,375541.6,236100.0,6038783.29,2899756.93,259445.67,334110.14,220722.53,406729.16,746622.45,492272.16,194806.07,194993.76,516845.24,6266304.11,2576260.46,0.00017428400000000003
