County,Year,Total population,Children in foster care,Children ages 0 to 17 living with grandparents,Children ages 0 to 17 living in single parent families,Average ACT composite scores,Average daily membership of public schools,Children ages 3 to 21 enrolled in special education in public schools,Average expenditures per student in public schools,Black or African American,Asian and Native Hawaiian and other Pacific Islander,White,American Indian and Alaska Native,Hispanic Origin of Any Race,Children in foster care (percent),Children ages 0 to 17 living with grandparents (percent),Children ages 0 to 17 living in single parent families (percent),Four-year high school cohort graduation rate (percent),Children ages 3 to 21 enrolled in special education in public schools (percent),Black or African American (percent),Asian and Native Hawaiian and other Pacific Islander (percent),White (percent),American Indian and Alaska Native (percent),Hispanic Origin of Any Race (percent),College English (percent),All Four Subject Areas (percent),College Science (percent),College Math (percent),College Reading (percent),TAXVAL (per pupil),GFLEVY (per pupil),Tuition (per pupil),Misc (per pupil),SpReserve (per pupil),Building (per pupil),Sinking (per pupil),TotalLevy (per pupil),LOCREV (per pupil),CNTYREV (per pupil),STREV (per pupil),FEDREV (per pupil),OTHREV (per pupil),TOTREV (per pupil),Salaries and Benefits for Instructors (per pupil),Salaries and Benefits for Instructional Support Staff (per pupil),OTHINS (per pupil),School Admin (per pupil),General Admin (per pupil),OMOP (per pupil),STTRANS (per pupil),Capital Projects (per pupil),EXTRC (per pupil),AOEXP (per pupil),Total Expenditures (per pupil),Ending Balance (per pupil),DENPK,DENK,DEN16,DEN78,DEN912,DENK12,Total Students Enrolled,ADMPK,ADMK,ADM16,ADM78,ADM912,ADMPK12,TAXVAL,GFLEVY,Tuition,Misc,SpReserve,Building,Sinking,TotalLevy,LOCREV,CNTYREV,STREV,FEDREV,OTHREV,TOTREV,Salaries and Benefits for Instructors,Salaries and Benefits for Instructional Support Staff,OTHINS,School Admin,General Admin,OMOP,STTRANS,Capital Projects,EXTRC,AOEXP,Total Expenditures,Ending Balance,Students Enrolled / Population
Grant,1980,,,,82.0,,,,,,,,,,,,0.0655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grant,1990,3549.0,,8.0,48.0,,,,,,,,,,,0.0085,0.051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grant,1991,3440.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grant,1992,3348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grant,1993,3306.0,,,,,381.63,39,7128.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grant,1994,3242.0,,,,,533.9,40,5356.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grant,1995,3192.0,,,,,511.47,31,5703.61,,,,,,,,,,0.066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grant,1996,3129.0,,,,21.3,,31,,,,,,,,,,,0.0681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grant,1997,3033.0,,,,20.3,477.91,39,4529.03,,,,,,,,,,0.0861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grant,1998,2960.0,,,,20.3,450.45,39,5300.21,,,,,,,,,,0.0899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grant,1999,2854.0,,,,19.8,452.25,61,5261.07,,,,,,,,,,0.1456,,,,,,0.57576,0.12120999999999998,0.24241999999999997,0.24241999999999997,0.45455,13929.42721,0.930787589,0.0,0.0,0.0,0.0,0.0,0.9643675420000001,3240.663484,50.19331742,3416.348449,637.8854415,189.13842480000002,7534.229117,3149.957041,150.15990449999998,649.7088305,262.0477327,681.3890215,785.300716,811.3651551,0.0,168.2577566,486.3866348,7144.575179,1332.4534609999998,0.0,23.0,161.0,80.0,155.0,419.0,419.0,0.62,30.83,172.47,82.5,165.83,452.25,5836430.0,390.0,0.0,0.0,0.0,0.0,0.0,404.07,1357838.0,21031.0,1431450.0,267274.0,79249.0,3156842.0,1319832.0,62917.0,272228.0,109798.0,285502.0,329041.0,339962.0,0.0,70500.0,203796.0,2993577.0,558298.0,0.000750495
Grant,2000,2841.0,4,20.0,65.0,20.0,422.3,48,5619.17,0.0,7.0,649.0,33.0,12.0,0.0057,0.03,0.0976,,0.1234,0.0,0.00992,0.9192600000000001,0.04674,0.017,0.55556,0.25,0.30556,0.38889,0.5,15397.046269999999,0.9937017990000001,0.0,0.0,0.0,0.0,0.0,1.030745501,3344.252956,55.14858612,3489.0272240000004,651.1852699,368.5060411,7908.120077,3453.3015939999996,136.77678659999998,517.8252699,292.08696660000004,703.1152442000001,997.0921594,850.9193572999999,0.0,206.1678406,697.2486375,7854.533856,1483.618021,0.0,18.0,159.0,62.0,150.0,389.0,389.0,4.0,22.96,161.0,76.14,158.2,422.3,5989451.0,386.55,0.0,0.0,0.0,0.0,0.0,400.96,1300914.4,21452.8,1357231.59,253311.07,143348.85,3076258.71,1343334.32,53206.17,201434.03,113621.83,273511.83,387868.85,331007.63,0.0,80199.29,271229.72,3055413.67,577127.41,0.000674028
Grant,2001,2801.0,9,,,19.0,394.93,50,6158.27,0.0,7.0,657.0,47.0,14.0,0.0127,,,,0.1259,0.0,0.00985,0.92405,0.0661,0.01969,0.56667,0.1,0.1,0.16667,0.5,15645.881609999999,0.965969773,0.016851385,0.0,0.0,0.018539043,0.0,1.001360202,3327.73272,56.70287154,3426.871562,874.5155919,330.07115869999996,8015.8939040000005,3406.812872,144.2019647,570.4417128,299.3102771,671.4488413,1033.9424689999998,795.2751134,0.0,192.14564230000002,803.629597,7917.208489,1507.083854,0.0,31.0,150.0,59.0,157.0,397.0,397.0,3.35,18.0,161.08,60.02,152.48,394.93,6211415.0,383.49,6.69,0.0,0.0,7.36,0.0,397.54,1321109.89,22511.04,1360468.01,347182.69,131038.25,3182309.88,1352504.71,57248.18,226465.36,118826.18,266565.19,410475.16,315724.22,0.0,76281.82,319040.95,3143131.77,598312.29,0.000663533
Grant,2002,2709.0,11,,,20.6,393.9,48,6512.34,0.0,6.0,627.0,46.0,12.0,0.0166,,,,0.1304,0.0,0.00884,0.92342,0.06775,0.017669999999999998,0.6129,0.25806,0.29031999999999997,0.41935,0.51613,17252.11957,1.042092391,0.018179348,0.0,0.0,0.02,0.0,1.080271739,3544.4578799999995,61.33815217,3887.527853,827.4128532999999,373.28877719999997,8694.025516,3862.9327719999997,169.05135869999998,593.1463315000001,287.61404889999994,821.4832065,1236.4520109999999,657.1814946000001,0.0,239.359375,1007.2024460000001,8874.423043,1445.752391,0.0,15.0,150.0,58.0,145.0,368.0,368.0,1.0,31.9,145.02,59.09,156.89,393.9,6348780.0,383.49,6.69,0.0,0.0,7.36,0.0,397.54,1304360.5,22572.44,1430610.25,304487.93,137370.27,3199401.39,1421559.26,62210.9,218277.85,105841.97,302305.82,455014.34,241842.79,0.0,88084.25,370650.5,3265787.68,532036.88,0.0006916810000000001
Grant,2003,2656.0,5,,,20.7,375.08,40,6824.58,0.0,6.0,599.0,37.0,11.0,0.0079,,,,0.1127,0.0,0.00935,0.9330200000000001,0.057629999999999994,0.017130000000000003,0.64865,0.24324,0.32432,0.5405399999999999,0.56757,17227.35775,1.087239437,0.018873239,0.0,0.0,0.021126761,0.0,1.127239437,3689.54,59.98783099,3935.479549,1075.524479,454.49436619999994,9215.026225,3948.7939149999997,187.3854366,834.521662,300.6096338,866.5320282,1072.760394,764.0460845,0.0,253.6475211,1117.724563,9346.021239,1353.9015769999999,0.0,19.0,156.0,47.0,133.0,355.0,355.0,3.23,15.27,154.95,58.43,143.2,375.08,6115712.0,385.97,6.7,0.0,0.0,7.5,0.0,400.17,1309786.7,21295.68,1397095.24,381811.19,161345.5,3271334.31,1401821.84,66521.83,296255.19,106716.42,307618.87,380829.94,271236.36,0.0,90044.87,396792.22,3317837.54,480635.06,0.000738606
Grant,2004,2595.0,10,,,19.0,394.63,51,6246.12,0.0,6.0,543.0,33.0,9.0,0.0169,,,,0.1594,0.0,0.01031,0.93299,0.0567,0.01546,0.45714,0.2,0.25714000000000004,0.37143000000000004,0.34286,18817.95938,1.21115625,0.02678125,0.0,0.0,0.03296875,0.0,1.27090625,4118.568313000001,68.226125,4497.009375,1159.739719,478.0638125,10321.60734,4231.782843999999,214.6006563,690.8808125,339.76199999999994,1052.5619060000001,1173.254344,892.33125,0.0,266.7100625,1120.868938,9982.752813,1840.8393440000002,0.0,12.0,140.0,58.0,110.0,320.0,320.0,2.77,24.7,166.88,47.84,152.44,394.63,6021747.0,387.57,8.57,0.0,0.0,10.55,0.0,406.69,1317941.86,21832.36,1439043.0,371116.71,152980.42,3302914.35,1354170.51,68672.21,221081.86,108723.84,336819.81,375441.39,285546.0,0.0,85347.22,358678.06,3194480.9,589068.59,0.00054323
Grant,2005,2561.0,7,,,19.0,347.21,50,6960.18,0.0,5.0,517.0,32.0,8.0,0.0126,,,,0.1543,0.0,0.00903,0.93321,0.05776,0.01444,0.5,0.19230999999999998,0.26923,0.34615,0.38461999999999996,19202.71914,1.162283951,0.025925926000000002,0.0,0.0,0.03191358,0.0,1.2201234570000001,4050.4026229999995,68.20654321,4170.374136,959.6572222000001,349.117284,9597.757809,4101.445093,233.07919750000002,647.4150308999999,318.2370988,874.2320679,1284.3727470000001,1140.865772,0.0,220.6090432,1070.6451849999999,9890.901235,1524.969228,7.0,25.0,128.0,62.0,102.0,317.0,324.0,1.25,20.18,155.69,58.69,111.4,347.21,6221681.0,376.58,8.4,0.0,0.0,10.34,0.0,395.32,1312330.45,22098.92,1351201.22,310928.94,113114.0,3109673.53,1328868.21,75517.66,209762.47,103108.82,283251.19,416136.77,369640.51,0.0,71477.33,346889.04,3204652.0,494090.03,0.0006557510000000001
