County,Year,Total population,Children in foster care,Children ages 0 to 17 living with grandparents,Children ages 0 to 17 living in single parent families,Average ACT composite scores,Average daily membership of public schools,Children ages 3 to 21 enrolled in special education in public schools,Average expenditures per student in public schools,Black or African American,Asian and Native Hawaiian and other Pacific Islander,White,American Indian and Alaska Native,Hispanic Origin of Any Race,Children in foster care (percent),Children ages 0 to 17 living with grandparents (percent),Children ages 0 to 17 living in single parent families (percent),Four-year high school cohort graduation rate (percent),Children ages 3 to 21 enrolled in special education in public schools (percent),Black or African American (percent),Asian and Native Hawaiian and other Pacific Islander (percent),White (percent),American Indian and Alaska Native (percent),Hispanic Origin of Any Race (percent),College English (percent),All Four Subject Areas (percent),College Science (percent),College Math (percent),College Reading (percent),TAXVAL (per pupil),GFLEVY (per pupil),Tuition (per pupil),Misc (per pupil),SpReserve (per pupil),Building (per pupil),Sinking (per pupil),TotalLevy (per pupil),LOCREV (per pupil),CNTYREV (per pupil),STREV (per pupil),FEDREV (per pupil),OTHREV (per pupil),TOTREV (per pupil),Salaries and Benefits for Instructors (per pupil),Salaries and Benefits for Instructional Support Staff (per pupil),OTHINS (per pupil),School Admin (per pupil),General Admin (per pupil),OMOP (per pupil),STTRANS (per pupil),Capital Projects (per pupil),EXTRC (per pupil),AOEXP (per pupil),Total Expenditures (per pupil),Ending Balance (per pupil),DENPK,DENK,DEN16,DEN78,DEN912,DENK12,Total Students Enrolled,ADMPK,ADMK,ADM16,ADM78,ADM912,ADMPK12,TAXVAL,GFLEVY,Tuition,Misc,SpReserve,Building,Sinking,TotalLevy,LOCREV,CNTYREV,STREV,FEDREV,OTHREV,TOTREV,Salaries and Benefits for Instructors,Salaries and Benefits for Instructional Support Staff,OTHINS,School Admin,General Admin,OMOP,STTRANS,Capital Projects,EXTRC,AOEXP,Total Expenditures,Ending Balance,Students Enrolled / Population
Planning Region 8,1997,,,,,,7376.12,,4123.5470700000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Planning Region 8,1998,,,,,,7246.51,,4335.1952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Planning Region 8,1999,,,,,,7113.61,,4559.16887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Planning Region 8,2000,38365.0,110,,,,6970.17,,4983.76871,49.0,19.0,9901.0,296.0,136.0,0.01054,,,,,0.00469,0.00182,0.9486399999999999,0.028360000000000003,0.013030000000000002,0.70913,0.21231,0.30149000000000004,0.43737,0.52442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Planning Region 8,2001,37648.0,97,,,21.3,6654.4,,5418.1338,56.0,19.0,9554.0,330.0,132.0,0.00984,,,,,0.00562,0.0019100000000000002,0.9593299999999999,0.033139999999999996,0.01325,0.67623,0.23565999999999998,0.31556999999999996,0.44261999999999996,0.55123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Planning Region 8,2002,37176.0,109,,,21.2,6441.19,,5762.58,54.0,16.0,9138.0,333.0,133.0,0.0117,,,,,0.00566,0.00168,0.9577600000000001,0.0349,0.013940000000000001,0.6570699999999999,0.22061999999999998,0.32614,0.45564,0.54197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Planning Region 8,2003,36857.0,126,,,21.3,6111.05,750,6513.35767,51.0,17.0,8841.0,334.0,137.0,0.01379,,,,0.12494000000000001,0.005520000000000001,0.0018399999999999998,0.9565100000000001,0.03614,0.014819999999999998,0.7136,0.21001999999999998,0.27924,0.45823,0.53222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Planning Region 8,2004,36647.0,149,,,20.9,5945.16,841,6859.49997,57.0,16.0,8593.0,322.0,135.0,0.01687,,,,0.14390999999999998,0.00634,0.0017800000000000001,0.95605,0.03583,0.015019999999999999,0.66,0.22,0.2975,0.415,0.5225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Planning Region 8,2005,36389.0,148,,,20.9,5810.63,744,7179.50598,59.0,18.0,8348.0,329.0,138.0,0.01732,,,,0.13276,0.00674,0.00206,0.95362,0.03758,0.01576,0.6483300000000001,0.2201,0.27273000000000003,0.44018999999999997,0.49282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Planning Region 8,2006,36205.0,130,,,21.1,5672.38,723,7427.01442,61.0,20.0,8089.0,339.0,145.0,0.01565,,,,0.1311,0.00717,0.00235,0.9506399999999999,0.03984,0.01704,0.6742199999999999,0.21813000000000002,0.25495999999999996,0.45892,0.54108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Planning Region 8,2007,36409.0,126,,,21.3,5487.15,708,7807.22389,67.0,17.0,8036.0,347.0,176.0,0.01542,,,,0.13280999999999998,0.007909999999999999,0.00201,0.9491,0.04098,0.02079,0.7317100000000001,0.1897,0.26558000000000004,0.44986000000000004,0.55556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Planning Region 8,2008,36585.0,137,,,21.0,5259.4,702,8581.50601,83.0,17.0,7990.0,340.0,201.0,0.01676,,,,0.1342,0.00985,0.00202,0.94781,0.04033,0.02384,0.69096,0.20117000000000002,0.2449,0.42857,0.5102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
