,UNWEIGHTED SAMPLE COUNT OF THE POPULATION,UNWEIGHTED SAMPLE HOUSING UNITS,SEX BY AGE (WHITE ALONE),SEX BY AGE (BLACK OR AFRICAN AMERICAN ALONE),SEX BY AGE (AMERICAN INDIAN AND ALASKA NATIVE ALONE),SEX BY AGE (ASIAN ALONE),SEX BY AGE (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),SEX BY AGE (SOME OTHER RACE ALONE),SEX BY AGE (TWO OR MORE RACES),"SEX BY AGE (WHITE ALONE, NOT HISPANIC OR LATINO)",SEX BY AGE (HISPANIC OR LATINO),SEX BY AGE,MEDIAN AGE BY SEX (WHITE ALONE),MEDIAN AGE BY SEX (BLACK OR AFRICAN AMERICAN ALONE),MEDIAN AGE BY SEX (AMERICAN INDIAN AND ALASKA NATIVE),MEDIAN AGE BY SEX (ASIAN ALONE),MEDIAN AGE BY SEX (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),MEDIAN AGE BY SEX (SOME OTHER RACE ALONE),MEDIAN AGE BY SEX (TWO OR MORE RACES),"MEDIAN AGE BY SEX (WHITE ALONE, NOT HISPANIC OR LATINO)"
"Block Group 3, Census Tract 9704, Llano County, Texas: Summary level: 150, state:48> county:299> tract:970400> block group:3",73,59,,,,,,,,,,1230,66.1,23.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,67.2
"Block Group 2, Census Tract 9704, Llano County, Texas: Summary level: 150, state:48> county:299> tract:970400> block group:2",101,83,,,,,,,,,,1491,64.6,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,64.6
"Block Group 1, Census Tract 9703, Llano County, Texas: Summary level: 150, state:48> county:299> tract:970300> block group:1",229,236,,,,,,,,,,747,59.4,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,59.5
"Block Group 2, Census Tract 9706, Llano County, Texas: Summary level: 150, state:48> county:299> tract:970600> block group:2",90,59,,,,,,,,,,592,58.7,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,59.0
"Block Group 2, Census Tract 9701, Llano County, Texas: Summary level: 150, state:48> county:299> tract:970100> block group:2",83,51,,,,,,,,,,1034,51.3,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,54.8
"Block Group 2, Census Tract 9702, Llano County, Texas: Summary level: 150, state:48> county:299> tract:970200> block group:2",119,55,,,,,,,,,,1446,44.6,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,21.8,51.1
"Block Group 1, Census Tract 9705, Llano County, Texas: Summary level: 150, state:48> county:299> tract:970500> block group:1",47,28,,,,,,,,,,977,40.3,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,52.3
"Block Group 2, Census Tract 9705, Llano County, Texas: Summary level: 150, state:48> county:299> tract:970500> block group:2",35,22,,,,,,,,,,729,64.5,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,65.5
"Block Group 1, Census Tract 9702, Llano County, Texas: Summary level: 150, state:48> county:299> tract:970200> block group:1",19,17,,,,,,,,,,317,68.2,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,68.4
"Block Group 3, Census Tract 9702, Llano County, Texas: Summary level: 150, state:48> county:299> tract:970200> block group:3",136,64,,,,,,,,,,1732,50.6,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,52.5
"Block Group 3, Census Tract 9701, Llano County, Texas: Summary level: 150, state:48> county:299> tract:970100> block group:3",30,15,,,,,,,,,,315,60.8,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,60.9
"Block Group 1, Census Tract 9701, Llano County, Texas: Summary level: 150, state:48> county:299> tract:970100> block group:1",102,93,,,,,,,,,,1193,57.9,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,57.7
"Block Group 1, Census Tract 9704, Llano County, Texas: Summary level: 150, state:48> county:299> tract:970400> block group:1",33,62,,,,,,,,,,649,67.4,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,67.5
"Block Group 3, Census Tract 9705, Llano County, Texas: Summary level: 150, state:48> county:299> tract:970500> block group:3",118,41,,,,,,,,,,2266,44.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,14.1,16.0,48.1
"Block Group 5, Census Tract 9705, Llano County, Texas: Summary level: 150, state:48> county:299> tract:970500> block group:5",63,39,,,,,,,,,,1113,55.6,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,18.7,56.0
"Block Group 4, Census Tract 9705, Llano County, Texas: Summary level: 150, state:48> county:299> tract:970500> block group:4",82,42,,,,,,,,,,1671,50.0,12.8,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,50.0
"Block Group 1, Census Tract 9706, Llano County, Texas: Summary level: 150, state:48> county:299> tract:970600> block group:1",151,115,,,,,,,,,,851,63.9,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,63.9
"Block Group 2, Census Tract 9703, Llano County, Texas: Summary level: 150, state:48> county:299> tract:970300> block group:2",109,89,,,,,,,,,,970,48.9,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,50.4
