,UNWEIGHTED SAMPLE COUNT OF THE POPULATION,UNWEIGHTED SAMPLE HOUSING UNITS,SEX BY AGE (WHITE ALONE),SEX BY AGE (BLACK OR AFRICAN AMERICAN ALONE),SEX BY AGE (AMERICAN INDIAN AND ALASKA NATIVE ALONE),SEX BY AGE (ASIAN ALONE),SEX BY AGE (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),SEX BY AGE (SOME OTHER RACE ALONE),SEX BY AGE (TWO OR MORE RACES),"SEX BY AGE (WHITE ALONE, NOT HISPANIC OR LATINO)",SEX BY AGE (HISPANIC OR LATINO),SEX BY AGE,MEDIAN AGE BY SEX (WHITE ALONE),MEDIAN AGE BY SEX (BLACK OR AFRICAN AMERICAN ALONE),MEDIAN AGE BY SEX (AMERICAN INDIAN AND ALASKA NATIVE),MEDIAN AGE BY SEX (ASIAN ALONE),MEDIAN AGE BY SEX (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),MEDIAN AGE BY SEX (SOME OTHER RACE ALONE),MEDIAN AGE BY SEX (TWO OR MORE RACES),"MEDIAN AGE BY SEX (WHITE ALONE, NOT HISPANIC OR LATINO)"
"Block Group 2, Census Tract 9502, Andrews County, Texas: Summary level: 150, state:48> county:003> tract:950200> block group:2",41,16,,,,,,,,,,1134,38.5,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,44.3
"Block Group 6, Census Tract 9502, Andrews County, Texas: Summary level: 150, state:48> county:003> tract:950200> block group:6",33,15,,,,,,,,,,663,30.3,-666666666.0,-666666666.0,-666666666.0,-666666666.0,70.1,-666666666.0,37.3
"Block Group 1, Census Tract 9501, Andrews County, Texas: Summary level: 150, state:48> county:003> tract:950100> block group:1",234,92,,,,,,,,,,2160,35.5,-666666666.0,-666666666.0,31.7,-666666666.0,51.3,-666666666.0,39.8
"Block Group 1, Census Tract 9503, Andrews County, Texas: Summary level: 150, state:48> county:003> tract:950300> block group:1",141,48,,,,,,,,,,2092,20.0,66.4,-666666666.0,-666666666.0,-666666666.0,29.7,54.7,24.2
"Block Group 3, Census Tract 9502, Andrews County, Texas: Summary level: 150, state:48> county:003> tract:950200> block group:3",69,25,,,,,,,,,,1738,37.0,-666666666.0,3.1,-666666666.0,-666666666.0,61.7,-666666666.0,44.2
"Block Group 1, Census Tract 9502, Andrews County, Texas: Summary level: 150, state:48> county:003> tract:950200> block group:1",65,28,,,,,,,,,,1582,27.2,22.5,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,59.8
"Block Group 1, Census Tract 9504, Andrews County, Texas: Summary level: 150, state:48> county:003> tract:950400> block group:1",297,115,,,,,,,,,,2985,32.2,26.4,-666666666.0,-666666666.0,-666666666.0,14.8,-666666666.0,36.2
"Block Group 4, Census Tract 9502, Andrews County, Texas: Summary level: 150, state:48> county:003> tract:950200> block group:4",45,19,,,,,,,,,,980,37.1,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,44.4
"Block Group 2, Census Tract 9503, Andrews County, Texas: Summary level: 150, state:48> county:003> tract:950300> block group:2",127,51,,,,,,,,,,1847,26.8,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,13.2,40.7
"Block Group 5, Census Tract 9502, Andrews County, Texas: Summary level: 150, state:48> county:003> tract:950200> block group:5",52,21,,,,,,,,,,911,42.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,57.1
"Block Group 3, Census Tract 9503, Andrews County, Texas: Summary level: 150, state:48> county:003> tract:950300> block group:3",45,19,,,,,,,,,,683,28.7,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,61.1
