,UNWEIGHTED SAMPLE COUNT OF THE POPULATION,UNWEIGHTED SAMPLE HOUSING UNITS,SEX BY AGE (WHITE ALONE),SEX BY AGE (BLACK OR AFRICAN AMERICAN ALONE),SEX BY AGE (AMERICAN INDIAN AND ALASKA NATIVE ALONE),SEX BY AGE (ASIAN ALONE),SEX BY AGE (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),SEX BY AGE (SOME OTHER RACE ALONE),SEX BY AGE (TWO OR MORE RACES),"SEX BY AGE (WHITE ALONE, NOT HISPANIC OR LATINO)",SEX BY AGE (HISPANIC OR LATINO),SEX BY AGE,MEDIAN AGE BY SEX (WHITE ALONE),MEDIAN AGE BY SEX (BLACK OR AFRICAN AMERICAN ALONE),MEDIAN AGE BY SEX (AMERICAN INDIAN AND ALASKA NATIVE),MEDIAN AGE BY SEX (ASIAN ALONE),MEDIAN AGE BY SEX (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),MEDIAN AGE BY SEX (SOME OTHER RACE ALONE),MEDIAN AGE BY SEX (TWO OR MORE RACES),"MEDIAN AGE BY SEX (WHITE ALONE, NOT HISPANIC OR LATINO)"
"Block Group 2, Census Tract 9507, Maverick County, Texas: Summary level: 150, state:48> county:323> tract:950700> block group:2",111,36,,,,,,,,,,2402,25.8,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,38.9,-666666666.0
"Block Group 1, Census Tract 9507, Maverick County, Texas: Summary level: 150, state:48> county:323> tract:950700> block group:1",161,43,,,,,,,,,,2208,41.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,37.3,-666666666.0,46.2
"Block Group 4, Census Tract 9507, Maverick County, Texas: Summary level: 150, state:48> county:323> tract:950700> block group:4",142,40,,,,,,,,,,2541,23.8,-666666666.0,49.7,-666666666.0,-666666666.0,19.1,-666666666.0,25.0
"Block Group 2, Census Tract 9502.04, Maverick County, Texas: Summary level: 150, state:48> county:323> tract:950204> block group:2",147,40,,,,,,,,,,3208,26.8,-666666666.0,-666666666.0,-666666666.0,-666666666.0,23.5,-666666666.0,-666666666.0
"Block Group 2, Census Tract 9502.05, Maverick County, Texas: Summary level: 150, state:48> county:323> tract:950205> block group:2",61,18,,,,,,,,,,1950,24.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,41.6,-666666666.0,-666666666.0
"Block Group 1, Census Tract 9502.05, Maverick County, Texas: Summary level: 150, state:48> county:323> tract:950205> block group:1",119,43,,,,,,,,,,3415,26.4,-666666666.0,-666666666.0,-666666666.0,-666666666.0,36.9,-666666666.0,-666666666.0
"Block Group 3, Census Tract 9503, Maverick County, Texas: Summary level: 150, state:48> county:323> tract:950300> block group:3",97,33,,,,,,,,,,1951,42.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,14.3,-666666666.0,42.4
"Block Group 4, Census Tract 9506.02, Maverick County, Texas: Summary level: 150, state:48> county:323> tract:950602> block group:4",94,37,,,,,,,,,,1242,38.2,-666666666.0,-666666666.0,-666666666.0,-666666666.0,46.3,-666666666.0,-666666666.0
"Block Group 3, Census Tract 9505, Maverick County, Texas: Summary level: 150, state:48> county:323> tract:950500> block group:3",75,34,,,,,,,,,,994,28.7,-666666666.0,-666666666.0,-666666666.0,-666666666.0,59.7,-666666666.0,-666666666.0
"Block Group 2, Census Tract 9505, Maverick County, Texas: Summary level: 150, state:48> county:323> tract:950500> block group:2",103,37,,,,,,,,,,1503,23.9,-666666666.0,-666666666.0,-666666666.0,-666666666.0,58.2,-666666666.0,48.9
