,UNWEIGHTED SAMPLE COUNT OF THE POPULATION,UNWEIGHTED SAMPLE HOUSING UNITS,SEX BY AGE (WHITE ALONE),SEX BY AGE (BLACK OR AFRICAN AMERICAN ALONE),SEX BY AGE (AMERICAN INDIAN AND ALASKA NATIVE ALONE),SEX BY AGE (ASIAN ALONE),SEX BY AGE (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),SEX BY AGE (SOME OTHER RACE ALONE),SEX BY AGE (TWO OR MORE RACES),"SEX BY AGE (WHITE ALONE, NOT HISPANIC OR LATINO)",SEX BY AGE (HISPANIC OR LATINO),SEX BY AGE,MEDIAN AGE BY SEX (WHITE ALONE),MEDIAN AGE BY SEX (BLACK OR AFRICAN AMERICAN ALONE),MEDIAN AGE BY SEX (AMERICAN INDIAN AND ALASKA NATIVE),MEDIAN AGE BY SEX (ASIAN ALONE),MEDIAN AGE BY SEX (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),MEDIAN AGE BY SEX (SOME OTHER RACE ALONE),MEDIAN AGE BY SEX (TWO OR MORE RACES),"MEDIAN AGE BY SEX (WHITE ALONE, NOT HISPANIC OR LATINO)"
"Block Group 4, Census Tract 9602.02, Atascosa County, Texas: Summary level: 150, state:48> county:013> tract:960202> block group:4",100,37,,,,,,,,,,2600,28.6,-666666666.0,-666666666.0,-666666666.0,-666666666.0,13.5,16.0,40.6
"Block Group 2, Census Tract 9605, Atascosa County, Texas: Summary level: 150, state:48> county:013> tract:960500> block group:2",149,66,,,,,,,,,,1412,44.4,-666666666.0,-666666666.0,-666666666.0,-666666666.0,52.9,56.0,51.9
"Block Group 1, Census Tract 9605, Atascosa County, Texas: Summary level: 150, state:48> county:013> tract:960500> block group:1",137,59,,,,,,,,,,1427,38.4,-666666666.0,-666666666.0,-666666666.0,-666666666.0,66.2,26.8,48.6
"Block Group 4, Census Tract 9606, Atascosa County, Texas: Summary level: 150, state:48> county:013> tract:960600> block group:4",146,67,,,,,,,,,,809,45.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,20.5,-666666666.0,45.4
"Block Group 1, Census Tract 9602.01, Atascosa County, Texas: Summary level: 150, state:48> county:013> tract:960201> block group:1",99,37,,,,,,,,,,1244,49.1,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,37.1,47.0
"Block Group 1, Census Tract 9604.02, Atascosa County, Texas: Summary level: 150, state:48> county:013> tract:960402> block group:1",21,6,,,,,,,,,,446,40.3,34.6,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,53.9
"Block Group 2, Census Tract 9602.01, Atascosa County, Texas: Summary level: 150, state:48> county:013> tract:960201> block group:2",131,54,,,,,,,,,,1553,41.4,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,42.1,52.7
"Block Group 2, Census Tract 9603, Atascosa County, Texas: Summary level: 150, state:48> county:013> tract:960300> block group:2",124,55,,,,,,,,,,1808,44.1,-666666666.0,-666666666.0,-666666666.0,-666666666.0,17.9,-666666666.0,45.5
"Block Group 2, Census Tract 9604.02, Atascosa County, Texas: Summary level: 150, state:48> county:013> tract:960402> block group:2",121,50,,,,,,,,,,2476,47.8,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,53.3
"Block Group 3, Census Tract 9604.02, Atascosa County, Texas: Summary level: 150, state:48> county:013> tract:960402> block group:3",18,8,,,,,,,,,,308,62.1,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,66.4
