,UNWEIGHTED SAMPLE COUNT OF THE POPULATION,UNWEIGHTED SAMPLE HOUSING UNITS,SEX BY AGE (WHITE ALONE),SEX BY AGE (BLACK OR AFRICAN AMERICAN ALONE),SEX BY AGE (AMERICAN INDIAN AND ALASKA NATIVE ALONE),SEX BY AGE (ASIAN ALONE),SEX BY AGE (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),SEX BY AGE (SOME OTHER RACE ALONE),SEX BY AGE (TWO OR MORE RACES),"SEX BY AGE (WHITE ALONE, NOT HISPANIC OR LATINO)",SEX BY AGE (HISPANIC OR LATINO),SEX BY AGE,MEDIAN AGE BY SEX (WHITE ALONE),MEDIAN AGE BY SEX (BLACK OR AFRICAN AMERICAN ALONE),MEDIAN AGE BY SEX (AMERICAN INDIAN AND ALASKA NATIVE),MEDIAN AGE BY SEX (ASIAN ALONE),MEDIAN AGE BY SEX (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),MEDIAN AGE BY SEX (SOME OTHER RACE ALONE),MEDIAN AGE BY SEX (TWO OR MORE RACES),"MEDIAN AGE BY SEX (WHITE ALONE, NOT HISPANIC OR LATINO)"
"Block Group 1, Census Tract 9505, Floyd County, Texas: Summary level: 150, state:48> county:153> tract:950500> block group:1",87,44,,,,,,,,,,526,38.5,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,44.9
"Block Group 2, Census Tract 9506, Floyd County, Texas: Summary level: 150, state:48> county:153> tract:950600> block group:2",60,34,,,,,,,,,,319,61.5,57.1,-666666666.0,-666666666.0,-666666666.0,51.7,-666666666.0,63.7
"Block Group 1, Census Tract 9506, Floyd County, Texas: Summary level: 150, state:48> county:153> tract:950600> block group:1",38,27,,,,,,,,,,348,42.1,32.5,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,14.7
"Block Group 3, Census Tract 9506, Floyd County, Texas: Summary level: 150, state:48> county:153> tract:950600> block group:3",112,50,,,,,,,,,,853,36.8,25.3,-666666666.0,-666666666.0,-666666666.0,-666666666.0,13.6,54.1
"Block Group 2, Census Tract 9505, Floyd County, Texas: Summary level: 150, state:48> county:153> tract:950500> block group:2",134,55,,,,,,,,,,796,32.5,77.3,-666666666.0,-666666666.0,-666666666.0,61.2,-666666666.0,66.5
"Block Group 3, Census Tract 9505, Floyd County, Texas: Summary level: 150, state:48> county:153> tract:950500> block group:3",175,84,,,,,,,,,,1146,36.3,18.7,-666666666.0,-666666666.0,-666666666.0,62.9,21.0,47.8
"Block Group 4, Census Tract 9506, Floyd County, Texas: Summary level: 150, state:48> county:153> tract:950600> block group:4",178,73,,,,,,,,,,1589,28.0,14.9,-666666666.0,-666666666.0,-666666666.0,26.7,-666666666.0,67.3
"Block Group 5, Census Tract 9506, Floyd County, Texas: Summary level: 150, state:48> county:153> tract:950600> block group:5",58,29,,,,,,,,,,601,54.1,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,54.1
