,UNWEIGHTED SAMPLE COUNT OF THE POPULATION,UNWEIGHTED SAMPLE HOUSING UNITS,SEX BY AGE (WHITE ALONE),SEX BY AGE (BLACK OR AFRICAN AMERICAN ALONE),SEX BY AGE (AMERICAN INDIAN AND ALASKA NATIVE ALONE),SEX BY AGE (ASIAN ALONE),SEX BY AGE (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),SEX BY AGE (SOME OTHER RACE ALONE),SEX BY AGE (TWO OR MORE RACES),"SEX BY AGE (WHITE ALONE, NOT HISPANIC OR LATINO)",SEX BY AGE (HISPANIC OR LATINO),SEX BY AGE,MEDIAN AGE BY SEX (WHITE ALONE),MEDIAN AGE BY SEX (BLACK OR AFRICAN AMERICAN ALONE),MEDIAN AGE BY SEX (AMERICAN INDIAN AND ALASKA NATIVE),MEDIAN AGE BY SEX (ASIAN ALONE),MEDIAN AGE BY SEX (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),MEDIAN AGE BY SEX (SOME OTHER RACE ALONE),MEDIAN AGE BY SEX (TWO OR MORE RACES),"MEDIAN AGE BY SEX (WHITE ALONE, NOT HISPANIC OR LATINO)"
"Block Group 1, Census Tract 5, Gonzales County, Texas: Summary level: 150, state:48> county:177> tract:000500> block group:1",75,42,,,,,,,,,,944,53.2,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,54.6
"Block Group 3, Census Tract 5, Gonzales County, Texas: Summary level: 150, state:48> county:177> tract:000500> block group:3",197,83,,,,,,,,,,1736,23.6,-666666666.0,-666666666.0,-666666666.0,-666666666.0,31.9,17.6,39.8
"Block Group 2, Census Tract 6, Gonzales County, Texas: Summary level: 150, state:48> county:177> tract:000600> block group:2",200,102,,,,,,,,,,993,50.5,61.3,-666666666.0,-666666666.0,-666666666.0,26.8,23.5,59.3
"Block Group 1, Census Tract 1, Gonzales County, Texas: Summary level: 150, state:48> county:177> tract:000100> block group:1",120,51,,,,,,,,,,1587,39.5,58.3,-666666666.0,-666666666.0,-666666666.0,18.1,-666666666.0,36.8
"Block Group 2, Census Tract 4, Gonzales County, Texas: Summary level: 150, state:48> county:177> tract:000400> block group:2",66,35,,,,,,,,,,767,55.1,-666666666.0,-666666666.0,-666666666.0,-666666666.0,24.2,-666666666.0,56.6
"Block Group 1, Census Tract 4, Gonzales County, Texas: Summary level: 150, state:48> county:177> tract:000400> block group:1",148,54,,,,,,,,,,1242,39.8,58.3,-666666666.0,-666666666.0,-666666666.0,25.0,21.6,44.6
"Block Group 1, Census Tract 3, Gonzales County, Texas: Summary level: 150, state:48> county:177> tract:000300> block group:1",66,28,,,,,,,,,,1037,46.5,43.2,-666666666.0,-666666666.0,-666666666.0,12.9,-666666666.0,55.6
"Block Group 4, Census Tract 3, Gonzales County, Texas: Summary level: 150, state:48> county:177> tract:000300> block group:4",33,17,,,,,,,,,,560,66.4,-666666666.0,-666666666.0,-666666666.0,-666666666.0,37.4,-666666666.0,-666666666.0
"Block Group 3, Census Tract 2, Gonzales County, Texas: Summary level: 150, state:48> county:177> tract:000200> block group:3",209,84,,,,,,,,,,2307,43.6,31.6,-666666666.0,-666666666.0,-666666666.0,25.2,21.0,52.3
"Block Group 2, Census Tract 2, Gonzales County, Texas: Summary level: 150, state:48> county:177> tract:000200> block group:2",67,44,,,,,,,,,,963,51.8,72.0,-666666666.0,-666666666.0,-666666666.0,31.8,20.8,51.3
"Block Group 2, Census Tract 5, Gonzales County, Texas: Summary level: 150, state:48> county:177> tract:000500> block group:2",107,43,,,,,,,,,,1239,42.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,18.9,-666666666.0,62.9
"Block Group 1, Census Tract 6, Gonzales County, Texas: Summary level: 150, state:48> county:177> tract:000600> block group:1",175,90,,,,,,,,,,1382,56.3,-666666666.0,-666666666.0,-666666666.0,-666666666.0,26.3,19.0,56.6
"Block Group 2, Census Tract 1, Gonzales County, Texas: Summary level: 150, state:48> county:177> tract:000100> block group:2",251,142,,,,,,,,,,1804,53.7,39.0,24.0,-666666666.0,-666666666.0,39.1,15.7,54.1
"Block Group 2, Census Tract 3, Gonzales County, Texas: Summary level: 150, state:48> county:177> tract:000300> block group:2",78,34,,,,,,,,,,981,53.8,21.7,-666666666.0,-666666666.0,-666666666.0,26.8,-666666666.0,53.4
"Block Group 3, Census Tract 3, Gonzales County, Texas: Summary level: 150, state:48> county:177> tract:000300> block group:3",83,30,,,,,,,,,,1088,33.2,15.0,-666666666.0,-666666666.0,-666666666.0,22.6,-666666666.0,34.0
"Block Group 1, Census Tract 2, Gonzales County, Texas: Summary level: 150, state:48> county:177> tract:000200> block group:1",118,61,,,,,,,,,,1542,52.2,74.1,-666666666.0,-666666666.0,-666666666.0,33.2,-666666666.0,52.7
