,UNWEIGHTED SAMPLE COUNT OF THE POPULATION,UNWEIGHTED SAMPLE HOUSING UNITS,SEX BY AGE (WHITE ALONE),SEX BY AGE (BLACK OR AFRICAN AMERICAN ALONE),SEX BY AGE (AMERICAN INDIAN AND ALASKA NATIVE ALONE),SEX BY AGE (ASIAN ALONE),SEX BY AGE (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),SEX BY AGE (SOME OTHER RACE ALONE),SEX BY AGE (TWO OR MORE RACES),"SEX BY AGE (WHITE ALONE, NOT HISPANIC OR LATINO)",SEX BY AGE (HISPANIC OR LATINO),SEX BY AGE,MEDIAN AGE BY SEX (WHITE ALONE),MEDIAN AGE BY SEX (BLACK OR AFRICAN AMERICAN ALONE),MEDIAN AGE BY SEX (AMERICAN INDIAN AND ALASKA NATIVE),MEDIAN AGE BY SEX (ASIAN ALONE),MEDIAN AGE BY SEX (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),MEDIAN AGE BY SEX (SOME OTHER RACE ALONE),MEDIAN AGE BY SEX (TWO OR MORE RACES),"MEDIAN AGE BY SEX (WHITE ALONE, NOT HISPANIC OR LATINO)"
"Block Group 1, Census Tract 9603.01, Kerr County, Texas: Summary level: 150, state:48> county:265> tract:960301> block group:1",93,48,,,,,,,,,,695,56.1,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,56.6
"Block Group 2, Census Tract 9603.01, Kerr County, Texas: Summary level: 150, state:48> county:265> tract:960301> block group:2",183,109,,,,,,,,,,3078,33.8,-666666666.0,-666666666.0,-666666666.0,-666666666.0,38.5,-666666666.0,52.9
"Block Group 3, Census Tract 9604.02, Kerr County, Texas: Summary level: 150, state:48> county:265> tract:960402> block group:3",28,12,,,,,,,,,,670,51.5,-666666666.0,-666666666.0,33.6,-666666666.0,-666666666.0,-666666666.0,51.8
"Block Group 1, Census Tract 9604.02, Kerr County, Texas: Summary level: 150, state:48> county:265> tract:960402> block group:1",83,43,,,,,,,,,,1950,54.9,53.5,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,62.8
"Block Group 2, Census Tract 9604.02, Kerr County, Texas: Summary level: 150, state:48> county:265> tract:960402> block group:2",164,72,,,,,,,,,,3051,50.2,59.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,51.5
"Block Group 2, Census Tract 9603.02, Kerr County, Texas: Summary level: 150, state:48> county:265> tract:960302> block group:2",114,80,,,,,,,,,,1523,63.9,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,65.9
"Block Group 1, Census Tract 9603.02, Kerr County, Texas: Summary level: 150, state:48> county:265> tract:960302> block group:1",64,49,,,,,,,,,,1025,51.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,15.5,14.8,54.2
"Block Group 1, Census Tract 9602, Kerr County, Texas: Summary level: 150, state:48> county:265> tract:960200> block group:1",124,59,,,,,,,,,,1275,53.6,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,46.1,59.5
"Block Group 3, Census Tract 9601, Kerr County, Texas: Summary level: 150, state:48> county:265> tract:960100> block group:3",133,64,,,,,,,,,,2768,52.3,-666666666.0,-666666666.0,-666666666.0,-666666666.0,43.9,-666666666.0,53.3
"Block Group 3, Census Tract 9603.01, Kerr County, Texas: Summary level: 150, state:48> county:265> tract:960301> block group:3",58,26,,,,,,,,,,868,36.6,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,41.4
"Block Group 2, Census Tract 9608, Kerr County, Texas: Summary level: 150, state:48> county:265> tract:960800> block group:2",73,37,,,,,,,,,,1052,61.9,71.2,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,62.0
