,UNWEIGHTED SAMPLE COUNT OF THE POPULATION,UNWEIGHTED SAMPLE HOUSING UNITS,SEX BY AGE (WHITE ALONE),SEX BY AGE (BLACK OR AFRICAN AMERICAN ALONE),SEX BY AGE (AMERICAN INDIAN AND ALASKA NATIVE ALONE),SEX BY AGE (ASIAN ALONE),SEX BY AGE (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),SEX BY AGE (SOME OTHER RACE ALONE),SEX BY AGE (TWO OR MORE RACES),"SEX BY AGE (WHITE ALONE, NOT HISPANIC OR LATINO)",SEX BY AGE (HISPANIC OR LATINO),SEX BY AGE,MEDIAN AGE BY SEX (WHITE ALONE),MEDIAN AGE BY SEX (BLACK OR AFRICAN AMERICAN ALONE),MEDIAN AGE BY SEX (AMERICAN INDIAN AND ALASKA NATIVE),MEDIAN AGE BY SEX (ASIAN ALONE),MEDIAN AGE BY SEX (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),MEDIAN AGE BY SEX (SOME OTHER RACE ALONE),MEDIAN AGE BY SEX (TWO OR MORE RACES),"MEDIAN AGE BY SEX (WHITE ALONE, NOT HISPANIC OR LATINO)"
"Block Group 1, Census Tract 222, Bell County, Texas: Summary level: 150, state:48> county:027> tract:022200> block group:1",59,27,,,,,,,,,,821,35.8,30.4,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,45.2
"Block Group 3, Census Tract 222, Bell County, Texas: Summary level: 150, state:48> county:027> tract:022200> block group:3",78,45,,,,,,,,,,1004,32.0,25.1,-666666666.0,-666666666.0,-666666666.0,-666666666.0,5.2,25.6
"Block Group 4, Census Tract 223, Bell County, Texas: Summary level: 150, state:48> county:027> tract:022300> block group:4",84,39,,,,,,,,,,758,50.9,48.6,-666666666.0,60.8,-666666666.0,8.5,22.8,38.4
"Block Group 1, Census Tract 223, Bell County, Texas: Summary level: 150, state:48> county:027> tract:022300> block group:1",90,44,,,,,,,,,,1304,26.3,15.4,-666666666.0,-666666666.0,-666666666.0,30.7,-666666666.0,29.7
"Block Group 3, Census Tract 223, Bell County, Texas: Summary level: 150, state:48> county:027> tract:022300> block group:3",75,39,,,,,,,,,,1046,28.9,10.8,-666666666.0,-666666666.0,-666666666.0,22.7,27.2,35.9
"Block Group 3, Census Tract 202.02, Bell County, Texas: Summary level: 150, state:48> county:027> tract:020202> block group:3",45,23,,,,,,,,,,912,36.3,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,36.3
"Block Group 1, Census Tract 204.02, Bell County, Texas: Summary level: 150, state:48> county:027> tract:020402> block group:1",229,99,,,,,,,,,,2160,42.1,40.5,-666666666.0,-666666666.0,-666666666.0,11.1,19.1,48.2
"Block Group 3, Census Tract 213.01, Bell County, Texas: Summary level: 150, state:48> county:027> tract:021301> block group:3",111,60,,,,,,,,,,1965,50.9,16.6,-666666666.0,48.8,-666666666.0,-666666666.0,-666666666.0,62.5
"Block Group 3, Census Tract 233, Bell County, Texas: Summary level: 150, state:48> county:027> tract:023300> block group:3",166,66,,,,,,,,,,3535,31.3,36.6,12.8,-666666666.0,-666666666.0,-666666666.0,22.7,31.3
"Block Group 2, Census Tract 213.03, Bell County, Texas: Summary level: 150, state:48> county:027> tract:021303> block group:2",117,40,,,,,,,,,,2024,39.8,25.4,-666666666.0,29.2,-666666666.0,-666666666.0,9.4,45.3
"Block Group 2, Census Tract 219.04, Bell County, Texas: Summary level: 150, state:48> county:027> tract:021904> block group:2",70,30,,,,,,,,,,1684,36.5,35.2,-666666666.0,60.5,-666666666.0,-666666666.0,-666666666.0,39.6
"Block Group 5, Census Tract 226, Bell County, Texas: Summary level: 150, state:48> county:027> tract:022600> block group:5",64,40,,,,,,,,,,1092,37.7,21.9,-666666666.0,-666666666.0,-666666666.0,21.4,4.9,39.9
"Block Group 2, Census Tract 219.01, Bell County, Texas: Summary level: 150, state:48> county:027> tract:021901> block group:2",61,28,,,,,,,,,,697,57.2,48.4,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,53.9
"Block Group 4, Census Tract 219.01, Bell County, Texas: Summary level: 150, state:48> county:027> tract:021901> block group:4",85,39,,,,,,,,,,1312,41.0,35.4,-666666666.0,-666666666.0,-666666666.0,33.3,19.7,48.2
"Block Group 3, Census Tract 226, Bell County, Texas: Summary level: 150, state:48> county:027> tract:022600> block group:3",40,28,,,,,,,,,,527,35.6,34.1,-666666666.0,-666666666.0,-666666666.0,63.7,-666666666.0,43.7
"Block Group 1, Census Tract 226, Bell County, Texas: Summary level: 150, state:48> county:027> tract:022600> block group:1",84,46,,,,,,,,,,1362,37.2,42.7,-666666666.0,38.3,-666666666.0,26.0,7.4,40.2
"Block Group 2, Census Tract 234.02, Bell County, Texas: Summary level: 150, state:48> county:027> tract:023402> block group:2",182,89,,,,,,,,,,1099,42.6,77.3,-666666666.0,-666666666.0,-666666666.0,50.9,-666666666.0,47.3
"Block Group 3, Census Tract 234.02, Bell County, Texas: Summary level: 150, state:48> county:027> tract:023402> block group:3",147,61,,,,,,,,,,1096,37.6,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,40.5
"Block Group 3, Census Tract 216.01, Bell County, Texas: Summary level: 150, state:48> county:027> tract:021601> block group:3",59,25,,,,,,,,,,870,23.8,17.1,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,48.2
"Block Group 1, Census Tract 216.01, Bell County, Texas: Summary level: 150, state:48> county:027> tract:021601> block group:1",102,40,,,,,,,,,,1454,34.3,12.7,-666666666.0,-666666666.0,-666666666.0,-666666666.0,11.6,34.8
"Block Group 4, Census Tract 216.01, Bell County, Texas: Summary level: 150, state:48> county:027> tract:021601> block group:4",115,41,,,,,,,,,,1624,27.2,40.2,-666666666.0,-666666666.0,-666666666.0,59.2,-666666666.0,40.4
