,UNWEIGHTED SAMPLE COUNT OF THE POPULATION,UNWEIGHTED SAMPLE HOUSING UNITS,SEX BY AGE (WHITE ALONE),SEX BY AGE (BLACK OR AFRICAN AMERICAN ALONE),SEX BY AGE (AMERICAN INDIAN AND ALASKA NATIVE ALONE),SEX BY AGE (ASIAN ALONE),SEX BY AGE (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),SEX BY AGE (SOME OTHER RACE ALONE),SEX BY AGE (TWO OR MORE RACES),"SEX BY AGE (WHITE ALONE, NOT HISPANIC OR LATINO)",SEX BY AGE (HISPANIC OR LATINO),SEX BY AGE,MEDIAN AGE BY SEX (WHITE ALONE),MEDIAN AGE BY SEX (BLACK OR AFRICAN AMERICAN ALONE),MEDIAN AGE BY SEX (AMERICAN INDIAN AND ALASKA NATIVE),MEDIAN AGE BY SEX (ASIAN ALONE),MEDIAN AGE BY SEX (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),MEDIAN AGE BY SEX (SOME OTHER RACE ALONE),MEDIAN AGE BY SEX (TWO OR MORE RACES),"MEDIAN AGE BY SEX (WHITE ALONE, NOT HISPANIC OR LATINO)"
"Block Group 2, Census Tract 9502, Coke County, Texas: Summary level: 150, state:48> county:081> tract:950200> block group:2",132,131,,,,,,,,,,583,57.4,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,59.0
"Block Group 2, Census Tract 9501, Coke County, Texas: Summary level: 150, state:48> county:081> tract:950100> block group:2",155,76,,,,,,,,,,940,43.4,16.4,-666666666.0,-666666666.0,-666666666.0,15.6,-666666666.0,46.2
"Block Group 1, Census Tract 9502, Coke County, Texas: Summary level: 150, state:48> county:081> tract:950200> block group:1",163,97,,,,,,,,,,1000,37.0,-666666666.0,58.1,-666666666.0,-666666666.0,48.3,-666666666.0,48.5
"Block Group 1, Census Tract 9501, Coke County, Texas: Summary level: 150, state:48> county:081> tract:950100> block group:1",130,132,,,,,,,,,,715,55.7,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,55.7
