County,Year,Total population,Children in foster care,Children ages 0 to 17 living with grandparents,Children ages 0 to 17 living in single parent families,Average ACT composite scores,Average daily membership of public schools,Children ages 3 to 21 enrolled in special education in public schools,Average expenditures per student in public schools,Black or African American,Asian and Native Hawaiian and other Pacific Islander,White,American Indian and Alaska Native,Hispanic Origin of Any Race,Children in foster care (percent),Children ages 0 to 17 living with grandparents (percent),Children ages 0 to 17 living in single parent families (percent),Four-year high school cohort graduation rate (percent),Children ages 3 to 21 enrolled in special education in public schools (percent),Black or African American (percent),Asian and Native Hawaiian and other Pacific Islander (percent),White (percent),American Indian and Alaska Native (percent),Hispanic Origin of Any Race (percent),College English (percent),All Four Subject Areas (percent),College Science (percent),College Math (percent),College Reading (percent),TAXVAL (per pupil),GFLEVY (per pupil),Tuition (per pupil),Misc (per pupil),SpReserve (per pupil),Building (per pupil),Sinking (per pupil),TotalLevy (per pupil),LOCREV (per pupil),CNTYREV (per pupil),STREV (per pupil),FEDREV (per pupil),OTHREV (per pupil),TOTREV (per pupil),Salaries and Benefits for Instructors (per pupil),Salaries and Benefits for Instructional Support Staff (per pupil),OTHINS (per pupil),School Admin (per pupil),General Admin (per pupil),OMOP (per pupil),STTRANS (per pupil),Capital Projects (per pupil),EXTRC (per pupil),AOEXP (per pupil),Total Expenditures (per pupil),Ending Balance (per pupil),DENPK,DENK,DEN16,DEN78,DEN912,DENK12,Total Students Enrolled,ADMPK,ADMK,ADM16,ADM78,ADM912,ADMPK12,TAXVAL,GFLEVY,Tuition,Misc,SpReserve,Building,Sinking,TotalLevy,LOCREV,CNTYREV,STREV,FEDREV,OTHREV,TOTREV,Salaries and Benefits for Instructors,Salaries and Benefits for Instructional Support Staff,OTHINS,School Admin,General Admin,OMOP,STTRANS,Capital Projects,EXTRC,AOEXP,Total Expenditures,Ending Balance,Students Enrolled / Population
Billings,1980,,,,13.0,,,,,,,,,,,,0.0364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Billings,1990,1108.0,,15.0,12.0,,,,,,,,,,,0.0412,0.033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Billings,1991,1138.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Billings,1992,1166.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Billings,1993,1161.0,,,,,145.51,12,11680.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Billings,1994,1151.0,,,,,138.29,10,12436.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Billings,1995,1160.0,,,,,128.55,16,13566.46,,,,,,,,,,0.13699999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Billings,1996,1133.0,,,,,,16,,,,,,,,,,,0.1429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Billings,1997,1102.0,,,,,114.94,15,10729.01,,,,,,,,,,0.1415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Billings,1998,1068.0,,,,,107.21,13,10869.32,,,,,,,,,,0.1215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Billings,1999,1066.0,,,,,109.7,12,11873.26,,,,,,,,,,0.129,,,,,,,,,,,46767.10753,0.0,0.0,0.0,0.0,0.0,0.0,0.43655914,4862.150538,4509.0860219999995,176.26881719999997,4829.516129,317.8494624,14694.870969999998,7169.688172,405.8709677,2229.021505,493.18279569999993,1125.935484,2581.645161,2644.354839,30.10752688,146.19354840000003,3904.8602149999997,20730.86022,54005.19355,0.0,4.0,67.0,22.0,0.0,93.0,93.0,0.0,14.56,66.09,29.05,0.0,109.7,4349341.0,0.0,0.0,0.0,0.0,0.0,0.0,40.6,452180.0,419345.0,16393.0,449145.0,29560.0,1366623.0,666781.0,37746.0,207299.0,45866.0,104712.0,240093.0,245925.0,2800.0,13596.0,363152.0,1927970.0,5022483.0,1.85e-05
Billings,2000,888.0,0,3.0,11.0,,90.22,10,13464.27,0.0,0.0,228.0,0.0,1.0,0.0,0.0136,0.0498,,0.1266,0.0,0.0,0.97854,0.0,0.0042899999999999995,,,,,,57358.44304,0.515822785,0.0,0.0,0.0,0.0,0.0,0.515822785,3432.8537969999998,6448.147089,247.13569619999998,4377.7060759999995,234.176962,14740.01962,8097.684304,214.27670890000002,2100.900506,666.6329114,1365.622911,2931.417595,3330.372658,0.0,165.1624051,5155.49519,24027.56519,54288.1862,0.0,6.0,56.0,17.0,0.0,79.0,79.0,0.0,4.0,65.5,20.72,0.0,90.22,4531317.0,40.75,0.0,0.0,0.0,0.0,0.0,40.75,271195.45,509403.62,19523.72,345838.78,18499.98,1164461.55,639717.06,16927.86,165971.14,52664.0,107884.21,231581.99,263099.44,0.0,13047.83,407284.12,1898177.65,4288766.71,1.84e-05
Billings,2001,883.0,1,,,,77.72,8,15353.12,0.0,0.0,221.0,0.0,1.0,0.0043,,,,0.1096,0.0,0.0,1.0,0.0,0.004520000000000001,,,,,,63408.123289999996,0.0,0.546575342,0.0,0.0,0.0,0.0,0.546575342,6623.765205,9138.534384,503.3169863,7352.217945,322.09136989999996,23939.925890000002,8107.139178,577.9709588999999,2223.529726,645.8884932,1634.929315,3156.360685,3829.2352049999995,0.0,198.49876709999998,4713.567671,25087.12,57603.03479,0.0,4.0,52.0,17.0,0.0,73.0,73.0,0.0,6.0,55.4,16.32,0.0,77.72,4628793.0,0.0,39.9,0.0,0.0,0.0,0.0,39.9,483534.86,667113.01,36742.14,536711.91,23512.67,1747614.59,591821.16,42191.88,162317.67,47149.86,119349.84,230414.33,279534.17,0.0,14490.41,344090.44,1831359.76,4205021.54,1.74e-05
Billings,2002,860.0,0,,,,73.84,LNE,15199.33,0.0,0.0,207.0,0.0,1.0,0.0,,,,,0.0,0.0,1.0,0.0,0.00483,,,,,,66666.32877000001,0.522191781,0.0,0.0,0.0,0.0,0.0,0.522191781,5699.41274,8881.506027,488.2017808,6936.926575,542.2532877,22548.30041,7498.013698999999,649.6290411,2012.387945,551.4642466,1598.041233,3064.68726,3894.6238359999998,74.76643836,159.7454795,4640.820685000001,24144.17986,56007.15534,0.0,9.0,48.0,16.0,0.0,73.0,73.0,0.0,5.58,51.98,16.28,0.0,73.84,4866642.0,38.12,0.0,0.0,0.0,0.0,0.0,38.12,416057.13,648349.94,35638.73,506395.64,39584.49,1646025.93,547355.0,47422.92,146904.32,40256.89,116657.01,223722.17,284307.54,5457.95,11661.42,338779.91,1762525.13,4088522.34,1.7899999999999998e-05
Billings,2003,830.0,0,,,,74.5,8,15661.02,0.0,0.0,189.0,0.0,0.0,0.0,,,,0.1053,0.0,0.0,1.0,0.0,0.0,,,,,,62733.592110000005,0.547763158,0.0,0.0,0.0,0.0,0.0,0.547763158,5585.161842,9622.511711,89.31947368,5252.237368,264.2084211,20813.43882,7373.507237000001,282.6640789,1957.433553,534.7669737,1869.517237,3334.035921,3734.005395,21.68907895,110.4403947,4814.4875,24032.54737,50577.23803,0.0,5.0,58.0,13.0,0.0,76.0,76.0,0.0,10.5,48.0,16.0,0.0,74.5,4767753.0,41.63,0.0,0.0,0.0,0.0,0.0,41.63,424472.3,731310.89,6788.28,399170.04,20079.84,1581821.35,560386.55,21482.47,148764.95,40642.29,142083.31,253386.73,283784.41,1648.37,8393.47,365901.05,1826473.6,3843870.09,1.98e-05
Billings,2004,804.0,0,,,,71.36,10,17289.51,0.0,0.0,173.0,0.0,0.0,0.0,,,,0.1786,0.0,0.0,1.0,0.0,0.0,,,,,,90051.53571,0.0,0.7082142859999999,0.0,0.0,0.0,0.0,0.7082142859999999,7616.243214,13401.90054,729.4121428999999,8831.685714,27.23214286,30606.47375,10494.489290000001,970.6842857,2536.447857,735.7283928999999,2524.434286,4769.997679,5352.343214,127.0021429,125.4433929,6551.29,34187.860539999994,65059.150539999995,0.0,3.0,39.0,14.0,0.0,56.0,56.0,0.0,4.87,53.49,13.0,0.0,71.36,5042886.0,0.0,39.66,0.0,0.0,0.0,0.0,39.66,426509.62,750506.43,40847.08,494574.4,1525.0,1713962.53,587691.4,54358.32,142041.08,41200.79,141368.32,267119.87,299731.22,7112.12,7024.83,366872.24,1914520.19,3643312.43,1.5399999999999998e-05
Billings,2005,788.0,0,,,,54.46,9,21351.86,0.0,1.0,151.0,0.0,0.0,0.0,,,,0.18,0.0,0.00658,0.9934200000000001,0.0,0.0,,,,,,99769.92,0.0,0.8018,0.0,0.0,0.0,0.0,0.8018,5054.0062,16417.7342,425.2156,5735.6246,205.0828,27837.6634,11702.8786,642.7654,2656.34,845.0889999999999,2729.3422,4680.031,5449.7408,0.0,102.6896,6810.8468,35619.7234,65084.1886,0.0,5.0,31.0,14.0,0.0,50.0,50.0,0.0,3.51,37.3,13.65,0.0,54.46,4988496.0,0.0,40.09,0.0,0.0,0.0,0.0,40.09,252700.31,820886.71,21260.78,286781.23,10254.14,1391883.17,585143.93,32138.27,132817.0,42254.45,136467.11,234001.55,272487.04,0.0,5134.48,340542.34,1780986.17,3254209.43,1.5399999999999998e-05
Billings,2006,759.0,0,,,,50.74,8,21916.14,0.0,1.0,145.0,0.0,0.0,0.0,,,,0.1667,0.0,0.00685,0.99315,0.0,0.0,,,,,,107161.2708,0.0,0.70875,0.0,0.0,0.0,0.0,0.70875,6918.3125,20281.492290000002,8.586458333,7668.42625,34.0625,34910.8875,11711.95833,725.444375,2404.207292,720.956875,2770.4608329999996,4834.162917000001,5972.152083,84.99625,224.72125,6626.57,36075.63021,66631.28708,0.0,5.0,33.0,10.0,0.0,48.0,48.0,0.0,6.3,30.89,13.55,0.0,50.74,5143741.0,0.0,34.02,0.0,0.0,0.0,0.0,34.02,332079.0,973511.63,412.15,368084.46,1635.0,1675722.6,562174.0,34821.33,115401.95,34605.93,132982.12,232039.82,286663.3,4079.82,10786.62,318075.36,1731630.25,3198301.78,1.4999999999999999e-05
Billings,2007,785.0,0,,,,47.13,8,25628.72,0.0,1.0,152.0,0.0,0.0,0.0,,,,0.1739,0.0,0.006540000000000001,0.99346,0.0,0.0,,,,,,119093.3696,0.0,0.297608696,0.0,0.0,0.0,0.0,0.297608696,7469.502173999999,24359.40196,72.31760870000001,8360.37,45.96456522,40307.5563,12889.041959999999,763.7984782999999,3208.627609,1124.069348,3189.587609,5083.173043,5285.165,0.0,294.3813043,6723.627609,38561.47196,71274.38391,0.0,6.0,34.0,6.0,0.0,46.0,46.0,0.0,4.93,33.08,9.12,0.0,47.13,5478295.0,0.0,13.69,0.0,0.0,0.0,0.0,13.69,343597.1,1120532.49,3326.61,384577.02,2114.37,1854147.59,592895.93,35134.73,147596.87,51707.19,146721.03,233825.96,243117.59,0.0,13541.54,309286.87,1773827.71,3278621.66,1.4000000000000001e-05
Billings,2008,798.0,1,,,,40.75,7,31528.23,0.0,1.0,150.0,0.0,0.0,0.00645,,,,0.16667,0.0,0.00662,0.9933799999999999,0.0,0.0,,,,,,139647.619,0.0,0.8119047620000001,0.0,0.0,0.0,0.0,0.8119047620000001,8479.675,29797.91333,2663.782143,9032.736667000001,84.63285714,50058.74,15031.64524,689.09,3720.6002380000004,1548.74119,3673.6761899999997,5926.1373810000005,6497.1545240000005,0.0,176.13357140000002,7856.588809999999,45119.767139999996,83001.39332999999,0.0,7.0,27.0,8.0,0.0,42.0,42.0,0.0,3.48,31.27,6.0,0.0,40.75,5865200.0,0.0,34.1,0.0,0.0,0.0,0.0,34.1,356146.35,1251512.36,111878.85,379374.94,3554.58,2102467.08,631329.1,28941.78,156265.21,65047.13,154294.4,248897.77,272880.49,0.0,7397.61,329976.73,1895030.22,3486058.52,1.2e-05
Billings,2009,827.0,0,6.0,0.0,,41.6,7,33559.3,0.0,1.0,162.0,0.0,0.0,0.0,0.030930000000000003,0.0,,0.1556,0.0,0.00613,0.99387,0.0,0.0,,,,,,135728.3333,0.0,0.727777778,0.0,0.0,0.0,0.0,0.727777778,8551.227778,34804.544219999996,2603.212889,8515.066444,220.06533330000002,54694.11667,14058.143559999999,1108.9484439999999,4299.374,1544.7679999999998,3590.7071109999997,6421.770444,6260.802222,13.42222222,242.73,7741.271333,45281.93733,86880.14644,1.0,4.0,32.0,8.0,0.0,44.0,45.0,0.0,4.53,29.09,7.98,0.0,41.6,6107775.0,0.0,32.75,0.0,0.0,0.0,0.0,32.75,384805.25,1566204.49,117144.58,383177.99,9902.94,2461235.25,632616.46,49902.68,193471.83,69514.56,161581.82,288979.67,281736.1,604.0,10922.85,348357.21,2037687.18,3909606.59,1.15e-05
