County,Year,Total population,Children in foster care,Children ages 0 to 17 living with grandparents,Children ages 0 to 17 living in single parent families,Average ACT composite scores,Average daily membership of public schools,Children ages 3 to 21 enrolled in special education in public schools,Average expenditures per student in public schools,Black or African American,Asian and Native Hawaiian and other Pacific Islander,White,American Indian and Alaska Native,Hispanic Origin of Any Race,Children in foster care (percent),Children ages 0 to 17 living with grandparents (percent),Children ages 0 to 17 living in single parent families (percent),Four-year high school cohort graduation rate (percent),Children ages 3 to 21 enrolled in special education in public schools (percent),Black or African American (percent),Asian and Native Hawaiian and other Pacific Islander (percent),White (percent),American Indian and Alaska Native (percent),Hispanic Origin of Any Race (percent),College English (percent),All Four Subject Areas (percent),College Science (percent),College Math (percent),College Reading (percent),TAXVAL (per pupil),GFLEVY (per pupil),Tuition (per pupil),Misc (per pupil),SpReserve (per pupil),Building (per pupil),Sinking (per pupil),TotalLevy (per pupil),LOCREV (per pupil),CNTYREV (per pupil),STREV (per pupil),FEDREV (per pupil),OTHREV (per pupil),TOTREV (per pupil),Salaries and Benefits for Instructors (per pupil),Salaries and Benefits for Instructional Support Staff (per pupil),OTHINS (per pupil),School Admin (per pupil),General Admin (per pupil),OMOP (per pupil),STTRANS (per pupil),Capital Projects (per pupil),EXTRC (per pupil),AOEXP (per pupil),Total Expenditures (per pupil),Ending Balance (per pupil),DENPK,DENK,DEN16,DEN78,DEN912,DENK12,Total Students Enrolled,ADMPK,ADMK,ADM16,ADM78,ADM912,ADMPK12,TAXVAL,GFLEVY,Tuition,Misc,SpReserve,Building,Sinking,TotalLevy,LOCREV,CNTYREV,STREV,FEDREV,OTHREV,TOTREV,Salaries and Benefits for Instructors,Salaries and Benefits for Instructional Support Staff,OTHINS,School Admin,General Admin,OMOP,STTRANS,Capital Projects,EXTRC,AOEXP,Total Expenditures,Ending Balance,Students Enrolled / Population
Morton,1980,,,,527.0,,,,,,,,,,,,0.0677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morton,1990,23700.0,,78.0,961.0,,,,,,,,,,,0.0109,0.1342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morton,1991,23422.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morton,1992,23501.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morton,1993,23895.0,,,,,5059.92,634,3349.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morton,1994,24005.0,,,,,5220.59,615,3432.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morton,1995,24323.0,,,,,5163.43,616,3609.44,,,,,,,,,,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morton,1996,24372.0,,,,21.1,,644,,,,,,,,,,,0.1288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morton,1997,24408.0,,,,21.7,5236.32,613,3290.09,,,,,,,,,,0.1221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morton,1998,24607.0,,,,22.0,5052.66,659,3837.36,,,,,,,,,,0.1334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morton,1999,24568.0,,,,21.4,5076.43,652,4004.13,,,,,,,,,,0.135,,,,,,0.72664,0.24913000000000002,0.33218000000000003,0.45675,0.61938,9694.485821,0.219898572,0.0,0.0,0.0,0.0,0.0,0.274440075,1848.1956120000002,30.51355827,2531.179052,297.27364930000005,22.22997309,4729.391844,2621.72366,245.589112,345.83046989999997,229.20927340000003,295.942869,469.2575036,233.54398680000003,3.4156489339999996,125.30449180000001,182.96336159999998,4752.780584,832.1705651000001,30.0,317.0,2073.0,708.0,1703.0,4801.0,4831.0,72.17,332.8,2106.03,791.78,1773.65,5076.43,46834061.0,1062.33,0.0,0.0,0.0,0.0,0.0,1325.82,8928633.0,147411.0,12228126.0,1436129.0,107393.0,22847692.0,12665547.0,1186441.0,1670707.0,1107310.0,1429700.0,2266983.0,1128251.0,16501.0,605346.0,883896.0,22960683.0,4020216.0,0.001201677
Morton,2000,25303.0,48,119.0,1338.0,21.5,4928.97,615,4279.03,51.0,19.0,6716.0,268.0,81.0,0.0066,0.0174,0.1961,,0.1316,0.0070599999999999994,0.00263,0.92929,0.03708,0.01121,0.71338,0.2293,0.32166,0.42994,0.6019100000000001,10525.4009,0.22506421199999999,0.0,0.0,0.0,0.0,0.0,0.272848887,1932.682222,61.62864298,2762.170848,385.29754710000003,33.76829409,5175.547554,2804.825514,279.5570741,359.5309354,239.70434500000002,326.3230287,504.44832410000004,253.5593921,1.920747003,138.6907898,197.0414127,5105.601562,919.1197967,28.0,319.0,2013.0,756.0,1556.0,4644.0,4672.0,114.96,313.5,2065.44,707.3,1727.77,4928.97,49174673.0,1051.5,0.0,0.0,0.0,0.0,0.0,1274.75,9029491.34,287929.02,12904862.2,1800110.14,157765.47,24180158.17,13104144.8,1306090.65,1679728.53,1119898.7,1524581.19,2356782.57,1184629.48,8973.73,647963.37,920577.48,23853370.5,4294127.69,0.001087997
