County,Year,Total population,Children in foster care,Children ages 0 to 17 living with grandparents,Children ages 0 to 17 living in single parent families,Average ACT composite scores,Average daily membership of public schools,Children ages 3 to 21 enrolled in special education in public schools,Average expenditures per student in public schools,Black or African American,Asian and Native Hawaiian and other Pacific Islander,White,American Indian and Alaska Native,Hispanic Origin of Any Race,Children in foster care (percent),Children ages 0 to 17 living with grandparents (percent),Children ages 0 to 17 living in single parent families (percent),Four-year high school cohort graduation rate (percent),Children ages 3 to 21 enrolled in special education in public schools (percent),Black or African American (percent),Asian and Native Hawaiian and other Pacific Islander (percent),White (percent),American Indian and Alaska Native (percent),Hispanic Origin of Any Race (percent),College English (percent),All Four Subject Areas (percent),College Science (percent),College Math (percent),College Reading (percent),TAXVAL (per pupil),GFLEVY (per pupil),Tuition (per pupil),Misc (per pupil),SpReserve (per pupil),Building (per pupil),Sinking (per pupil),TotalLevy (per pupil),LOCREV (per pupil),CNTYREV (per pupil),STREV (per pupil),FEDREV (per pupil),OTHREV (per pupil),TOTREV (per pupil),Salaries and Benefits for Instructors (per pupil),Salaries and Benefits for Instructional Support Staff (per pupil),OTHINS (per pupil),School Admin (per pupil),General Admin (per pupil),OMOP (per pupil),STTRANS (per pupil),Capital Projects (per pupil),EXTRC (per pupil),AOEXP (per pupil),Total Expenditures (per pupil),Ending Balance (per pupil),DENPK,DENK,DEN16,DEN78,DEN912,DENK12,Total Students Enrolled,ADMPK,ADMK,ADM16,ADM78,ADM912,ADMPK12,TAXVAL,GFLEVY,Tuition,Misc,SpReserve,Building,Sinking,TotalLevy,LOCREV,CNTYREV,STREV,FEDREV,OTHREV,TOTREV,Salaries and Benefits for Instructors,Salaries and Benefits for Instructional Support Staff,OTHINS,School Admin,General Admin,OMOP,STTRANS,Capital Projects,EXTRC,AOEXP,Total Expenditures,Ending Balance,Students Enrolled / Population
Dunn,1980,,,,123.0,,,,,,,,,,,,0.08800000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dunn,1990,4005.0,,38.0,146.0,,,,,,,,,,,0.0307,0.11800000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dunn,1991,3922.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dunn,1992,3885.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dunn,1993,3827.0,,,,,672.39,53,5942.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dunn,1994,3803.0,,,,,699.72,57,6027.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dunn,1995,3761.0,,,,,672.37,52,6406.86,,,,,,,,,,0.079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dunn,1996,3710.0,,,,20.2,,59,,,,,,,,,,,0.0904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dunn,1997,3623.0,,,,18.6,661.31,57,5704.03,,,,,,,,,,0.0921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dunn,1998,3551.0,,,,20.8,580.5,57,4684.8,,,,,,,,,,0.0936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dunn,1999,3457.0,,,,21.7,557.42,56,4882.89,,,,,,,,,,0.0926,,,,,,0.62069,0.41379,0.44828,0.5172399999999999,0.5172399999999999,13990.238019999999,0.82185124,0.0,0.0,0.0,0.0,0.0,0.89353719,2415.517355,256.7735537,2509.786777,223.09256200000002,3.05785124,5408.228099,2729.563636,110.81818179999999,434.99338839999996,190.9090909,487.3669421,545.2231405,436.24297520000005,0.0,178.78842980000002,129.6942149,5243.6,2140.867769,2.0,45.0,267.0,101.0,190.0,603.0,605.0,1.0,41.14,249.61,78.22,187.45,557.42,8464094.0,497.22,0.0,0.0,0.0,0.0,0.0,540.59,1461388.0,155348.0,1518421.0,134971.0,1850.0,3271978.0,1651386.0,67045.0,263171.0,115500.0,294857.0,329860.0,263927.0,0.0,108167.0,78465.0,3172378.0,1295225.0,0.0004671
Dunn,2000,3600.0,9,29.0,172.0,20.4,613.06,52,7327.33,0.0,1.0,845.0,185.0,9.0,0.0086,0.0294,0.1744,,0.0932,0.0,0.00095,0.80553,0.17636,0.008579999999999999,0.54286,0.22857,0.22857,0.4,0.42857,16456.40143,0.859641577,0.0,0.0,0.0,0.0,0.0,0.936666667,2878.115789,419.49826160000003,2818.85957,3443.76267,147.97173840000002,9708.208029000001,4074.2332439999996,205.7258781,967.0111649,427.6501254,1108.074319,1267.6475990000001,695.7185304999999,0.0,327.1179749,486.6044086,9559.783244,2432.5946059999997,1.0,23.0,263.0,99.0,172.0,557.0,558.0,2.0,46.03,269.6,97.46,197.97,613.06,9182672.0,479.68,0.0,0.0,0.0,0.0,0.0,522.66,1605988.61,234080.03,1572923.64,1921619.57,82568.23,5417180.08,2273422.15,114795.04,539592.23,238628.77,618305.47,707347.36,388210.94,0.0,182531.83,271525.26,5334359.05,1357387.79,0.00041108400000000004
Dunn,2001,3553.0,7,,,20.7,556.71,53,8059.36,0.0,1.0,815.0,203.0,9.0,0.0067,,,,0.0943,0.0,0.00098,0.7998,0.19921,0.00883,0.725,0.25,0.3,0.4,0.575,17040.96619,0.867882562,0.0,0.011530249,0.010533808,0.053380783,0.0,0.943327402,3091.010409,608.2058541,3360.875445,2678.009537,26.55366548,9764.654911,3926.3997329999997,237.9013167,1080.069021,408.6226512,1124.897135,1205.605979,532.1015480000001,0.0,339.6041637,602.6360676,9457.837615999999,2902.068452,13.0,41.0,252.0,86.0,170.0,549.0,562.0,1.0,23.0,263.21,99.26,170.24,556.71,9577023.0,487.75,0.0,6.48,5.92,30.0,0.0,530.15,1737147.85,341811.69,1888812.0,1505041.36,14923.16,5487736.06,2206636.65,133700.54,606998.79,229645.93,632192.19,677550.56,299041.07,0.0,190857.54,338681.47,5315304.74,1630962.47,0.00034458199999999996
Dunn,2002,3498.0,9,,,21.9,557.92,64,8547.87,1.0,1.0,796.0,201.0,9.0,0.0091,,,,0.1192,0.001,0.001,0.7968,0.2012,0.009009999999999999,0.7714300000000001,0.25714000000000004,0.42857,0.42857,0.62857,18181.852890000002,0.921657356,0.0,0.011806331000000002,0.010893855,0.054636872,0.0,0.998994413,3117.434991,449.44716950000003,3335.349255,3879.83946,99.86055866,10881.93143,4560.92067,253.0681937,871.8595902999999,438.56683430000004,1373.52676,1382.9246,656.9932402000001,29.81063315,353.836406,493.6917505,10415.19868,3503.9068159999997,0.0,31.0,253.0,77.0,176.0,537.0,537.0,1.0,43.43,252.16,85.79,175.54,557.92,9763655.0,494.93,0.0,6.34,5.85,29.34,0.0,536.46,1674062.59,241353.13,1791082.55,2083473.79,53625.12,5843597.18,2449214.4,135897.62,468188.6,235510.39,737583.87,742630.51,352805.37,16008.31,190010.15,265112.47,5592961.69,1881597.96,0.000285396
