County,Year,Total population,Children in foster care,Children ages 0 to 17 living with grandparents,Children ages 0 to 17 living in single parent families,Average ACT composite scores,Average daily membership of public schools,Children ages 3 to 21 enrolled in special education in public schools,Average expenditures per student in public schools,Black or African American,Asian and Native Hawaiian and other Pacific Islander,White,American Indian and Alaska Native,Hispanic Origin of Any Race,Children in foster care (percent),Children ages 0 to 17 living with grandparents (percent),Children ages 0 to 17 living in single parent families (percent),Four-year high school cohort graduation rate (percent),Children ages 3 to 21 enrolled in special education in public schools (percent),Black or African American (percent),Asian and Native Hawaiian and other Pacific Islander (percent),White (percent),American Indian and Alaska Native (percent),Hispanic Origin of Any Race (percent),College English (percent),All Four Subject Areas (percent),College Science (percent),College Math (percent),College Reading (percent),TAXVAL (per pupil),GFLEVY (per pupil),Tuition (per pupil),Misc (per pupil),SpReserve (per pupil),Building (per pupil),Sinking (per pupil),TotalLevy (per pupil),LOCREV (per pupil),CNTYREV (per pupil),STREV (per pupil),FEDREV (per pupil),OTHREV (per pupil),TOTREV (per pupil),Salaries and Benefits for Instructors (per pupil),Salaries and Benefits for Instructional Support Staff (per pupil),OTHINS (per pupil),School Admin (per pupil),General Admin (per pupil),OMOP (per pupil),STTRANS (per pupil),Capital Projects (per pupil),EXTRC (per pupil),AOEXP (per pupil),Total Expenditures (per pupil),Ending Balance (per pupil),DENPK,DENK,DEN16,DEN78,DEN912,DENK12,Total Students Enrolled,ADMPK,ADMK,ADM16,ADM78,ADM912,ADMPK12,TAXVAL,GFLEVY,Tuition,Misc,SpReserve,Building,Sinking,TotalLevy,LOCREV,CNTYREV,STREV,FEDREV,OTHREV,TOTREV,Salaries and Benefits for Instructors,Salaries and Benefits for Instructional Support Staff,OTHINS,School Admin,General Admin,OMOP,STTRANS,Capital Projects,EXTRC,AOEXP,Total Expenditures,Ending Balance,Students Enrolled / Population
Planning Region 6,1997,,,,,,11640.63,,3705.7763600000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Planning Region 6,1998,,,,,,11306.88,,4061.37717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Planning Region 6,1999,,,,,,10949.4,,4297.57531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Planning Region 6,2000,61454.0,115,,,,10667.38,,4548.04734,93.0,56.0,14643.0,121.0,165.0,0.00762,,,,,0.0061600000000000005,0.00371,0.97044,0.008020000000000001,0.01094,0.67148,0.21288,0.29304,0.40604,0.50854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Planning Region 6,2001,59912.0,103,,,20.8,10288.77,,4874.1607,96.0,60.0,14108.0,141.0,177.0,0.007259999999999999,,,,,0.006659999999999999,0.00417,0.9793799999999999,0.00979,0.01229,0.65199,0.20357999999999998,0.28060999999999997,0.38514,0.49243000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Planning Region 6,2002,59007.0,108,,,20.8,9989.71,,5162.69143,92.0,58.0,13608.0,144.0,186.0,0.00813,,,,,0.00662,0.00417,0.97885,0.01036,0.013380000000000001,0.6361,0.19197999999999998,0.26504,0.40831,0.53009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Planning Region 6,2003,58137.0,112,,,20.7,9637.3,1266,5725.80654,98.0,58.0,13205.0,140.0,189.0,0.00851,,,,0.13824,0.007259999999999999,0.0043,0.97808,0.01037,0.013999999999999999,0.6483800000000001,0.18706,0.27848,0.41491000000000006,0.50774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Planning Region 6,2004,57574.0,125,,,20.9,9343.36,1309,6014.0041200000005,110.0,54.0,12781.0,154.0,196.0,0.00983,,,,0.14667,0.0084,0.00412,0.97572,0.01176,0.01496,0.67642,0.20976,0.27316999999999997,0.43088999999999994,0.49431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Planning Region 6,2005,56938.0,134,,,21.0,9081.63,1167,6281.46615,110.0,55.0,12532.0,160.0,204.0,0.01083,,,,0.13554000000000002,0.00856,0.00428,0.97472,0.012440000000000001,0.01587,0.64842,0.20398,0.27197,0.39635,0.51741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Planning Region 6,2006,56226.0,128,,,20.9,8730.65,1155,6673.894179999999,112.0,53.0,12176.0,160.0,210.0,0.01073,,,,0.13819,0.00896,0.00424,0.9740000000000001,0.0128,0.0168,0.6593100000000001,0.20347,0.26971999999999996,0.41167,0.5299699999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
