County,Year,Total population,Children in foster care,Children ages 0 to 17 living with grandparents,Children ages 0 to 17 living in single parent families,Average ACT composite scores,Average daily membership of public schools,Children ages 3 to 21 enrolled in special education in public schools,Average expenditures per student in public schools,Black or African American,Asian and Native Hawaiian and other Pacific Islander,White,American Indian and Alaska Native,Hispanic Origin of Any Race,Children in foster care (percent),Children ages 0 to 17 living with grandparents (percent),Children ages 0 to 17 living in single parent families (percent),Four-year high school cohort graduation rate (percent),Children ages 3 to 21 enrolled in special education in public schools (percent),Black or African American (percent),Asian and Native Hawaiian and other Pacific Islander (percent),White (percent),American Indian and Alaska Native (percent),Hispanic Origin of Any Race (percent),College English (percent),All Four Subject Areas (percent),College Science (percent),College Math (percent),College Reading (percent),TAXVAL (per pupil),GFLEVY (per pupil),Tuition (per pupil),Misc (per pupil),SpReserve (per pupil),Building (per pupil),Sinking (per pupil),TotalLevy (per pupil),LOCREV (per pupil),CNTYREV (per pupil),STREV (per pupil),FEDREV (per pupil),OTHREV (per pupil),TOTREV (per pupil),Salaries and Benefits for Instructors (per pupil),Salaries and Benefits for Instructional Support Staff (per pupil),OTHINS (per pupil),School Admin (per pupil),General Admin (per pupil),OMOP (per pupil),STTRANS (per pupil),Capital Projects (per pupil),EXTRC (per pupil),AOEXP (per pupil),Total Expenditures (per pupil),Ending Balance (per pupil),DENPK,DENK,DEN16,DEN78,DEN912,DENK12,Total Students Enrolled,ADMPK,ADMK,ADM16,ADM78,ADM912,ADMPK12,TAXVAL,GFLEVY,Tuition,Misc,SpReserve,Building,Sinking,TotalLevy,LOCREV,CNTYREV,STREV,FEDREV,OTHREV,TOTREV,Salaries and Benefits for Instructors,Salaries and Benefits for Instructional Support Staff,OTHINS,School Admin,General Admin,OMOP,STTRANS,Capital Projects,EXTRC,AOEXP,Total Expenditures,Ending Balance,Students Enrolled / Population
Mclean,1980,,,,217.0,,,,,,,,,,,,0.0593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mclean,1990,10457.0,,52.0,321.0,,,,,,,,,,,0.017,0.1051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mclean,1991,10195.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mclean,1992,10022.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mclean,1993,9977.0,,,,,2498.6,284,4060.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mclean,1994,9899.0,,,,,2449.47,238,4260.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mclean,1995,9894.0,,,,,2420.02,228,4252.56,,,,,,,,,,0.09699999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mclean,1996,9812.0,,,,20.3,,233,,,,,,,,,,,0.1005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mclean,1997,9759.0,,,,20.4,2325.99,245,3934.28,,,,,,,,,,0.1084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mclean,1998,9712.0,,,,20.7,2232.46,233,4179.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mclean,1999,9603.0,,,,20.4,2135.94,210,4522.12,,,,,,,,,,0.1025,,,,,,0.61585,0.18293,0.2378,0.35975999999999997,0.4939,11174.94241,0.599907272,0.0,0.0,0.0,0.0,0.0,0.639990239,1981.8340649999998,338.4475354,2819.969253,324.3245486,57.20937042,5521.784772999999,2597.506589,191.9790142,539.7310882999999,223.9492435,587.3826257000001,573.443631,328.625183,0.0,143.488531,297.7218155,5483.827721,1311.5158609999999,26.0,108.0,821.0,327.0,767.0,2023.0,2049.0,9.99,127.76,872.77,335.72,789.7,2135.94,22897457.0,1229.21,0.0,0.0,0.0,0.0,0.0,1311.34,4060778.0,693479.0,5778117.0,664541.0,117222.0,11314137.0,5322291.0,393365.0,1105909.0,458872.0,1203547.0,1174986.0,673353.0,0.0,294008.0,610032.0,11236363.0,2687296.0,0.0007624760000000001
Mclean,2000,9311.0,12,68.0,340.0,20.4,2006.92,201,4897.73,2.0,5.0,2075.0,224.0,44.0,0.0051,0.0307,0.1537,,0.1092,0.00085,0.0021100000000000003,0.8770100000000001,0.09467,0.0186,0.60241,0.12047999999999999,0.18675,0.34337,0.53614,12740.73913,0.633179348,0.0,0.0,0.0,0.0,0.0,0.6754836959999999,2202.3014399999997,438.399375,3186.313641,428.48651629999995,101.27829890000001,6356.779272,3003.7840539999997,222.26001090000003,557.1895977999999,273.36050539999997,651.0499727999999,634.3976196000001,424.62408150000005,0.0,155.3210707,340.90680430000003,6262.893717,1549.84769,24.0,100.0,750.0,302.0,664.0,1816.0,1840.0,8.76,117.32,821.63,325.08,734.13,2006.92,23442960.0,1165.05,0.0,0.0,0.0,0.0,0.0,1242.89,4052234.65,806654.85,5862817.1,788415.19,186352.07,11696473.86,5526962.66,408958.42,1025228.86,502983.33,1197931.95,1167291.62,781308.31,0.0,285790.77,627268.52,11523724.44,2851719.75,0.000645225
Mclean,2001,9106.0,15,,,21.0,1820.7,217,5282.86,4.0,6.0,2025.0,259.0,41.0,0.0063,,,,0.1222,0.0017399999999999998,0.00262,0.88274,0.1129,0.01787,0.65,0.22143000000000002,0.27857,0.47857,0.5,13724.929619999999,0.653102477,0.0049324320000000005,0.002759009,0.00160473,0.033198198,0.0,0.695596847,2324.41853,453.9868131,3207.334093,463.55552930000005,94.46079955,6481.818829,2980.015648,245.6713176,524.7803041,283.8720045,649.8414188999999,731.6468017999999,439.8161486000001,0.0,118.80646399999999,463.3602928,6437.8104,1649.843789,19.0,107.0,717.0,287.0,646.0,1757.0,1776.0,8.28,119.49,740.93,299.72,652.28,1820.7,24375475.0,1159.91,8.76,4.9,2.85,58.96,0.0,1235.38,4128167.31,806280.58,5696225.35,823274.62,167762.38,11511710.24,5292507.79,436312.26,932009.82,504156.68,1154118.36,1299404.72,781113.48,0.0,211000.28,822927.88,11433551.27,2930122.57,0.000606118
Mclean,2002,8945.0,16,,,21.0,1769.79,201,5498.95,6.0,6.0,1903.0,255.0,38.0,0.0072,,,,0.1163,0.0027600000000000003,0.0027600000000000003,0.8769600000000001,0.11750999999999999,0.017509999999999998,0.6069,0.23448000000000002,0.29655,0.44138,0.5241399999999999,14740.39329,0.6544650089999999,0.004817814,0.005685366999999999,0.00156738,0.033412377,0.0,0.6999479470000001,2450.795269,489.2591903,3212.7740489999996,501.9422961,35.64200694,6690.412811,3196.8722559999997,256.6262695,564.9166512,295.4574841,677.8491324,636.9577501,472.4841932,0.0,164.8088086,471.4024291,6737.374973999999,1648.721301,13.0,116.0,708.0,274.0,618.0,1716.0,1729.0,11.38,104.25,720.63,288.14,645.39,1769.79,25486140.0,1131.57,8.33,9.83,2.71,57.77,0.0,1210.21,4237425.02,845929.14,5554886.33,867858.23,61625.03,11567723.75,5527392.13,443706.82,976740.89,510845.99,1172001.15,1101299.95,816925.17,0.0,284954.43,815054.8,11648921.33,2850639.13,0.000606531
Mclean,2003,8841.0,9,,,20.7,1719.49,210,6145.57,6.0,7.0,1804.0,258.0,39.0,0.0043,,,,0.1288,0.0028899999999999998,0.00337,0.8694,0.12434,0.0188,0.62992,0.22046999999999997,0.25984,0.45669,0.47243999999999997,15451.99571,0.702134969,0.004969325,0.0061288340000000005,0.0016134970000000002,0.035779141,0.0,0.750625767,2667.659632,535.7263374,3686.587245,665.4403252000001,39.29516564,7594.708706,3638.5977729999995,338.99341719999995,708.0191779,332.2170184,739.3839999999999,725.7623804,442.93142939999996,0.0,194.14190180000003,361.819454,7481.8665519999995,1858.371828,9.0,90.0,690.0,268.0,573.0,1621.0,1630.0,11.02,121.4,696.17,275.99,614.91,1719.49,25186753.0,1144.48,8.1,9.99,2.63,58.32,0.0,1223.52,4348285.2,873233.93,6009137.21,1084667.73,64051.12,12379375.19,5930914.37,552559.27,1154071.26,541513.74,1205195.92,1182992.68,721978.23,0.0,316451.3,589765.71,12195442.48,3029146.08,0.000538105
