,UNWEIGHTED SAMPLE COUNT OF THE POPULATION,UNWEIGHTED SAMPLE HOUSING UNITS,SEX BY AGE (WHITE ALONE),SEX BY AGE (BLACK OR AFRICAN AMERICAN ALONE),SEX BY AGE (AMERICAN INDIAN AND ALASKA NATIVE ALONE),SEX BY AGE (ASIAN ALONE),SEX BY AGE (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),SEX BY AGE (SOME OTHER RACE ALONE),SEX BY AGE (TWO OR MORE RACES),"SEX BY AGE (WHITE ALONE, NOT HISPANIC OR LATINO)",SEX BY AGE (HISPANIC OR LATINO),SEX BY AGE,MEDIAN AGE BY SEX (WHITE ALONE),MEDIAN AGE BY SEX (BLACK OR AFRICAN AMERICAN ALONE),MEDIAN AGE BY SEX (AMERICAN INDIAN AND ALASKA NATIVE),MEDIAN AGE BY SEX (ASIAN ALONE),MEDIAN AGE BY SEX (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),MEDIAN AGE BY SEX (SOME OTHER RACE ALONE),MEDIAN AGE BY SEX (TWO OR MORE RACES),"MEDIAN AGE BY SEX (WHITE ALONE, NOT HISPANIC OR LATINO)"
"Block Group 1, Census Tract 9602.02, Saluda County, South Carolina: Summary level: 150, state:45> county:081> tract:960202> block group:1",100,42,,,,,,,,,,1340,41.6,9.0,-666666666.0,-666666666.0,-666666666.0,26.5,-666666666.0,41.8
"Block Group 3, Census Tract 9602.01, Saluda County, South Carolina: Summary level: 150, state:45> county:081> tract:960201> block group:3",55,30,,,,,,,,,,772,48.1,25.1,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,48.1
"Block Group 2, Census Tract 9602.01, Saluda County, South Carolina: Summary level: 150, state:45> county:081> tract:960201> block group:2",86,32,,,,,,,,,,1351,29.0,33.6,-666666666.0,-666666666.0,-666666666.0,5.0,2.0,29.6
"Block Group 4, Census Tract 9602.01, Saluda County, South Carolina: Summary level: 150, state:45> county:081> tract:960201> block group:4",105,48,,,,,,,,,,1512,54.2,43.1,-666666666.0,-666666666.0,-666666666.0,-666666666.0,2.5,54.2
"Block Group 1, Census Tract 9601, Saluda County, South Carolina: Summary level: 150, state:45> county:081> tract:960100> block group:1",85,42,,,,,,,,,,1298,40.9,46.6,-666666666.0,-666666666.0,-666666666.0,30.2,-666666666.0,43.0
"Block Group 3, Census Tract 9603, Saluda County, South Carolina: Summary level: 150, state:45> county:081> tract:960300> block group:3",85,52,,,,,,,,,,1660,43.5,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,43.3
"Block Group 4, Census Tract 9603, Saluda County, South Carolina: Summary level: 150, state:45> county:081> tract:960300> block group:4",57,30,,,,,,,,,,1195,47.4,31.2,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,47.4
"Block Group 1, Census Tract 9603, Saluda County, South Carolina: Summary level: 150, state:45> county:081> tract:960300> block group:1",41,23,,,,,,,,,,773,47.1,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,47.1
"Block Group 1, Census Tract 9604, Saluda County, South Carolina: Summary level: 150, state:45> county:081> tract:960400> block group:1",181,88,,,,,,,,,,1528,46.2,53.9,-666666666.0,-666666666.0,-666666666.0,33.0,-666666666.0,46.1
"Block Group 2, Census Tract 9604, Saluda County, South Carolina: Summary level: 150, state:45> county:081> tract:960400> block group:2",108,58,,,,,,,,,,658,46.0,55.3,-666666666.0,-666666666.0,-666666666.0,33.8,-666666666.0,47.2
"Block Group 2, Census Tract 9603, Saluda County, South Carolina: Summary level: 150, state:45> county:081> tract:960300> block group:2",77,42,,,,,,,,,,1297,50.5,53.3,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,50.7
"Block Group 3, Census Tract 9604, Saluda County, South Carolina: Summary level: 150, state:45> county:081> tract:960400> block group:3",177,94,,,,,,,,,,810,45.4,40.2,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,45.3
"Block Group 2, Census Tract 9602.02, Saluda County, South Carolina: Summary level: 150, state:45> county:081> tract:960202> block group:2",169,94,,,,,,,,,,2243,41.2,43.7,-666666666.0,-666666666.0,-666666666.0,16.4,-666666666.0,43.9
"Block Group 1, Census Tract 9602.01, Saluda County, South Carolina: Summary level: 150, state:45> county:081> tract:960201> block group:1",158,55,,,,,,,,,,2261,38.0,30.5,-666666666.0,-666666666.0,-666666666.0,25.5,7.5,59.1
"Block Group 2, Census Tract 9601, Saluda County, South Carolina: Summary level: 150, state:45> county:081> tract:960100> block group:2",113,64,,,,,,,,,,1302,57.0,24.1,-666666666.0,-666666666.0,-666666666.0,23.5,-666666666.0,57.2
