,UNWEIGHTED SAMPLE COUNT OF THE POPULATION,UNWEIGHTED SAMPLE HOUSING UNITS,SEX BY AGE (WHITE ALONE),SEX BY AGE (BLACK OR AFRICAN AMERICAN ALONE),SEX BY AGE (AMERICAN INDIAN AND ALASKA NATIVE ALONE),SEX BY AGE (ASIAN ALONE),SEX BY AGE (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),SEX BY AGE (SOME OTHER RACE ALONE),SEX BY AGE (TWO OR MORE RACES),"SEX BY AGE (WHITE ALONE, NOT HISPANIC OR LATINO)",SEX BY AGE (HISPANIC OR LATINO),SEX BY AGE,MEDIAN AGE BY SEX (WHITE ALONE),MEDIAN AGE BY SEX (BLACK OR AFRICAN AMERICAN ALONE),MEDIAN AGE BY SEX (AMERICAN INDIAN AND ALASKA NATIVE),MEDIAN AGE BY SEX (ASIAN ALONE),MEDIAN AGE BY SEX (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),MEDIAN AGE BY SEX (SOME OTHER RACE ALONE),MEDIAN AGE BY SEX (TWO OR MORE RACES),"MEDIAN AGE BY SEX (WHITE ALONE, NOT HISPANIC OR LATINO)"
"Block Group 2, Census Tract 106.02, Pickens County, South Carolina: Summary level: 150, state:45> county:077> tract:010602> block group:2",62,32,,,,,,,,,,1188,50.5,-666666666.0,-666666666.0,48.5,-666666666.0,-666666666.0,-666666666.0,50.5
"Block Group 3, Census Tract 106.02, Pickens County, South Carolina: Summary level: 150, state:45> county:077> tract:010602> block group:3",50,24,,,,,,,,,,1187,47.4,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,47.4
"Block Group 4, Census Tract 106.02, Pickens County, South Carolina: Summary level: 150, state:45> county:077> tract:010602> block group:4",114,38,,,,,,,,,,2387,40.8,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,40.8
"Block Group 2, Census Tract 106.01, Pickens County, South Carolina: Summary level: 150, state:45> county:077> tract:010601> block group:2",99,49,,,,,,,,,,1466,48.8,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,48.8
"Block Group 3, Census Tract 112.04, Pickens County, South Carolina: Summary level: 150, state:45> county:077> tract:011204> block group:3",40,25,,,,,,,,,,690,21.5,29.5,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,21.5
"Block Group 1, Census Tract 112.04, Pickens County, South Carolina: Summary level: 150, state:45> county:077> tract:011204> block group:1",102,64,,,,,,,,,,1417,25.2,-666666666.0,-666666666.0,23.6,-666666666.0,-666666666.0,-666666666.0,24.5
"Block Group 2, Census Tract 112.04, Pickens County, South Carolina: Summary level: 150, state:45> county:077> tract:011204> block group:2",105,55,,,,,,,,,,1700,27.8,43.9,-666666666.0,26.1,-666666666.0,-666666666.0,4.3,25.2
"Block Group 1, Census Tract 112.05, Pickens County, South Carolina: Summary level: 150, state:45> county:077> tract:011205> block group:1",85,45,,,,,,,,,,992,23.2,-666666666.0,-666666666.0,22.6,-666666666.0,-666666666.0,-666666666.0,23.3
"Block Group 2, Census Tract 112.05, Pickens County, South Carolina: Summary level: 150, state:45> county:077> tract:011205> block group:2",131,41,,,,,,,,,,1778,21.5,20.3,-666666666.0,21.4,-666666666.0,19.0,-666666666.0,21.4
"Block Group 3, Census Tract 112.05, Pickens County, South Carolina: Summary level: 150, state:45> county:077> tract:011205> block group:3",90,32,,,,,,,,,,1264,21.6,50.5,-666666666.0,24.7,-666666666.0,-666666666.0,19.7,21.6
"Block Group 3, Census Tract 109.02, Pickens County, South Carolina: Summary level: 150, state:45> county:077> tract:010902> block group:3",125,48,,,,,,,,,,2337,39.3,35.3,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,39.3
"Block Group 2, Census Tract 105.02, Pickens County, South Carolina: Summary level: 150, state:45> county:077> tract:010502> block group:2",141,54,,,,,,,,,,1558,41.2,44.1,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,41.2
"Block Group 1, Census Tract 109.01, Pickens County, South Carolina: Summary level: 150, state:45> county:077> tract:010901> block group:1",282,124,,,,,,,,,,3572,38.6,28.9,-666666666.0,-666666666.0,-666666666.0,-666666666.0,12.9,38.8
"Block Group 1, Census Tract 111.03, Pickens County, South Carolina: Summary level: 150, state:45> county:077> tract:011103> block group:1",252,112,,,,,,,,,,1189,40.2,72.2,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,40.2
"Block Group 2, Census Tract 105.01, Pickens County, South Carolina: Summary level: 150, state:45> county:077> tract:010501> block group:2",143,60,,,,,,,,,,1683,45.5,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,45.5
"Block Group 5, Census Tract 111.02, Pickens County, South Carolina: Summary level: 150, state:45> county:077> tract:011102> block group:5",129,57,,,,,,,,,,2743,21.9,20.2,-666666666.0,26.6,-666666666.0,-666666666.0,22.5,21.9
"Block Group 4, Census Tract 104.02, Pickens County, South Carolina: Summary level: 150, state:45> county:077> tract:010402> block group:4",64,30,,,,,,,,,,1092,42.7,28.9,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,42.8
"Block Group 5, Census Tract 104.02, Pickens County, South Carolina: Summary level: 150, state:45> county:077> tract:010402> block group:5",59,14,,,,,,,,,,561,43.2,56.2,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,43.2
"Block Group 1, Census Tract 104.02, Pickens County, South Carolina: Summary level: 150, state:45> county:077> tract:010402> block group:1",58,28,,,,,,,,,,1063,40.1,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,40.1
"Block Group 3, Census Tract 104.02, Pickens County, South Carolina: Summary level: 150, state:45> county:077> tract:010402> block group:3",62,30,,,,,,,,,,1030,41.7,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,41.7
"Block Group 3, Census Tract 108.01, Pickens County, South Carolina: Summary level: 150, state:45> county:077> tract:010801> block group:3",78,31,,,,,,,,,,973,32.6,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,32.6
"Block Group 2, Census Tract 108.01, Pickens County, South Carolina: Summary level: 150, state:45> county:077> tract:010801> block group:2",110,55,,,,,,,,,,1551,42.5,23.7,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,42.5
"Block Group 1, Census Tract 108.01, Pickens County, South Carolina: Summary level: 150, state:45> county:077> tract:010801> block group:1",211,103,,,,,,,,,,2425,52.8,32.5,-666666666.0,27.4,-666666666.0,-666666666.0,-666666666.0,52.9
"Block Group 2, Census Tract 109.03, Pickens County, South Carolina: Summary level: 150, state:45> county:077> tract:010903> block group:2",183,81,,,,,,,,,,3644,43.0,46.7,-666666666.0,-666666666.0,7.8,-666666666.0,-666666666.0,43.8
"Block Group 1, Census Tract 102, Pickens County, South Carolina: Summary level: 150, state:45> county:077> tract:010200> block group:1",207,119,,,,,,,,,,2254,51.7,3.7,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,51.6
"Block Group 2, Census Tract 102, Pickens County, South Carolina: Summary level: 150, state:45> county:077> tract:010200> block group:2",211,85,,,,,,,,,,2236,45.7,29.9,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,45.7
"Block Group 2, Census Tract 109.02, Pickens County, South Carolina: Summary level: 150, state:45> county:077> tract:010902> block group:2",123,51,,,,,,,,,,1887,48.7,38.8,-666666666.0,58.0,-666666666.0,-666666666.0,-666666666.0,48.7
"Block Group 1, Census Tract 112.03, Pickens County, South Carolina: Summary level: 150, state:45> county:077> tract:011203> block group:1",235,97,,,,,,,,,,3789,37.1,34.0,-666666666.0,38.2,-666666666.0,-666666666.0,22.9,37.3
"Block Group 1, Census Tract 107, Pickens County, South Carolina: Summary level: 150, state:45> county:077> tract:010700> block group:1",123,61,,,,,,,,,,1550,43.1,14.8,-666666666.0,-666666666.0,-666666666.0,-666666666.0,29.5,43.1
"Block Group 2, Census Tract 107, Pickens County, South Carolina: Summary level: 150, state:45> county:077> tract:010700> block group:2",90,47,,,,,,,,,,942,49.5,-666666666.0,21.8,-666666666.0,-666666666.0,-666666666.0,6.1,49.5
"Block Group 1, Census Tract 108.03, Pickens County, South Carolina: Summary level: 150, state:45> county:077> tract:010803> block group:1",107,50,,,,,,,,,,1631,39.9,44.1,51.8,-666666666.0,-666666666.0,12.6,-666666666.0,39.9
"Block Group 2, Census Tract 104.02, Pickens County, South Carolina: Summary level: 150, state:45> county:077> tract:010402> block group:2",81,27,,,,,,,,,,1443,35.7,14.9,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,35.7
"Block Group 2, Census Tract 101, Pickens County, South Carolina: Summary level: 150, state:45> county:077> tract:010100> block group:2",199,95,,,,,,,,,,1937,53.5,15.5,-666666666.0,53.2,-666666666.0,20.1,15.0,53.9
"Block Group 1, Census Tract 111.02, Pickens County, South Carolina: Summary level: 150, state:45> county:077> tract:011102> block group:1",116,23,,,,,,,,,,987,30.2,21.9,-666666666.0,-666666666.0,-666666666.0,-666666666.0,19.6,30.2
"Block Group 4, Census Tract 111.02, Pickens County, South Carolina: Summary level: 150, state:45> county:077> tract:011102> block group:4",67,36,,,,,,,,,,1738,21.6,45.3,-666666666.0,21.6,-666666666.0,-666666666.0,12.9,21.6
"Block Group 2, Census Tract 111.02, Pickens County, South Carolina: Summary level: 150, state:45> county:077> tract:011102> block group:2",33,21,,,,,,,,,,700,28.6,47.6,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,28.6
"Block Group 1, Census Tract 110.03, Pickens County, South Carolina: Summary level: 150, state:45> county:077> tract:011003> block group:1",150,63,,,,,,,,,,1203,39.3,21.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,39.3
