"Index","Output","Consumption","Investment","Market investment","Home investment","Hours","Productivity","Capital stock","Capital stock: market","Capital stock: home","Solow residual","Relative price of investment","Tax rate: capital income","Tax rate: labor income","Return to business capital, pre-tax","Return to business capital, pre-tax, no capital gain","Return to business capital, after--tax","Return to business capital, after-tax, no capital gain","Return to all capital, pre-tax","Return to all capital, pre-tax, no capital gain","Return to all capital, after--tax","Return to all capital, after-tax, no capital gain","Return to housing capital, pre-tax","Return to housing capital, pre-tax, no capital gain","Return to housing capital, after--tax","Return to housing capital, after-tax, no capital gain"
"1998-01-01",55.4369156962237,27.9290578445977,14.4526133828195,6.42911269926225,8.0235006835572,0.893309523227085,62.0579029494251,138.688506849541,61.9696961128162,76.718810736725,59.3026230222537,1.35890370525426,0.324902700660308,0.300929760981704,9.29523944317778,12.3278860070966,5.25579510702587,8.20427137002788,6.37479292469549,9.34666603472485,3.66518345165481,6.58029390132027,2.817254152863,5.71452521927691,1.70802378778361,4.5819019870017
"1998-04-01",55.705079880693,28.1877879980772,14.9010618832025,6.58489258964456,8.31616929355795,0.895834655084063,62.182323004088,139.348020795331,62.3306048233156,77.0174159720157,59.3999583982242,1.34776906943848,0.320291547379047,0.301844779930213,8.87537060082768,12.4109986542438,4.87871395377262,8.31693561055189,5.9387283739829,9.40287445113193,3.24872807387702,6.64695640588591,2.36314628107313,5.73957933799245,1.24436830471246,4.59319875540054
"1998-07-01",56.2403690528888,28.4204205453016,15.0437645958627,6.56630749840967,8.47745709745299,0.89539425872093,62.8107322613707,140.406447855347,62.7962303545925,77.6102175007544,60.1080026514645,1.33590519055591,0.318964096908304,0.301868391544372,8.83263132877565,12.6332194697275,4.78627603922697,8.48083941232252,5.79575406776929,9.51686352951511,3.08188278662389,6.73147904253075,2.11612899702647,5.74016256279151,0.995879417021395,4.59018440124273
"1998-10-01",56.9991569249647,28.6035456328161,15.4734190027137,6.68119128135412,8.7922277213596,0.903086400784094,63.1159508940405,141.505462146696,63.1948532012548,78.3106089454409,60.5632162860647,1.32722936356246,0.320865833843659,0.302738973472444,9.47539928799637,12.2822314832065,5.49446887588285,8.2246392575454,6.56950673007881,9.32045005872679,3.88467397148196,6.58363836883256,3.05736525852092,5.74024494419385,1.92003092306015,4.58074516033677
"1999-01-01",57.2685437574935,28.8007610917282,15.4669656216167,6.74137069201425,8.72559492960244,0.901965428565904,63.4930585405569,142.837615396691,63.6302144773196,79.2074009193716,60.9027852234248,1.31969042234618,0.322974124261751,0.301600569036747,9.92304667973898,12.3825821214568,5.87297909469644,8.26441866733476,6.9529469909734,9.3626076812209,4.23597195467944,6.59970268825725,3.38129696696023,5.73051760446173,2.2477627830652,4.57769241603756
"1999-04-01",57.3280795492252,29.0078851436614,15.7449283788539,6.78538755410808,8.95954082474583,0.903463791288697,63.4536548138278,143.758799514168,63.9900870386411,79.7687124755265,60.6801976673362,1.30707925384255,0.324431192889287,0.302528663035738,7.95736622729788,12.0630443727386,4.04213584415265,8.03614638589567,5.14909192146675,9.17478022920368,2.51115072407426,6.46120846209637,1.78148691442399,5.71053864049658,0.657381072237428,4.55399678174455
"1999-07-01",57.7076503081795,29.1877148223934,15.8734279729842,6.8409538967636,9.03247407622059,0.90689134172153,63.6323754052326,144.862918260507,64.3409980844962,80.5219201760105,60.8838495269925,1.29247891800617,0.33162919658186,0.303566737555343,7.051512605729,11.8318959903596,3.14803744890864,7.79779668594309,4.33991644630163,9.0296906350086,1.71190809256054,6.31329652574779,1.10114820004668,5.68191316527547,-0.0202095343069697,4.52260842935088
"1999-10-01",58.4944304212895,29.6639219267058,15.7640369780215,6.74553348210791,9.01850349591354,0.9098854438074,64.287686784526,145.979261726092,64.7051504619572,81.2741112641343,61.7300181321014,1.28465575418955,0.336101686624634,0.30377751153266,9.17731233920167,11.7863106163116,5.17752729321148,7.71471638936942,6.42328914730195,8.98291621202565,3.73956999404519,6.2507761141489,3.14695364238173,5.64742524741901,2.01198506008646,4.49185468097313
"2000-01-01",57.6614404800942,29.5602969614318,16.0067771341175,6.84571313527392,9.16106399884362,0.901968939343813,63.9284103530695,145.265154546467,64.2201828745922,81.0449716718745,61.1419242232275,1.27509457622174,0.344646384739461,0.30547103748849,8.56956652374263,11.7707648006431,4.49185417818971,7.60277489394694,5.81536730838228,8.95568529532424,3.09135583029205,6.17106700473582,2.5490746529379,5.61667268332522,1.41348141166437,4.45566083309248
"2000-04-01",58.5834268118785,29.870721994844,16.0217854300587,7.04655278712806,8.97523264293067,0.901324902705402,64.9970134365925,146.275803141158,64.4580604479563,81.8177426932021,62.5082520843987,1.27077616901618,0.344946086415073,0.305670359049821,10.2742945765119,11.7393338840705,6.15532096895632,7.57919137180363,7.48340345246703,8.92059102269513,4.73477742101809,6.14435716845478,4.19044989680462,5.59454085269953,3.04165852970488,4.43414182855928
"2000-07-01",58.2344768855905,30.0091634453178,15.9765147307822,7.06213498038197,8.91437975040024,0.900428332571436,64.6741942462927,147.141879820874,64.8621900317875,82.2796897890867,61.9361678977827,1.2644259269633,0.334379742798844,0.304757121432413,9.36294868988776,11.5163049004924,5.46475317742587,7.56042230963805,6.67759336690585,8.79126712838536,4.05575036149866,6.13043736204228,3.51664282196467,5.58328286852936,2.3814262354042,4.43108701022354
"2000-10-01",58.206655049953,30.0872328945359,15.8668435818346,6.98297298883164,8.88387059300298,0.896814483338822,64.9037857119019,147.899501294884,65.2432171820312,82.6562841128528,61.9676450263968,1.25567284471639,0.348363878137802,0.304819055256742,8.01020195376561,10.9739909636096,4.16889374211138,7.05353905620938,5.5894960103861,8.50349466561586,2.99840655502668,5.85879078845442,2.73672669117451,5.59167752760943,1.60594474076849,4.4373763486294
"2001-01-01",57.6004452291523,29.9765686642099,15.6934196443094,6.78222577364342,8.91119387066602,0.892195739394024,64.5603231285035,148.554414983096,65.5421650191679,83.0122499639282,61.1857498162244,1.23998124108577,0.317484377928132,0.30774932764016,5.7049662424804,11.0131098822953,2.24476161136578,7.42284289335451,3.30281220010684,8.52078013381961,0.919630960361295,6.04760943280311,0.47030296862316,5.58125474950932,-0.655841981653738,4.4123510474394
"2001-04-01",57.7720766329138,29.9854721213252,15.4118979698551,6.54140123567723,8.87049673417792,0.881553600007451,65.5343890971864,149.6185450881,66.0975980731458,83.5209470149542,62.077089297926,1.23150113053285,0.309286858089299,0.308943530756011,8.12013902458451,11.0499723313049,4.67943257018339,7.53929019058754,5.65994080732402,8.53979779959693,3.27694067046127,6.10810955275645,2.76676260391173,5.58747123828207,1.61454879285503,4.41158518689608
"2001-07-01",57.3951576414073,29.9006232533002,15.3397406052866,6.4145831772902,8.92515742799641,0.871105506255174,65.8877222440544,150.27936228877,66.3368314209629,83.9425308678069,62.0080772522415,1.22639759999251,0.285666674041948,0.282115292503318,8.93266315919994,10.7109676728924,5.82729011352812,7.56751333327232,6.60878631199369,8.35861915595178,4.47650489691629,6.20007612342439,3.87798974041824,5.59416543315301,2.87770337498712,4.58149512757624
"2001-10-01",57.4815183026992,29.9549273074626,15.4799360967766,6.15634082221449,9.32359527456208,0.859412186601063,66.8846907210335,150.867121912729,66.4461708800523,84.4209510326765,62.8882035308671,1.2228770780547,0.295352731961092,0.300161261424799,8.72373353148927,9.95148351653996,5.73598459920355,6.93837797707773,6.72000026985338,7.93076445230094,4.60468221117727,5.79742767189708,4.37698491373884,5.56778538224698,3.27325017531768,4.45460739947745
