County,Year,Total population,Children in foster care,Children ages 0 to 17 living with grandparents,Children ages 0 to 17 living in single parent families,Average ACT composite scores,Average daily membership of public schools,Children ages 3 to 21 enrolled in special education in public schools,Average expenditures per student in public schools,Black or African American,Asian and Native Hawaiian and other Pacific Islander,White,American Indian and Alaska Native,Hispanic Origin of Any Race,Children in foster care (percent),Children ages 0 to 17 living with grandparents (percent),Children ages 0 to 17 living in single parent families (percent),Four-year high school cohort graduation rate (percent),Children ages 3 to 21 enrolled in special education in public schools (percent),Black or African American (percent),Asian and Native Hawaiian and other Pacific Islander (percent),White (percent),American Indian and Alaska Native (percent),Hispanic Origin of Any Race (percent),College English (percent),All Four Subject Areas (percent),College Science (percent),College Math (percent),College Reading (percent),TAXVAL (per pupil),GFLEVY (per pupil),Tuition (per pupil),Misc (per pupil),SpReserve (per pupil),Building (per pupil),Sinking (per pupil),TotalLevy (per pupil),LOCREV (per pupil),CNTYREV (per pupil),STREV (per pupil),FEDREV (per pupil),OTHREV (per pupil),TOTREV (per pupil),Salaries and Benefits for Instructors (per pupil),Salaries and Benefits for Instructional Support Staff (per pupil),OTHINS (per pupil),School Admin (per pupil),General Admin (per pupil),OMOP (per pupil),STTRANS (per pupil),Capital Projects (per pupil),EXTRC (per pupil),AOEXP (per pupil),Total Expenditures (per pupil),Ending Balance (per pupil),DENPK,DENK,DEN16,DEN78,DEN912,DENK12,Total Students Enrolled,ADMPK,ADMK,ADM16,ADM78,ADM912,ADMPK12,TAXVAL,GFLEVY,Tuition,Misc,SpReserve,Building,Sinking,TotalLevy,LOCREV,CNTYREV,STREV,FEDREV,OTHREV,TOTREV,Salaries and Benefits for Instructors,Salaries and Benefits for Instructional Support Staff,OTHINS,School Admin,General Admin,OMOP,STTRANS,Capital Projects,EXTRC,AOEXP,Total Expenditures,Ending Balance,Students Enrolled / Population
Adams,2017,2318.0,11,,,,267.39,37,12234.71065,12.0,17.0,421.0,6.0,17.0,0.02361,,,0.9,0.1178,0.02632,0.03728,0.92325,0.01316,0.03728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barnes,2017,10734.0,48,,,20.1,1444.25,180,11024.54304,96.0,28.0,2143.0,61.0,87.0,0.02021,,,0.87129,0.1236,0.04124,0.012029999999999999,0.92053,0.0262,0.03737,0.64,0.19,0.27,0.36,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Benson,2017,6936.0,65,,,16.6,985.08,163,15685.76505,32.0,5.0,559.0,1898.0,148.0,0.02661,,,0.6494800000000001,0.1614,0.012830000000000001,0.002,0.22414,0.76103,0.05934,0.29,0.08,0.14,0.2,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Billings,2017,940.0,0,,,,72.79,8,29365.812469999997,1.0,5.0,181.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bottineau,2017,6530.0,6,,,18.4,876.23,109,12046.527890000001,37.0,11.0,1339.0,99.0,68.0,0.00403,,,0.925,0.1227,0.0249,0.0074,0.9010799999999999,0.06662,0.04576,0.43,0.08,0.12,0.12,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bowman,2017,3166.0,9,,,20.4,585.43,73,14042.62991,7.0,5.0,760.0,38.0,90.0,0.01082,,,0.84444,0.1176,0.00864,0.00617,0.93827,0.04691,0.11110999999999999,0.67,0.26,0.37,0.35,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burke,2017,2131.0,LNE,,,19.6,354.84,55,17136.87738,7.0,4.0,533.0,5.0,20.0,,,,0.8695700000000001,0.1528,0.01275,0.0072900000000000005,0.9708600000000001,0.00911,0.036430000000000004,0.48,0.11,0.22,0.26,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burleigh,2017,95030.0,281,,,20.5,13435.58,1603,10994.51487,782.0,283.0,20449.0,1676.0,1065.0,0.01225,,,0.87639,0.1207,0.03372,0.0122,0.8818,0.07227,0.045919999999999996,0.58,0.21,0.33,0.4,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cass,2017,177787.0,419,,,20.6,24378.71,3217,11376.91562,4129.0,1606.0,35243.0,1081.0,1881.0,0.01006,,,0.85803,0.13,0.09817000000000001,0.03818,0.83794,0.0257,0.044719999999999996,0.57,0.26,0.38,0.45,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cavalier,2017,3762.0,LNE,,,19.4,484.69,75,12999.82368,15.0,10.0,800.0,23.0,10.0,,,,0.9722200000000001,0.1518,0.01769,0.01179,0.9434,0.02712,0.01179,0.5,0.2,0.3,0.28,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
