County,Year,Total population,Children in foster care,Children ages 0 to 17 living with grandparents,Children ages 0 to 17 living in single parent families,Average ACT composite scores,Average daily membership of public schools,Children ages 3 to 21 enrolled in special education in public schools,Average expenditures per student in public schools,Black or African American,Asian and Native Hawaiian and other Pacific Islander,White,American Indian and Alaska Native,Hispanic Origin of Any Race,Children in foster care (percent),Children ages 0 to 17 living with grandparents (percent),Children ages 0 to 17 living in single parent families (percent),Four-year high school cohort graduation rate (percent),Children ages 3 to 21 enrolled in special education in public schools (percent),Black or African American (percent),Asian and Native Hawaiian and other Pacific Islander (percent),White (percent),American Indian and Alaska Native (percent),Hispanic Origin of Any Race (percent),College English (percent),All Four Subject Areas (percent),College Science (percent),College Math (percent),College Reading (percent),TAXVAL (per pupil),GFLEVY (per pupil),Tuition (per pupil),Misc (per pupil),SpReserve (per pupil),Building (per pupil),Sinking (per pupil),TotalLevy (per pupil),LOCREV (per pupil),CNTYREV (per pupil),STREV (per pupil),FEDREV (per pupil),OTHREV (per pupil),TOTREV (per pupil),Salaries and Benefits for Instructors (per pupil),Salaries and Benefits for Instructional Support Staff (per pupil),OTHINS (per pupil),School Admin (per pupil),General Admin (per pupil),OMOP (per pupil),STTRANS (per pupil),Capital Projects (per pupil),EXTRC (per pupil),AOEXP (per pupil),Total Expenditures (per pupil),Ending Balance (per pupil),DENPK,DENK,DEN16,DEN78,DEN912,DENK12,Total Students Enrolled,ADMPK,ADMK,ADM16,ADM78,ADM912,ADMPK12,TAXVAL,GFLEVY,Tuition,Misc,SpReserve,Building,Sinking,TotalLevy,LOCREV,CNTYREV,STREV,FEDREV,OTHREV,TOTREV,Salaries and Benefits for Instructors,Salaries and Benefits for Instructional Support Staff,OTHINS,School Admin,General Admin,OMOP,STTRANS,Capital Projects,EXTRC,AOEXP,Total Expenditures,Ending Balance,Students Enrolled / Population
Adams,2007,2293.0,4,,,19.6,326.77,38,7124.4,2.0,0.0,452.0,2.0,4.0,0.009000000000000001,,,,0.1226,0.00439,0.0,0.9912299999999999,0.00439,0.00877,0.74074,0.11110999999999999,0.11110999999999999,0.25926,0.48148,23946.59155,0.568802817,0.0,0.042464789,0.0,0.035211268,0.028485915,0.674964789,4827.551092000001,0.0,4140.945951,535.1096478999999,0.0,9503.60669,4951.499613,371.4552817,548.3134155,587.3686972,834.7072182999999,903.9818662,534.0815845,0.0,556.7740845,348.481338,9636.663099,1859.0533100000002,2.0,15.0,112.0,38.0,117.0,282.0,284.0,2.87,28.09,112.64,56.2,126.97,326.77,6800832.0,161.54,0.0,12.06,0.0,10.0,8.09,191.69,1371024.51,0.0,1176028.65,151971.14,0.0,2699024.3,1406225.89,105493.3,155721.01,166812.71,237056.85,256730.85,151679.17,0.0,158123.84,98968.7,2736812.32,527971.14,0.000537908
Barnes,2007,10807.0,29,,,20.4,1547.93,223,7120.67,32.0,4.0,2297.0,46.0,27.0,0.012,,,,0.1457,0.01345,0.00168,0.9655299999999999,0.01934,0.01135,0.71,0.13,0.17,0.29,0.5,26510.9147,0.323641732,0.000925197,0.005485564,0.001968504,0.008858268,0.008812336,0.349691601,5034.974022,10.52857612,3654.393609,489.85948160000004,68.12273622,9257.878425,4548.336529,368.4625,515.1373031,391.61349739999997,729.171122,902.059416,529.6964108,0.0,234.2168045,797.1299934,9015.823576,1679.649173,3.0,110.0,628.0,257.0,526.0,1521.0,1524.0,0.01,84.99,654.84,274.74,543.56,1558.14,40402634.0,493.23,1.41,8.36,3.0,13.5,13.43,532.93,7673300.41,16045.55,5569295.86,746545.85,103819.05,14109006.72,6931664.87,561536.85,785069.25,596818.97,1111256.79,1374738.55,807257.33,0.0,356946.41,1214826.11,13740115.13,2559785.34,0.000595362
Benson,2007,6878.0,71,,,17.2,961.35,192,10397.51,11.0,2.0,690.0,1770.0,102.0,0.028999999999999998,,,,0.1909,0.00445,0.00081,0.27901,0.71573,0.04125,0.34210999999999997,0.01316,0.01316,0.14474,0.19737000000000002,13242.42814,1.0082186229999999,0.16506072900000002,0.01007085,0.003036437,0.025212551,0.0,1.21159919,2690.03167,0.0,4555.4255060000005,5002.014241,180.7427733,12200.264009999999,6331.351933,223.53914980000002,1205.278128,440.49496960000005,1084.281144,832.1018421,894.8223482000001,0.0,271.6009109,727.8461235000001,12011.31655,3181.024615,14.0,63.0,363.0,127.0,421.0,974.0,988.0,15.57,58.92,340.46,125.75,420.65,961.35,13083519.0,996.12,163.08,9.95,3.0,24.91,0.0,1197.06,2657751.29,0.0,4500760.4,4941990.07,178573.86,12053860.84,6255375.71,220856.68,1190814.79,435209.03,1071269.77,822116.62,884084.48,0.0,268341.7,719111.97,11867180.75,3142852.32,0.00031436400000000003
Billings,2007,785.0,0,,,,47.13,8,25628.72,0.0,1.0,152.0,0.0,0.0,0.0,,,,0.1739,0.0,0.006540000000000001,0.99346,0.0,0.0,,,,,,119093.3696,0.0,0.297608696,0.0,0.0,0.0,0.0,0.297608696,7469.502173999999,24359.40196,72.31760870000001,8360.37,45.96456522,40307.5563,12889.041959999999,763.7984782999999,3208.627609,1124.069348,3189.587609,5083.173043,5285.165,0.0,294.3813043,6723.627609,38561.47196,71274.38391,0.0,6.0,34.0,6.0,0.0,46.0,46.0,0.0,4.93,33.08,9.12,0.0,47.13,5478295.0,0.0,13.69,0.0,0.0,0.0,0.0,13.69,343597.1,1120532.49,3326.61,384577.02,2114.37,1854147.59,592895.93,35134.73,147596.87,51707.19,146721.03,233825.96,243117.59,0.0,13541.54,309286.87,1773827.71,3278621.66,1.4000000000000001e-05
Bottineau,2007,6377.0,7,,,19.9,883.0,131,8023.67,15.0,15.0,1277.0,74.0,18.0,0.0051,,,,0.1558,0.01086,0.01086,0.92469,0.053579999999999996,0.013030000000000002,0.6621600000000001,0.10811,0.17568,0.2973,0.5405399999999999,26361.40696,0.579039616,0.001212485,0.010852341000000001,0.0,0.025294117999999997,0.0,0.616398559,4407.048367,634.2190276,4041.971369,716.977455,76.3017527,9876.517971,5579.015198,326.9316927,632.2768307,341.00012000000004,705.9236013999999,920.1383433,625.0312365,0.0,324.2833493,227.39349339999998,9681.993865999999,2674.8926530000003,17.0,43.0,287.0,165.0,321.0,816.0,833.0,14.4,40.74,324.98,149.38,353.5,883.0,21959052.0,482.34,1.01,9.04,0.0,21.07,0.0,513.46,3671071.29,528304.45,3366962.15,597242.22,63559.36,8227139.47,4647319.66,272334.1,526686.6,284053.1,588034.36,766475.24,520651.02,0.0,270128.03,189418.78,8065100.89,2228185.58,0.00037384699999999996
Bowman,2007,2938.0,7,,,21.1,596.21,55,9251.09,0.0,2.0,668.0,2.0,10.0,0.0115,,,,0.0929,0.0,0.00298,0.99405,0.00298,0.01488,0.7368399999999999,0.14035,0.19297999999999998,0.42105,0.63158,22511.39358,0.523547297,0.0,0.0,0.0,0.030810811,0.0,0.554358108,3575.885743,2654.935726,3947.143699,1179.814645,19.81015203,11377.58997,4710.293463,145.4649155,763.7534122000001,420.17371619999994,1037.923007,2239.2686320000003,902.9618073999999,0.0,529.1340878000001,145.9525507,10894.92559,5018.178108,5.0,32.0,245.0,82.0,228.0,587.0,592.0,3.08,29.22,225.79,95.53,242.59,596.21,13326745.0,309.94,0.0,0.0,0.0,18.24,0.0,328.18,2116924.36,1571721.95,2336709.07,698450.27,11727.61,6735533.26,2788493.73,86115.23,452142.02,248742.84,614450.42,1325647.03,534553.39,0.0,313247.38,86403.91,6449795.95,2970761.44,0.000199276
Burke,2007,1839.0,0,,,19.8,265.12,44,10220.61,4.0,0.0,382.0,1.0,7.0,0.0,,,,0.1796,0.01034,0.0,0.98708,0.0025800000000000003,0.018090000000000002,0.57143,0.19047999999999998,0.2381,0.33333,0.42857,35406.52675,2.079917695,0.0,0.0,0.0,0.070864198,0.09407407400000001,2.244855967,6464.981111,1855.4770780000001,4607.320823,783.3379012,182.1509053,13893.26782,7281.615473000001,3.4032921810000003,1027.131399,60.55794239,1443.101852,1335.168066,1380.0744029999998,249.5606996,312.058107,267.32835389999997,13359.999590000001,4641.788642,0.0,17.0,93.0,37.0,96.0,243.0,243.0,1.25,17.25,98.73,52.37,95.52,265.12,8603786.0,505.42,0.0,0.0,0.0,17.22,22.86,545.5,1570990.41,450880.93,1119578.96,190351.11,44262.67,3376064.08,1769432.56,827.0,249592.93,14715.58,350673.75,324445.84,335358.08,60643.25,75830.12,64960.79,3246479.9,1127954.64,0.00021543400000000002
Burleigh,2007,77178.0,215,,,22.1,11739.0,1407,6900.96,268.0,171.0,16182.0,1523.0,417.0,0.0123,,,,0.1279,0.014769999999999998,0.00942,0.89187,0.08394,0.02298,0.7708699999999999,0.2766,0.33224000000000004,0.48936,0.60393,19807.08406,0.11522854800000001,0.043081025999999994,0.001304148,0.0,0.0016159289999999999,0.000766118,0.161995769,4267.361071,0.0,3438.6229359999998,949.4795677000001,19.92562862,8675.389203,4716.037246,507.43958150000003,508.3452046,421.02455810000004,518.0199779,779.7365022999999,172.0700304,0.0,245.35996780000002,723.7704203,8591.803489,1213.507272,0.0,786.0,4929.0,1659.0,3499.0,10873.0,10873.0,428.95,1025.95,4920.6,1711.4,3652.1,11739.0,215362425.0,1252.88,468.42,14.18,0.0,17.57,8.33,1761.38,46399016.92,0.0,37388147.18,10323691.34,216651.36,94327506.8,51277472.98,5517390.57,5527237.41,4577800.02,5632431.22,8478074.99,1870917.44,0.0,2667798.93,7869555.78,93418679.34,13194464.57,0.000824058
Cass,2007,137717.0,547,,,22.7,19320.95,2450,7713.54,1440.0,763.0,29116.0,775.0,1162.0,0.0171,,,,0.1274,0.04487,0.02377,0.9072100000000001,0.02415,0.03621,0.81182,0.28374,0.36256,0.5399,0.63251,22776.8533,0.07485747,0.004254,0.000878628,0.00015634,0.00323675,0.007179634,0.09056282199999999,5218.360873,0.0,3156.640112,605.5502324,37.23774871,9017.788967,4818.026712,574.1560893999999,646.3064881,451.3335859,410.8506186,865.9082082999998,281.0653755,160.9421919,112.6016577,565.8966632,8887.087591,1850.494826,123.0,1381.0,8900.0,2910.0,5875.0,19066.0,19189.0,184.58,1290.94,8963.48,2975.34,5906.61,19320.95,437065038.0,1436.44,81.63,16.86,3.0,62.11,137.77,1737.81,100135126.8,0.0,60572767.11,11619903.41,714555.16,173042352.5,92453114.58,11017481.2,12401975.2,8660640.18,7883812.52,16615912.61,5393363.49,3088319.72,2160713.21,10858991.07,170534323.8,35509145.21,0.000540396
Cavalier,2007,3838.0,3,,,21.0,564.68,73,7152.78,2.0,4.0,845.0,9.0,13.0,0.0035,,,,0.1375,0.00233,0.00465,0.98256,0.01047,0.015119999999999998,0.68519,0.22221999999999997,0.24074,0.35185,0.51852,36157.783019999995,0.595943396,0.0,0.005660376999999999,0.0,0.015943396000000002,0.0,0.61754717,5910.373604,0.0,3579.94066,552.5743585,41.10830189,10083.99692,4500.304208,538.4043207999999,553.1053396000001,342.769,699.7152264,986.5183207999999,769.5068491000001,0.0,270.40133960000003,738.8269433999999,9399.551547,3316.153981,9.0,36.0,164.0,81.0,240.0,521.0,530.0,15.37,24.83,176.08,75.69,272.71,564.68,19163625.0,315.85,0.0,3.0,0.0,8.45,0.0,327.3,3132498.01,0.0,1897368.55,292864.41,21787.4,5344518.37,2385161.23,285354.29,293145.83,181667.57,370849.07,522854.71,407838.63,0.0,143312.71,391578.28,4981762.32,1757561.61,0.000301554
