,UNWEIGHTED SAMPLE COUNT OF THE POPULATION,UNWEIGHTED SAMPLE HOUSING UNITS,SEX BY AGE (WHITE ALONE),SEX BY AGE (BLACK OR AFRICAN AMERICAN ALONE),SEX BY AGE (AMERICAN INDIAN AND ALASKA NATIVE ALONE),SEX BY AGE (ASIAN ALONE),SEX BY AGE (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),SEX BY AGE (SOME OTHER RACE ALONE),SEX BY AGE (TWO OR MORE RACES),"SEX BY AGE (WHITE ALONE, NOT HISPANIC OR LATINO)",SEX BY AGE (HISPANIC OR LATINO),SEX BY AGE,MEDIAN AGE BY SEX (WHITE ALONE),MEDIAN AGE BY SEX (BLACK OR AFRICAN AMERICAN ALONE),MEDIAN AGE BY SEX (AMERICAN INDIAN AND ALASKA NATIVE),MEDIAN AGE BY SEX (ASIAN ALONE),MEDIAN AGE BY SEX (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),MEDIAN AGE BY SEX (SOME OTHER RACE ALONE),MEDIAN AGE BY SEX (TWO OR MORE RACES),"MEDIAN AGE BY SEX (WHITE ALONE, NOT HISPANIC OR LATINO)"
"Block Group 1, Census Tract 7, Marion County, Ohio: Summary level: 150, state:39> county:101> tract:000700> block group:1",115.0,59.0,,,,,,,,,,1870,31.0,59.5,-666666666.0,-666666666.0,-666666666.0,-666666666.0,12.4,31.0
"Block Group 1, Census Tract 2, Marion County, Ohio: Summary level: 150, state:39> county:101> tract:000200> block group:1",85.0,38.0,,,,,,,,,,1006,38.6,15.4,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,38.7
"Block Group 3, Census Tract 3, Marion County, Ohio: Summary level: 150, state:39> county:101> tract:000300> block group:3",133.0,59.0,,,,,,,,,,1083,43.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,43.0
"Block Group 2, Census Tract 2, Marion County, Ohio: Summary level: 150, state:39> county:101> tract:000200> block group:2",84.0,36.0,,,,,,,,,,748,38.9,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,38.9
"Block Group 3, Census Tract 2, Marion County, Ohio: Summary level: 150, state:39> county:101> tract:000200> block group:3",42.0,18.0,,,,,,,,,,551,29.5,51.1,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,29.5
"Block Group 1, Census Tract 3, Marion County, Ohio: Summary level: 150, state:39> county:101> tract:000300> block group:1",72.0,29.0,,,,,,,,,,629,27.3,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,37.4,27.3
"Block Group 1, Census Tract 1, Marion County, Ohio: Summary level: 150, state:39> county:101> tract:000100> block group:1",166.0,92.0,,,,,,,,,,1271,29.6,38.4,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,29.6
"Block Group 3, Census Tract 103, Marion County, Ohio: Summary level: 150, state:39> county:101> tract:010300> block group:3",46.0,17.0,,,,,,,,,,863,46.1,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,46.1
"Block Group 5, Census Tract 103, Marion County, Ohio: Summary level: 150, state:39> county:101> tract:010300> block group:5",215.0,88.0,,,,,,,,,,1132,40.6,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,30.5,41.5
"Block Group 2, Census Tract 5.02, Marion County, Ohio: Summary level: 150, state:39> county:101> tract:000502> block group:2",87.0,44.0,,,,,,,,,,955,36.7,39.6,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,36.8
"Block Group 2, Census Tract 104, Marion County, Ohio: Summary level: 150, state:39> county:101> tract:010400> block group:2",106.0,49.0,,,,,,,,,,1628,56.2,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,56.2
"Block Group 3, Census Tract 104, Marion County, Ohio: Summary level: 150, state:39> county:101> tract:010400> block group:3",74.0,25.0,,,,,,,,,,1237,26.8,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,26.8
"Block Group 1, Census Tract 11, Marion County, Ohio: Summary level: 150, state:39> county:101> tract:001100> block group:1",134.0,53.0,,,,,,,,,,953,36.2,39.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,37.3
"Block Group 1, Census Tract 5.02, Marion County, Ohio: Summary level: 150, state:39> county:101> tract:000502> block group:1",58.0,30.0,,,,,,,,,,778,33.0,12.5,-666666666.0,-666666666.0,-666666666.0,-666666666.0,19.3,33.0
