,UNWEIGHTED SAMPLE COUNT OF THE POPULATION,UNWEIGHTED SAMPLE HOUSING UNITS,SEX BY AGE (WHITE ALONE),SEX BY AGE (BLACK OR AFRICAN AMERICAN ALONE),SEX BY AGE (AMERICAN INDIAN AND ALASKA NATIVE ALONE),SEX BY AGE (ASIAN ALONE),SEX BY AGE (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),SEX BY AGE (SOME OTHER RACE ALONE),SEX BY AGE (TWO OR MORE RACES),"SEX BY AGE (WHITE ALONE, NOT HISPANIC OR LATINO)",SEX BY AGE (HISPANIC OR LATINO),SEX BY AGE,MEDIAN AGE BY SEX (WHITE ALONE),MEDIAN AGE BY SEX (BLACK OR AFRICAN AMERICAN ALONE),MEDIAN AGE BY SEX (AMERICAN INDIAN AND ALASKA NATIVE),MEDIAN AGE BY SEX (ASIAN ALONE),MEDIAN AGE BY SEX (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),MEDIAN AGE BY SEX (SOME OTHER RACE ALONE),MEDIAN AGE BY SEX (TWO OR MORE RACES),"MEDIAN AGE BY SEX (WHITE ALONE, NOT HISPANIC OR LATINO)"
"Block Group 1, Census Tract 9688, Morgan County, Ohio: Summary level: 150, state:39> county:115> tract:968800> block group:1",126,53,,,,,,,,,,1591,41.3,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,41.9
"Block Group 2, Census Tract 9688, Morgan County, Ohio: Summary level: 150, state:39> county:115> tract:968800> block group:2",90,49,,,,,,,,,,954,44.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,44.0
"Block Group 1, Census Tract 9690, Morgan County, Ohio: Summary level: 150, state:39> county:115> tract:969000> block group:1",126,60,,,,,,,,,,1715,40.3,-666666666.0,-666666666.0,-666666666.0,-666666666.0,10.6,60.8,40.2
"Block Group 3, Census Tract 9690, Morgan County, Ohio: Summary level: 150, state:39> county:115> tract:969000> block group:3",59,41,,,,,,,,,,684,44.5,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,42.0
"Block Group 4, Census Tract 9691, Morgan County, Ohio: Summary level: 150, state:39> county:115> tract:969100> block group:4",123,55,,,,,,,,,,738,48.8,42.4,-666666666.0,-666666666.0,-666666666.0,-666666666.0,73.0,48.8
"Block Group 3, Census Tract 9691, Morgan County, Ohio: Summary level: 150, state:39> county:115> tract:969100> block group:3",70,36,,,,,,,,,,823,29.1,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,29.1
"Block Group 2, Census Tract 9691, Morgan County, Ohio: Summary level: 150, state:39> county:115> tract:969100> block group:2",207,101,,,,,,,,,,902,43.4,18.2,-666666666.0,40.5,-666666666.0,-666666666.0,4.3,43.4
"Block Group 3, Census Tract 9689, Morgan County, Ohio: Summary level: 150, state:39> county:115> tract:968900> block group:3",290,145,,,,,,,,,,1385,50.7,42.1,-666666666.0,-666666666.0,-666666666.0,57.3,17.0,50.7
"Block Group 4, Census Tract 9689, Morgan County, Ohio: Summary level: 150, state:39> county:115> tract:968900> block group:4",80,44,,,,,,,,,,393,50.7,55.5,-666666666.0,-666666666.0,-666666666.0,-666666666.0,38.7,50.7
"Block Group 3, Census Tract 9688, Morgan County, Ohio: Summary level: 150, state:39> county:115> tract:968800> block group:3",102,50,,,,,,,,,,1132,50.2,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,50.2
"Block Group 2, Census Tract 9690, Morgan County, Ohio: Summary level: 150, state:39> county:115> tract:969000> block group:2",57,37,,,,,,,,,,488,56.0,49.5,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,54.5
"Block Group 4, Census Tract 9690, Morgan County, Ohio: Summary level: 150, state:39> county:115> tract:969000> block group:4",83,42,,,,,,,,,,850,49.4,51.3,-666666666.0,-666666666.0,-666666666.0,-666666666.0,34.9,49.8
"Block Group 1, Census Tract 9691, Morgan County, Ohio: Summary level: 150, state:39> county:115> tract:969100> block group:1",235,96,,,,,,,,,,942,31.8,47.0,-666666666.0,-666666666.0,-666666666.0,9.8,25.8,31.8
"Block Group 1, Census Tract 9689, Morgan County, Ohio: Summary level: 150, state:39> county:115> tract:968900> block group:1",250,105,,,,,,,,,,1480,45.7,13.5,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,45.7
"Block Group 2, Census Tract 9689, Morgan County, Ohio: Summary level: 150, state:39> county:115> tract:968900> block group:2",174,71,,,,,,,,,,836,38.1,17.3,-666666666.0,-666666666.0,-666666666.0,-666666666.0,7.5,38.1
