,UNWEIGHTED SAMPLE COUNT OF THE POPULATION,UNWEIGHTED SAMPLE HOUSING UNITS,SEX BY AGE (WHITE ALONE),SEX BY AGE (BLACK OR AFRICAN AMERICAN ALONE),SEX BY AGE (AMERICAN INDIAN AND ALASKA NATIVE ALONE),SEX BY AGE (ASIAN ALONE),SEX BY AGE (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),SEX BY AGE (SOME OTHER RACE ALONE),SEX BY AGE (TWO OR MORE RACES),"SEX BY AGE (WHITE ALONE, NOT HISPANIC OR LATINO)",SEX BY AGE (HISPANIC OR LATINO),SEX BY AGE,MEDIAN AGE BY SEX (WHITE ALONE),MEDIAN AGE BY SEX (BLACK OR AFRICAN AMERICAN ALONE),MEDIAN AGE BY SEX (AMERICAN INDIAN AND ALASKA NATIVE),MEDIAN AGE BY SEX (ASIAN ALONE),MEDIAN AGE BY SEX (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),MEDIAN AGE BY SEX (SOME OTHER RACE ALONE),MEDIAN AGE BY SEX (TWO OR MORE RACES),"MEDIAN AGE BY SEX (WHITE ALONE, NOT HISPANIC OR LATINO)"
"Block Group 2, Census Tract 9116, Muskingum County, Ohio: Summary level: 150, state:39> county:119> tract:911600> block group:2",23,16,,,,,,,,,,402,73.8,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,73.8
"Block Group 1, Census Tract 9117, Muskingum County, Ohio: Summary level: 150, state:39> county:119> tract:911700> block group:1",140,45,,,,,,,,,,1554,40.6,20.8,-666666666.0,48.1,-666666666.0,-666666666.0,-666666666.0,40.6
"Block Group 2, Census Tract 9126, Muskingum County, Ohio: Summary level: 150, state:39> county:119> tract:912600> block group:2",125,46,,,,,,,,,,1613,38.3,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,38.3
"Block Group 3, Census Tract 9126, Muskingum County, Ohio: Summary level: 150, state:39> county:119> tract:912600> block group:3",102,45,,,,,,,,,,1024,40.7,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,40.7
"Block Group 1, Census Tract 9124, Muskingum County, Ohio: Summary level: 150, state:39> county:119> tract:912400> block group:1",107,49,,,,,,,,,,1231,37.6,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,37.6
"Block Group 3, Census Tract 9124, Muskingum County, Ohio: Summary level: 150, state:39> county:119> tract:912400> block group:3",92,38,,,,,,,,,,827,39.0,49.3,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,39.0
"Block Group 4, Census Tract 9124, Muskingum County, Ohio: Summary level: 150, state:39> county:119> tract:912400> block group:4",91,40,,,,,,,,,,917,44.4,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,44.4
"Block Group 2, Census Tract 9124, Muskingum County, Ohio: Summary level: 150, state:39> county:119> tract:912400> block group:2",115,45,,,,,,,,,,1114,44.8,14.5,-666666666.0,-666666666.0,-666666666.0,-666666666.0,17.5,45.7
"Block Group 2, Census Tract 9125, Muskingum County, Ohio: Summary level: 150, state:39> county:119> tract:912500> block group:2",318,133,,,,,,,,,,1405,44.8,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,9.4,44.8
"Block Group 2, Census Tract 9123, Muskingum County, Ohio: Summary level: 150, state:39> county:119> tract:912300> block group:2",139,64,,,,,,,,,,1290,42.1,41.9,-666666666.0,-666666666.0,-666666666.0,-666666666.0,6.9,42.1
