,UNWEIGHTED SAMPLE COUNT OF THE POPULATION,UNWEIGHTED SAMPLE HOUSING UNITS,SEX BY AGE (WHITE ALONE),SEX BY AGE (BLACK OR AFRICAN AMERICAN ALONE),SEX BY AGE (AMERICAN INDIAN AND ALASKA NATIVE ALONE),SEX BY AGE (ASIAN ALONE),SEX BY AGE (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),SEX BY AGE (SOME OTHER RACE ALONE),SEX BY AGE (TWO OR MORE RACES),"SEX BY AGE (WHITE ALONE, NOT HISPANIC OR LATINO)",SEX BY AGE (HISPANIC OR LATINO),SEX BY AGE,MEDIAN AGE BY SEX (WHITE ALONE),MEDIAN AGE BY SEX (BLACK OR AFRICAN AMERICAN ALONE),MEDIAN AGE BY SEX (AMERICAN INDIAN AND ALASKA NATIVE),MEDIAN AGE BY SEX (ASIAN ALONE),MEDIAN AGE BY SEX (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),MEDIAN AGE BY SEX (SOME OTHER RACE ALONE),MEDIAN AGE BY SEX (TWO OR MORE RACES),"MEDIAN AGE BY SEX (WHITE ALONE, NOT HISPANIC OR LATINO)"
"Block Group 4, Census Tract 203, Wood County, Ohio: Summary level: 150, state:39> county:173> tract:020300> block group:4",58,31,,,,,,,,,,903,39.8,28.5,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,39.9
"Block Group 1, Census Tract 203, Wood County, Ohio: Summary level: 150, state:39> county:173> tract:020300> block group:1",50,27,,,,,,,,,,990,38.4,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,39.5
"Block Group 3, Census Tract 203, Wood County, Ohio: Summary level: 150, state:39> county:173> tract:020300> block group:3",86,41,,,,,,,,,,1326,44.4,-666666666.0,-666666666.0,17.0,-666666666.0,-666666666.0,-666666666.0,45.0
"Block Group 1, Census Tract 208, Wood County, Ohio: Summary level: 150, state:39> county:173> tract:020800> block group:1",182,97,,,,,,,,,,1674,58.3,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,59.3
"Block Group 2, Census Tract 208, Wood County, Ohio: Summary level: 150, state:39> county:173> tract:020800> block group:2",89,44,,,,,,,,,,1072,29.8,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,29.8
"Block Group 2, Census Tract 207, Wood County, Ohio: Summary level: 150, state:39> county:173> tract:020700> block group:2",34,15,,,,,,,,,,634,25.9,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,25.9
"Block Group 5, Census Tract 207, Wood County, Ohio: Summary level: 150, state:39> county:173> tract:020700> block group:5",94,42,,,,,,,,,,1352,44.4,34.3,-666666666.0,-666666666.0,-666666666.0,-666666666.0,9.9,44.9
"Block Group 4, Census Tract 207, Wood County, Ohio: Summary level: 150, state:39> county:173> tract:020700> block group:4",46,22,,,,,,,,,,905,55.9,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,55.7
"Block Group 1, Census Tract 207, Wood County, Ohio: Summary level: 150, state:39> county:173> tract:020700> block group:1",181,77,,,,,,,,,,2988,27.6,40.8,-666666666.0,23.7,-666666666.0,30.5,-666666666.0,27.6
"Block Group 4, Census Tract 209, Wood County, Ohio: Summary level: 150, state:39> county:173> tract:020900> block group:4",90,41,,,,,,,,,,1009,55.0,-666666666.0,-666666666.0,34.3,-666666666.0,-666666666.0,-666666666.0,58.7
"Block Group 5, Census Tract 209, Wood County, Ohio: Summary level: 150, state:39> county:173> tract:020900> block group:5",44,19,,,,,,,,,,680,56.3,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,56.1
"Block Group 2, Census Tract 209, Wood County, Ohio: Summary level: 150, state:39> county:173> tract:020900> block group:2",188,78,,,,,,,,,,787,39.7,10.7,-666666666.0,-666666666.0,-666666666.0,-666666666.0,12.0,41.2
"Block Group 1, Census Tract 202, Wood County, Ohio: Summary level: 150, state:39> county:173> tract:020200> block group:1",116,49,,,,,,,,,,1212,36.9,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,36.9
"Block Group 2, Census Tract 218, Wood County, Ohio: Summary level: 150, state:39> county:173> tract:021800> block group:2",252,8,,,,,,,,,,2011,19.5,19.2,-666666666.0,-666666666.0,-666666666.0,18.7,19.5,19.5
