,UNWEIGHTED SAMPLE COUNT OF THE POPULATION,UNWEIGHTED SAMPLE HOUSING UNITS,SEX BY AGE (WHITE ALONE),SEX BY AGE (BLACK OR AFRICAN AMERICAN ALONE),SEX BY AGE (AMERICAN INDIAN AND ALASKA NATIVE ALONE),SEX BY AGE (ASIAN ALONE),SEX BY AGE (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),SEX BY AGE (SOME OTHER RACE ALONE),SEX BY AGE (TWO OR MORE RACES),"SEX BY AGE (WHITE ALONE, NOT HISPANIC OR LATINO)",SEX BY AGE (HISPANIC OR LATINO),SEX BY AGE,MEDIAN AGE BY SEX (WHITE ALONE),MEDIAN AGE BY SEX (BLACK OR AFRICAN AMERICAN ALONE),MEDIAN AGE BY SEX (AMERICAN INDIAN AND ALASKA NATIVE),MEDIAN AGE BY SEX (ASIAN ALONE),MEDIAN AGE BY SEX (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),MEDIAN AGE BY SEX (SOME OTHER RACE ALONE),MEDIAN AGE BY SEX (TWO OR MORE RACES),"MEDIAN AGE BY SEX (WHITE ALONE, NOT HISPANIC OR LATINO)"
"Block Group 4, Census Tract 217, Washington County, Ohio: Summary level: 150, state:39> county:167> tract:021700> block group:4",77,27,,,,,,,,,,1251,48.1,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,46.9
"Block Group 3, Census Tract 217, Washington County, Ohio: Summary level: 150, state:39> county:167> tract:021700> block group:3",104,43,,,,,,,,,,1741,43.1,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,2.7,43.1
"Block Group 2, Census Tract 201.02, Washington County, Ohio: Summary level: 150, state:39> county:167> tract:020102> block group:2",105,60,,,,,,,,,,1243,43.3,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,43.3
"Block Group 1, Census Tract 201.02, Washington County, Ohio: Summary level: 150, state:39> county:167> tract:020102> block group:1",67,33,,,,,,,,,,929,39.6,22.4,-666666666.0,-666666666.0,-666666666.0,-666666666.0,57.3,39.6
"Block Group 1, Census Tract 201.01, Washington County, Ohio: Summary level: 150, state:39> county:167> tract:020101> block group:1",167,93,,,,,,,,,,1890,46.4,-666666666.0,-666666666.0,-666666666.0,-666666666.0,37.5,-666666666.0,46.4
"Block Group 2, Census Tract 209, Washington County, Ohio: Summary level: 150, state:39> county:167> tract:020900> block group:2",183,82,,,,,,,,,,1831,43.6,64.4,-666666666.0,-666666666.0,-666666666.0,-666666666.0,70.1,47.7
"Block Group 3, Census Tract 214, Washington County, Ohio: Summary level: 150, state:39> county:167> tract:021400> block group:3",113,52,,,,,,,,,,992,42.8,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,42.8
"Block Group 1, Census Tract 214, Washington County, Ohio: Summary level: 150, state:39> county:167> tract:021400> block group:1",225,79,,,,,,,,,,1766,49.8,26.5,-666666666.0,20.7,-666666666.0,-666666666.0,24.7,52.0
"Block Group 2, Census Tract 214, Washington County, Ohio: Summary level: 150, state:39> county:167> tract:021400> block group:2",138,62,,,,,,,,,,1230,43.7,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,18.4,45.2
"Block Group 2, Census Tract 205, Washington County, Ohio: Summary level: 150, state:39> county:167> tract:020500> block group:2",244,32,,,,,,,,,,1426,20.5,20.2,-666666666.0,19.9,-666666666.0,-666666666.0,20.5,20.6
"Block Group 1, Census Tract 215, Washington County, Ohio: Summary level: 150, state:39> county:167> tract:021500> block group:1",264,115,,,,,,,,,,1465,47.1,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,46.8
"Block Group 3, Census Tract 210, Washington County, Ohio: Summary level: 150, state:39> county:167> tract:021000> block group:3",140,73,,,,,,,,,,1684,38.1,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,38.1
"Block Group 1, Census Tract 203, Washington County, Ohio: Summary level: 150, state:39> county:167> tract:020300> block group:1",162,71,,,,,,,,,,1626,46.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,46.0
"Block Group 1, Census Tract 204, Washington County, Ohio: Summary level: 150, state:39> county:167> tract:020400> block group:1",370,153,,,,,,,,,,2327,45.1,38.9,-666666666.0,-666666666.0,-666666666.0,-666666666.0,15.6,45.2
"Block Group 3, Census Tract 208, Washington County, Ohio: Summary level: 150, state:39> county:167> tract:020800> block group:3",90,52,,,,,,,,,,1067,40.1,-666666666.0,-666666666.0,68.1,-666666666.0,-666666666.0,-666666666.0,40.1
"Block Group 2, Census Tract 213, Washington County, Ohio: Summary level: 150, state:39> county:167> tract:021300> block group:2",291,158,,,,,,,,,,1804,50.5,-666666666.0,-666666666.0,-666666666.0,-666666666.0,25.5,27.5,51.8
"Block Group 1, Census Tract 213, Washington County, Ohio: Summary level: 150, state:39> county:167> tract:021300> block group:1",109,52,,,,,,,,,,873,46.3,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,46.3
"Block Group 4, Census Tract 213, Washington County, Ohio: Summary level: 150, state:39> county:167> tract:021300> block group:4",75,32,,,,,,,,,,811,40.8,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,40.8
"Block Group 3, Census Tract 202, Washington County, Ohio: Summary level: 150, state:39> county:167> tract:020200> block group:3",21,11,,,,,,,,,,289,54.8,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,54.8
"Block Group 4, Census Tract 202, Washington County, Ohio: Summary level: 150, state:39> county:167> tract:020200> block group:4",54,26,,,,,,,,,,1079,45.6,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,45.6
"Block Group 1, Census Tract 202, Washington County, Ohio: Summary level: 150, state:39> county:167> tract:020200> block group:1",83,39,,,,,,,,,,1311,45.1,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,45.1
"Block Group 1, Census Tract 209, Washington County, Ohio: Summary level: 150, state:39> county:167> tract:020900> block group:1",50,24,,,,,,,,,,557,53.1,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,53.1
"Block Group 4, Census Tract 212, Washington County, Ohio: Summary level: 150, state:39> county:167> tract:021200> block group:4",46,26,,,,,,,,,,813,53.3,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,53.3
"Block Group 3, Census Tract 212, Washington County, Ohio: Summary level: 150, state:39> county:167> tract:021200> block group:3",63,31,,,,,,,,,,919,47.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,47.3
"Block Group 2, Census Tract 212, Washington County, Ohio: Summary level: 150, state:39> county:167> tract:021200> block group:2",61,30,,,,,,,,,,1202,39.8,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,39.8
"Block Group 2, Census Tract 210, Washington County, Ohio: Summary level: 150, state:39> county:167> tract:021000> block group:2",115,55,,,,,,,,,,1478,41.8,8.7,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,42.8
"Block Group 1, Census Tract 210, Washington County, Ohio: Summary level: 150, state:39> county:167> tract:021000> block group:1",54,32,,,,,,,,,,633,55.7,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,55.7
"Block Group 3, Census Tract 211, Washington County, Ohio: Summary level: 150, state:39> county:167> tract:021100> block group:3",113,53,,,,,,,,,,1130,37.1,41.3,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,37.1
"Block Group 1, Census Tract 211, Washington County, Ohio: Summary level: 150, state:39> county:167> tract:021100> block group:1",153,65,,,,,,,,,,1481,44.3,-666666666.0,-666666666.0,9.5,-666666666.0,-666666666.0,11.8,44.3
"Block Group 2, Census Tract 211, Washington County, Ohio: Summary level: 150, state:39> county:167> tract:021100> block group:2",150,65,,,,,,,,,,1403,45.8,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,24.6,45.8
"Block Group 2, Census Tract 216, Washington County, Ohio: Summary level: 150, state:39> county:167> tract:021600> block group:2",137,47,,,,,,,,,,1387,35.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,35.0
"Block Group 1, Census Tract 216, Washington County, Ohio: Summary level: 150, state:39> county:167> tract:021600> block group:1",154,70,,,,,,,,,,1715,42.3,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,42.3
"Block Group 3, Census Tract 216, Washington County, Ohio: Summary level: 150, state:39> county:167> tract:021600> block group:3",50,29,,,,,,,,,,600,52.7,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,52.7
"Block Group 1, Census Tract 208, Washington County, Ohio: Summary level: 150, state:39> county:167> tract:020800> block group:1",105,50,,,,,,,,,,1164,42.7,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,43.0
"Block Group 1, Census Tract 217, Washington County, Ohio: Summary level: 150, state:39> county:167> tract:021700> block group:1",51,30,,,,,,,,,,956,55.1,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,55.1
"Block Group 2, Census Tract 217, Washington County, Ohio: Summary level: 150, state:39> county:167> tract:021700> block group:2",58,27,,,,,,,,,,1058,49.4,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,49.4
"Block Group 5, Census Tract 217, Washington County, Ohio: Summary level: 150, state:39> county:167> tract:021700> block group:5",46,20,,,,,,,,,,894,43.3,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,43.3
"Block Group 1, Census Tract 205, Washington County, Ohio: Summary level: 150, state:39> county:167> tract:020500> block group:1",127,65,,,,,,,,,,1197,41.3,79.3,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,41.3
"Block Group 2, Census Tract 201.01, Washington County, Ohio: Summary level: 150, state:39> county:167> tract:020101> block group:2",203,93,,,,,,,,,,1953,47.8,61.9,-666666666.0,-666666666.0,-666666666.0,-666666666.0,19.4,48.1
"Block Group 2, Census Tract 203, Washington County, Ohio: Summary level: 150, state:39> county:167> tract:020300> block group:2",217,93,,,,,,,,,,1987,37.1,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,37.1
"Block Group 2, Census Tract 208, Washington County, Ohio: Summary level: 150, state:39> county:167> tract:020800> block group:2",133,63,,,,,,,,,,1710,38.4,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,38.4
"Block Group 3, Census Tract 213, Washington County, Ohio: Summary level: 150, state:39> county:167> tract:021300> block group:3",179,98,,,,,,,,,,735,54.4,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,9.6,54.4
"Block Group 5, Census Tract 213, Washington County, Ohio: Summary level: 150, state:39> county:167> tract:021300> block group:5",77,37,,,,,,,,,,703,41.1,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,41.1
"Block Group 5, Census Tract 202, Washington County, Ohio: Summary level: 150, state:39> county:167> tract:020200> block group:5",146,57,,,,,,,,,,2356,40.6,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,40.6
"Block Group 2, Census Tract 202, Washington County, Ohio: Summary level: 150, state:39> county:167> tract:020200> block group:2",109,46,,,,,,,,,,1794,47.2,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,47.2
"Block Group 1, Census Tract 212, Washington County, Ohio: Summary level: 150, state:39> county:167> tract:021200> block group:1",84,35,,,,,,,,,,1512,40.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,40.0
"Block Group 5, Census Tract 212, Washington County, Ohio: Summary level: 150, state:39> county:167> tract:021200> block group:5",202,113,,,,,,,,,,1379,47.8,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,47.9
