,UNWEIGHTED SAMPLE COUNT OF THE POPULATION,UNWEIGHTED SAMPLE HOUSING UNITS,SEX BY AGE (WHITE ALONE),SEX BY AGE (BLACK OR AFRICAN AMERICAN ALONE),SEX BY AGE (AMERICAN INDIAN AND ALASKA NATIVE ALONE),SEX BY AGE (ASIAN ALONE),SEX BY AGE (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),SEX BY AGE (SOME OTHER RACE ALONE),SEX BY AGE (TWO OR MORE RACES),"SEX BY AGE (WHITE ALONE, NOT HISPANIC OR LATINO)",SEX BY AGE (HISPANIC OR LATINO),SEX BY AGE,MEDIAN AGE BY SEX (WHITE ALONE),MEDIAN AGE BY SEX (BLACK OR AFRICAN AMERICAN ALONE),MEDIAN AGE BY SEX (AMERICAN INDIAN AND ALASKA NATIVE),MEDIAN AGE BY SEX (ASIAN ALONE),MEDIAN AGE BY SEX (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),MEDIAN AGE BY SEX (SOME OTHER RACE ALONE),MEDIAN AGE BY SEX (TWO OR MORE RACES),"MEDIAN AGE BY SEX (WHITE ALONE, NOT HISPANIC OR LATINO)"
"Block Group 1, Census Tract 9160, Huron County, Ohio: Summary level: 150, state:39> county:077> tract:916000> block group:1",86,43,,,,,,,,,,808,46.8,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,46.6
"Block Group 2, Census Tract 9159, Huron County, Ohio: Summary level: 150, state:39> county:077> tract:915900> block group:2",223,86,,,,,,,,,,1248,46.5,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,46.4
"Block Group 3, Census Tract 9165, Huron County, Ohio: Summary level: 150, state:39> county:077> tract:916500> block group:3",116,51,,,,,,,,,,1447,35.8,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,35.8
"Block Group 1, Census Tract 9154, Huron County, Ohio: Summary level: 150, state:39> county:077> tract:915400> block group:1",253,112,,,,,,,,,,1464,41.3,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,41.3
"Block Group 3, Census Tract 9154, Huron County, Ohio: Summary level: 150, state:39> county:077> tract:915400> block group:3",93,43,,,,,,,,,,1400,52.6,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,52.9
"Block Group 1, Census Tract 9166, Huron County, Ohio: Summary level: 150, state:39> county:077> tract:916600> block group:1",103,45,,,,,,,,,,950,53.1,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,53.2
"Block Group 4, Census Tract 9166, Huron County, Ohio: Summary level: 150, state:39> county:077> tract:916600> block group:4",96,43,,,,,,,,,,500,46.9,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,46.9
"Block Group 3, Census Tract 9166, Huron County, Ohio: Summary level: 150, state:39> county:077> tract:916600> block group:3",227,88,,,,,,,,,,1425,31.8,41.4,-666666666.0,-666666666.0,-666666666.0,-666666666.0,0.0,32.1
"Block Group 2, Census Tract 9161, Huron County, Ohio: Summary level: 150, state:39> county:077> tract:916100> block group:2",64,27,,,,,,,,,,642,46.7,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,46.7
"Block Group 3, Census Tract 9155, Huron County, Ohio: Summary level: 150, state:39> county:077> tract:915500> block group:3",102,40,,,,,,,,,,1476,47.6,-666666666.0,-666666666.0,-666666666.0,-666666666.0,21.5,72.7,48.0
