,UNWEIGHTED SAMPLE COUNT OF THE POPULATION,UNWEIGHTED SAMPLE HOUSING UNITS,SEX BY AGE (WHITE ALONE),SEX BY AGE (BLACK OR AFRICAN AMERICAN ALONE),SEX BY AGE (AMERICAN INDIAN AND ALASKA NATIVE ALONE),SEX BY AGE (ASIAN ALONE),SEX BY AGE (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),SEX BY AGE (SOME OTHER RACE ALONE),SEX BY AGE (TWO OR MORE RACES),"SEX BY AGE (WHITE ALONE, NOT HISPANIC OR LATINO)",SEX BY AGE (HISPANIC OR LATINO),SEX BY AGE,MEDIAN AGE BY SEX (WHITE ALONE),MEDIAN AGE BY SEX (BLACK OR AFRICAN AMERICAN ALONE),MEDIAN AGE BY SEX (AMERICAN INDIAN AND ALASKA NATIVE),MEDIAN AGE BY SEX (ASIAN ALONE),MEDIAN AGE BY SEX (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),MEDIAN AGE BY SEX (SOME OTHER RACE ALONE),MEDIAN AGE BY SEX (TWO OR MORE RACES),"MEDIAN AGE BY SEX (WHITE ALONE, NOT HISPANIC OR LATINO)"
"Block Group 1, Census Tract 9401, Taos County, New Mexico: Summary level: 150, state:35> county:055> tract:940100> block group:1",264,214,,,,,,,,,,1197,48.4,-666666666.0,27.7,-666666666.0,-666666666.0,40.3,10.8,52.6
"Block Group 6, Census Tract 9401, Taos County, New Mexico: Summary level: 150, state:35> county:055> tract:940100> block group:6",105,113,,,,,,,,,,437,53.4,-666666666.0,-666666666.0,-666666666.0,-666666666.0,25.8,-666666666.0,63.2
"Block Group 2, Census Tract 9401, Taos County, New Mexico: Summary level: 150, state:35> county:055> tract:940100> block group:2",121,63,,,,,,,,,,3857,52.6,-666666666.0,-666666666.0,-666666666.0,-666666666.0,26.8,-666666666.0,58.2
"Block Group 5, Census Tract 9401, Taos County, New Mexico: Summary level: 150, state:35> county:055> tract:940100> block group:5",173,129,,,,,,,,,,744,56.5,-666666666.0,24.5,-666666666.0,-666666666.0,26.6,16.3,58.5
"Block Group 3, Census Tract 9527, Taos County, New Mexico: Summary level: 150, state:35> county:055> tract:952700> block group:3",66,30,,,,,,,,,,1750,49.3,-666666666.0,21.7,43.5,-666666666.0,41.2,59.1,59.1
"Block Group 1, Census Tract 9523, Taos County, New Mexico: Summary level: 150, state:35> county:055> tract:952300> block group:1",54,71,,,,,,,,,,1059,53.7,-666666666.0,-666666666.0,-666666666.0,-666666666.0,34.6,5.5,60.4
"Block Group 2, Census Tract 9523, Taos County, New Mexico: Summary level: 150, state:35> county:055> tract:952300> block group:2",102,60,,,,,,,,,,1525,50.3,-666666666.0,-666666666.0,-666666666.0,-666666666.0,59.1,23.1,47.5
"Block Group 3, Census Tract 9521, Taos County, New Mexico: Summary level: 150, state:35> county:055> tract:952100> block group:3",62,55,,,,,,,,,,1986,54.8,-666666666.0,-666666666.0,-666666666.0,-666666666.0,26.8,2.3,58.8
"Block Group 5, Census Tract 9521, Taos County, New Mexico: Summary level: 150, state:35> county:055> tract:952100> block group:5",175,106,,,,,,,,,,1428,47.3,-666666666.0,50.1,-666666666.0,-666666666.0,56.5,-666666666.0,59.2
"Block Group 1, Census Tract 9521, Taos County, New Mexico: Summary level: 150, state:35> county:055> tract:952100> block group:1",20,44,,,,,,,,,,212,36.6,-666666666.0,-666666666.0,-666666666.0,-666666666.0,67.3,-666666666.0,61.6
