,UNWEIGHTED SAMPLE COUNT OF THE POPULATION,UNWEIGHTED SAMPLE HOUSING UNITS,SEX BY AGE (WHITE ALONE),SEX BY AGE (BLACK OR AFRICAN AMERICAN ALONE),SEX BY AGE (AMERICAN INDIAN AND ALASKA NATIVE ALONE),SEX BY AGE (ASIAN ALONE),SEX BY AGE (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),SEX BY AGE (SOME OTHER RACE ALONE),SEX BY AGE (TWO OR MORE RACES),"SEX BY AGE (WHITE ALONE, NOT HISPANIC OR LATINO)",SEX BY AGE (HISPANIC OR LATINO),SEX BY AGE,MEDIAN AGE BY SEX (WHITE ALONE),MEDIAN AGE BY SEX (BLACK OR AFRICAN AMERICAN ALONE),MEDIAN AGE BY SEX (AMERICAN INDIAN AND ALASKA NATIVE),MEDIAN AGE BY SEX (ASIAN ALONE),MEDIAN AGE BY SEX (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),MEDIAN AGE BY SEX (SOME OTHER RACE ALONE),MEDIAN AGE BY SEX (TWO OR MORE RACES),"MEDIAN AGE BY SEX (WHITE ALONE, NOT HISPANIC OR LATINO)"
"Block Group 4, Census Tract 9708, Valencia County, New Mexico: Summary level: 150, state:35> county:061> tract:970800> block group:4",45.0,18.0,,,,,,,,,,980,39.8,-666666666.0,27.3,-666666666.0,-666666666.0,54.3,-666666666.0,69.2
"Block Group 5, Census Tract 9708, Valencia County, New Mexico: Summary level: 150, state:35> county:061> tract:970800> block group:5",38.0,18.0,,,,,,,,,,473,38.3,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,4.8,34.7
"Block Group 3, Census Tract 9708, Valencia County, New Mexico: Summary level: 150, state:35> county:061> tract:970800> block group:3",49.0,23.0,,,,,,,,,,705,43.3,-666666666.0,-666666666.0,-666666666.0,-666666666.0,9.9,-666666666.0,54.0
"Block Group 2, Census Tract 9708, Valencia County, New Mexico: Summary level: 150, state:35> county:061> tract:970800> block group:2",57.0,27.0,,,,,,,,,,1172,51.2,-666666666.0,-666666666.0,-666666666.0,-666666666.0,28.3,-666666666.0,61.1
"Block Group 1, Census Tract 9708, Valencia County, New Mexico: Summary level: 150, state:35> county:061> tract:970800> block group:1",78.0,35.0,,,,,,,,,,1524,22.6,-666666666.0,-666666666.0,-666666666.0,-666666666.0,46.2,-666666666.0,36.0
"Block Group 1, Census Tract 9702, Valencia County, New Mexico: Summary level: 150, state:35> county:061> tract:970200> block group:1",129.0,57.0,,,,,,,,,,1433,38.1,-666666666.0,37.4,-666666666.0,-666666666.0,16.6,43.1,52.2
"Block Group 2, Census Tract 9702, Valencia County, New Mexico: Summary level: 150, state:35> county:061> tract:970200> block group:2",153.0,65.0,,,,,,,,,,1419,53.5,-666666666.0,29.6,74.7,-666666666.0,49.7,24.3,59.0
"Block Group 1, Census Tract 9711, Valencia County, New Mexico: Summary level: 150, state:35> county:061> tract:971100> block group:1",174.0,73.0,,,,,,,,,,1441,33.8,57.7,41.8,-666666666.0,-666666666.0,37.9,-666666666.0,46.9
"Block Group 2, Census Tract 9709.01, Valencia County, New Mexico: Summary level: 150, state:35> county:061> tract:970901> block group:2",34.0,21.0,,,,,,,,,,644,45.8,-666666666.0,12.5,-666666666.0,-666666666.0,48.0,-666666666.0,55.2
"Block Group 4, Census Tract 9709.01, Valencia County, New Mexico: Summary level: 150, state:35> county:061> tract:970901> block group:4",91.0,40.0,,,,,,,,,,1163,43.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,46.4,12.7,55.3
"Block Group 1, Census Tract 9709.02, Valencia County, New Mexico: Summary level: 150, state:35> county:061> tract:970902> block group:1",186.0,88.0,,,,,,,,,,2185,43.0,-666666666.0,61.7,-666666666.0,-666666666.0,52.5,20.0,43.4
"Block Group 1, Census Tract 9701.02, Valencia County, New Mexico: Summary level: 150, state:35> county:061> tract:970102> block group:1",44.0,19.0,,,,,,,,,,988,46.7,-666666666.0,-666666666.0,-666666666.0,-666666666.0,26.6,27.0,66.3
"Block Group 3, Census Tract 9701.02, Valencia County, New Mexico: Summary level: 150, state:35> county:061> tract:970102> block group:3",104.0,48.0,,,,,,,,,,2773,50.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,43.8,-666666666.0,42.9
"Block Group 3, Census Tract 9707, Valencia County, New Mexico: Summary level: 150, state:35> county:061> tract:970700> block group:3",128.0,48.0,,,,,,,,,,2097,47.2,-666666666.0,42.3,-666666666.0,-666666666.0,41.8,49.8,54.7
"Block Group 1, Census Tract 9707, Valencia County, New Mexico: Summary level: 150, state:35> county:061> tract:970700> block group:1",45.0,23.0,,,,,,,,,,823,51.6,-666666666.0,-666666666.0,-666666666.0,-666666666.0,38.2,-666666666.0,59.3
"Block Group 2, Census Tract 9703.01, Valencia County, New Mexico: Summary level: 150, state:35> county:061> tract:970301> block group:2",74.0,19.0,,,,,,,,,,1697,19.4,-666666666.0,-666666666.0,-666666666.0,-666666666.0,39.7,-666666666.0,53.2
"Block Group 3, Census Tract 9701.01, Valencia County, New Mexico: Summary level: 150, state:35> county:061> tract:970101> block group:3",90.0,36.0,,,,,,,,,,1383,34.1,-666666666.0,51.7,-666666666.0,-666666666.0,12.8,-666666666.0,48.8
"Block Group 1, Census Tract 9703.03, Valencia County, New Mexico: Summary level: 150, state:35> county:061> tract:970303> block group:1",73.0,34.0,,,,,,,,,,1797,45.2,-666666666.0,-666666666.0,-666666666.0,-666666666.0,33.2,-666666666.0,50.2
"Block Group 3, Census Tract 9703.03, Valencia County, New Mexico: Summary level: 150, state:35> county:061> tract:970303> block group:3",85.0,31.0,,,,,,,,,,1815,52.7,-666666666.0,-666666666.0,-666666666.0,-666666666.0,52.5,-666666666.0,50.6
"Block Group 3, Census Tract 9710, Valencia County, New Mexico: Summary level: 150, state:35> county:061> tract:971000> block group:3",48.0,30.0,,,,,,,,,,938,51.5,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,58.8
"Block Group 1, Census Tract 9710, Valencia County, New Mexico: Summary level: 150, state:35> county:061> tract:971000> block group:1",46.0,17.0,,,,,,,,,,1214,23.8,-666666666.0,-666666666.0,-666666666.0,-666666666.0,25.9,-666666666.0,26.8
"Block Group 2, Census Tract 9710, Valencia County, New Mexico: Summary level: 150, state:35> county:061> tract:971000> block group:2",97.0,42.0,,,,,,,,,,2007,55.1,-666666666.0,7.9,-666666666.0,-666666666.0,40.2,-666666666.0,58.4
"Block Group 1, Census Tract 9403, Valencia County, New Mexico: Summary level: 150, state:35> county:061> tract:940300> block group:1",149.0,69.0,,,,,,,,,,1026,23.6,-666666666.0,42.1,35.2,-666666666.0,58.5,18.6,23.6
"Block Group 5, Census Tract 9701.02, Valencia County, New Mexico: Summary level: 150, state:35> county:061> tract:970102> block group:5",68.0,24.0,,,,,,,,,,1298,39.3,-666666666.0,-666666666.0,4.5,-666666666.0,18.0,34.8,41.6
"Block Group 4, Census Tract 9701.02, Valencia County, New Mexico: Summary level: 150, state:35> county:061> tract:970102> block group:4",40.0,16.0,,,,,,,,,,832,55.2,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,50.2
"Block Group 4, Census Tract 9703.01, Valencia County, New Mexico: Summary level: 150, state:35> county:061> tract:970301> block group:4",103.0,36.0,,,,,,,,,,2483,37.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,29.0,22.8,46.7
"Block Group 3, Census Tract 9703.01, Valencia County, New Mexico: Summary level: 150, state:35> county:061> tract:970301> block group:3",101.0,38.0,,,,,,,,,,1946,29.4,-666666666.0,25.5,-666666666.0,-666666666.0,35.3,14.6,38.8
"Block Group 1, Census Tract 9704.05, Valencia County, New Mexico: Summary level: 150, state:35> county:061> tract:970405> block group:1",69.0,31.0,,,,,,,,,,814,51.7,-666666666.0,10.9,19.9,-666666666.0,-666666666.0,-666666666.0,50.1
"Block Group 2, Census Tract 9704.05, Valencia County, New Mexico: Summary level: 150, state:35> county:061> tract:970405> block group:2",149.0,54.0,,,,,,,,,,2350,41.0,-666666666.0,15.7,-666666666.0,-666666666.0,29.5,55.5,55.9
"Block Group 2, Census Tract 9704.04, Valencia County, New Mexico: Summary level: 150, state:35> county:061> tract:970404> block group:2",114.0,47.0,,,,,,,,,,2434,28.2,-666666666.0,-666666666.0,-666666666.0,-666666666.0,47.4,-666666666.0,44.7
"Block Group 1, Census Tract 9704.04, Valencia County, New Mexico: Summary level: 150, state:35> county:061> tract:970404> block group:1",181.0,85.0,,,,,,,,,,2635,52.4,-666666666.0,-666666666.0,-666666666.0,-666666666.0,23.8,-666666666.0,62.0
