,UNWEIGHTED SAMPLE COUNT OF THE POPULATION,UNWEIGHTED SAMPLE HOUSING UNITS,SEX BY AGE (WHITE ALONE),SEX BY AGE (BLACK OR AFRICAN AMERICAN ALONE),SEX BY AGE (AMERICAN INDIAN AND ALASKA NATIVE ALONE),SEX BY AGE (ASIAN ALONE),SEX BY AGE (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),SEX BY AGE (SOME OTHER RACE ALONE),SEX BY AGE (TWO OR MORE RACES),"SEX BY AGE (WHITE ALONE, NOT HISPANIC OR LATINO)",SEX BY AGE (HISPANIC OR LATINO),SEX BY AGE,MEDIAN AGE BY SEX (WHITE ALONE),MEDIAN AGE BY SEX (BLACK OR AFRICAN AMERICAN ALONE),MEDIAN AGE BY SEX (AMERICAN INDIAN AND ALASKA NATIVE),MEDIAN AGE BY SEX (ASIAN ALONE),MEDIAN AGE BY SEX (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),MEDIAN AGE BY SEX (SOME OTHER RACE ALONE),MEDIAN AGE BY SEX (TWO OR MORE RACES),"MEDIAN AGE BY SEX (WHITE ALONE, NOT HISPANIC OR LATINO)"
"Block Group 1, Census Tract 4.01, San Juan County, New Mexico: Summary level: 150, state:35> county:045> tract:000401> block group:1",77,34,,,,,,,,,,1401,56.8,-666666666.0,58.3,-666666666.0,-666666666.0,-666666666.0,-666666666.0,61.8
"Block Group 3, Census Tract 4.01, San Juan County, New Mexico: Summary level: 150, state:35> county:045> tract:000401> block group:3",124,34,,,,,,,,,,1915,23.8,-666666666.0,22.4,-666666666.0,-666666666.0,21.5,21.1,42.3
"Block Group 2, Census Tract 4.01, San Juan County, New Mexico: Summary level: 150, state:35> county:045> tract:000401> block group:2",100,35,,,,,,,,,,1517,45.9,-666666666.0,37.1,-666666666.0,-666666666.0,-666666666.0,8.3,49.9
"Block Group 4, Census Tract 1, San Juan County, New Mexico: Summary level: 150, state:35> county:045> tract:000100> block group:4",73,35,,,,,,,,,,1255,29.4,-666666666.0,29.6,-666666666.0,-666666666.0,44.8,43.2,52.8
"Block Group 3, Census Tract 1, San Juan County, New Mexico: Summary level: 150, state:35> county:045> tract:000100> block group:3",90,38,,,,,,,,,,959,36.5,-666666666.0,27.1,-666666666.0,-666666666.0,-666666666.0,-666666666.0,42.9
"Block Group 1, Census Tract 2.01, San Juan County, New Mexico: Summary level: 150, state:35> county:045> tract:000201> block group:1",127,54,,,,,,,,,,1376,38.5,-666666666.0,4.7,29.7,-666666666.0,-666666666.0,38.0,41.2
"Block Group 2, Census Tract 2.01, San Juan County, New Mexico: Summary level: 150, state:35> county:045> tract:000201> block group:2",273,113,,,,,,,,,,3324,39.6,5.4,35.5,9.7,-666666666.0,26.2,10.7,40.9
"Block Group 2, Census Tract 9431, San Juan County, New Mexico: Summary level: 150, state:35> county:045> tract:943100> block group:2",340,260,,,,,,,,,,1037,55.8,-666666666.0,42.1,-666666666.0,-666666666.0,-666666666.0,12.5,55.5
"Block Group 1, Census Tract 2.04, San Juan County, New Mexico: Summary level: 150, state:35> county:045> tract:000204> block group:1",158,63,,,,,,,,,,1358,35.2,-666666666.0,39.7,-666666666.0,-666666666.0,30.8,19.6,42.3
"Block Group 3, Census Tract 9430, San Juan County, New Mexico: Summary level: 150, state:35> county:045> tract:943000> block group:3",298,148,,,,,,,,,,929,-666666666.0,-666666666.0,27.0,-666666666.0,-666666666.0,-666666666.0,31.3,-666666666.0
"Block Group 1, Census Tract 2.02, San Juan County, New Mexico: Summary level: 150, state:35> county:045> tract:000202> block group:1",245,82,,,,,,,,,,2791,42.7,-666666666.0,39.9,61.9,-666666666.0,67.6,13.1,43.0
"Block Group 2, Census Tract 2.02, San Juan County, New Mexico: Summary level: 150, state:35> county:045> tract:000202> block group:2",66,34,,,,,,,,,,722,55.1,-666666666.0,53.1,55.3,-666666666.0,16.9,-666666666.0,56.7
"Block Group 3, Census Tract 2.05, San Juan County, New Mexico: Summary level: 150, state:35> county:045> tract:000205> block group:3",82,31,,,,,,,,,,2078,22.7,-666666666.0,21.4,-666666666.0,-666666666.0,14.9,-666666666.0,38.0
"Block Group 2, Census Tract 2.05, San Juan County, New Mexico: Summary level: 150, state:35> county:045> tract:000205> block group:2",35,12,,,,,,,,,,629,30.6,-666666666.0,26.8,-666666666.0,-666666666.0,-666666666.0,-666666666.0,30.6
"Block Group 1, Census Tract 4.02, San Juan County, New Mexico: Summary level: 150, state:35> county:045> tract:000402> block group:1",73,24,,,,,,,,,,690,57.3,-666666666.0,61.8,-666666666.0,-666666666.0,46.5,-666666666.0,49.9
"Block Group 2, Census Tract 4.02, San Juan County, New Mexico: Summary level: 150, state:35> county:045> tract:000402> block group:2",75,40,,,,,,,,,,969,33.7,-666666666.0,37.1,-666666666.0,-666666666.0,-666666666.0,24.2,29.9
"Block Group 4, Census Tract 6.13, San Juan County, New Mexico: Summary level: 150, state:35> county:045> tract:000613> block group:4",24,17,,,,,,,,,,313,55.4,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,55.6
"Block Group 3, Census Tract 6.13, San Juan County, New Mexico: Summary level: 150, state:35> county:045> tract:000613> block group:3",60,25,,,,,,,,,,812,55.2,-666666666.0,55.7,-666666666.0,-666666666.0,34.5,-666666666.0,55.2
"Block Group 1, Census Tract 3.01, San Juan County, New Mexico: Summary level: 150, state:35> county:045> tract:000301> block group:1",51,24,,,,,,,,,,1140,43.3,-666666666.0,20.7,-666666666.0,-666666666.0,-666666666.0,-666666666.0,52.2
"Block Group 2, Census Tract 9428.01, San Juan County, New Mexico: Summary level: 150, state:35> county:045> tract:942801> block group:2",274,129,,,,,,,,,,521,43.5,-666666666.0,35.8,-666666666.0,-666666666.0,-666666666.0,17.3,43.5
"Block Group 3, Census Tract 9428.01, San Juan County, New Mexico: Summary level: 150, state:35> county:045> tract:942801> block group:3",357,176,,,,,,,,,,1180,-666666666.0,-666666666.0,38.6,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0
"Block Group 1, Census Tract 9428.02, San Juan County, New Mexico: Summary level: 150, state:35> county:045> tract:942802> block group:1",267,89,,,,,,,,,,2531,44.0,-666666666.0,33.6,-666666666.0,-666666666.0,-666666666.0,-666666666.0,54.5
"Block Group 4, Census Tract 9428.02, San Juan County, New Mexico: Summary level: 150, state:35> county:045> tract:942802> block group:4",175,75,,,,,,,,,,1850,30.8,-666666666.0,27.3,-666666666.0,-666666666.0,-666666666.0,-666666666.0,30.6
"Block Group 2, Census Tract 9428.02, San Juan County, New Mexico: Summary level: 150, state:35> county:045> tract:942802> block group:2",113,37,,,,,,,,,,1230,-666666666.0,-666666666.0,33.8,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0
"Block Group 1, Census Tract 5.03, San Juan County, New Mexico: Summary level: 150, state:35> county:045> tract:000503> block group:1",211,64,,,,,,,,,,2044,23.1,4.8,31.7,-666666666.0,-666666666.0,24.1,9.7,26.2
"Block Group 2, Census Tract 5.03, San Juan County, New Mexico: Summary level: 150, state:35> county:045> tract:000503> block group:2",136,46,,,,,,,,,,1382,29.5,-666666666.0,28.0,-666666666.0,-666666666.0,41.8,31.2,48.8
"Block Group 2, Census Tract 6.12, San Juan County, New Mexico: Summary level: 150, state:35> county:045> tract:000612> block group:2",163,58,,,,,,,,,,1467,32.7,-666666666.0,49.0,-666666666.0,-666666666.0,49.9,19.7,32.3
"Block Group 1, Census Tract 6.12, San Juan County, New Mexico: Summary level: 150, state:35> county:045> tract:000612> block group:1",74,30,,,,,,,,,,883,25.1,-666666666.0,30.8,-666666666.0,-666666666.0,39.3,9.3,29.9
"Block Group 1, Census Tract 6.09, San Juan County, New Mexico: Summary level: 150, state:35> county:045> tract:000609> block group:1",158,79,,,,,,,,,,1341,39.0,-666666666.0,50.4,-666666666.0,-666666666.0,32.7,10.5,34.3
