,UNWEIGHTED SAMPLE COUNT OF THE POPULATION,UNWEIGHTED SAMPLE HOUSING UNITS,SEX BY AGE (WHITE ALONE),SEX BY AGE (BLACK OR AFRICAN AMERICAN ALONE),SEX BY AGE (AMERICAN INDIAN AND ALASKA NATIVE ALONE),SEX BY AGE (ASIAN ALONE),SEX BY AGE (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),SEX BY AGE (SOME OTHER RACE ALONE),SEX BY AGE (TWO OR MORE RACES),"SEX BY AGE (WHITE ALONE, NOT HISPANIC OR LATINO)",SEX BY AGE (HISPANIC OR LATINO),SEX BY AGE,MEDIAN AGE BY SEX (WHITE ALONE),MEDIAN AGE BY SEX (BLACK OR AFRICAN AMERICAN ALONE),MEDIAN AGE BY SEX (AMERICAN INDIAN AND ALASKA NATIVE),MEDIAN AGE BY SEX (ASIAN ALONE),MEDIAN AGE BY SEX (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),MEDIAN AGE BY SEX (SOME OTHER RACE ALONE),MEDIAN AGE BY SEX (TWO OR MORE RACES),"MEDIAN AGE BY SEX (WHITE ALONE, NOT HISPANIC OR LATINO)"
"Block Group 4, Census Tract 9501, Crook County, Oregon: Summary level: 150, state:41> county:013> tract:950100> block group:4",32,14,,,,,,,,,,813,32.4,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,32.9
"Block Group 3, Census Tract 9501, Crook County, Oregon: Summary level: 150, state:41> county:013> tract:950100> block group:3",171,81,,,,,,,,,,3176,55.5,-666666666.0,-666666666.0,-666666666.0,-666666666.0,35.1,41.7,56.7
"Block Group 5, Census Tract 9501, Crook County, Oregon: Summary level: 150, state:41> county:013> tract:950100> block group:5",59,23,,,,,,,,,,1255,38.2,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,38.2
"Block Group 2, Census Tract 9502, Crook County, Oregon: Summary level: 150, state:41> county:013> tract:950200> block group:2",100,41,,,,,,,,,,1180,55.7,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,12.4,56.5
"Block Group 4, Census Tract 9502, Crook County, Oregon: Summary level: 150, state:41> county:013> tract:950200> block group:4",87,37,,,,,,,,,,848,52.3,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,52.2
"Block Group 2, Census Tract 9503, Crook County, Oregon: Summary level: 150, state:41> county:013> tract:950300> block group:2",102,40,,,,,,,,,,1762,48.2,-666666666.0,-666666666.0,-666666666.0,-666666666.0,49.2,59.5,46.7
"Block Group 4, Census Tract 9503, Crook County, Oregon: Summary level: 150, state:41> county:013> tract:950300> block group:4",29,13,,,,,,,,,,376,31.8,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,31.8
"Block Group 5, Census Tract 9503, Crook County, Oregon: Summary level: 150, state:41> county:013> tract:950300> block group:5",143,66,,,,,,,,,,2163,55.0,-666666666.0,9.8,10.3,-666666666.0,-666666666.0,-666666666.0,55.0
"Block Group 1, Census Tract 9501, Crook County, Oregon: Summary level: 150, state:41> county:013> tract:950100> block group:1",38,16,,,,,,,,,,740,54.2,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,54.2
"Block Group 1, Census Tract 9502, Crook County, Oregon: Summary level: 150, state:41> county:013> tract:950200> block group:1",100,43,,,,,,,,,,1255,33.8,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,36.1
"Block Group 3, Census Tract 9502, Crook County, Oregon: Summary level: 150, state:41> county:013> tract:950200> block group:3",76,39,,,,,,,,,,970,38.3,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,37.5
"Block Group 3, Census Tract 9503, Crook County, Oregon: Summary level: 150, state:41> county:013> tract:950300> block group:3",56,18,,,,,,,,,,860,26.7,6.6,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,26.7
"Block Group 1, Census Tract 9503, Crook County, Oregon: Summary level: 150, state:41> county:013> tract:950300> block group:1",37,13,,,,,,,,,,740,34.8,-666666666.0,-666666666.0,-666666666.0,-666666666.0,17.8,-666666666.0,34.8
"Block Group 2, Census Tract 9501, Crook County, Oregon: Summary level: 150, state:41> county:013> tract:950100> block group:2",63,26,,,,,,,,,,948,48.3,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,48.8
"Block Group 1, Census Tract 9504, Crook County, Oregon: Summary level: 150, state:41> county:013> tract:950400> block group:1",322,160,,,,,,,,,,3461,58.5,-666666666.0,-666666666.0,-666666666.0,-666666666.0,12.8,42.9,59.2
"Block Group 2, Census Tract 9504, Crook County, Oregon: Summary level: 150, state:41> county:013> tract:950400> block group:2",39,29,,,,,,,,,,409,55.4,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,55.4
