,UNWEIGHTED SAMPLE COUNT OF THE POPULATION,UNWEIGHTED SAMPLE HOUSING UNITS,SEX BY AGE (WHITE ALONE),SEX BY AGE (BLACK OR AFRICAN AMERICAN ALONE),SEX BY AGE (AMERICAN INDIAN AND ALASKA NATIVE ALONE),SEX BY AGE (ASIAN ALONE),SEX BY AGE (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),SEX BY AGE (SOME OTHER RACE ALONE),SEX BY AGE (TWO OR MORE RACES),"SEX BY AGE (WHITE ALONE, NOT HISPANIC OR LATINO)",SEX BY AGE (HISPANIC OR LATINO),SEX BY AGE,MEDIAN AGE BY SEX (WHITE ALONE),MEDIAN AGE BY SEX (BLACK OR AFRICAN AMERICAN ALONE),MEDIAN AGE BY SEX (AMERICAN INDIAN AND ALASKA NATIVE),MEDIAN AGE BY SEX (ASIAN ALONE),MEDIAN AGE BY SEX (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),MEDIAN AGE BY SEX (SOME OTHER RACE ALONE),MEDIAN AGE BY SEX (TWO OR MORE RACES),"MEDIAN AGE BY SEX (WHITE ALONE, NOT HISPANIC OR LATINO)"
"Block Group 1, Census Tract 243.03, Clackamas County, Oregon: Summary level: 150, state:41> county:005> tract:024303> block group:1",108,63,,,,,,,,,,2073,48.6,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,49.6
"Block Group 2, Census Tract 243.03, Clackamas County, Oregon: Summary level: 150, state:41> county:005> tract:024303> block group:2",100,52,,,,,,,,,,1366,56.8,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,14.8,56.6
"Block Group 2, Census Tract 243.04, Clackamas County, Oregon: Summary level: 150, state:41> county:005> tract:024304> block group:2",35,59,,,,,,,,,,413,50.8,-666666666.0,-666666666.0,-666666666.0,-666666666.0,27.3,-666666666.0,50.9
"Block Group 1, Census Tract 243.04, Clackamas County, Oregon: Summary level: 150, state:41> county:005> tract:024304> block group:1",140,74,,,,,,,,,,1714,50.8,-666666666.0,-666666666.0,37.8,-666666666.0,-666666666.0,-666666666.0,51.2
"Block Group 2, Census Tract 221.03, Clackamas County, Oregon: Summary level: 150, state:41> county:005> tract:022103> block group:2",151,60,,,,,,,,,,2853,36.3,-666666666.0,-666666666.0,37.2,-666666666.0,-666666666.0,35.6,35.7
"Block Group 3, Census Tract 218.01, Clackamas County, Oregon: Summary level: 150, state:41> county:005> tract:021801> block group:3",126,46,,,,,,,,,,2223,40.9,-666666666.0,-666666666.0,33.0,-666666666.0,-666666666.0,-666666666.0,41.1
"Block Group 1, Census Tract 229.04, Clackamas County, Oregon: Summary level: 150, state:41> county:005> tract:022904> block group:1",167,59,,,,,,,,,,1967,30.0,-666666666.0,-666666666.0,70.3,-666666666.0,13.2,45.1,33.5
"Block Group 2, Census Tract 229.04, Clackamas County, Oregon: Summary level: 150, state:41> county:005> tract:022904> block group:2",139,48,,,,,,,,,,1584,32.8,-666666666.0,-666666666.0,-666666666.0,-666666666.0,13.7,13.5,40.2
"Block Group 2, Census Tract 229.05, Clackamas County, Oregon: Summary level: 150, state:41> county:005> tract:022905> block group:2",125,48,,,,,,,,,,1418,40.2,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,40.5
"Block Group 1, Census Tract 229.05, Clackamas County, Oregon: Summary level: 150, state:41> county:005> tract:022905> block group:1",90,39,,,,,,,,,,1123,43.9,-666666666.0,-666666666.0,24.1,-666666666.0,-666666666.0,70.7,52.4
"Block Group 1, Census Tract 230.02, Clackamas County, Oregon: Summary level: 150, state:41> county:005> tract:023002> block group:1",117,48,,,,,,,,,,1415,53.8,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,54.6
"Block Group 1, Census Tract 242, Clackamas County, Oregon: Summary level: 150, state:41> county:005> tract:024200> block group:1",212,93,,,,,,,,,,1675,36.9,-666666666.0,58.4,-666666666.0,-666666666.0,-666666666.0,26.6,36.8
"Block Group 2, Census Tract 242, Clackamas County, Oregon: Summary level: 150, state:41> county:005> tract:024200> block group:2",248,98,,,,,,,,,,2676,41.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,43.2
"Block Group 4, Census Tract 242, Clackamas County, Oregon: Summary level: 150, state:41> county:005> tract:024200> block group:4",42,18,,,,,,,,,,939,49.3,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,56.5,49.3
"Block Group 3, Census Tract 242, Clackamas County, Oregon: Summary level: 150, state:41> county:005> tract:024200> block group:3",47,17,,,,,,,,,,1066,32.5,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,32.7
"Block Group 1, Census Tract 210, Clackamas County, Oregon: Summary level: 150, state:41> county:005> tract:021000> block group:1",91,38,,,,,,,,,,1001,41.7,42.8,-666666666.0,-666666666.0,-666666666.0,-666666666.0,6.8,48.7
"Block Group 3, Census Tract 210, Clackamas County, Oregon: Summary level: 150, state:41> county:005> tract:021000> block group:3",110,49,,,,,,,,,,1185,41.6,50.5,-666666666.0,-666666666.0,-666666666.0,-666666666.0,44.5,41.3
"Block Group 1, Census Tract 218.01, Clackamas County, Oregon: Summary level: 150, state:41> county:005> tract:021801> block group:1",100,43,,,,,,,,,,1631,55.3,29.3,-666666666.0,-666666666.0,-666666666.0,-666666666.0,23.1,56.8
"Block Group 2, Census Tract 218.01, Clackamas County, Oregon: Summary level: 150, state:41> county:005> tract:021801> block group:2",103,38,,,,,,,,,,1927,49.4,10.7,-666666666.0,18.6,-666666666.0,-666666666.0,-666666666.0,49.9
"Block Group 2, Census Tract 227.02, Clackamas County, Oregon: Summary level: 150, state:41> county:005> tract:022702> block group:2",88,36,,,,,,,,,,1430,53.2,-666666666.0,-666666666.0,57.4,-666666666.0,-666666666.0,9.9,53.8
"Block Group 1, Census Tract 227.02, Clackamas County, Oregon: Summary level: 150, state:41> county:005> tract:022702> block group:1",167,69,,,,,,,,,,2943,48.4,-666666666.0,-666666666.0,63.2,-666666666.0,-666666666.0,11.9,49.1
"Block Group 2, Census Tract 213, Clackamas County, Oregon: Summary level: 150, state:41> county:005> tract:021300> block group:2",118,52,,,,,,,,,,1907,51.5,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,51.9
"Block Group 1, Census Tract 213, Clackamas County, Oregon: Summary level: 150, state:41> county:005> tract:021300> block group:1",152,69,,,,,,,,,,2734,42.1,16.5,19.0,-666666666.0,-666666666.0,-666666666.0,18.8,42.4
"Block Group 2, Census Tract 204.01, Clackamas County, Oregon: Summary level: 150, state:41> county:005> tract:020401> block group:2",70,25,,,,,,,,,,1121,48.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,19.7,47.9
"Block Group 3, Census Tract 204.01, Clackamas County, Oregon: Summary level: 150, state:41> county:005> tract:020401> block group:3",78,38,,,,,,,,,,1354,44.7,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,45.0
"Block Group 2, Census Tract 232.01, Clackamas County, Oregon: Summary level: 150, state:41> county:005> tract:023201> block group:2",216,82,,,,,,,,,,2417,51.0,8.8,-666666666.0,-666666666.0,-666666666.0,-666666666.0,12.8,51.7
"Block Group 1, Census Tract 232.01, Clackamas County, Oregon: Summary level: 150, state:41> county:005> tract:023201> block group:1",159,63,,,,,,,,,,1643,52.8,-666666666.0,19.3,-666666666.0,-666666666.0,-666666666.0,-666666666.0,52.8
"Block Group 1, Census Tract 236, Clackamas County, Oregon: Summary level: 150, state:41> county:005> tract:023600> block group:1",103,38,,,,,,,,,,1202,45.8,-666666666.0,-666666666.0,-666666666.0,-666666666.0,51.1,-666666666.0,46.0
"Block Group 3, Census Tract 243.02, Clackamas County, Oregon: Summary level: 150, state:41> county:005> tract:024302> block group:3",112,54,,,,,,,,,,1618,55.7,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,15.6,56.0
"Block Group 2, Census Tract 203.04, Clackamas County, Oregon: Summary level: 150, state:41> county:005> tract:020304> block group:2",86,37,,,,,,,,,,1383,42.4,-666666666.0,-666666666.0,40.5,-666666666.0,-666666666.0,-666666666.0,43.9
"Block Group 1, Census Tract 203.04, Clackamas County, Oregon: Summary level: 150, state:41> county:005> tract:020304> block group:1",127,47,,,,,,,,,,2239,49.0,-666666666.0,-666666666.0,39.1,-666666666.0,-666666666.0,17.5,43.4
"Block Group 1, Census Tract 212, Clackamas County, Oregon: Summary level: 150, state:41> county:005> tract:021200> block group:1",155,90,,,,,,,,,,1615,60.8,-666666666.0,-666666666.0,-666666666.0,-666666666.0,19.5,-666666666.0,63.2
"Block Group 1, Census Tract 224, Clackamas County, Oregon: Summary level: 150, state:41> county:005> tract:022400> block group:1",118,46,,,,,,,,,,1146,48.1,-666666666.0,54.0,-666666666.0,-666666666.0,-666666666.0,31.7,48.4
"Block Group 1, Census Tract 229.07, Clackamas County, Oregon: Summary level: 150, state:41> county:005> tract:022907> block group:1",178,64,,,,,,,,,,2285,38.4,-666666666.0,-666666666.0,-666666666.0,-666666666.0,20.2,18.3,42.2
"Block Group 1, Census Tract 227.07, Clackamas County, Oregon: Summary level: 150, state:41> county:005> tract:022707> block group:1",76,33,,,,,,,,,,816,57.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,56.5
"Block Group 2, Census Tract 229.06, Clackamas County, Oregon: Summary level: 150, state:41> county:005> tract:022906> block group:2",113,42,,,,,,,,,,1415,41.2,-666666666.0,16.6,-666666666.0,-666666666.0,39.1,11.6,44.5
"Block Group 2, Census Tract 222.01, Clackamas County, Oregon: Summary level: 150, state:41> county:005> tract:022201> block group:2",144,68,,,,,,,,,,2653,38.0,-666666666.0,31.1,27.5,-666666666.0,27.4,54.0,52.2
"Block Group 1, Census Tract 222.01, Clackamas County, Oregon: Summary level: 150, state:41> county:005> tract:022201> block group:1",31,12,,,,,,,,,,787,44.1,-666666666.0,17.4,-666666666.0,-666666666.0,-666666666.0,-666666666.0,59.6
"Block Group 2, Census Tract 235, Clackamas County, Oregon: Summary level: 150, state:41> county:005> tract:023500> block group:2",87,33,,,,,,,,,,1750,36.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,36.4
"Block Group 5, Census Tract 235, Clackamas County, Oregon: Summary level: 150, state:41> county:005> tract:023500> block group:5",56,21,,,,,,,,,,1071,37.3,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,37.3
"Block Group 1, Census Tract 235, Clackamas County, Oregon: Summary level: 150, state:41> county:005> tract:023500> block group:1",74,27,,,,,,,,,,1235,46.5,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,46.4
"Block Group 1, Census Tract 238, Clackamas County, Oregon: Summary level: 150, state:41> county:005> tract:023800> block group:1",55,19,,,,,,,,,,1375,36.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,36.0
"Block Group 3, Census Tract 238, Clackamas County, Oregon: Summary level: 150, state:41> county:005> tract:023800> block group:3",38,13,,,,,,,,,,515,55.6,-666666666.0,-666666666.0,17.9,-666666666.0,-666666666.0,-666666666.0,55.6
"Block Group 3, Census Tract 221.01, Clackamas County, Oregon: Summary level: 150, state:41> county:005> tract:022101> block group:3",276,132,,,,,,,,,,1687,53.4,-666666666.0,-666666666.0,42.8,-666666666.0,42.6,17.0,55.8
"Block Group 5, Census Tract 238, Clackamas County, Oregon: Summary level: 150, state:41> county:005> tract:023800> block group:5",70,26,,,,,,,,,,1240,43.9,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,54.2
"Block Group 2, Census Tract 216.01, Clackamas County, Oregon: Summary level: 150, state:41> county:005> tract:021601> block group:2",125,52,,,,,,,,,,2955,27.7,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,21.6,34.6
"Block Group 3, Census Tract 216.01, Clackamas County, Oregon: Summary level: 150, state:41> county:005> tract:021601> block group:3",52,23,,,,,,,,,,998,42.5,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,32.6,42.4
"Block Group 3, Census Tract 222.01, Clackamas County, Oregon: Summary level: 150, state:41> county:005> tract:022201> block group:3",75,40,,,,,,,,,,1734,33.1,28.5,-666666666.0,29.4,-666666666.0,-666666666.0,23.1,44.2
"Block Group 1, Census Tract 205.01, Clackamas County, Oregon: Summary level: 150, state:41> county:005> tract:020501> block group:1",56,21,,,,,,,,,,1057,42.4,-666666666.0,-666666666.0,44.4,-666666666.0,-666666666.0,-666666666.0,51.4
"Block Group 2, Census Tract 207, Clackamas County, Oregon: Summary level: 150, state:41> county:005> tract:020700> block group:2",201,77,,,,,,,,,,2111,39.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,35.4,38.9
"Block Group 1, Census Tract 207, Clackamas County, Oregon: Summary level: 150, state:41> county:005> tract:020700> block group:1",75,31,,,,,,,,,,710,44.3,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,44.3
"Block Group 1, Census Tract 225, Clackamas County, Oregon: Summary level: 150, state:41> county:005> tract:022500> block group:1",144,55,,,,,,,,,,2860,33.4,-666666666.0,13.9,-666666666.0,-666666666.0,-666666666.0,27.5,33.6
"Block Group 2, Census Tract 225, Clackamas County, Oregon: Summary level: 150, state:41> county:005> tract:022500> block group:2",112,39,,,,,,,,,,2084,36.5,28.2,-666666666.0,-666666666.0,-666666666.0,9.5,-666666666.0,38.0
"Block Group 4, Census Tract 225, Clackamas County, Oregon: Summary level: 150, state:41> county:005> tract:022500> block group:4",36,19,,,,,,,,,,570,39.2,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,10.6,39.7
"Block Group 3, Census Tract 225, Clackamas County, Oregon: Summary level: 150, state:41> county:005> tract:022500> block group:3",153,61,,,,,,,,,,2467,43.8,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,44.0
"Block Group 2, Census Tract 234.01, Clackamas County, Oregon: Summary level: 150, state:41> county:005> tract:023401> block group:2",171,64,,,,,,,,,,1963,50.2,-666666666.0,-666666666.0,-666666666.0,-666666666.0,16.4,28.9,51.6
"Block Group 1, Census Tract 234.01, Clackamas County, Oregon: Summary level: 150, state:41> county:005> tract:023401> block group:1",152,56,,,,,,,,,,1938,45.1,-666666666.0,-666666666.0,-666666666.0,-666666666.0,25.1,-666666666.0,47.2
"Block Group 3, Census Tract 234.01, Clackamas County, Oregon: Summary level: 150, state:41> county:005> tract:023401> block group:3",73,29,,,,,,,,,,731,56.6,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,56.6
"Block Group 3, Census Tract 241, Clackamas County, Oregon: Summary level: 150, state:41> county:005> tract:024100> block group:3",136,47,,,,,,,,,,1743,49.1,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,16.9,49.0
"Block Group 1, Census Tract 241, Clackamas County, Oregon: Summary level: 150, state:41> county:005> tract:024100> block group:1",149,60,,,,,,,,,,1641,44.9,-666666666.0,-666666666.0,-666666666.0,-666666666.0,16.4,-666666666.0,46.6
"Block Group 1, Census Tract 206, Clackamas County, Oregon: Summary level: 150, state:41> county:005> tract:020600> block group:1",96,39,,,,,,,,,,1536,42.2,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,42.2
"Block Group 3, Census Tract 206, Clackamas County, Oregon: Summary level: 150, state:41> county:005> tract:020600> block group:3",196,68,,,,,,,,,,3365,34.4,44.4,-666666666.0,61.8,-666666666.0,60.8,25.3,36.9
"Block Group 1, Census Tract 203.03, Clackamas County, Oregon: Summary level: 150, state:41> county:005> tract:020303> block group:1",106,51,,,,,,,,,,1904,33.5,-666666666.0,-666666666.0,28.6,-666666666.0,-666666666.0,-666666666.0,33.6
"Block Group 2, Census Tract 208, Clackamas County, Oregon: Summary level: 150, state:41> county:005> tract:020800> block group:2",91,39,,,,,,,,,,1228,33.8,-666666666.0,31.6,-666666666.0,-666666666.0,-666666666.0,46.1,34.6
"Block Group 3, Census Tract 208, Clackamas County, Oregon: Summary level: 150, state:41> county:005> tract:020800> block group:3",153,77,,,,,,,,,,1728,42.6,13.8,-666666666.0,28.8,-666666666.0,-666666666.0,23.2,43.1
